area_id,area_name,b25127001,b25127001_moe,b25127002,b25127002_moe,b25127003,b25127003_moe,b25127004,b25127004_moe,b25127005,b25127005_moe,b25127006,b25127006_moe,b25127007,b25127007_moe,b25127008,b25127008_moe,b25127009,b25127009_moe,b25127010,b25127010_moe,b25127011,b25127011_moe,b25127012,b25127012_moe,b25127013,b25127013_moe,b25127014,b25127014_moe,b25127015,b25127015_moe,b25127016,b25127016_moe,b25127017,b25127017_moe,b25127018,b25127018_moe,b25127019,b25127019_moe,b25127020,b25127020_moe,b25127021,b25127021_moe,b25127022,b25127022_moe,b25127023,b25127023_moe,b25127024,b25127024_moe,b25127025,b25127025_moe,b25127026,b25127026_moe,b25127027,b25127027_moe,b25127028,b25127028_moe,b25127029,b25127029_moe,b25127030,b25127030_moe,b25127031,b25127031_moe,b25127032,b25127032_moe,b25127033,b25127033_moe,b25127034,b25127034_moe,b25127035,b25127035_moe,b25127036,b25127036_moe,b25127037,b25127037_moe,b25127038,b25127038_moe,b25127039,b25127039_moe,b25127040,b25127040_moe,b25127041,b25127041_moe,b25127042,b25127042_moe,b25127043,b25127043_moe,b25127044,b25127044_moe,b25127045,b25127045_moe,b25127046,b25127046_moe,b25127047,b25127047_moe,b25127048,b25127048_moe,b25127049,b25127049_moe,b25127050,b25127050_moe,b25127051,b25127051_moe,b25127052,b25127052_moe,b25127053,b25127053_moe,b25127054,b25127054_moe,b25127055,b25127055_moe,b25127056,b25127056_moe,b25127057,b25127057_moe,b25127058,b25127058_moe,b25127059,b25127059_moe,b25127060,b25127060_moe,b25127061,b25127061_moe,b25127062,b25127062_moe,b25127063,b25127063_moe,b25127064,b25127064_moe,b25127065,b25127065_moe,b25127066,b25127066_moe,b25127067,b25127067_moe,b25127068,b25127068_moe,b25127069,b25127069_moe,b25127070,b25127070_moe,b25127071,b25127071_moe,b25127072,b25127072_moe,b25127073,b25127073_moe
9.4,Green Lake,6673,219,3442,241,466,130,297,103,13,26,29,41,42,49,85,51,0,24,307,109,294,108,0,24,13,27,0,24,0,24,0,24,152,95,31,35,11,27,110,90,0,24,0,24,0,24,267,99,267,99,0,24,0,24,0,24,0,24,0,24,2250,226,2186,220,48,40,16,30,0,24,0,24,0,24,3231,254,338,115,21,27,45,51,85,56,40,41,147,85,0,24,665,145,96,90,42,42,219,94,259,112,49,77,0,24,935,174,95,94,138,98,249,99,191,80,262,96,0,24,648,187,99,55,97,65,258,141,194,112,0,24,0,24,645,160,481,151,116,71,48,41,0,24,0,24,0,24
9.5,Haller Lake,4467,139,2687,222,122,65,122,65,0,21,0,21,0,21,0,21,0,21,531,155,318,107,0,21,38,34,90,68,0,21,85,75,501,139,351,99,0,21,14,26,94,88,0,21,42,27,1403,201,1396,200,0,21,0,21,0,21,7,21,0,21,130,62,130,62,0,21,0,21,0,21,0,21,0,21,1780,238,128,90,27,35,0,21,43,49,42,65,16,29,0,21,659,200,52,49,87,97,246,147,201,91,73,62,0,21,680,200,91,53,46,39,137,93,269,147,137,98,0,21,244,83,215,75,12,22,0,21,17,29,0,21,0,21,69,52,59,50,10,23,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,5103,114,3604,180,188,68,188,68,0,21,0,21,0,21,0,21,0,21,340,102,224,76,17,27,58,65,30,23,11,23,0,21,458,122,418,119,0,21,40,31,0,21,0,21,0,21,1772,180,1772,180,0,21,0,21,0,21,0,21,0,21,846,144,846,144,0,21,0,21,0,21,0,21,0,21,1499,180,90,71,90,71,0,21,0,21,0,21,0,21,0,21,413,120,20,26,25,33,108,69,212,96,48,36,0,21,425,120,171,99,69,50,124,56,50,39,11,25,0,21,466,129,383,126,19,28,47,61,17,32,0,21,0,21,105,58,95,56,10,23,0,21,0,21,0,21,0,21
10.2,Whittier Heights,5610,116,3010,236,265,94,265,94,0,24,0,24,0,24,0,24,0,24,275,101,219,89,44,46,12,25,0,24,0,24,0,24,99,67,38,42,12,25,49,46,0,24,0,24,0,24,574,130,545,122,29,34,0,24,0,24,0,24,0,24,1797,199,1776,199,21,37,0,24,0,24,0,24,0,24,2600,254,116,86,21,29,59,71,36,40,0,24,0,24,0,24,349,137,53,48,162,93,111,77,23,31,0,24,0,24,962,207,83,56,279,144,584,175,16,31,0,24,0,24,589,165,312,114,151,93,126,84,0,24,0,24,0,24,584,178,334,135,220,115,30,38,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,277,102,251,101,0,24,15,29,11,24,0,24,0,24,319,100,171,79,15,29,90,63,29,29,14,28,0,24,260,78,108,55,0,24,46,35,14,27,80,44,12,26,1115,197,1076,193,25,33,0,24,14,29,0,24,0,24,2091,247,2003,233,88,77,0,24,0,24,0,24,0,24,2370,246,93,78,47,71,0,24,0,24,15,29,31,35,0,24,341,126,30,39,129,99,122,84,46,39,14,26,0,24,680,163,57,46,118,88,313,94,59,51,133,79,0,24,646,145,184,75,94,59,169,93,120,79,79,59,0,24,610,188,395,138,121,105,49,59,29,37,16,31,0,24
10.4,Ballard,4091,212,926,189,342,130,116,73,0,17,0,17,0,17,226,95,0,17,153,90,41,38,0,17,97,78,0,17,15,23,0,17,58,56,0,17,0,17,58,56,0,17,0,17,0,17,94,55,79,49,15,24,0,17,0,17,0,17,0,17,279,110,279,110,0,17,0,17,0,17,0,17,0,17,3165,293,1056,252,132,92,0,17,15,25,35,54,874,229,0,17,543,197,41,68,21,33,136,94,309,163,36,59,0,17,755,186,33,40,118,65,436,170,153,105,15,26,0,17,400,155,17,28,107,69,188,104,66,84,22,35,0,17,411,165,188,119,15,24,79,46,129,101,0,17,0,17
11.1,Fremont,8389,231,3272,278,695,177,493,138,66,82,14,31,69,72,53,46,0,24,452,129,190,83,16,33,96,63,104,62,46,47,0,24,311,115,85,64,14,32,107,63,105,75,0,24,0,24,350,93,290,90,49,63,11,24,0,24,0,24,0,24,1464,212,1420,210,15,32,29,35,0,24,0,24,0,24,5117,318,327,119,118,80,0,24,83,45,50,53,76,50,0,24,963,195,31,41,58,48,572,165,226,92,62,48,14,30,1534,282,130,105,409,178,791,191,158,95,0,24,46,72,841,186,216,86,372,143,242,101,11,24,0,24,0,24,1452,288,588,185,419,170,348,151,97,94,0,24,0,24
11.2,Wallingford,7409,188,2998,202,226,86,139,74,28,42,12,30,35,31,12,31,0,27,197,72,62,44,11,29,30,35,84,50,0,27,10,29,205,83,65,40,0,27,44,39,15,32,81,62,0,27,129,72,115,67,0,27,0,27,0,27,0,27,14,32,2241,190,2101,186,98,52,0,27,42,38,0,27,0,27,4411,250,574,159,22,35,92,70,43,37,210,95,207,110,0,27,1135,205,60,46,40,36,296,132,483,150,256,85,0,27,1081,210,112,87,90,48,332,127,317,122,215,119,15,31,407,134,179,80,61,63,72,45,79,79,16,33,0,27,1214,216,539,151,348,120,211,97,62,41,41,57,13,29
11.3,Cascade/Eastlake,8722,431,914,176,512,143,39,40,0,21,0,21,53,35,420,132,0,21,113,63,44,53,0,21,51,49,18,34,0,21,0,21,92,66,0,21,0,21,68,61,0,21,24,33,0,21,27,42,27,42,0,21,0,21,0,21,0,21,0,21,170,63,117,49,0,21,32,30,21,38,0,21,0,21,7808,430,2786,354,12,26,0,21,186,138,181,92,2407,334,0,21,1735,323,74,55,0,21,126,82,119,69,1416,303,0,21,1204,251,81,66,19,29,369,129,193,103,542,169,0,21,649,206,0,21,0,21,171,127,73,56,405,153,0,21,1434,277,46,45,58,73,268,127,578,225,484,144,0,21
12.1,Magnolia,5548,152,4234,252,413,144,334,121,0,24,0,24,79,76,0,24,0,24,390,134,327,117,0,24,17,32,34,59,0,24,12,25,350,139,285,125,0,24,29,38,36,33,0,24,0,24,1683,212,1656,209,16,32,11,24,0,24,0,24,0,24,1398,224,1398,224,0,24,0,24,0,24,0,24,0,24,1314,210,64,71,0,24,49,68,0,24,15,29,0,24,0,24,243,110,31,39,56,71,96,68,60,39,0,24,0,24,295,120,97,78,25,27,106,61,67,83,0,24,0,24,540,158,392,130,60,75,51,50,25,34,0,24,12,25,172,103,160,100,12,26,0,24,0,24,0,24,0,24
12.2,Interbay,5251,185,2230,221,113,68,84,63,0,21,29,38,0,21,0,21,0,21,326,121,100,54,9,22,137,89,56,43,24,33,0,21,759,181,234,117,0,21,324,136,170,80,31,37,0,21,683,159,669,158,0,21,0,21,14,27,0,21,0,21,349,109,324,103,25,33,0,21,0,21,0,21,0,21,3021,259,214,108,0,21,83,77,60,82,71,52,0,21,0,21,533,181,0,21,34,45,261,135,179,106,59,52,0,21,1453,249,10,25,283,115,579,172,528,158,44,43,9,23,547,182,198,107,179,109,132,72,38,34,0,21,0,21,274,137,116,85,143,108,15,26,0,21,0,21,0,21
12.3,Queen Anne,19175,394,7628,391,958,202,458,152,31,49,145,90,211,91,113,67,0,40,1417,232,176,76,50,53,440,143,529,141,194,110,28,48,934,207,160,81,35,42,236,99,452,160,51,61,0,40,516,146,379,135,40,46,18,47,65,53,14,42,0,40,3803,300,3215,267,101,73,162,94,197,79,128,73,0,40,11547,494,1413,261,77,75,87,97,173,101,337,149,739,169,0,40,1904,342,28,49,163,122,440,155,654,220,619,206,0,40,3031,366,81,57,403,154,1255,238,709,173,583,175,0,40,2305,338,276,126,444,171,659,190,648,195,278,140,0,40,2894,358,529,153,537,182,733,195,728,212,367,146,0,40
13.1,Belltown,5934,298,1587,279,631,219,45,72,0,21,0,21,0,21,586,208,0,21,828,184,16,31,0,21,0,21,12,25,800,185,0,21,49,42,0,21,0,21,0,21,0,21,49,42,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,79,54,20,35,0,21,0,21,20,25,39,38,0,21,4347,335,1510,263,0,21,0,21,77,72,112,96,1321,278,0,21,1191,186,0,21,15,26,96,77,144,88,909,174,27,46,383,112,148,33,37,42,49,50,74,76,75,49,0,21,117,76,0,21,0,21,0,21,86,69,31,35,0,21,1146,208,20,36,0,21,106,100,488,143,532,130,0,21
13.2,Downtown Commercial Core,2452,178,444,105,104,48,0,12,0,12,13,19,37,33,54,30,0,12,226,83,14,24,0,12,13,20,26,30,173,75,0,12,29,32,14,22,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85,55,0,12,0,12,25,28,60,47,0,12,0,12,2008,197,356,134,0,12,0,12,0,12,0,12,356,134,0,12,635,140,52,65,0,12,0,12,108,89,475,130,0,12,104,83,0,12,0,12,0,12,0,12,104,83,0,12,134,102,0,12,0,12,19,31,0,12,115,97,0,12,779,194,0,12,0,12,97,100,212,89,470,187,0,12
13.3,Pioneer Square/International District,3024,156,144,59,85,47,0,17,0,17,0,17,20,25,65,42,0,17,23,23,11,21,0,17,0,17,9,18,3,16,0,17,9,20,0,17,0,17,0,17,9,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,25,0,17,0,17,20,25,7,18,0,17,0,17,2880,161,481,111,0,17,0,17,9,18,81,43,391,111,0,17,488,125,0,17,16,23,57,39,164,78,240,102,11,21,267,79,18,24,22,29,22,26,30,28,175,70,0,17,390,125,12,23,0,17,115,87,106,63,157,70,0,17,1254,183,80,67,8,18,177,84,359,90,630,130,0,17
