area_id,area_name,b15003001,b15003001_moe,b15003002,b15003002_moe,b15003003,b15003003_moe,b15003004,b15003004_moe,b15003005,b15003005_moe,b15003006,b15003006_moe,b15003007,b15003007_moe,b15003008,b15003008_moe,b15003009,b15003009_moe,b15003010,b15003010_moe,b15003011,b15003011_moe,b15003012,b15003012_moe,b15003013,b15003013_moe,b15003014,b15003014_moe,b15003015,b15003015_moe,b15003016,b15003016_moe,b15003017,b15003017_moe,b15003018,b15003018_moe,b15003019,b15003019_moe,b15003020,b15003020_moe,b15003021,b15003021_moe,b15003022,b15003022_moe,b15003023,b15003023_moe,b15003024,b15003024_moe,b15003025,b15003025_moe
4.3,Seward Park,6525,395,169,123,0,17,0,17,0,17,0,17,30,37,0,17,0,17,172,161,32,35,59,54,50,53,55,49,88,78,27,29,906,194,132,83,277,123,903,169,436,144,1552,223,978,180,436,140,223,96
4.4,Mt. Baker/North Rainier,3991,376,75,66,0,17,0,17,0,17,17,29,13,21,0,17,0,17,0,17,15,24,19,31,22,28,74,58,35,32,39,38,428,162,21,29,143,119,378,177,179,90,1118,209,802,171,417,116,196,91
5.1,Madrona/Leschi,7436,397,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,25,21,21,63,94,36,43,0,21,41,41,563,260,35,44,305,128,790,191,255,124,2429,359,1630,307,899,208,359,119
5.2,Judkins Park,2243,231,79,62,0,12,0,12,0,12,30,35,16,24,48,44,15,21,96,76,0,12,41,44,7,11,63,48,22,29,67,50,348,112,54,63,92,45,293,107,94,80,561,157,163,80,96,52,58,67
5.3,Central Area/Squire Park,12894,604,101,68,0,24,0,24,0,24,1,21,0,24,45,60,31,42,137,124,17,35,10,22,15,28,158,84,148,95,159,78,1059,250,268,127,588,170,1975,327,817,193,4215,457,1967,268,626,157,557,164
6.1,First Hill,10558,590,232,110,17,33,0,24,0,24,0,24,0,24,38,53,56,54,48,57,30,50,95,59,126,71,60,45,332,153,186,89,1122,238,531,163,570,138,1380,261,703,178,3198,442,1235,257,344,139,255,107
6.2,Capitol Hill,16571,707,15,36,0,29,0,29,0,29,0,29,0,29,2,24,60,99,0,29,0,29,28,42,137,139,43,58,62,56,160,88,1096,311,159,105,753,224,2686,444,1890,530,6258,609,2403,409,539,180,280,147
6.3,North Capitol Hill,3366,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,5,91,100,124,77,64,74,93,67,432,150,84,55,1186,243,609,157,445,165,236,104
6.4,Miller Park,5325,298,44,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,18,7,19,9,18,46,46,46,39,318,156,54,35,185,85,485,140,267,99,2001,214,998,182,548,133,310,96
6.5,Madison Park,4058,255,22,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5,11,0,17,128,92,53,48,59,51,585,198,104,56,1535,253,849,198,481,191,237,113
7.1,Montlake/Portage Bay,7117,305,3,14,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,29,33,13,23,355,153,27,30,65,46,553,168,420,149,3123,334,1426,239,693,170,410,113
7.2,University District,4699,558,18,48,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,65,84,28,50,40,67,0,29,33,48,240,129,121,94,80,76,575,167,405,345,1674,319,770,215,372,155,278,107
7.3,Ravenna/Bryant,15722,487,42,60,0,32,0,32,0,32,0,32,20,43,0,32,34,46,0,32,0,32,14,35,7,31,8,31,28,50,88,72,1093,253,129,69,369,115,1469,244,546,140,6188,484,3559,347,1005,176,1123,198
7.4,Wedgwood/View Ridge,10976,362,37,34,0,27,0,27,0,27,0,27,15,33,44,61,0,27,0,27,0,27,27,37,0,27,14,32,34,39,48,40,939,245,61,43,425,130,1244,202,565,140,3647,353,2166,262,801,171,909,201
7.5,Laurelhurst/Sand Point,7131,323,13,26,0,21,0,21,0,21,0,21,1,12,0,21,2,14,0,21,0,21,20,25,20,24,5,20,34,45,15,18,262,117,71,51,138,76,495,171,422,170,2543,279,1294,216,1021,222,775,201
8.1,Northgate/Maple Leaf,9797,435,105,61,0,24,0,24,17,34,0,24,0,24,10,26,0,24,11,27,12,28,30,35,61,71,49,60,142,112,219,112,1123,259,225,95,453,134,1245,267,901,201,3220,333,1261,213,198,88,515,187
8.2,Olympic Hills/Victory Heights,11016,469,123,69,0,24,0,24,0,24,0,24,12,26,0,24,50,77,2,22,0,24,25,35,79,70,144,112,272,170,296,115,1362,307,200,105,612,181,1231,242,849,240,3673,394,1377,256,385,147,324,115
8.3,Cedar Park/Meadowbrook,9295,433,122,68,0,27,0,27,0,27,0,27,11,27,0,27,0,27,46,77,11,31,81,80,37,38,94,70,83,72,197,96,1092,313,389,172,602,171,1173,238,662,158,2517,290,1445,222,345,107,388,116
9.1,Broadview/Bitter Lake,10661,621,103,79,0,27,0,27,0,27,0,27,0,27,0,27,12,31,22,38,22,39,106,93,95,80,141,82,223,138,109,77,1494,312,199,114,618,181,1682,331,1083,269,3251,340,1033,219,264,88,204,90
9.2,Licton Springs,6724,490,128,116,0,17,0,17,111,125,0,17,0,17,0,17,0,17,73,59,0,17,51,56,14,22,62,102,11,21,7,18,647,246,145,89,381,173,1009,247,443,142,2291,347,948,235,213,117,190,132
9.3,Greenwood/Phinney Ridge,18221,547,30,53,15,38,0,29,0,29,0,29,0,29,0,29,21,33,75,69,25,39,86,63,4,28,74,50,62,53,294,132,1574,246,372,133,863,190,2362,327,1385,251,6696,492,3250,341,647,156,386,127
9.4,Green Lake,10868,560,30,35,0,24,0,24,0,24,0,24,18,34,0,24,0,24,0,24,0,24,10,27,21,39,11,27,38,39,44,41,625,190,90,62,372,129,985,254,520,142,4686,442,2228,344,676,171,514,169
9.5,Haller Lake,7437,328,36,42,0,21,0,21,0,21,0,21,2,13,53,68,13,23,31,51,0,21,39,34,16,25,33,39,92,88,184,121,1246,259,180,101,454,157,1497,298,660,203,1942,319,599,208,195,88,165,97
10.1,North Beach/Blue Ridge,8738,285,49,75,0,21,8,21,0,21,0,21,0,21,0,21,9,25,30,36,0,21,22,37,21,27,106,79,134,89,110,102,903,177,172,86,388,114,1235,197,799,184,2996,306,1058,198,402,114,296,107
10.2,Whittier Heights,9097,374,6,22,0,24,0,24,0,24,0,24,0,24,0,24,0,24,31,51,0,24,33,55,24,33,55,53,29,46,101,76,864,209,127,92,552,225,917,220,687,194,3622,389,1390,268,376,125,283,114
10.3,Sunset Hill/Loyal Heights,10709,375,1,17,0,24,0,24,0,24,0,24,0,24,14,28,0,24,0,24,13,27,57,45,28,34,28,37,55,66,46,42,919,232,90,63,246,108,1464,298,906,196,4192,407,1838,249,465,145,347,118
10.4,Ballard,6003,452,0,17,0,17,0,17,0,17,0,17,19,31,38,45,15,25,22,36,0,17,42,57,19,32,47,44,72,65,0,17,760,381,14,24,233,125,672,181,522,285,2225,396,814,311,264,163,225,138
11.1,Fremont,12664,455,47,46,0,24,0,24,0,24,0,24,0,24,4,19,0,24,14,29,0,24,17,34,24,37,0,24,12,28,55,52,531,146,44,45,344,139,1326,305,935,214,5995,444,2110,332,546,144,660,193
11.2,Wallingford,10442,496,32,39,0,27,0,27,8,27,0,27,0,27,0,27,12,29,0,27,0,27,8,27,29,36,87,62,2,21,84,53,548,153,141,70,271,116,982,177,517,156,4068,384,2207,302,760,184,686,161
11.3,Cascade/Eastlake,10448,711,107,96,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,18,28,37,40,10,24,48,81,172,77,78,87,641,201,293,136,532,197,1683,303,688,212,3961,514,1466,253,539,179,175,84
12.1,Magnolia,9283,318,2,17,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,30,36,8,23,49,45,104,64,391,140,65,56,198,92,1055,248,526,184,3945,352,1772,254,705,184,433,144
12.2,Interbay,7853,406,4,18,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,17,31,24,33,0,21,64,47,53,64,602,200,175,127,555,167,890,221,638,159,3218,357,1064,220,331,152,218,100
12.3,Queen Anne,27447,787,108,102,0,40,0,40,0,40,2,36,0,40,0,40,1,36,14,42,4,39,36,43,4,37,33,46,105,125,84,62,1531,315,338,137,824,195,3452,445,1826,372,10957,678,5403,531,1968,317,757,199
13.1,Belltown,7079,496,34,38,0,21,0,21,0,21,0,21,0,21,13,25,18,34,0,21,30,35,22,37,46,73,38,66,5,20,59,57,307,164,221,131,562,203,806,229,375,159,2604,384,1254,263,350,147,335,164
13.2,Downtown Commercial Core,3576,395,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,21,26,57,94,92,69,72,76,90,71,36,39,412,153,161,62,150,92,465,155,141,76,992,204,489,141,220,105,159,100
13.3,Pioneer Square/International District,4099,297,279,115,0,17,0,17,11,22,10,16,79,68,115,83,33,33,104,58,21,24,184,136,133,67,171,91,13,21,167,94,516,162,117,83,183,68,487,134,278,94,870,181,255,93,40,41,33,52
