area_id,area_name,b10050001,b10050001_moe,b10050002,b10050002_moe,b10050003,b10050003_moe,b10050004,b10050004_moe,b10050005,b10050005_moe,b10050006,b10050006_moe,b10050007,b10050007_moe,b10050008,b10050008_moe,b10050009,b10050009_moe,b10050010,b10050010_moe
8.2,Olympic Hills/Victory Heights,9281,364,197,125,12,29,0,24,0,24,12,29,0,24,0,24,185,123,9084,370
8.3,Cedar Park/Meadowbrook,7961,353,191,112,16,34,0,27,0,27,0,27,16,34,0,27,175,110,7770,347
9.1,Broadview/Bitter Lake,9674,611,31,44,0,27,0,27,0,27,0,27,0,27,0,27,31,44,9643,610
9.2,Licton Springs,4823,427,45,62,0,17,0,17,0,17,0,17,0,17,0,17,45,62,4778,419
9.3,Greenwood/Phinney Ridge,15748,474,269,118,136,100,0,29,61,68,25,47,50,61,0,29,133,85,15479,478
9.4,Green Lake,8704,498,74,64,14,30,0,24,14,30,0,24,0,24,0,24,60,65,8630,494
9.5,Haller Lake,6660,305,203,135,32,38,0,21,0,21,16,25,16,33,0,21,171,134,6457,312
10.1,North Beach/Blue Ridge,7957,272,92,79,83,77,0,21,40,62,0,21,0,21,43,47,9,23,7865,271
10.2,Whittier Heights,7746,366,25,45,25,45,0,24,25,45,0,24,0,24,0,24,0,24,7721,368
10.3,Sunset Hill/Loyal Heights,9309,359,121,79,13,27,0,24,0,24,0,24,0,24,13,27,108,76,9188,357
10.4,Ballard,4479,457,52,66,15,25,0,17,0,17,0,17,0,17,15,25,37,61,4427,439
11.1,Fremont,9401,430,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,9401,430
11.2,Wallingford,8306,417,25,43,0,27,0,27,0,27,0,27,0,27,0,27,25,43,8281,417
11.3,Cascade/Eastlake,7240,485,8,21,0,21,0,21,0,21,0,21,0,21,0,21,8,21,7232,486
12.1,Magnolia,8728,315,26,43,0,24,0,24,0,24,0,24,0,24,0,24,26,43,8702,316
12.2,Interbay,6457,369,94,124,43,63,0,21,0,21,0,21,0,21,43,63,51,63,6363,364
12.3,Queen Anne,22191,730,131,84,12,43,0,40,0,40,0,40,0,40,12,43,119,82,22060,737
13.1,Belltown,5769,439,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,5769,439
13.2,Downtown Commercial Core,3027,390,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3027,390
13.3,Pioneer Square/International District,3658,270,34,31,7,18,0,17,0,17,0,17,0,17,7,18,27,30,3624,268
