area_id,area_name,b27019001,b27019001_moe,b27019002,b27019002_moe,b27019003,b27019003_moe,b27019004,b27019004_moe,b27019005,b27019005_moe,b27019006,b27019006_moe,b27019007,b27019007_moe,b27019008,b27019008_moe,b27019009,b27019009_moe,b27019010,b27019010_moe,b27019011,b27019011_moe,b27019012,b27019012_moe,b27019013,b27019013_moe,b27019014,b27019014_moe,b27019015,b27019015_moe,b27019016,b27019016_moe,b27019017,b27019017_moe,b27019018,b27019018_moe,b27019019,b27019019_moe,b27019020,b27019020_moe,b27019021,b27019021_moe,b27019022,b27019022_moe,b27019023,b27019023_moe,b27019024,b27019024_moe,b27019025,b27019025_moe,b27019026,b27019026_moe,b27019027,b27019027_moe,b27019028,b27019028_moe,b27019029,b27019029_moe,b27019030,b27019030_moe,b27019031,b27019031_moe,b27019032,b27019032_moe,b27019033,b27019033_moe,b27019034,b27019034_moe,b27019035,b27019035_moe,b27019036,b27019036_moe,b27019037,b27019037_moe,b27019038,b27019038_moe,b27019039,b27019039_moe,b27019040,b27019040_moe,b27019041,b27019041_moe,b27019042,b27019042_moe,b27019043,b27019043_moe
5.1,Madrona/Leschi,7304,380,6087,375,123,104,98,98,81,95,28,33,25,40,403,244,255,175,179,139,128,126,148,107,1088,240,906,221,761,192,158,147,182,111,4473,419,4171,362,4110,358,79,66,302,202,1217,169,20,27,20,27,20,27,20,27,0,21,148,88,148,88,113,71,148,88,0,21,235,91,235,91,176,82,235,91,0,21,814,159,814,159,591,146,782,157,0,21
5.2,Judkins Park,2114,216,1491,195,202,94,144,69,76,48,68,46,58,58,157,89,120,66,120,66,6,10,37,56,397,116,280,97,265,93,60,49,117,85,735,160,674,173,607,150,94,78,61,71,623,94,242,81,242,81,38,39,242,81,0,12,203,80,186,84,75,44,186,84,17,27,77,57,77,57,7,13,77,57,0,12,101,54,101,54,19,21,101,54,0,12
5.3,Central Area/Squire Park,12727,603,11258,591,456,192,296,136,85,71,211,111,160,96,1004,249,647,201,450,163,263,124,357,179,2925,411,2340,361,2079,347,396,136,585,194,6873,478,6459,458,6325,448,247,140,414,127,1469,195,304,112,304,112,110,63,304,112,0,24,270,112,270,112,202,98,265,110,0,24,437,151,437,151,376,145,437,151,0,24,458,147,458,147,301,126,448,148,0,24
6.1,First Hill,9123,557,7308,535,563,189,361,168,114,91,289,151,202,116,957,266,760,224,430,155,334,164,197,133,1802,285,1415,247,1052,228,389,120,387,153,3986,467,3463,431,3384,423,121,93,523,176,1815,188,250,100,250,100,58,41,250,100,0,24,237,83,237,83,112,57,224,80,0,24,343,107,343,107,208,89,336,106,0,24,985,180,962,177,694,147,962,177,23,42
6.2,Capitol Hill,16528,711,15277,737,389,190,190,99,70,72,120,72,199,165,1081,306,775,222,461,174,386,169,306,199,5018,636,3692,501,3337,488,527,206,1326,361,8789,695,7789,672,7711,668,186,94,1000,281,1251,255,111,70,93,59,40,45,93,59,18,52,174,96,174,96,57,46,174,96,0,29,289,129,289,129,161,102,289,129,0,29,677,205,646,198,516,190,633,197,31,53
6.3,North Capitol Hill,3366,205,2915,229,93,101,91,100,91,100,0,12,2,5,127,94,40,36,38,36,4,7,87,80,548,162,476,159,460,160,33,36,72,55,2147,242,2052,241,2052,241,0,12,95,81,451,88,0,12,0,12,0,12,0,12,0,12,61,45,61,45,47,40,61,45,0,12,61,62,61,62,33,54,28,32,0,12,329,98,329,98,230,116,297,98,0,12
6.4,Miller Park,5287,294,4704,246,112,68,93,64,25,26,68,57,19,23,297,127,253,117,167,84,112,93,44,46,800,171,581,144,505,122,107,65,219,104,3495,185,3399,190,3369,192,81,45,96,59,583,107,25,25,25,25,4,14,25,25,0,17,75,52,66,51,33,31,66,51,9,18,121,47,121,47,66,33,121,47,0,17,362,79,362,79,206,70,346,80,0,17
6.5,Madison Park,4049,257,2959,249,22,36,22,36,11,26,22,36,0,17,117,82,77,52,66,44,11,26,40,63,472,168,422,169,398,170,24,27,50,48,2348,286,2329,277,2329,277,69,63,19,30,1090,167,0,17,0,17,0,17,0,17,0,17,64,56,64,56,44,45,64,56,0,17,276,115,276,115,226,109,276,115,0,17,750,172,750,172,631,156,724,173,0,17
7.1,Montlake/Portage Bay,7115,305,6000,313,45,35,32,29,16,28,30,30,13,23,288,134,221,127,210,126,11,24,67,60,878,198,725,183,698,181,69,51,153,113,4789,315,4499,292,4499,292,58,51,290,127,1115,102,0,21,0,21,0,21,0,21,0,21,94,66,94,66,64,48,94,66,0,21,159,62,159,62,134,59,146,61,0,21,862,121,848,121,695,124,783,123,14,27
7.2,University District,4687,557,4034,537,151,146,77,82,19,40,58,77,74,84,226,119,184,95,115,67,69,67,42,51,874,315,705,306,577,292,143,100,169,72,2783,390,2581,377,2509,345,90,70,202,126,653,258,33,54,33,54,0,29,33,54,0,29,124,108,124,108,13,32,124,108,0,29,186,233,186,233,157,229,173,232,0,29,310,91,310,91,244,78,282,101,0,29
7.3,Ravenna/Bryant,15715,487,13390,487,98,71,71,64,13,36,58,61,27,41,815,237,621,217,537,205,101,67,194,96,1848,291,1614,246,1502,232,134,81,234,128,10629,475,10076,465,9973,469,170,87,553,182,2325,165,143,83,143,83,74,63,143,83,0,32,407,119,407,119,316,108,393,114,0,32,536,138,536,138,473,135,529,138,0,32,1239,181,1239,181,892,153,1182,181,0,32
7.4,Wedgwood/View Ridge,10933,362,8882,336,104,66,69,60,56,56,13,26,35,41,646,205,485,176,451,172,40,46,161,101,1703,251,1489,237,1436,234,115,65,214,97,6429,363,6071,363,6044,363,102,58,358,152,2051,129,115,75,115,75,71,63,95,59,0,27,345,114,332,109,260,94,332,109,13,31,507,112,507,112,419,99,507,112,0,27,1084,172,1084,172,927,159,1033,172,0,27
7.5,Laurelhurst/Sand Point,7125,323,5859,316,47,43,47,43,0,21,47,43,0,21,234,110,234,110,117,61,143,91,0,21,920,223,761,199,642,171,146,106,159,121,4658,322,4538,327,4526,324,60,65,120,66,1266,113,59,42,46,36,25,28,46,36,13,26,98,57,98,57,62,45,98,57,0,21,135,60,135,60,102,55,135,60,0,21,974,121,974,121,841,122,850,117,0,21
8.1,Northgate/Maple Leaf,9747,434,7947,447,425,156,293,107,276,105,67,68,132,97,758,214,496,160,353,137,197,105,262,164,2194,295,1709,269,1573,261,222,106,485,168,4570,371,4194,368,4050,363,234,115,376,123,1800,240,231,114,231,114,139,104,231,114,0,24,550,179,550,179,321,119,532,175,0,24,395,116,395,116,273,101,387,114,0,24,624,163,568,157,372,135,568,157,56,80
8.2,Olympic Hills/Victory Heights,11009,469,9146,493,681,213,420,173,266,124,193,129,261,119,1054,290,670,184,580,167,90,74,384,235,2255,354,1860,330,1633,329,267,112,395,147,5156,466,4795,446,4739,447,160,83,361,137,1863,162,322,113,322,113,140,80,306,114,0,24,504,149,464,145,247,106,464,145,40,48,435,146,435,146,283,125,435,146,0,24,602,145,602,145,485,125,574,143,0,24
8.3,Cedar Park/Meadowbrook,9218,432,7953,440,548,190,326,142,206,115,162,86,222,117,1330,380,776,224,642,210,188,109,554,309,2139,310,1889,287,1613,268,276,121,250,95,3936,356,3594,373,3508,370,107,61,342,123,1265,143,125,63,125,63,97,60,125,63,0,27,141,65,141,65,112,59,141,65,0,27,273,95,273,95,202,85,273,95,0,27,726,124,726,124,540,113,689,126,0,27
9.1,Broadview/Bitter Lake,10340,651,7668,654,494,191,307,148,165,104,164,97,187,118,851,354,564,178,505,166,91,79,287,260,2551,400,2131,397,1621,270,588,291,420,206,3772,353,3451,342,3414,339,93,61,321,160,2672,259,276,141,276,141,251,136,276,141,0,27,730,183,711,184,522,152,711,184,19,36,760,164,760,164,539,148,760,164,0,27,906,195,906,195,658,166,866,194,0,27
9.2,Licton Springs,6635,490,5940,496,324,192,85,66,17,25,68,64,239,189,607,246,335,143,274,116,61,57,272,208,1574,304,1231,258,1071,225,160,96,343,151,3435,500,2913,449,2817,437,96,64,522,218,695,147,108,61,108,61,27,27,108,61,0,17,185,99,185,99,99,61,160,95,0,17,221,104,221,104,155,86,221,104,0,17,181,92,181,92,125,78,181,92,0,17
9.3,Greenwood/Phinney Ridge,18013,539,16131,512,397,181,261,152,228,147,79,67,136,96,1433,247,1017,216,892,211,167,74,416,153,4002,431,3154,389,2946,363,334,125,848,236,10299,531,9705,524,9539,530,380,126,594,152,1882,180,279,110,279,110,212,78,268,107,0,29,417,110,405,108,302,94,405,108,12,33,558,150,558,150,419,125,537,146,0,29,628,150,628,150,504,133,596,149,0,29
9.4,Green Lake,10801,560,9405,544,57,43,36,35,36,35,11,27,21,39,492,182,420,175,286,138,219,147,72,52,1444,298,1215,262,1125,260,131,75,229,114,7412,516,7042,520,6968,518,247,134,370,139,1396,237,112,54,112,54,92,48,112,54,0,24,206,91,206,91,146,74,206,91,0,24,409,196,409,196,307,188,345,140,0,24,669,154,669,154,482,152,577,136,0,24
9.5,Haller Lake,7425,329,6094,318,302,147,142,106,74,55,79,92,160,106,1090,237,794,181,705,168,116,77,296,156,2114,362,1850,344,1678,321,225,115,264,105,2588,349,2296,323,2267,321,39,41,292,185,1331,172,192,90,185,89,126,81,185,89,7,17,332,103,327,102,233,88,280,91,5,16,495,157,473,154,400,145,453,156,22,36,312,101,307,99,230,89,307,99,5,17
10.1,North Beach/Blue Ridge,8735,285,7185,274,316,197,214,135,153,108,69,76,102,141,654,173,484,155,367,126,117,77,170,107,1926,237,1620,209,1548,218,96,68,306,129,4289,307,4177,297,4136,293,73,66,112,61,1550,117,173,71,173,71,154,66,173,71,0,21,418,95,418,95,325,92,418,95,0,21,496,111,496,111,361,106,482,109,0,21,463,110,454,109,346,97,402,99,9,23
10.2,Whittier Heights,9076,371,8314,364,212,108,144,82,93,68,51,55,68,72,773,210,606,195,525,183,99,67,167,97,1969,370,1499,325,1447,322,93,63,470,161,5360,415,5058,399,5004,393,158,96,302,144,762,81,67,50,67,50,53,45,67,50,0,24,216,79,216,79,98,52,216,79,0,24,169,81,152,76,152,76,139,74,17,32,310,85,310,85,247,81,267,78,0,24
10.3,Sunset Hill/Loyal Heights,10703,375,9199,400,135,93,135,93,121,91,14,27,0,24,635,200,521,176,472,167,49,44,114,94,2273,367,1899,326,1811,321,115,72,374,149,6156,403,5789,396,5731,405,95,81,367,195,1504,174,105,62,105,62,76,48,105,62,0,24,370,135,370,135,282,111,359,134,0,24,343,100,343,100,308,97,304,92,0,24,686,148,655,144,460,131,638,142,31,52
10.4,Ballard,5953,448,5295,419,161,107,94,74,94,74,0,17,67,75,645,370,541,354,541,354,114,160,104,94,1228,335,1042,307,1021,303,89,78,186,102,3261,434,3095,434,3080,434,124,156,166,93,658,162,104,71,104,71,48,59,104,71,0,17,96,88,96,88,0,17,96,88,0,17,191,143,191,143,169,138,191,143,0,17,267,115,267,115,176,99,267,115,0,17
11.1,Fremont,12584,457,11775,442,129,89,78,59,51,50,27,40,51,53,397,133,307,118,269,109,38,38,90,62,2397,390,1730,292,1597,266,186,154,667,245,8852,502,8142,525,8018,524,232,96,710,220,809,158,40,36,22,25,2,18,22,25,18,36,171,81,171,81,56,47,159,78,0,24,196,83,177,76,105,65,177,76,19,36,402,123,402,123,299,121,354,119,0,24
11.2,Wallingford,10415,495,9285,473,197,86,134,72,68,48,66,57,63,45,513,146,411,138,292,98,133,95,102,59,1540,265,1322,255,1084,229,260,124,218,88,7035,486,6447,478,6335,474,156,61,588,175,1130,157,65,44,65,44,65,44,65,44,0,27,176,80,176,80,113,67,172,80,0,27,221,80,221,80,181,71,214,77,0,27,668,151,668,151,535,146,640,151,0,27
11.3,Cascade/Eastlake,10412,711,9356,689,340,158,190,112,95,95,95,63,150,96,724,254,487,212,385,196,102,71,237,129,2743,362,2183,327,1781,304,554,206,560,194,5549,574,4988,542,4928,543,94,62,561,234,1056,182,120,100,120,100,24,34,120,100,0,21,201,87,198,87,101,77,198,87,3,19,147,88,147,88,69,52,147,88,0,21,588,141,588,141,450,135,514,123,0,21
12.1,Magnolia,9184,312,7324,295,72,56,53,47,51,47,2,17,19,35,288,130,195,91,171,87,38,36,93,101,1349,277,1227,252,1156,253,71,52,122,84,5615,383,5414,380,5353,391,95,68,201,111,1860,176,121,70,121,70,107,66,121,70,0,24,155,78,155,78,105,59,138,68,0,24,362,107,362,107,361,106,362,107,0,24,1222,201,1222,201,1003,225,1137,203,0,24
12.2,Interbay,7826,405,6824,400,117,91,107,85,57,64,50,44,10,24,608,211,398,158,392,158,53,63,210,144,1804,275,1437,246,1381,243,117,73,367,188,4295,371,4143,367,4061,368,92,73,152,87,1002,119,44,44,44,44,27,38,30,37,0,21,164,94,164,94,131,84,150,90,0,21,260,81,260,81,201,81,248,79,0,21,534,127,534,127,456,118,523,126,0,21
12.3,Queen Anne,27221,775,23564,793,286,159,211,150,35,45,176,148,75,64,1268,290,1008,260,849,253,333,145,260,114,5178,524,4268,488,3956,471,544,231,910,260,16832,736,16084,731,15935,732,289,133,748,212,3657,308,85,55,85,55,62,52,85,55,0,40,548,165,544,162,254,95,532,161,4,37,821,235,821,235,715,227,690,170,0,40,2203,256,2203,256,1574,240,2139,255,0,40
13.1,Belltown,7027,495,6101,501,237,129,168,100,28,34,168,100,69,81,474,204,427,188,102,71,337,176,47,56,1591,332,1259,251,896,214,417,197,332,186,3799,470,3655,464,3548,456,162,100,144,79,926,190,28,34,28,34,0,21,28,34,0,21,39,40,39,40,26,34,39,40,0,21,152,105,152,105,57,52,152,105,0,21,707,147,707,147,354,145,673,151,0,21
13.2,Downtown Commercial Core,3411,392,2955,318,295,129,228,113,0,12,228,113,67,63,439,178,319,150,140,78,260,149,120,87,577,172,447,162,154,85,311,142,130,81,1644,249,1494,252,1429,250,80,63,150,114,456,172,77,108,77,108,38,60,77,108,0,12,70,55,70,55,70,55,70,55,0,12,104,57,104,57,17,29,104,57,0,12,205,98,205,98,167,96,175,88,0,12
13.3,Pioneer Square/International District,4088,296,2934,294,671,175,442,147,116,66,327,126,229,107,480,173,362,156,184,112,206,113,118,81,830,151,686,142,476,125,256,89,144,74,953,180,735,173,685,166,93,76,218,108,1154,182,649,181,649,181,32,48,649,181,0,17,142,68,142,68,67,46,142,68,0,17,118,60,109,59,17,24,109,59,9,18,245,83,245,83,168,68,236,79,0,17
