area_id,area_name,b18101001,b18101001_moe,b18101002,b18101002_moe,b18101003,b18101003_moe,b18101004,b18101004_moe,b18101005,b18101005_moe,b18101006,b18101006_moe,b18101007,b18101007_moe,b18101008,b18101008_moe,b18101009,b18101009_moe,b18101010,b18101010_moe,b18101011,b18101011_moe,b18101012,b18101012_moe,b18101013,b18101013_moe,b18101014,b18101014_moe,b18101015,b18101015_moe,b18101016,b18101016_moe,b18101017,b18101017_moe,b18101018,b18101018_moe,b18101019,b18101019_moe,b18101020,b18101020_moe,b18101021,b18101021_moe,b18101022,b18101022_moe,b18101023,b18101023_moe,b18101024,b18101024_moe,b18101025,b18101025_moe,b18101026,b18101026_moe,b18101027,b18101027_moe,b18101028,b18101028_moe,b18101029,b18101029_moe,b18101030,b18101030_moe,b18101031,b18101031_moe,b18101032,b18101032_moe,b18101033,b18101033_moe,b18101034,b18101034_moe,b18101035,b18101035_moe,b18101036,b18101036_moe,b18101037,b18101037_moe,b18101038,b18101038_moe,b18101039,b18101039_moe
3.2,Georgetown,1184,151,631,98,11,18,0,12,11,18,19,12,0,12,19,12,144,65,18,24,126,64,425,80,128,65,297,85,18,17,7,11,11,17,14,9,0,12,14,9,553,106,13,20,0,12,13,20,90,38,0,12,90,38,189,69,11,14,178,66,207,70,57,45,150,57,48,44,9,12,39,43,6,10,6,10,0,12
3.3,Duwamish/SODO,2332,380,1347,352,0,12,0,12,0,12,68,48,15,26,53,50,346,149,33,46,313,140,759,257,219,93,540,194,97,83,10,21,87,80,77,42,52,41,25,23,985,163,10,15,0,12,10,15,109,61,0,12,109,61,413,131,15,37,398,111,321,67,45,49,276,62,12,18,12,18,0,12,120,44,87,41,33,28
3.4,South Beacon Hill/NewHolly,15604,1277,7367,703,547,216,0,24,547,216,1600,343,14,23,1586,343,1806,308,78,71,1728,318,2727,293,331,136,2396,286,363,104,98,66,265,78,324,96,223,89,101,51,8237,824,747,239,0,24,747,239,1819,499,30,39,1789,495,1775,266,35,39,1740,268,2937,311,379,141,2558,319,387,106,111,58,276,95,572,140,387,133,185,71
3.5,Beacon Hill,9332,700,4656,499,354,161,0,17,354,161,467,146,11,22,456,146,1087,222,29,43,1058,228,2241,406,278,133,1963,345,279,116,70,50,209,110,228,81,50,59,178,74,4676,426,326,119,0,17,326,119,487,175,0,17,487,175,1229,234,14,20,1215,232,1750,232,89,58,1661,236,410,131,74,58,336,125,474,128,165,80,309,124
3.6,North Beacon Hill/Jefferson Park,14180,731,7455,613,754,217,0,24,754,217,723,228,52,47,671,226,2211,393,40,37,2171,394,3050,330,214,111,2836,331,373,146,131,97,242,114,344,117,248,106,96,72,6725,418,448,178,0,24,448,178,865,194,43,55,822,187,1566,254,48,69,1518,252,2732,276,232,107,2500,288,498,146,156,79,342,136,616,161,257,110,359,136
4.1,Rainier Beach,15144,983,7512,721,513,204,0,27,513,204,1646,471,25,44,1621,462,1649,344,111,92,1538,314,2967,341,385,168,2582,347,470,137,115,83,355,117,267,92,125,69,142,74,7632,559,474,185,0,27,474,185,1181,269,14,34,1167,268,1613,285,48,64,1565,286,3353,334,579,166,2774,325,533,158,215,132,318,107,478,123,272,104,206,79
4.2,Columbia City,16249,808,7708,597,612,190,14,30,598,191,1075,235,103,69,972,233,1224,287,37,34,1187,287,4057,370,401,144,3656,383,477,135,126,88,351,114,263,101,95,52,168,85,8541,537,488,162,0,27,488,162,1135,239,63,64,1072,224,2128,320,77,99,2051,322,3752,358,402,139,3350,342,639,131,276,120,363,104,399,108,237,89,162,67
4.3,Seward Park,8589,543,4168,468,368,122,0,17,368,122,503,164,18,20,485,165,883,233,28,26,855,233,1889,202,134,87,1755,195,256,82,7,17,249,82,269,64,134,62,135,52,4421,284,264,87,0,17,264,87,623,137,12,22,611,136,695,163,103,77,592,138,2178,171,60,45,2118,171,320,107,49,45,271,102,341,135,173,101,168,61
4.4,Mt. Baker/North Rainier,5483,466,2653,251,188,99,0,17,188,99,478,154,0,17,478,154,336,171,0,17,336,171,1353,190,125,76,1228,176,172,79,24,30,148,72,126,67,98,54,28,30,2830,319,95,71,0,17,95,71,431,126,0,17,431,126,608,258,70,85,538,214,1397,144,203,98,1194,141,236,95,94,54,142,77,63,45,63,45,0,17
5.1,Madrona/Leschi,9977,562,4775,398,358,138,0,21,358,138,540,197,31,35,509,193,816,230,36,32,780,230,2449,274,157,108,2292,283,430,101,40,38,390,107,182,79,69,49,113,63,5202,444,366,137,0,21,366,137,636,182,0,21,636,182,1146,277,43,51,1103,280,2449,323,150,108,2299,274,341,113,45,70,296,89,264,100,92,69,172,89
5.2,Judkins Park,2735,272,1394,249,83,69,0,12,83,69,38,37,0,12,38,37,532,168,17,22,515,168,485,114,60,62,425,108,157,82,103,71,54,49,99,44,69,36,30,26,1341,179,9,16,0,12,9,16,160,100,0,12,160,100,358,101,14,23,344,98,447,101,89,61,358,90,131,58,52,34,79,50,236,78,115,65,121,52
5.3,Central Area/Squire Park,16546,780,7799,568,404,152,38,56,366,145,644,207,15,33,629,205,2705,478,106,76,2599,465,3548,335,429,161,3119,306,324,109,83,64,241,90,174,92,98,77,76,54,8747,572,508,144,0,24,508,144,761,179,0,24,761,179,3318,338,71,47,3247,336,3189,285,506,169,2683,254,554,169,147,106,407,145,417,109,288,103,129,66
6.1,First Hill,12940,727,6449,530,121,79,0,24,121,79,118,88,15,27,103,86,3499,401,19,32,3480,399,2036,353,357,158,1679,319,274,102,65,43,209,91,401,100,260,87,141,55,6491,492,117,76,0,24,117,76,132,73,0,24,132,73,3593,390,66,49,3527,387,1509,251,416,162,1093,180,436,120,154,79,282,105,704,141,348,111,356,105
6.2,Capitol Hill,20179,773,10563,642,289,126,0,29,289,126,163,118,0,29,163,118,5540,663,142,80,5398,661,4075,466,618,186,3457,455,294,134,91,72,203,116,202,83,68,51,134,70,9616,623,283,194,0,29,283,194,76,61,0,29,76,61,5663,531,162,109,5501,530,2839,384,206,108,2633,396,496,171,88,56,408,162,259,103,94,53,165,93
6.3,North Capitol Hill,3918,239,2169,187,40,40,0,12,40,40,131,56,0,12,131,56,485,163,15,24,470,168,1231,179,66,80,1165,184,224,94,95,79,129,61,58,39,47,36,11,17,1749,190,80,56,0,12,80,56,85,49,0,12,85,49,651,166,0,12,651,166,764,137,4,7,760,137,133,66,14,20,119,65,36,36,25,30,11,17
6.4,Miller Park,7268,370,3877,315,222,86,0,17,222,86,520,138,41,38,479,119,1241,225,0,17,1241,225,1604,170,206,105,1398,150,157,71,59,47,98,48,133,54,45,32,88,54,3391,271,205,92,0,17,205,92,420,140,49,40,371,112,1190,183,23,26,1167,179,1283,176,129,105,1154,153,209,58,30,24,179,60,84,35,30,25,54,30
6.5,Madison Park,5099,381,2156,284,42,39,0,17,42,39,345,112,3,12,342,113,254,206,0,17,254,206,1082,157,135,98,947,179,298,96,22,25,276,95,135,67,25,29,110,63,2943,293,123,95,0,17,123,95,382,98,0,17,382,98,509,136,0,17,509,136,1272,191,51,38,1221,197,322,100,32,36,290,95,335,108,97,60,238,100
7.1,Montlake/Portage Bay,9397,467,4264,350,113,59,0,21,113,59,398,95,0,21,398,95,1408,280,43,37,1365,285,1828,202,103,56,1725,192,353,78,16,27,337,76,164,84,23,25,141,78,5133,361,221,80,0,21,221,80,408,110,0,21,408,110,2074,401,22,30,2052,400,1832,197,61,45,1771,201,403,92,13,24,390,93,195,76,39,34,156,72
7.2,University District,19393,1384,9758,967,212,130,0,29,212,130,266,96,18,49,248,85,7909,954,275,154,7634,921,1088,202,178,105,910,175,170,84,68,77,102,59,113,70,47,47,66,51,9635,886,0,29,0,29,0,29,131,90,0,29,131,90,8162,865,200,83,7962,876,972,185,118,77,854,170,139,68,32,51,107,51,231,248,215,246,16,35
7.3,Ravenna/Bryant,24600,831,12052,667,812,148,0,32,812,148,1143,177,57,52,1086,175,4784,602,221,128,4563,616,4351,261,135,80,4216,254,506,107,44,44,462,99,456,114,237,91,219,78,12548,565,733,170,0,32,733,170,1315,175,14,32,1301,173,4503,478,166,109,4337,466,4634,218,207,86,4427,221,619,136,63,47,556,133,744,125,204,71,540,112
7.4,Wedgwood/View Ridge,14935,464,7329,359,369,116,0,27,369,116,1058,166,65,42,993,164,1546,272,39,44,1507,270,3499,197,203,103,3296,210,556,105,102,54,454,96,301,81,100,53,201,73,7606,355,453,104,0,27,453,104,1186,170,68,63,1118,169,1373,225,74,52,1299,225,3400,211,131,55,3269,209,563,115,81,52,482,110,631,113,261,88,370,93
7.5,Laurelhurst/Sand Point,10791,534,5014,368,303,105,20,33,283,98,934,198,25,43,909,185,1123,239,31,33,1092,238,2093,188,73,70,2020,172,320,86,45,41,275,82,241,73,91,44,150,61,5777,388,367,130,0,21,367,130,1021,195,0,21,1021,195,1320,247,36,36,1284,245,2364,233,101,81,2263,221,389,92,80,49,309,94,316,92,122,61,194,78
8.1,Northgate/Maple Leaf,13239,595,6809,515,332,131,0,24,332,131,748,188,75,61,673,184,2306,373,70,61,2236,362,2768,287,229,97,2539,290,279,110,56,37,223,107,376,121,249,102,127,62,6430,382,353,121,0,24,353,121,456,136,0,24,456,136,1937,259,142,108,1795,267,2539,236,229,76,2310,233,324,113,104,70,220,86,821,178,506,150,315,129
8.2,Olympic Hills/Victory Heights,14590,681,7181,468,381,123,0,24,381,123,693,164,19,34,674,164,2422,386,60,57,2362,383,2899,259,297,122,2602,237,412,141,179,87,233,116,374,112,249,102,125,71,7409,519,408,162,0,24,408,162,764,182,25,39,739,176,2035,303,95,66,1940,293,3125,247,391,147,2734,243,462,122,67,63,395,114,615,140,323,122,292,104
8.3,Cedar Park/Meadowbrook,12033,596,5914,436,190,78,0,27,190,78,777,176,21,34,756,176,1784,324,70,54,1714,321,2647,227,318,125,2329,217,285,89,65,41,220,82,231,85,110,73,121,56,6119,412,410,132,0,27,410,132,652,164,0,27,652,164,1534,260,27,29,1507,262,2774,224,321,119,2453,231,393,99,145,78,248,66,356,95,155,70,201,70
9.1,Broadview/Bitter Lake,13305,764,6134,499,290,122,0,27,290,122,832,206,15,26,817,206,1517,311,71,57,1446,308,2602,276,253,124,2349,227,262,91,87,58,175,72,631,138,364,110,267,99,7171,451,182,150,0,27,182,150,672,177,34,44,638,182,1500,275,91,88,1409,287,3038,363,226,95,2812,355,572,188,153,111,419,148,1207,188,689,163,518,143
9.2,Licton Springs,8916,503,4334,363,383,166,27,43,356,158,275,148,0,17,275,148,1833,312,32,36,1801,315,1548,246,75,64,1473,249,202,84,83,59,119,67,93,67,60,62,33,33,4582,374,307,146,0,17,307,146,122,90,36,59,86,68,2297,366,108,99,2189,365,1456,255,154,88,1302,247,192,81,28,33,164,74,208,78,92,54,116,75
9.3,Greenwood/Phinney Ridge,23508,807,11219,542,724,161,11,32,713,159,1333,277,21,34,1312,276,3019,346,74,52,2945,338,5367,320,360,121,5007,326,347,103,62,44,285,93,429,125,222,101,207,77,12289,518,796,243,0,29,796,243,1201,198,19,35,1182,196,3514,346,18,34,3496,349,5672,290,457,142,5215,291,441,104,86,58,355,96,665,142,357,112,308,116
9.4,Green Lake,13753,613,7131,514,252,89,0,24,252,89,597,150,0,24,597,150,2893,425,32,39,2861,425,2692,308,186,107,2506,300,476,130,70,62,406,123,221,106,69,47,152,100,6622,450,437,126,0,24,437,126,467,122,0,24,467,122,2344,373,30,33,2314,374,2675,210,197,94,2478,207,313,123,64,84,249,86,386,99,217,75,169,73
9.5,Haller Lake,9784,516,4752,336,338,170,0,21,338,170,450,135,19,22,431,128,1256,223,54,58,1202,227,2216,226,298,162,1918,196,311,105,96,51,215,91,181,71,109,63,72,41,5032,373,256,121,0,21,256,121,587,175,8,19,579,171,1403,251,91,76,1312,238,1947,198,182,103,1765,174,459,145,141,105,318,103,380,123,147,88,233,89
10.1,North Beach/Blue Ridge,11516,481,5763,401,327,90,0,21,327,90,819,209,0,21,819,209,1242,200,30,33,1212,199,2677,176,293,105,2384,170,332,89,8,22,324,89,366,82,74,42,292,80,5753,325,233,99,0,21,233,99,770,184,28,35,742,181,1164,202,29,47,1135,193,2734,188,81,48,2653,186,377,86,39,35,338,81,475,96,162,76,313,83
10.2,Whittier Heights,11717,428,5728,329,512,146,0,24,512,146,603,187,12,26,591,185,1577,238,0,24,1577,238,2736,234,179,107,2557,237,213,72,0,24,213,72,87,53,50,47,37,30,5989,316,387,129,0,24,387,129,592,144,19,34,573,140,1779,222,89,86,1690,221,2769,208,145,87,2624,199,277,78,46,40,231,75,185,78,136,65,49,43
10.3,Sunset Hill/Loyal Heights,13970,595,6797,390,525,136,0,24,525,136,812,162,17,33,795,153,1644,272,44,51,1600,266,3132,225,136,70,2996,229,389,121,72,67,317,109,295,91,177,77,118,62,7173,405,452,126,0,24,452,126,567,161,0,24,567,161,1841,324,27,30,1814,325,3493,253,186,104,3307,264,382,101,44,40,338,91,438,120,256,114,182,72
10.4,Ballard,7123,503,3672,386,81,67,0,17,81,67,136,75,15,24,121,71,1944,436,11,18,1933,438,1275,240,71,55,1204,238,183,117,27,43,156,110,53,48,17,27,36,41,3451,395,183,98,0,17,183,98,184,91,0,17,184,91,1551,280,65,86,1486,291,1111,218,77,63,1034,199,235,110,38,46,197,108,187,111,172,108,15,23
11.1,Fremont,15385,538,7849,487,395,153,0,24,395,153,384,109,22,41,362,110,3369,462,108,88,3261,440,3262,291,168,100,3094,292,289,109,68,67,221,78,150,64,43,44,107,52,7536,502,219,96,0,24,219,96,557,159,23,42,534,159,3545,387,107,86,3438,385,2845,267,165,80,2680,274,159,74,44,39,115,64,211,96,93,69,118,61
11.2,Wallingford,16358,901,8576,593,484,120,0,27,484,120,553,120,15,33,538,120,4125,570,114,80,4011,566,2885,288,206,86,2679,279,373,74,70,48,303,74,156,114,97,116,59,41,7782,636,251,98,0,27,251,98,584,141,2,24,582,142,3710,593,93,77,3617,594,2636,227,360,142,2276,200,208,71,51,45,157,62,393,100,287,97,106,54
11.3,Cascade/Eastlake,12372,808,6745,649,169,105,0,21,169,105,21,34,0,21,21,34,3474,545,191,157,3283,463,2556,358,483,171,2073,337,384,132,107,73,277,120,141,67,84,55,57,41,5627,552,89,77,0,21,89,77,131,82,0,21,131,82,2986,428,117,89,2869,426,1890,296,250,133,1640,278,301,100,28,34,273,95,230,102,140,86,90,54
12.1,Magnolia,12491,624,5850,317,402,145,0,24,402,145,912,206,30,33,882,203,788,178,0,24,788,178,2879,217,239,111,2640,212,430,120,34,37,396,117,439,106,189,79,250,78,6641,543,406,136,0,24,406,136,1068,244,42,54,1026,245,1155,447,0,24,1155,447,3021,222,114,63,2907,233,392,104,80,61,312,99,599,149,242,128,357,110
12.2,Interbay,9757,514,4594,410,186,100,0,21,186,100,375,157,19,35,356,151,1595,327,57,55,1538,330,2065,236,104,56,1961,240,185,79,17,30,168,75,188,85,95,73,93,55,5163,394,229,107,0,21,229,107,474,189,0,21,474,189,1635,277,140,112,1495,273,2196,249,172,99,2024,256,208,84,44,42,164,80,421,108,175,83,246,85
12.3,Queen Anne,36820,1129,18112,968,968,238,14,43,954,237,1352,235,51,56,1301,226,7068,840,225,138,6843,831,7226,504,610,207,6616,459,918,193,100,58,818,186,580,150,215,99,365,128,18708,865,731,193,0,40,731,193,1036,204,0,40,1036,204,7939,771,297,174,7642,696,6843,404,489,156,6354,405,1255,207,313,128,942,184,904,160,391,115,513,140
13.1,Belltown,8214,581,4765,472,165,50,0,21,165,50,0,21,0,21,0,21,1828,398,31,36,1797,397,2310,305,489,157,1821,298,306,120,41,41,265,116,156,103,63,68,93,80,3449,381,0,21,0,21,0,21,64,59,0,21,64,59,1303,296,11,28,1292,295,1618,250,177,87,1441,234,371,117,13,27,358,114,93,79,67,68,26,33
13.2,Downtown Commercial Core,3653,422,2221,340,67,70,0,12,67,70,0,12,0,12,0,12,645,189,105,85,540,151,1269,214,508,186,761,179,148,91,42,44,106,68,92,51,39,43,53,47,1432,215,5,11,0,12,5,11,0,12,0,12,0,12,498,158,10,17,488,155,713,145,230,113,483,125,105,82,38,57,67,49,111,54,50,45,61,48
13.3,Pioneer Square/International District,5239,567,3033,364,134,103,0,17,134,103,219,167,0,17,219,167,613,142,0,17,613,142,1452,212,461,135,991,169,301,103,113,75,188,75,314,111,201,95,113,61,2206,315,168,119,0,17,168,119,206,124,0,17,206,124,510,137,43,58,467,132,783,131,195,76,588,118,253,119,131,93,122,72,286,74,205,68,81,43
