area_id,area_name,b25124001,b25124001_moe,b25124002,b25124002_moe,b25124003,b25124003_moe,b25124004,b25124004_moe,b25124005,b25124005_moe,b25124006,b25124006_moe,b25124007,b25124007_moe,b25124008,b25124008_moe,b25124009,b25124009_moe,b25124010,b25124010_moe,b25124011,b25124011_moe,b25124012,b25124012_moe,b25124013,b25124013_moe,b25124014,b25124014_moe,b25124015,b25124015_moe,b25124016,b25124016_moe,b25124017,b25124017_moe,b25124018,b25124018_moe,b25124019,b25124019_moe,b25124020,b25124020_moe,b25124021,b25124021_moe,b25124022,b25124022_moe,b25124023,b25124023_moe,b25124024,b25124024_moe,b25124025,b25124025_moe,b25124026,b25124026_moe,b25124027,b25124027_moe,b25124028,b25124028_moe,b25124029,b25124029_moe,b25124030,b25124030_moe,b25124031,b25124031_moe,b25124032,b25124032_moe,b25124033,b25124033_moe,b25124034,b25124034_moe,b25124035,b25124035_moe,b25124036,b25124036_moe,b25124037,b25124037_moe,b25124038,b25124038_moe,b25124039,b25124039_moe,b25124040,b25124040_moe,b25124041,b25124041_moe,b25124042,b25124042_moe,b25124043,b25124043_moe,b25124044,b25124044_moe,b25124045,b25124045_moe,b25124046,b25124046_moe,b25124047,b25124047_moe,b25124048,b25124048_moe,b25124049,b25124049_moe,b25124050,b25124050_moe,b25124051,b25124051_moe,b25124052,b25124052_moe,b25124053,b25124053_moe,b25124054,b25124054_moe,b25124055,b25124055_moe,b25124056,b25124056_moe,b25124057,b25124057_moe,b25124058,b25124058_moe,b25124059,b25124059_moe,b25124060,b25124060_moe,b25124061,b25124061_moe,b25124062,b25124062_moe,b25124063,b25124063_moe,b25124064,b25124064_moe,b25124065,b25124065_moe,b25124066,b25124066_moe,b25124067,b25124067_moe,b25124068,b25124068_moe,b25124069,b25124069_moe,b25124070,b25124070_moe,b25124071,b25124071_moe,b25124072,b25124072_moe,b25124073,b25124073_moe
9.4,Green Lake,6673,219,3442,241,808,173,573,162,48,41,137,96,0,24,50,41,0,24,1396,196,1264,187,24,33,31,39,42,49,35,43,0,24,618,122,618,122,0,24,0,24,0,24,0,24,0,24,547,103,547,103,0,24,0,24,0,24,0,24,0,24,73,49,73,49,0,24,0,24,0,24,0,24,0,24,3231,254,1479,215,139,71,110,68,499,159,447,119,284,103,0,24,1385,245,394,149,269,125,329,123,219,124,174,103,0,24,247,129,154,116,44,41,31,40,18,34,0,24,0,24,120,81,105,80,15,26,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,4467,139,2687,222,788,180,582,150,0,21,32,40,122,79,0,21,52,38,1243,192,1118,183,0,21,20,34,62,80,7,21,36,41,334,108,334,108,0,21,0,21,0,21,0,21,0,21,212,89,173,68,0,21,0,21,0,21,0,21,39,61,110,56,110,56,0,21,0,21,0,21,0,21,0,21,1780,238,699,217,69,51,105,97,183,141,181,120,161,101,0,21,639,175,209,97,27,31,138,98,214,106,51,57,0,21,247,113,69,42,12,22,91,89,61,76,14,26,0,21,72,47,45,35,11,26,0,21,16,29,0,21,0,21,123,88,52,34,0,21,14,25,57,70,0,21,0,21
10.1,North Beach/Blue Ridge,5103,114,3604,180,1052,151,943,160,10,24,58,65,30,23,11,23,0,21,1530,154,1498,153,0,21,32,32,0,21,0,21,0,21,594,138,586,137,0,21,8,21,0,21,0,21,0,21,343,99,343,99,0,21,0,21,0,21,0,21,0,21,85,52,78,50,7,21,0,21,0,21,0,21,0,21,1499,180,418,113,157,84,10,23,86,57,119,57,46,33,0,21,520,138,242,102,28,35,116,57,121,86,13,27,0,21,243,106,102,56,25,26,77,77,39,61,0,21,0,21,227,132,227,132,0,21,0,21,0,21,0,21,0,21,91,60,31,34,60,54,0,21,0,21,0,21,0,21
10.2,Whittier Heights,5610,116,3010,236,874,185,793,177,67,54,14,28,0,24,0,24,0,24,1114,184,1067,176,0,24,47,45,0,24,0,24,0,24,562,141,523,132,39,46,0,24,0,24,0,24,0,24,331,82,331,82,0,24,0,24,0,24,0,24,0,24,129,62,129,62,0,24,0,24,0,24,0,24,0,24,2600,254,912,177,224,98,187,87,478,138,23,31,0,24,0,24,1234,232,277,105,591,190,350,139,16,31,0,24,0,24,361,145,219,119,83,69,59,59,0,24,0,24,0,24,83,68,83,68,0,24,0,24,0,24,0,24,0,24,10,24,0,24,10,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,1068,203,754,179,115,93,74,54,43,35,70,49,12,26,1513,202,1417,197,0,24,47,38,25,34,24,32,0,24,683,166,640,161,13,26,30,39,0,24,0,24,0,24,614,120,614,120,0,24,0,24,0,24,0,24,0,24,184,78,184,78,0,24,0,24,0,24,0,24,0,24,2370,246,1274,212,181,91,215,121,421,133,210,93,247,93,0,24,699,154,242,111,170,87,217,85,44,44,26,36,0,24,224,127,164,102,45,76,0,24,15,29,0,24,0,24,99,56,67,47,32,30,0,24,0,24,0,24,0,24,74,76,59,73,0,24,15,29,0,24,0,24,0,24
10.4,Ballard,4091,212,926,189,457,145,137,72,15,24,128,93,0,17,177,81,0,17,226,95,159,81,0,17,27,33,0,17,40,39,0,17,122,98,122,98,0,17,0,17,0,17,0,17,0,17,121,68,97,62,0,17,0,17,0,17,24,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3165,293,1576,261,136,101,142,72,350,111,537,205,411,193,0,17,1271,285,128,100,75,56,460,199,114,117,494,183,0,17,265,121,130,78,25,30,44,71,41,38,25,41,0,17,17,26,17,26,0,17,0,17,0,17,0,17,0,17,36,42,0,17,19,32,0,17,0,17,17,27,0,17
11.1,Fremont,8389,231,3272,278,1111,220,648,168,117,101,163,74,159,81,24,35,0,24,1344,214,1054,173,15,32,81,59,119,81,75,50,0,24,475,126,458,125,17,35,0,24,0,24,0,24,0,24,248,88,224,84,11,28,13,30,0,24,0,24,0,24,94,57,94,57,0,24,0,24,0,24,0,24,0,24,5117,318,2709,325,277,117,644,206,1300,237,375,118,53,44,60,65,1915,299,483,178,545,202,657,163,145,89,85,50,0,24,264,101,155,82,40,39,55,45,14,30,0,24,0,24,110,79,75,71,11,32,24,33,0,24,0,24,0,24,119,57,93,48,18,35,0,24,8,27,0,24,0,24
11.2,Wallingford,7409,188,2998,202,844,158,517,124,67,47,42,38,123,56,81,59,14,32,1118,162,1017,154,15,29,21,32,53,38,12,27,0,27,516,129,495,126,0,27,11,29,0,27,0,27,10,29,399,90,359,84,40,42,0,27,0,27,0,27,0,27,121,52,94,46,15,30,12,30,0,27,0,27,0,27,4411,250,2072,260,244,107,300,118,506,151,523,153,486,142,13,29,1307,222,232,106,262,106,328,129,320,114,150,100,15,31,557,170,113,61,37,36,120,99,220,116,67,71,0,27,263,114,111,62,32,35,0,27,88,84,32,41,0,27,212,94,212,94,0,27,0,27,0,27,0,27,0,27
11.3,Cascade/Eastlake,8722,431,914,176,401,131,34,33,0,21,63,65,58,54,246,96,0,21,378,105,109,45,0,21,88,66,34,30,147,75,0,21,135,99,84,65,0,21,0,21,0,21,51,74,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7808,430,5563,469,118,71,27,34,746,188,952,257,3720,408,0,21,2000,342,95,69,50,70,374,174,180,110,1301,274,0,21,237,182,0,21,0,21,0,21,12,25,225,181,0,21,8,23,0,21,0,21,0,21,0,21,8,23,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,5548,152,4234,252,1122,191,951,167,0,24,42,42,117,97,0,24,12,25,1713,202,1666,200,0,24,15,30,32,35,0,24,0,24,660,168,644,165,16,32,0,24,0,24,0,24,0,24,462,136,462,136,0,24,0,24,0,24,0,24,0,24,277,86,277,86,0,24,0,24,0,24,0,24,0,24,1314,210,654,170,240,106,70,74,207,90,137,91,0,24,0,24,298,104,175,81,48,41,33,43,30,37,0,24,12,25,170,105,118,82,39,65,13,27,0,24,0,24,0,24,85,66,85,66,0,24,0,24,0,24,0,24,0,24,107,99,62,78,45,71,0,24,0,24,0,24,0,24
12.2,Interbay,5251,185,2230,221,891,192,316,118,14,27,329,148,201,83,31,35,0,21,764,163,541,145,9,22,151,68,39,36,24,28,0,21,254,123,233,120,11,26,10,22,0,21,0,21,0,21,289,94,289,94,0,21,0,21,0,21,0,21,0,21,32,31,32,31,0,21,0,21,0,21,0,21,0,21,3021,259,1613,263,64,68,404,147,595,178,493,162,57,47,0,21,1054,207,115,82,265,119,363,153,265,114,46,49,0,21,169,95,57,47,40,39,14,26,58,72,0,21,0,21,116,82,58,67,13,27,36,39,0,21,0,21,9,23,69,66,30,45,0,21,39,57,0,21,0,21,0,21
12.3,Queen Anne,19175,394,7628,391,2878,335,977,197,100,68,595,171,874,190,318,100,14,43,2551,279,1370,194,122,65,380,128,483,148,182,111,14,42,982,200,824,180,35,54,26,44,97,79,0,40,0,40,1028,174,1028,174,0,40,0,40,0,40,0,40,0,40,189,67,189,67,0,40,0,40,0,40,0,40,0,40,11547,494,6681,480,253,118,682,194,1874,297,2033,301,1839,297,0,40,3868,430,320,120,644,205,1314,264,961,249,629,188,0,40,430,146,120,71,150,101,56,72,47,53,57,57,0,40,449,183,179,102,158,137,16,44,35,52,61,85,0,40,119,80,119,80,0,40,0,40,0,40,0,40,0,40
13.1,Belltown,5934,298,1587,279,987,249,36,42,0,21,0,21,20,25,931,245,0,21,600,188,45,72,0,21,0,21,12,25,543,170,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,4347,335,3193,356,35,57,30,33,208,118,617,182,2303,363,0,21,937,234,0,21,22,37,120,90,262,119,533,184,0,21,171,60,119,12,0,21,0,21,25,42,0,21,27,46,46,61,14,25,0,21,0,21,0,21,32,56,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,2452,178,444,105,237,90,14,22,0,12,25,28,56,46,142,68,0,12,189,74,14,24,0,12,26,20,67,52,82,49,0,12,18,27,0,12,0,12,0,12,0,12,18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2008,197,1674,232,14,23,0,12,108,104,320,125,1232,221,0,12,258,104,0,12,0,12,8,16,0,12,250,101,0,12,76,72,38,61,0,12,0,12,0,12,38,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,3024,156,144,59,88,45,0,17,0,17,20,25,29,27,39,27,0,17,44,34,11,21,0,17,0,17,7,18,26,30,0,17,9,18,0,17,0,17,0,17,9,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,16,0,17,0,17,0,17,0,17,3,16,0,17,2880,161,1931,197,43,46,30,31,204,94,547,122,1096,183,11,21,606,150,0,17,0,17,101,74,122,66,383,137,0,17,173,79,12,23,0,17,36,35,40,37,85,52,0,17,79,39,23,30,9,19,11,21,14,23,22,24,0,17,91,70,32,50,7,18,28,48,17,29,7,18,0,17
