area_id,area_name,b05003001,b05003001_moe,b05003002,b05003002_moe,b05003003,b05003003_moe,b05003004,b05003004_moe,b05003005,b05003005_moe,b05003006,b05003006_moe,b05003007,b05003007_moe,b05003008,b05003008_moe,b05003009,b05003009_moe,b05003010,b05003010_moe,b05003011,b05003011_moe,b05003012,b05003012_moe,b05003013,b05003013_moe,b05003014,b05003014_moe,b05003015,b05003015_moe,b05003016,b05003016_moe,b05003017,b05003017_moe,b05003018,b05003018_moe,b05003019,b05003019_moe,b05003020,b05003020_moe,b05003021,b05003021_moe,b05003022,b05003022_moe,b05003023,b05003023_moe
3.5,Beacon Hill,9357,703,4681,499,821,224,749,217,72,66,53,61,19,30,3860,432,1685,328,2175,407,1673,336,502,222,4676,426,813,204,790,203,23,27,14,25,9,19,3863,314,1494,221,2369,312,1689,251,680,242
3.6,North Beacon Hill/Jefferson Park,14254,731,7473,613,1477,294,1357,281,120,94,70,86,50,43,5996,502,3544,414,2452,362,1430,257,1022,336,6781,415,1313,228,1236,229,77,83,13,30,64,82,5468,331,2940,319,2528,280,1795,257,733,226
4.1,Rainier Beach,15163,980,7531,719,2159,457,2002,441,157,126,34,44,123,120,5372,479,3306,413,2066,360,1364,301,702,269,7632,559,1655,334,1541,330,114,91,29,53,85,79,5977,431,3965,386,2012,303,1174,215,838,218
4.2,Columbia City,16534,862,7839,620,1687,315,1561,267,126,109,7,22,119,109,6152,510,3606,400,2546,432,1308,273,1238,352,8695,560,1623,309,1431,306,192,104,64,48,128,99,7072,488,4578,440,2494,377,1456,267,1038,301
4.3,Seward Park,8790,580,4211,475,871,226,806,218,65,46,40,39,25,30,3340,339,2240,206,1100,275,568,120,532,261,4579,300,887,161,810,154,77,61,49,47,28,43,3692,268,2720,258,972,174,628,139,344,118
4.4,Mt. Baker/North Rainier,5485,466,2654,252,667,155,596,172,71,65,52,56,19,28,1987,214,1574,215,413,153,229,125,184,130,2831,319,527,132,493,128,34,37,20,28,14,24,2304,274,1786,270,518,152,283,132,235,104
5.1,Madrona/Leschi,10109,542,4823,404,898,205,888,205,10,20,10,20,0,21,3925,353,3569,351,356,126,214,93,142,99,5286,434,1002,220,941,218,61,59,48,55,13,24,4284,363,3724,369,560,153,325,102,235,122
5.2,Judkins Park,2864,281,1440,247,121,72,121,72,0,12,0,12,0,12,1319,243,864,164,455,194,234,88,221,179,1424,185,169,101,147,98,22,28,22,28,0,12,1255,138,639,129,616,124,381,113,235,92
5.3,Central Area/Squire Park,16725,782,7878,570,1051,258,927,208,124,151,17,29,107,149,6827,533,5619,462,1208,315,585,200,623,237,8847,574,1274,209,1242,203,32,53,0,24,32,53,7573,475,6512,480,1061,236,546,160,515,187
6.1,First Hill,14725,750,7981,566,302,132,256,118,46,62,3,22,43,61,7679,544,5929,524,1750,323,578,158,1172,276,6744,498,266,91,255,91,11,27,11,27,0,24,6478,493,5262,459,1216,241,613,153,603,188
6.2,Capitol Hill,20237,771,10608,642,462,163,401,157,61,64,15,37,46,59,10146,618,8855,615,1291,340,455,178,836,290,9629,623,364,202,364,202,0,29,0,29,0,29,9265,566,7564,561,1701,359,633,219,1068,309
6.3,North Capitol Hill,3918,239,2169,187,171,58,155,63,16,25,16,25,0,12,1998,179,1769,178,229,135,161,112,68,65,1749,190,165,78,165,78,0,12,0,12,0,12,1584,162,1435,168,149,78,83,57,66,57
6.4,Miller Park,7321,368,3929,317,743,119,735,118,8,17,0,17,8,17,3186,288,2907,282,279,94,136,64,143,60,3392,272,626,144,621,144,5,15,5,15,0,17,2766,243,2447,220,319,120,125,57,194,107
6.5,Madison Park,5108,379,2161,285,387,122,387,122,0,17,0,17,0,17,1774,263,1637,260,137,85,104,73,33,38,2947,293,505,135,495,132,10,16,10,16,0,17,2442,223,2130,256,312,140,191,112,121,91
7.1,Montlake/Portage Bay,9399,467,4265,350,511,105,511,105,0,21,0,21,0,21,3754,316,3350,312,404,125,202,89,202,96,5134,361,629,114,576,106,53,48,53,48,0,21,4505,343,4073,376,432,134,309,119,123,59
7.2,University District,19410,1383,9774,969,482,111,482,111,0,29,0,29,0,29,9292,967,7819,881,1473,307,557,204,916,251,9636,886,131,90,114,78,17,32,0,29,17,32,9505,876,7689,828,1816,333,628,205,1188,273
7.3,Ravenna/Bryant,24628,833,12080,669,1963,212,1843,204,120,76,21,45,99,65,10117,626,8863,579,1254,254,681,200,573,157,12548,565,2048,221,1938,216,110,55,56,45,54,43,10500,523,8778,487,1722,359,955,282,767,264
7.4,Wedgwood/View Ridge,15006,465,7359,360,1444,191,1388,192,56,46,14,30,42,37,5915,286,5060,279,855,173,435,110,420,137,7647,357,1650,181,1588,181,62,46,43,36,19,37,5997,285,4962,256,1035,210,571,137,464,153
7.5,Laurelhurst/Sand Point,10809,536,5029,369,1246,208,1197,208,49,49,29,37,20,35,3783,278,3085,296,698,209,344,110,354,177,5780,389,1388,217,1312,207,76,55,31,31,45,45,4392,293,3548,315,844,193,479,144,365,130
8.1,Northgate/Maple Leaf,13302,596,6862,513,1080,216,951,206,129,98,52,60,77,82,5782,434,4212,379,1570,283,717,213,853,242,6440,382,809,191,740,178,69,66,12,26,57,63,5631,320,4213,278,1418,264,763,176,655,180
8.2,Olympic Hills/Victory Heights,14597,681,7183,468,1074,176,1034,172,40,52,0,24,40,52,6109,427,4796,370,1313,336,624,189,689,283,7414,519,1172,216,1063,199,109,102,13,35,96,98,6242,389,4749,373,1493,300,810,179,683,258
8.3,Cedar Park/Meadowbrook,12114,599,5941,436,968,192,749,151,219,112,0,27,219,112,4973,356,3990,313,983,255,343,117,640,231,6173,413,1065,194,1001,190,64,42,4,25,60,41,5108,324,4208,305,900,205,544,167,356,125
9.1,Broadview/Bitter Lake,13626,739,6193,496,1122,218,1072,208,50,50,33,44,17,35,5071,464,4177,390,894,283,480,163,414,225,7433,441,854,208,838,208,16,33,16,33,0,27,6579,410,5331,450,1248,255,727,211,521,185
9.2,Licton Springs,9005,503,4372,364,658,221,609,217,49,59,0,17,49,59,3714,297,3098,295,616,212,226,102,390,197,4633,373,429,178,429,178,0,17,0,17,0,17,4204,324,3307,331,897,218,596,171,301,139
9.3,Greenwood/Phinney Ridge,23716,812,11319,546,2057,303,2009,303,48,50,17,37,31,45,9262,422,8366,422,896,200,495,145,401,138,12397,518,1997,294,1857,296,140,81,67,54,73,65,10400,393,9098,394,1302,227,751,150,551,162
9.4,Green Lake,13820,615,7152,515,849,171,838,170,11,27,11,27,0,24,6303,474,5538,432,765,204,406,151,359,149,6668,450,904,153,892,156,12,28,12,28,0,24,5764,394,5048,393,716,155,317,111,399,118
9.5,Haller Lake,9796,514,4761,335,788,209,778,208,10,23,0,21,10,23,3973,260,3031,282,942,186,557,139,385,157,5035,373,843,207,748,193,95,88,17,21,78,86,4192,300,3066,304,1126,230,676,215,450,177
10.1,North Beach/Blue Ridge,11519,481,5765,401,1146,232,1046,175,100,134,17,32,83,132,4619,262,4037,249,582,179,332,136,250,115,5754,325,1003,203,985,202,18,28,18,28,0,21,4751,237,4189,223,562,144,344,112,218,102
10.2,Whittier Heights,11802,443,5810,342,1115,197,1068,194,47,43,16,30,31,33,4695,290,4452,276,243,106,117,72,126,83,5992,317,979,189,947,186,32,35,14,29,18,31,5013,267,4556,255,457,135,228,108,229,103
10.3,Sunset Hill/Loyal Heights,13976,595,6797,390,1337,198,1337,198,0,24,0,24,0,24,5460,321,5033,337,427,126,258,111,169,79,7179,405,1019,180,975,178,44,44,30,38,14,27,6160,344,5404,347,756,195,496,165,260,139
10.4,Ballard,7173,508,3689,385,217,93,217,93,0,17,0,17,0,17,3472,378,3068,382,404,211,99,87,305,180,3484,397,367,118,367,118,0,17,0,17,0,17,3117,369,2577,347,540,271,256,160,284,223
11.1,Fremont,15498,538,7944,494,779,176,751,174,28,37,14,30,14,30,7165,461,6474,471,691,186,258,125,433,139,7554,502,776,179,776,179,0,24,0,24,0,24,6778,431,6008,429,770,200,361,133,409,132
11.2,Wallingford,16385,902,8603,591,1037,163,1026,161,11,26,11,26,0,27,7566,584,6767,597,799,192,334,127,465,147,7782,636,835,160,835,160,0,27,0,27,0,27,6947,610,6109,616,838,220,352,124,486,182
11.3,Cascade/Eastlake,12421,809,6773,647,190,108,190,108,0,21,0,21,0,21,6583,626,5319,517,1264,488,297,132,967,475,5648,553,220,113,196,108,24,40,24,40,0,21,5428,529,4458,497,970,263,368,154,602,206
12.1,Magnolia,12590,649,5933,326,1314,214,1303,212,11,25,11,25,0,24,4619,224,4057,271,562,171,321,131,241,113,6657,543,1474,299,1390,290,84,55,50,44,34,39,5183,461,4327,389,856,205,490,164,366,134
12.2,Interbay,10022,523,4830,413,561,208,490,189,71,78,45,68,26,44,4269,350,3673,304,596,243,241,114,355,200,5192,389,703,201,689,197,14,26,0,21,14,26,4489,302,3788,351,701,195,458,174,243,94
12.3,Queen Anne,37065,1129,18228,971,2323,297,2290,296,33,52,16,44,17,46,15905,919,14109,919,1796,359,753,207,1043,278,18837,861,1767,256,1659,256,108,81,78,73,30,48,17070,799,15258,819,1812,279,981,227,831,209
13.1,Belltown,8266,580,4817,475,165,50,165,50,0,21,0,21,0,21,4652,468,3664,349,988,315,249,111,739,301,3449,381,64,59,64,59,0,21,0,21,0,21,3385,375,2828,358,557,194,188,99,369,163
13.2,Downtown Commercial Core,3887,428,2451,355,67,70,54,67,13,20,0,12,13,20,2384,334,1978,304,406,172,107,95,299,133,1436,214,5,11,5,11,0,12,0,12,0,12,1431,213,1102,208,329,118,187,91,142,88
13.3,Pioneer Square/International District,5258,566,3052,364,353,235,261,201,92,94,30,48,62,84,2699,244,1570,237,1129,176,666,168,463,120,2206,315,374,205,235,128,139,117,78,107,61,51,1832,206,722,152,1110,160,693,146,417,103
