area_id,area_name,c27010001,c27010001_moe,c27010002,c27010002_moe,c27010003,c27010003_moe,c27010004,c27010004_moe,c27010005,c27010005_moe,c27010006,c27010006_moe,c27010007,c27010007_moe,c27010008,c27010008_moe,c27010009,c27010009_moe,c27010010,c27010010_moe,c27010011,c27010011_moe,c27010012,c27010012_moe,c27010013,c27010013_moe,c27010014,c27010014_moe,c27010015,c27010015_moe,c27010016,c27010016_moe,c27010017,c27010017_moe,c27010018,c27010018_moe,c27010019,c27010019_moe,c27010020,c27010020_moe,c27010021,c27010021_moe
5.3,Central Area/Squire Park,16546,780,2317,379,1460,269,666,306,115,137,76,94,6023,593,4530,511,258,146,136,92,1099,274,6737,445,5196,368,613,191,210,105,718,220,1469,195,15,30,480,173,974,177,0,24
6.1,First Hill,12940,727,488,153,104,102,337,130,0,24,47,45,7092,615,5688,558,255,85,27,35,1122,258,3545,458,1882,297,838,247,114,90,711,242,1815,188,20,30,720,160,1052,159,23,42
6.2,Capitol Hill,20179,773,811,257,409,143,345,188,57,92,0,29,11203,865,8388,753,255,160,117,84,2443,477,6914,562,5002,558,627,189,248,120,1037,345,1251,255,13,34,428,120,761,214,49,94
6.3,North Capitol Hill,3918,239,336,102,319,98,17,26,0,12,0,12,1136,266,1001,266,0,12,17,26,118,89,1995,243,1808,236,18,25,19,27,150,80,451,88,65,60,141,84,245,120,0,12
6.4,Miller Park,7268,370,1367,177,1006,147,251,213,95,99,15,18,2431,260,2057,240,98,67,27,29,249,116,2887,272,2430,209,201,121,81,60,175,82,583,107,16,19,265,103,293,77,9,18
6.5,Madison Park,5099,381,892,202,878,200,0,17,14,23,0,17,763,226,692,231,30,47,21,36,20,31,2354,180,2160,165,46,37,59,54,89,59,1090,167,26,29,189,95,875,180,0,17
7.1,Montlake/Portage Bay,9397,467,1140,115,1108,120,32,41,0,21,0,21,3482,478,3119,455,3,14,0,21,360,133,3660,305,3251,291,51,39,114,74,244,107,1115,102,78,51,208,90,815,120,14,27
7.2,University District,19393,1384,609,129,555,117,54,63,0,29,0,29,16071,1386,14222,1343,165,87,97,74,1587,416,2060,297,1568,243,247,120,18,38,227,117,653,258,41,46,239,124,373,243,0,29
7.3,Ravenna/Bryant,24600,831,4003,270,3687,273,316,135,0,32,0,32,9287,791,7958,729,300,289,76,58,953,236,8985,367,8122,371,270,101,59,42,534,171,2325,165,78,50,570,161,1677,176,0,32
7.4,Wedgwood/View Ridge,14935,464,3066,217,2749,200,101,69,78,48,138,108,2919,331,2482,316,82,72,33,35,322,136,6899,302,6152,324,84,51,143,72,520,192,2051,129,71,63,361,123,1606,144,13,31
7.5,Laurelhurst/Sand Point,10791,534,2625,274,2391,246,212,130,20,27,2,13,2443,326,2093,319,45,40,18,30,287,124,4457,338,3965,296,254,144,83,70,155,126,1266,113,124,88,223,80,906,132,13,26
8.1,Northgate/Maple Leaf,13239,595,1889,277,1368,215,402,201,119,106,0,24,4243,455,2989,366,148,128,97,80,1009,296,5307,381,4038,339,381,143,247,145,641,211,1800,240,26,37,639,189,1079,215,56,80
8.2,Olympic Hills/Victory Heights,14590,681,2246,275,1637,230,489,189,9,25,111,98,4457,510,3284,433,267,140,100,84,806,241,6024,394,4609,341,394,150,163,86,858,215,1863,162,44,39,668,159,1111,178,40,48
8.3,Cedar Park/Meadowbrook,12033,596,2029,270,1246,203,570,224,7,27,206,145,3318,434,2201,293,157,128,15,34,945,329,5421,341,4104,309,510,159,102,81,705,193,1265,143,37,31,314,95,914,139,0,27
9.1,Broadview/Bitter Lake,13305,764,1976,276,1387,253,453,249,57,60,79,79,3017,457,2167,421,181,126,79,65,590,253,5640,571,4045,342,637,337,152,73,806,263,2672,259,40,40,683,180,1930,242,19,36
9.2,Licton Springs,8916,503,1087,261,704,229,230,142,34,39,119,131,4130,505,2903,487,101,80,0,17,1126,354,3004,383,2269,340,284,126,0,17,451,208,695,147,25,36,289,118,381,111,0,17
9.3,Greenwood/Phinney Ridge,23508,807,4054,435,3162,269,668,400,112,97,112,63,6533,547,5304,495,221,107,70,63,938,241,11039,470,8936,471,427,126,414,130,1262,250,1882,180,64,56,433,142,1373,182,12,33
9.4,Green Lake,13753,613,1753,193,1559,227,66,65,49,40,79,89,5237,566,4336,512,82,61,159,192,660,203,5367,406,4694,406,226,124,167,96,280,106,1396,237,156,113,369,112,871,174,0,24
9.5,Haller Lake,9784,516,1631,312,955,200,406,197,86,68,184,119,2659,330,1583,275,144,93,42,58,890,314,4163,341,3428,303,271,156,88,69,376,128,1331,172,67,62,303,100,922,168,39,37
10.1,North Beach/Blue Ridge,11516,481,2149,263,1712,208,119,85,119,75,199,185,2406,319,1951,306,79,67,10,22,366,129,5411,286,4695,267,222,111,64,43,430,193,1550,117,66,52,355,110,1120,146,9,23
10.2,Whittier Heights,11717,428,2094,286,1809,242,117,78,94,123,74,55,3356,359,2598,323,56,43,37,61,665,223,5505,315,4654,292,206,110,126,85,519,184,762,81,56,42,195,73,494,92,17,32
10.3,Sunset Hill/Loyal Heights,13970,595,2356,224,2006,207,189,135,23,42,138,112,3485,526,2782,393,33,41,14,29,656,262,6625,358,5987,355,176,87,50,59,412,168,1504,174,67,48,347,128,1059,166,31,52
10.4,Ballard,7123,503,584,137,449,124,135,89,0,17,0,17,3495,508,2870,447,19,34,236,314,370,160,2386,387,2111,373,36,41,55,54,184,142,658,162,0,17,265,104,393,164,0,17
11.1,Fremont,15385,538,1555,218,1221,234,243,179,91,79,0,24,6914,517,5656,506,125,90,101,80,1032,324,6107,428,5167,405,248,109,93,66,599,178,809,158,60,44,310,126,402,130,37,45
11.2,Wallingford,16358,901,1872,213,1620,182,185,151,33,40,34,63,7835,887,6234,550,73,49,102,98,1426,598,5521,375,4426,332,473,163,77,43,545,144,1130,157,39,37,236,76,855,162,0,27
11.3,Cascade/Eastlake,12372,808,410,132,299,132,46,66,45,68,20,34,6460,712,5296,668,182,98,17,32,965,308,4446,438,3051,392,549,182,169,107,677,233,1056,182,74,83,409,137,570,140,3,19
12.1,Magnolia,12491,624,2788,354,2565,264,58,71,112,143,53,97,1943,503,1573,373,55,88,0,24,315,142,5900,346,5492,364,158,72,48,49,202,112,1860,176,102,82,284,111,1474,219,0,24
12.2,Interbay,9757,514,1264,249,1186,244,47,39,0,21,31,38,3230,469,2745,429,43,49,41,49,401,218,4261,344,3588,327,160,84,77,66,436,191,1002,119,51,42,187,81,764,135,0,21
12.3,Queen Anne,36820,1129,4087,364,3545,328,335,207,95,101,112,103,15007,1011,12815,911,210,119,101,90,1881,380,14069,732,12257,658,670,234,469,227,673,198,3657,308,207,169,1048,209,2398,279,4,37
13.1,Belltown,8214,581,229,83,202,71,0,21,0,21,27,46,3131,480,2594,445,120,141,72,70,345,175,3928,414,2565,363,836,243,112,93,415,187,926,190,34,53,489,181,403,158,0,21
13.2,Downtown Commercial Core,3653,422,72,70,60,68,5,11,0,12,7,16,1143,213,732,185,102,98,0,12,309,156,1982,293,998,204,712,226,114,87,158,87,456,172,30,33,164,116,262,106,0,12
13.3,Pioneer Square/International District,5239,567,727,400,93,50,573,389,43,52,18,26,1123,225,611,168,171,122,18,22,323,112,2235,246,930,178,659,142,113,80,533,149,1154,182,9,19,861,171,275,90,9,18
