area_id,area_name,b25033001,b25033001_moe,b25033002,b25033002_moe,b25033003,b25033003_moe,b25033004,b25033004_moe,b25033005,b25033005_moe,b25033006,b25033006_moe,b25033007,b25033007_moe,b25033008,b25033008_moe,b25033009,b25033009_moe,b25033010,b25033010_moe,b25033011,b25033011_moe,b25033012,b25033012_moe,b25033013,b25033013_moe
8.3,Cedar Park/Meadowbrook,11975,594,6651,505,6630,500,6,27,15,31,0,27,0,27,5324,609,1489,399,553,224,3153,524,129,209,0,27
9.1,Broadview/Bitter Lake,13197,757,7727,675,6744,514,81,124,902,586,0,27,0,27,5470,615,1230,462,202,148,4038,514,0,27,0,27
9.2,Licton Springs,8884,502,3917,621,3265,578,68,69,584,300,0,17,0,17,4967,615,1958,485,836,379,2150,516,9,21,14,24
9.3,Greenwood/Phinney Ridge,23414,806,14685,798,13587,768,429,205,660,189,9,30,0,29,8729,880,3420,601,1675,647,3608,486,26,50,0,29
9.4,Green Lake,13762,617,8150,582,7645,561,97,68,408,166,0,24,0,24,5612,600,1895,581,864,294,2853,344,0,24,0,24
9.5,Haller Lake,9629,514,5766,536,5149,492,0,21,323,165,294,274,0,21,3863,652,1302,337,244,136,2317,588,0,21,0,21
10.1,North Beach/Blue Ridge,11418,475,7778,514,7537,514,53,78,188,88,0,21,0,21,3640,631,2041,619,497,286,1102,303,0,21,0,21
10.2,Whittier Heights,11776,442,6850,563,6561,533,181,134,108,94,0,24,0,24,4926,607,1800,472,1703,438,1423,293,0,24,0,24
10.3,Sunset Hill/Loyal Heights,13904,594,9651,559,9014,576,155,89,470,126,12,26,0,24,4253,572,1815,540,833,268,1605,283,0,24,0,24
10.4,Ballard,7067,502,1765,365,1209,304,15,24,541,230,0,17,0,17,5302,653,882,370,472,248,3948,663,0,17,0,17
11.1,Fremont,15354,535,6779,592,5571,556,242,142,966,258,0,24,0,24,8575,620,2562,546,2052,519,3901,423,0,24,60,65
11.2,Wallingford,16091,892,6910,482,6009,470,340,188,513,157,34,59,14,32,9181,938,3056,850,1073,277,5007,599,45,58,0,27
11.3,Cascade/Eastlake,11965,802,1579,354,513,210,0,21,1066,316,0,21,0,21,10386,776,307,161,133,148,9946,764,0,21,0,21
12.1,Magnolia,12563,648,9826,627,9510,621,50,83,254,118,12,25,0,24,2737,649,1648,572,551,432,513,179,25,42,0,24
12.2,Interbay,9730,512,4535,422,3438,408,70,78,1027,213,0,21,0,21,5195,607,929,459,1118,305,3111,494,37,63,0,21
12.3,Queen Anne,34762,1047,16081,841,11303,712,455,193,4285,500,0,40,38,57,18681,1125,2885,724,3177,793,12619,830,0,40,0,40
13.1,Belltown,7984,560,2197,406,126,146,0,21,2071,381,0,21,0,21,5787,546,442,104,68,68,5196,524,81,132,0,21
13.2,Downtown Commercial Core,3094,270,673,171,42,53,0,12,631,170,0,12,0,12,2421,260,130,190,0,12,2291,253,0,12,0,12
13.3,Pioneer Square/International District,4939,552,233,136,22,36,0,17,211,132,0,17,0,17,4706,535,468,455,145,141,4082,423,11,21,0,17
