area_id,area_name,b22002001,b22002001_moe,b22002002,b22002002_moe,b22002003,b22002003_moe,b22002004,b22002004_moe,b22002005,b22002005_moe,b22002006,b22002006_moe,b22002007,b22002007_moe,b22002008,b22002008_moe,b22002009,b22002009_moe,b22002010,b22002010_moe,b22002011,b22002011_moe,b22002012,b22002012_moe,b22002013,b22002013_moe,b22002014,b22002014_moe,b22002015,b22002015_moe,b22002016,b22002016_moe,b22002017,b22002017_moe,b22002018,b22002018_moe,b22002019,b22002019_moe,b22002020,b22002020_moe,b22002021,b22002021_moe,b22002022,b22002022_moe,b22002023,b22002023_moe,b22002024,b22002024_moe,b22002025,b22002025_moe,b22002026,b22002026_moe,b22002027,b22002027_moe
28,Near West Side,25665,497,2873,287,1124,185,78,60,1038,179,85,82,953,168,8,52,1749,233,99,62,265,99,67,62,198,92,1385,210,22792,527,3513,331,2201,264,1298,228,273,123,1025,195,14,54,19279,557,3920,359,1078,229,267,114,811,205,14281,571
29,North Lawndale,10852,381,5215,380,3274,317,258,93,3016,306,339,119,2677,287,0,43,1941,251,135,73,677,153,149,90,528,132,1129,205,5637,366,1904,258,641,146,1263,219,94,69,1169,213,0,43,3733,316,825,159,923,180,105,58,818,174,1985,252
30,South Lawndale,16454,435,4896,419,3774,378,1808,287,1930,278,484,149,1446,241,36,62,1122,214,295,108,425,147,92,71,333,135,402,122,11558,485,4842,390,3268,335,1561,269,546,169,1015,219,13,51,6716,452,2257,301,1590,256,745,183,845,187,2869,331
31,Lower West Side,12255,332,2828,327,1823,252,783,174,1040,205,300,118,740,180,0,42,1005,204,110,71,252,98,56,51,196,90,643,164,9427,400,2639,302,1536,259,1099,203,411,130,688,162,4,41,6788,381,1414,241,1039,193,461,139,578,139,4335,368
32,Loop,14557,598,367,163,66,69,14,37,52,66,0,30,52,66,0,30,301,151,63,81,8,30,0,30,8,30,230,133,14190,600,1002,262,849,244,153,122,0,30,153,122,0,30,13188,626,3245,425,391,160,131,99,260,125,9552,653
33,Near South Side,11517,470,884,256,167,126,11,27,156,125,0,24,156,125,0,24,717,223,52,54,61,72,51,72,10,25,604,207,10633,505,1621,309,1156,264,446,167,152,91,294,139,19,34,9012,488,1624,265,386,171,50,53,336,164,7002,470
34,Armour Square,5359,184,1309,202,265,114,59,63,206,98,12,31,194,97,0,27,1044,176,338,113,163,77,26,33,137,73,543,126,4050,231,1113,194,785,161,312,117,65,49,247,109,16,36,2937,247,1107,200,360,138,165,78,195,129,1470,215
35,Douglas,9023,275,2088,223,810,149,3,34,807,149,69,67,738,139,0,35,1278,182,85,54,243,86,15,36,228,84,950,162,6935,304,1017,191,433,130,575,143,104,77,471,128,9,33,5918,301,727,163,550,145,142,74,408,129,4641,297
36,Oakland,2743,141,1039,174,505,138,38,40,451,133,14,27,437,130,16,29,534,112,45,35,141,68,16,30,125,70,348,97,1704,186,632,143,245,99,387,111,23,29,364,108,0,19,1072,162,195,67,130,69,20,22,110,65,747,154
37,Fuller Park,1146,113,551,108,159,73,21,24,138,72,0,16,138,72,0,16,392,100,11,17,38,33,16,27,22,22,343,95,595,108,238,89,85,55,153,78,41,46,112,63,0,16,357,81,44,30,72,35,17,19,55,31,241,72
38,Grand Boulevard,9878,323,3205,302,1425,227,58,56,1318,215,99,82,1219,207,49,63,1780,236,60,52,443,118,27,43,416,116,1277,196,6673,366,1702,238,634,152,1034,200,180,91,854,187,34,57,4971,348,670,167,565,143,111,79,454,123,3736,293
39,Kenwood,9116,306,1562,233,632,160,69,79,563,141,24,48,539,137,0,31,930,177,28,35,269,105,67,53,202,94,633,149,7554,322,1447,233,807,165,620,168,57,53,563,161,20,44,6107,317,902,173,474,143,114,63,360,131,4731,331
40,Washington Park,4142,214,2125,222,1285,184,61,45,1211,177,85,59,1126,170,13,33,840,155,46,39,203,88,19,32,184,85,591,127,2017,205,537,122,105,65,432,108,77,51,355,95,0,27,1480,179,197,73,287,96,94,60,193,74,996,162
41,Hyde Park,12539,327,1029,199,419,145,75,67,344,130,21,41,323,128,0,38,610,158,48,49,45,57,0,38,45,57,517,150,11510,351,1847,233,1352,196,455,144,37,42,418,142,40,56,9663,382,1738,191,521,155,118,75,403,140,7404,392
42,Woodlawn,10302,343,3222,306,1331,200,147,77,1184,191,13,40,1171,190,0,36,1891,255,103,62,553,149,89,56,464,143,1235,204,7080,381,1541,225,533,148,1008,185,130,76,878,173,0,36,5539,352,727,160,729,174,174,101,555,140,4083,332
43,South Shore,21700,578,6986,549,2779,361,320,126,2425,335,192,104,2233,324,34,69,4207,433,425,146,792,205,175,104,617,179,2990,373,14714,660,3260,409,837,208,2408,373,346,136,2062,354,15,49,11454,627,1323,234,1283,257,361,132,922,228,8848,581
44,Chatham,14098,418,4247,419,2016,315,286,138,1680,278,168,102,1512,254,50,72,2231,297,174,84,672,170,200,98,472,144,1385,240,9851,484,2352,337,673,170,1646,315,120,84,1526,303,33,62,7499,465,1370,230,1187,229,239,109,948,206,4942,426
45,Avalon Park,3871,220,1044,196,424,138,39,34,338,125,12,25,326,123,47,64,620,170,94,76,200,98,71,63,129,72,326,138,2827,245,737,170,357,116,380,134,146,101,234,98,0,19,2090,218,510,120,459,128,89,64,370,122,1121,188
46,South Chicago,10770,408,3482,364,1977,277,401,118,1566,260,197,99,1369,239,10,38,1505,260,117,69,461,146,86,59,375,137,927,214,7288,419,1764,268,804,198,931,202,270,120,661,170,29,54,5524,398,1410,265,997,209,319,121,678,175,3117,337
47,Burnside,1056,98,376,120,251,106,60,56,191,93,16,25,175,93,0,11,125,77,26,27,34,42,34,42,0,11,65,50,680,125,132,67,29,40,103,53,46,35,57,46,0,11,548,115,186,75,118,73,27,31,91,68,244,85
48,Calumet Heights,5586,174,907,186,540,157,67,44,473,158,44,44,429,153,0,27,367,121,82,55,128,69,25,36,103,61,157,89,4679,219,1151,190,636,170,515,140,49,46,466,133,0,27,3528,219,1154,175,708,156,91,93,617,152,1666,214
49,Roseland,15524,379,4214,365,2353,277,408,127,1930,263,166,101,1764,251,15,44,1861,249,197,81,799,160,120,70,679,147,865,183,11310,444,3039,339,1261,247,1735,275,353,147,1382,246,43,47,8271,403,2300,259,1691,235,296,98,1395,218,4280,374
50,Pullman,2984,134,770,149,404,130,71,44,333,125,73,62,260,112,0,19,366,101,30,28,197,72,0,19,197,72,139,77,2214,160,514,133,149,73,354,121,74,62,280,108,11,25,1700,161,350,85,344,103,41,30,303,103,1006,182
51,South Deering,5332,164,1273,224,746,188,210,103,536,156,31,32,505,155,0,25,527,139,83,65,207,95,39,36,168,88,237,86,4059,242,1254,210,501,132,753,181,28,40,725,178,0,25,2805,251,1054,178,524,129,104,65,420,116,1227,206
52,East Side,6900,215,1132,212,806,184,308,120,498,146,119,74,379,127,0,29,326,114,157,81,64,45,0,29,64,45,105,74,5768,279,2342,289,1535,253,801,207,215,125,586,170,6,29,3426,288,1447,204,500,141,103,61,397,128,1479,223
53,West Pullman,9375,323,2863,313,1906,270,276,111,1608,249,183,101,1425,229,22,49,957,191,180,83,453,145,51,54,402,138,324,111,6512,343,1830,261,701,216,1034,204,227,98,807,185,95,126,4682,333,1479,199,1042,208,207,91,835,195,2161,300
54,Riverdale,2322,166,1521,177,1015,165,47,45,968,173,43,48,925,164,0,16,506,128,15,29,165,80,70,64,95,60,326,113,801,186,264,122,17,29,247,119,93,83,154,87,0,16,537,141,98,53,155,83,50,42,105,81,284,127
55,Hegewisch,3694,195,481,171,347,160,76,76,254,142,38,43,216,145,17,29,134,103,3,17,84,89,65,84,19,25,47,53,3213,207,1105,188,654,173,411,176,115,106,296,146,40,68,2108,243,811,214,235,107,109,61,126,68,1062,212
56,Garfield Ridge,11952,202,985,207,493,160,168,83,325,134,101,86,224,111,0,42,492,146,79,72,175,87,44,62,131,73,238,106,10967,263,3443,252,2803,257,637,172,228,117,409,136,3,41,7524,296,3302,281,1002,195,322,123,680,159,3220,283
57,Archer Heights,3740,135,649,136,559,121,265,89,294,103,114,71,180,83,0,27,90,57,32,45,19,30,5,26,14,31,39,38,3091,187,1296,184,948,169,348,111,71,59,277,94,0,27,1795,172,728,134,353,112,199,79,154,71,714,136
58,Brighton Park,11572,326,2696,322,1944,282,864,200,1049,210,318,124,731,180,31,54,752,179,237,102,250,110,121,68,129,95,265,111,8876,428,4873,402,3641,349,1165,244,453,154,712,185,67,74,4003,332,1308,217,855,182,391,138,464,129,1840,258
59,McKinley Park,5185,166,820,164,605,148,351,106,254,108,74,56,180,92,0,25,215,81,78,52,45,36,7,25,38,36,92,55,4365,225,1721,226,1142,196,579,149,167,97,412,122,0,25,2644,241,923,162,388,112,145,70,243,90,1333,197
60,Bridgeport,12140,316,1600,239,907,194,331,128,576,150,98,71,478,142,0,37,693,161,165,76,120,64,42,47,78,51,408,132,10540,354,2842,280,1990,241,843,172,272,92,571,151,9,38,7698,352,2506,254,975,192,405,127,570,145,4217,353
61,New City,11621,370,4320,350,3104,315,1311,217,1741,246,397,136,1344,212,52,63,1216,198,183,80,448,128,202,93,246,96,585,146,7301,397,2891,301,1815,241,1047,206,332,117,715,174,29,56,4410,349,1409,208,971,184,514,145,457,122,2030,259
62,West Elsdon,5027,151,882,189,686,170,316,130,370,128,137,84,233,106,0,27,196,78,67,53,77,47,10,29,67,44,52,41,4145,220,1694,231,1223,199,471,151,212,105,259,106,0,27,2451,220,1108,187,443,125,109,61,334,115,900,149
63,Gage Park,9405,238,2415,286,1878,253,1235,229,643,162,159,89,484,136,0,41,537,135,136,66,160,83,65,53,95,71,241,91,6990,345,3646,340,2579,314,1046,218,393,136,653,182,21,50,3344,290,1394,209,593,147,286,118,307,100,1357,212
64,Clearing,8389,219,639,186,399,163,61,54,338,152,192,132,146,65,0,31,240,102,109,80,43,43,0,31,43,43,88,68,7750,270,2515,266,1659,245,843,204,350,161,493,151,13,34,5235,313,1964,251,789,177,233,85,556,159,2482,270
65,West Lawn,9111,215,877,183,582,163,268,103,293,126,101,79,192,102,21,47,295,106,92,77,106,56,27,38,79,48,97,65,8234,266,4001,303,2964,282,1037,223,314,148,723,177,0,34,4233,308,1623,229,855,206,409,145,446,143,1755,255
66,Chicago Lawn,15416,427,3947,383,2847,335,651,165,2167,294,308,118,1859,274,29,67,1100,199,137,73,372,117,51,54,321,111,591,151,11469,482,5239,428,2835,321,2404,353,492,158,1912,320,0,49,6230,448,1793,266,1267,241,404,155,863,199,3170,367
67,West Englewood,10364,339,4214,323,2549,276,351,108,2169,254,158,98,2011,237,29,67,1665,224,272,100,830,153,253,106,577,125,563,142,6150,361,1738,242,510,140,1202,203,263,91,939,185,26,55,4412,320,1120,182,991,166,168,84,823,150,2301,271
68,Englewood,9803,383,4068,342,2496,288,151,80,2296,277,128,85,2168,269,49,52,1572,217,90,53,567,135,89,68,478,119,915,170,5735,395,1377,235,342,114,1000,200,151,83,849,190,35,51,4358,354,780,180,1004,189,151,73,853,177,2574,284
69,Greater Grand Crossing,12605,368,4083,365,2133,275,116,78,2004,267,182,101,1822,255,13,43,1950,256,139,73,688,154,107,71,581,136,1123,199,8522,405,2266,297,493,133,1743,279,283,123,1460,246,30,52,6256,406,896,179,1103,205,288,114,815,176,4257,358
70,Ashburn,12780,230,1381,254,923,193,470,144,453,140,19,43,434,138,0,41,458,163,93,72,218,109,52,55,166,101,147,116,11399,333,4887,406,3338,359,1509,293,317,143,1192,261,40,70,6512,391,2658,318,1303,249,400,138,903,220,2551,327
71,Auburn Gresham,17173,440,5853,448,3221,336,299,115,2912,326,224,101,2688,322,10,47,2632,338,299,127,934,202,126,80,808,187,1399,255,11320,500,3209,348,1098,223,2071,308,364,151,1707,279,40,57,8111,474,1840,266,1796,262,235,85,1561,250,4475,407
72,Beverly,7705,196,338,104,217,82,46,47,171,71,47,40,124,74,0,29,121,75,13,34,60,43,0,29,60,43,48,62,7367,227,2512,214,2031,190,479,144,188,94,291,110,2,27,4855,242,1998,187,474,119,68,50,406,113,2383,251
73,Washington Heights,9308,303,1975,296,1104,205,217,96,887,194,92,64,795,189,0,33,871,190,188,85,505,152,182,114,323,108,178,96,7333,357,1856,271,785,171,1030,217,69,65,961,208,41,70,5477,366,1326,202,1234,211,269,108,965,195,2917,320
74,Mount Greenwood,6589,208,157,74,106,71,61,58,45,45,27,41,18,29,0,25,51,42,0,25,25,37,0,25,25,37,26,29,6432,209,2394,225,2074,206,320,137,109,98,211,108,0,25,4038,243,1632,183,481,146,195,110,286,99,1925,239
75,Morgan Park,8009,269,1266,247,715,198,120,78,587,187,39,50,548,184,8,32,551,153,98,61,209,100,5,31,204,99,244,112,6743,313,1968,267,1368,213,593,171,53,47,540,165,7,32,4775,329,1447,200,779,202,175,127,604,156,2549,293
76,O'Hare,6108,207,228,126,89,84,71,80,18,46,0,38,18,46,0,38,139,103,36,69,24,44,0,38,24,44,79,80,5880,237,1371,271,1143,269,228,138,43,74,185,124,0,38,4509,328,1348,283,576,186,350,144,226,122,2585,306
77,Edgewater,29110,543,2660,348,585,173,225,112,360,142,48,71,312,134,0,48,2075,310,324,153,181,101,69,78,112,79,1570,265,26450,612,3322,396,2279,329,1015,254,323,160,692,207,28,64,23128,645,3908,396,1257,244,495,144,762,199,17963,693
