area_id,area_name,c27004001,c27004001_moe,c27004002,c27004002_moe,c27004003,c27004003_moe,c27004004,c27004004_moe,c27004005,c27004005_moe,c27004006,c27004006_moe,c27004007,c27004007_moe,c27004008,c27004008_moe,c27004009,c27004009_moe,c27004010,c27004010_moe,c27004011,c27004011_moe,c27004012,c27004012_moe,c27004013,c27004013_moe,c27004014,c27004014_moe,c27004015,c27004015_moe,c27004016,c27004016_moe,c27004017,c27004017_moe,c27004018,c27004018_moe,c27004019,c27004019_moe,c27004020,c27004020_moe,c27004021,c27004021_moe
17,Dunning,41997,1248,20862,842,4341,479,2380,360,1961,379,14069,638,8050,516,6019,599,2452,254,1074,208,1378,199,21135,797,3450,393,2051,337,1399,282,13779,613,8388,597,5391,515,3906,263,1173,174,2733,243
18,Montclare,12279,836,5948,502,1553,308,577,176,976,257,3694,382,1894,260,1800,338,701,161,209,101,492,139,6331,508,1463,307,716,255,747,194,3884,331,2037,282,1847,301,984,189,268,87,716,165
19,Belmont Cragin,77642,2549,38310,1533,10985,870,3238,514,7747,814,24933,1161,11417,825,13516,998,2392,287,591,152,1801,256,39332,1500,12235,907,3573,498,8662,850,23763,930,10136,697,13627,880,3334,349,567,148,2767,309
20,Hermosa,25068,1269,12326,816,3635,455,1049,250,2586,414,7889,612,3713,459,4176,520,802,195,195,103,607,171,12742,843,3634,493,767,226,2867,473,8045,541,3264,377,4781,518,1063,218,118,58,945,211
21,Avondale,41526,1885,21521,1188,5047,593,1673,326,3374,553,15307,948,6621,564,8686,875,1167,225,379,143,788,174,20005,1189,4597,633,1700,386,2897,507,13359,768,6120,550,7239,662,2049,300,351,122,1698,281
22,Logan Square,73495,1997,37525,1308,7374,710,3020,487,4354,548,28161,1046,15767,780,12394,917,1990,282,500,145,1490,253,35970,1276,7177,633,2797,375,4380,546,26205,949,13917,710,12288,797,2588,308,294,104,2294,299
23,Humboldt Park,54341,2208,26310,1347,8800,913,1733,387,7067,879,15577,926,6042,651,9535,759,1933,269,320,113,1613,252,28031,1336,7585,816,1495,320,6090,773,18132,869,5601,560,12531,812,2314,274,384,132,1930,254
24,West Town,83695,2001,42621,1379,6876,659,3310,397,3566,546,33740,1156,21629,891,12111,865,2005,284,567,154,1438,245,41074,1286,6186,639,3152,420,3034,507,31942,1005,20236,850,11706,779,2946,311,696,154,2250,280
25,Austin,97389,2742,45114,1622,13843,1029,3632,543,10211,936,27468,1175,9799,694,17669,1090,3803,350,998,187,2805,317,52275,1768,12573,948,3366,490,9207,836,33084,1147,13843,732,19241,1072,6618,463,1161,209,5457,439
26,West Garfield Park,19358,1315,9268,767,3486,479,555,193,2931,455,5107,518,1475,296,3632,443,675,137,139,68,536,126,10090,763,3277,418,751,232,2526,387,5815,469,1852,274,3963,449,998,159,228,87,770,142
27,East Garfield Park,21012,1341,8997,802,3651,459,718,215,2933,437,4618,517,1457,242,3161,476,728,167,130,66,598,159,12015,810,3792,503,660,257,3132,467,7183,461,2527,305,4656,431,1040,150,175,73,865,151
28,Near West Side,53295,1645,26522,1135,4195,503,2145,344,2050,388,20664,978,13529,701,7135,728,1663,243,447,115,1216,214,26773,1043,3806,465,1646,272,2160,405,21125,853,14487,729,6638,582,1842,216,398,100,1444,199
29,North Lawndale,35623,1845,15583,1059,6041,644,1354,324,4687,558,8489,736,2422,338,6067,673,1053,194,153,70,900,185,20040,1185,6305,672,1074,236,5231,635,11790,710,3726,390,8064,649,1945,246,344,89,1601,228
30,South Lawndale,62390,2266,32064,1408,9457,787,1331,321,8126,777,20886,1041,6036,596,14850,945,1721,258,321,110,1400,236,30326,1344,10251,865,1449,358,8802,823,18099,814,4869,518,13230,751,1976,276,297,110,1679,258
31,Lower West Side,36577,1700,19564,1120,4564,526,848,249,3716,491,13781,889,5089,457,8692,826,1219,227,287,117,932,197,17013,973,4655,554,826,208,3829,538,10885,628,4258,472,6627,562,1473,218,289,92,1184,212
32,Loop,25786,1427,12552,1076,676,262,628,258,48,52,10940,1011,8217,848,2723,600,936,171,472,157,464,129,13234,906,853,322,641,259,212,208,11291,845,7939,621,3352,604,1090,197,563,138,527,168
33,Near South Side,20076,1151,9413,905,1319,341,839,290,480,267,7475,706,5754,698,1721,389,619,226,162,76,457,224,10663,689,1240,275,1027,275,213,110,8309,536,6260,560,2049,444,1114,247,354,135,760,233
34,Armour Square,13710,850,6594,505,1219,252,394,154,825,223,4194,422,1189,226,3005,420,1181,216,94,52,1087,215,7116,563,1140,299,292,186,848,264,4266,421,1379,235,2887,363,1710,226,151,84,1559,212
35,Douglas,18357,845,8244,572,1577,269,458,143,1119,232,5793,480,2752,301,3041,429,874,153,241,78,633,146,10113,575,1474,248,565,178,909,205,7111,458,3902,347,3209,373,1528,192,548,120,980,166
36,Oakland,6260,469,2380,315,866,182,340,137,526,161,1262,234,646,154,616,186,252,88,40,36,212,83,3880,335,989,207,352,138,637,211,2466,239,1001,184,1465,262,425,105,113,68,312,96
37,Fuller Park,2924,543,1445,292,485,169,107,60,378,166,717,212,253,96,464,168,243,67,0,16,243,67,1479,349,356,180,90,60,266,176,895,211,277,106,618,182,228,70,69,35,159,59
38,Grand Boulevard,22964,1171,10050,680,3158,447,1089,245,2069,400,5727,483,2679,299,3048,396,1165,188,221,91,944,171,12914,767,3073,446,967,224,2106,390,8171,486,4151,396,4020,402,1670,194,407,104,1263,173
39,Kenwood,17937,907,8082,589,1982,359,795,224,1187,280,5054,453,3036,365,2018,325,1046,181,571,130,475,141,9855,635,1712,281,869,210,843,245,6597,487,3886,361,2711,353,1546,224,546,119,1000,213
40,Washington Park,11141,835,4908,483,1991,301,260,119,1731,282,2397,349,755,179,1642,285,520,138,133,67,387,131,6233,520,1768,295,270,102,1498,270,3983,359,1081,171,2902,343,482,121,92,55,390,108
41,Hyde Park,26427,1183,12695,858,1949,334,1185,231,764,261,9356,743,6385,582,2971,392,1390,210,949,168,441,128,13732,692,1597,278,1044,224,553,177,10220,607,7038,493,3182,409,1915,219,1267,199,648,148
42,Woodlawn,24291,1269,10858,762,2985,468,775,215,2210,422,6744,571,3040,377,3704,448,1129,198,284,99,845,171,13433,784,3002,413,775,177,2227,388,8802,521,3847,368,4955,467,1629,221,307,89,1322,207
43,South Shore,46965,2020,20672,1127,5760,717,1808,386,3952,640,12839,834,5596,566,7243,680,2073,284,747,170,1326,224,26293,1431,5402,695,1865,403,3537,562,17398,985,7937,635,9461,813,3493,342,1092,180,2401,313
44,Chatham,33244,1627,14040,947,4169,610,1127,282,3042,578,8234,688,3837,465,4397,575,1637,258,635,158,1002,212,19204,1145,4110,559,1435,326,2675,492,11618,781,5523,525,6095,653,3476,307,1325,221,2151,291
45,Avalon Park,9617,760,4380,490,932,239,376,132,556,230,2794,397,1345,321,1449,305,654,130,201,78,453,109,5237,460,984,243,438,149,546,184,3040,290,1775,239,1265,282,1213,164,678,141,535,147
46,South Chicago,29402,1591,13414,946,4225,531,938,254,3287,505,7723,669,3208,425,4515,562,1466,220,618,148,848,177,15988,991,4055,509,814,252,3241,464,9581,661,3698,416,5883,607,2352,245,851,166,1501,242
47,Burnside,3508,686,1618,405,619,291,89,85,530,279,859,239,407,102,452,194,140,49,93,46,47,35,1890,384,429,195,53,42,376,191,1151,227,426,146,725,194,310,71,70,41,240,80
48,Calumet Heights,14382,814,6292,539,1455,265,643,203,812,223,3644,358,2061,297,1583,330,1193,179,748,175,445,139,8090,561,1557,312,718,200,839,262,4406,342,2561,255,1845,328,2127,220,991,180,1136,213
49,Roseland,45004,1655,20619,1031,5455,641,2168,431,3287,499,12255,731,5203,492,7052,616,2909,251,1443,188,1466,220,24385,1012,5496,550,2174,391,3322,433,14277,712,6578,470,7699,601,4612,318,1823,208,2789,283
50,Pullman,7262,584,2915,341,832,205,306,146,526,177,1786,246,803,167,983,197,297,84,131,59,166,60,4347,410,869,242,280,167,589,182,2676,236,1328,163,1348,206,802,119,289,95,513,103
51,South Deering,16438,1030,7059,599,2046,382,744,304,1302,299,4329,458,1951,365,2378,351,684,130,259,80,425,126,9379,803,2435,455,906,347,1529,328,5614,480,2620,375,2994,392,1330,187,436,127,894,181
52,East Side,23517,1386,11224,755,3554,501,1096,272,2458,462,6675,498,3468,360,3207,428,995,165,267,83,728,154,12293,871,4021,568,1543,327,2478,524,6772,472,3381,329,3391,418,1500,217,549,143,951,181
53,West Pullman,30810,1644,13937,956,4691,587,1419,507,3272,496,7610,643,3047,387,4563,560,1636,213,727,148,909,188,16873,1020,4264,633,833,234,3431,610,10223,698,4519,466,5704,605,2386,264,817,166,1569,236
54,Riverdale,6820,725,2574,436,1482,322,156,91,1326,309,928,211,232,118,696,195,164,84,32,38,132,80,4246,526,1525,291,292,197,1233,295,2378,322,526,164,1852,315,343,95,62,76,281,73
55,Hegewisch,10155,927,5234,594,1723,406,846,236,877,344,2961,424,1867,320,1094,289,550,147,356,136,194,82,4921,494,1199,327,500,209,699,266,2847,341,1777,289,1070,247,875,199,285,107,590,154
56,Garfield Ridge,33848,1075,16649,763,3902,432,2685,364,1217,325,10592,550,7609,524,2983,426,2155,228,816,157,1339,211,17199,673,3949,389,2708,362,1241,314,10402,503,7195,441,3207,422,2848,234,1090,173,1758,209
57,Archer Heights,13434,778,6590,465,1930,253,692,186,1238,197,4228,338,2085,271,2143,280,432,114,93,52,339,103,6844,515,2106,352,679,140,1427,350,3935,315,1720,232,2215,279,803,131,135,58,668,120
58,Brighton Park,44098,1805,22665,1145,7609,715,1780,401,5829,626,14073,757,5511,520,8562,707,983,178,241,102,742,142,21433,1029,6968,610,1728,353,5240,548,12695,659,4433,454,8262,596,1770,239,290,91,1480,221
59,McKinley Park,16434,925,8491,554,2562,393,971,297,1591,321,5347,374,2421,323,2926,341,582,114,141,62,441,102,7943,581,2012,327,848,219,1164,272,5234,404,2374,271,2860,369,697,123,145,58,552,124
60,Bridgeport,32423,1332,16187,772,3332,430,1266,243,2066,382,11509,615,5329,411,6180,562,1346,210,363,100,983,192,16236,830,3567,451,1315,293,2252,391,10757,580,5585,447,5172,451,1912,233,391,109,1521,223
61,New City,42050,1893,21218,1258,7006,652,1529,300,5477,590,13061,943,4466,458,8595,763,1151,195,281,85,870,183,20832,1086,6818,640,1371,294,5447,596,12663,670,3978,372,8685,622,1351,197,292,86,1059,183
62,West Elsdon,18980,1098,9470,684,2795,438,990,249,1805,415,5984,461,3135,347,2849,414,691,143,293,88,398,125,9510,657,2636,436,1017,288,1619,367,5833,362,2884,280,2949,339,1041,169,223,80,818,165
63,Gage Park,39492,1743,19992,1125,6475,580,1543,343,4932,570,12525,807,4483,469,8042,703,992,193,97,61,895,178,19500,1034,6605,630,1288,257,5317,645,11656,651,4136,423,7520,593,1239,209,164,61,1075,205
64,Clearing,22716,982,11119,697,3064,438,1881,393,1183,302,6983,470,4857,439,2126,358,1072,159,377,103,695,147,11597,628,2476,386,1304,282,1172,318,7197,424,4782,393,2415,346,1924,209,585,129,1339,207
65,West Lawn,32950,1269,17019,913,5444,584,2532,469,2912,512,10496,679,5757,552,4739,564,1079,193,474,148,605,152,15931,750,4850,455,2311,392,2539,483,9392,541,5361,506,4031,477,1689,238,400,116,1289,229
66,Chicago Lawn,54793,2225,25277,1296,9103,791,2447,456,6656,734,14661,882,5754,553,8907,780,1513,215,572,130,941,185,29516,1397,9597,867,2199,379,7398,845,17881,844,7244,565,10637,811,2038,269,532,138,1506,246
67,West Englewood,35288,1619,16378,946,5251,523,766,220,4485,507,9494,714,2452,338,7042,626,1633,210,424,114,1209,191,18910,969,4774,534,697,201,4077,500,11423,642,3294,351,8129,592,2713,232,676,135,2037,218
68,Englewood,28732,1514,12321,809,4234,517,558,200,3676,504,6895,603,1994,288,4901,521,1192,219,366,115,826,188,16411,1044,4548,557,655,227,3893,516,9623,657,2846,345,6777,579,2240,257,492,129,1748,227
69,Greater Grand Crossing,32491,1521,14214,884,4288,556,725,201,3563,517,8488,663,3372,418,5116,584,1438,214,465,117,973,191,18277,1006,4871,531,1193,256,3678,504,10748,651,4106,407,6642,597,2658,250,1019,179,1639,222
70,Ashburn,42430,1613,20951,1026,6036,665,3466,567,2570,449,13084,702,8803,582,4281,602,1831,229,921,175,910,202,21479,971,5567,541,3409,465,2158,400,13695,646,8974,546,4721,567,2217,225,829,151,1388,219
71,Auburn Gresham,49600,1884,21053,1098,6406,649,1337,303,5069,600,12142,830,4331,485,7811,695,2505,272,995,180,1510,228,28547,1262,6974,695,1846,383,5128,599,16685,811,6954,582,9731,692,4888,340,1674,241,3214,317
72,Beverly,21226,812,10155,535,2820,302,2399,279,421,151,6155,374,5095,286,1060,279,1180,146,742,123,438,112,11071,550,3003,324,2525,286,478,179,6477,368,5358,309,1119,238,1591,173,842,162,749,147
73,Washington Heights,25828,1156,11536,821,3042,430,1374,318,1668,320,6689,613,3192,416,3497,486,1805,215,828,158,977,202,14292,714,2638,383,1055,253,1583,333,8199,552,4688,467,3511,440,3455,255,1397,214,2058,269
74,Mount Greenwood,18467,761,9263,455,2518,280,2395,269,123,89,5898,336,5123,287,775,198,847,152,459,106,388,133,9204,543,2131,329,1981,324,150,102,5774,371,4974,360,800,188,1299,181,471,104,828,169
75,Morgan Park,22372,1070,10330,726,2711,388,1771,315,940,251,6346,564,4268,497,2078,419,1273,178,602,127,671,162,12042,700,2714,435,1473,269,1241,341,7106,410,4591,393,2515,383,2222,213,890,161,1332,183
76,O'Hare,13676,1093,7023,673,1305,423,369,150,936,421,4853,465,2574,379,2279,448,865,238,339,178,526,181,6653,661,1254,408,505,191,749,398,4670,417,2450,327,2220,392,729,198,318,124,411,180
77,Edgewater,54610,1706,27009,1145,3132,467,1426,298,1706,394,21343,987,12725,833,8618,790,2534,328,772,170,1762,294,27601,1173,3429,487,1933,365,1496,334,20348,951,11973,778,8375,799,3824,360,920,182,2904,338
