area_id,area_name,b18107001,b18107001_moe,b18107002,b18107002_moe,b18107003,b18107003_moe,b18107004,b18107004_moe,b18107005,b18107005_moe,b18107006,b18107006_moe,b18107007,b18107007_moe,b18107008,b18107008_moe,b18107009,b18107009_moe,b18107010,b18107010_moe,b18107011,b18107011_moe,b18107012,b18107012_moe,b18107013,b18107013_moe,b18107014,b18107014_moe,b18107015,b18107015_moe,b18107016,b18107016_moe,b18107017,b18107017_moe,b18107018,b18107018_moe,b18107019,b18107019_moe,b18107020,b18107020_moe,b18107021,b18107021_moe,b18107022,b18107022_moe,b18107023,b18107023_moe,b18107024,b18107024_moe,b18107025,b18107025_moe,b18107026,b18107026_moe,b18107027,b18107027_moe
11,Jefferson Park,20958,898,10260,584,3105,418,34,39,3071,414,5618,410,125,77,5493,407,767,173,3,28,764,173,770,194,106,60,664,185,10698,555,2884,382,56,57,2828,382,5645,375,47,44,5598,371,959,182,57,48,902,175,1210,219,386,136,824,175
12,Forest Glen,14105,471,6924,351,1636,251,54,53,1582,246,3938,234,15,36,3923,233,713,141,56,63,657,135,637,132,107,60,530,122,7181,305,1423,242,0,29,1423,242,4035,212,118,71,3917,217,757,139,41,38,716,135,966,175,383,137,583,130
13,North Park,14311,738,6865,502,2469,420,56,55,2413,416,3267,293,120,85,3147,291,637,170,26,48,611,164,492,133,48,39,444,132,7446,470,2005,289,64,70,1941,265,3626,317,196,107,3430,303,883,168,114,82,769,157,932,206,264,115,668,182
14,Albany Park,40187,1461,21180,1084,9266,798,138,83,9128,798,10419,661,417,207,10002,651,830,184,75,62,755,192,665,193,130,73,535,183,19007,851,7866,651,51,64,7815,648,8919,579,351,124,8568,574,1048,218,191,100,857,198,1174,247,402,171,772,175
15,Portage Park,48827,1309,22925,823,7489,627,127,95,7362,625,12832,624,254,127,12578,620,1449,253,98,87,1351,240,1155,206,216,106,939,181,25902,908,7670,657,79,75,7591,650,13865,659,442,139,13423,659,2239,302,296,124,1943,280,2128,272,677,170,1451,229
16,Irving Park,43153,1423,22091,1025,8464,735,170,110,8294,734,11423,672,416,168,11007,657,1350,239,129,85,1221,226,854,187,189,94,665,173,21062,819,7878,612,88,80,7790,610,10747,593,330,141,10417,580,1302,219,129,90,1173,212,1135,208,355,116,780,169
17,Dunning,34206,959,16521,659,5321,501,148,92,5173,506,8748,456,261,86,8487,460,1346,232,68,51,1278,229,1106,158,170,67,936,147,17685,630,4758,500,81,67,4677,496,9021,440,255,118,8766,431,1738,231,193,76,1545,223,2168,222,685,142,1483,202
18,Montclare,9263,564,4395,368,1571,273,122,143,1449,253,2123,269,104,71,2019,257,191,76,29,35,162,69,510,153,64,60,446,144,4868,347,1494,272,53,64,1441,264,2390,263,145,85,2245,250,331,112,32,35,299,106,653,167,221,104,432,125
19,Belmont Cragin,54422,1735,27325,1176,10897,839,265,172,10632,819,14036,755,385,157,13651,746,1498,231,153,90,1345,218,894,187,361,135,533,142,27097,933,9886,700,278,154,9608,679,13877,653,572,174,13305,644,1941,286,262,99,1679,273,1393,217,624,156,769,160
20,Hermosa,17799,932,8691,629,3377,454,132,103,3245,447,4512,396,333,184,4179,375,532,166,109,70,423,157,270,102,44,47,226,93,9108,590,3265,447,48,56,3217,446,4780,355,357,145,4423,358,639,177,92,71,547,162,424,139,204,100,220,101
21,Avondale,31882,1367,16474,959,7669,759,79,73,7590,752,7638,595,107,74,7531,590,873,206,83,69,790,190,294,104,68,54,226,95,15408,809,6637,596,98,67,6539,594,6722,514,181,90,6541,507,1355,266,188,114,1167,242,694,151,254,87,440,130
22,Logan Square,58944,1484,30151,1045,14705,922,209,121,14496,927,13456,681,276,99,13180,681,1437,254,113,100,1324,240,553,151,124,85,429,137,28793,967,14518,744,45,66,14473,742,11687,590,431,121,11256,586,1519,251,314,114,1205,231,1069,211,335,108,734,187
23,Humboldt Park,37956,1433,17510,949,7111,670,219,105,6892,657,8466,656,658,196,7808,643,1291,227,330,120,961,207,642,188,128,95,514,169,20446,879,8245,647,200,101,8045,642,9887,605,758,189,9129,606,1368,211,275,122,1093,197,946,197,351,120,595,167
24,West Town,70633,1563,35745,1159,18797,1015,364,134,18433,1015,14943,696,417,141,14526,686,1117,199,93,79,1024,191,888,206,319,140,569,169,34888,1043,19251,902,131,93,19120,902,12691,597,517,159,12174,580,1564,241,223,100,1341,232,1382,220,463,125,919,188
25,Austin,70973,1874,31271,1205,10835,822,239,112,10596,820,16633,905,1252,276,15381,861,2611,310,280,119,2331,297,1192,202,357,125,835,173,39702,1238,12963,820,196,104,12767,818,20121,763,1862,299,18259,731,3734,368,545,142,3189,348,2884,339,1174,228,1710,268
26,West Garfield Park,12595,829,5782,535,2196,359,51,52,2145,356,2911,356,271,113,2640,340,462,123,46,50,416,118,213,72,55,49,158,59,6813,488,2524,303,48,49,2476,302,3291,319,175,78,3116,316,550,127,85,52,465,121,448,102,158,68,290,87
27,East Garfield Park,13569,813,5346,565,2089,366,23,41,2066,365,2529,349,110,63,2419,344,504,139,75,55,429,127,224,86,23,39,201,83,8223,478,2963,337,45,46,2918,338,4220,330,336,96,3884,329,415,99,64,41,351,95,625,136,341,116,284,90
28,Near West Side,45294,1324,22327,981,12078,808,54,58,12024,808,8586,626,342,140,8244,613,1198,208,202,105,996,192,465,127,131,77,334,109,22967,875,12418,773,88,71,12330,773,8707,509,415,129,8292,498,1000,163,179,86,821,151,842,182,341,119,501,140
29,North Lawndale,23277,1150,9542,766,3986,497,104,69,3882,491,4503,481,432,166,4071,456,701,156,140,67,561,144,352,103,79,53,273,94,13735,727,5011,471,91,73,4920,463,6779,469,427,131,6352,457,973,178,208,79,765,161,972,177,408,125,564,127
30,South Lawndale,42682,1519,22607,1052,10949,871,200,110,10749,864,9937,609,474,148,9463,595,1124,216,52,62,1072,212,597,149,152,87,445,125,20075,840,8705,629,146,91,8559,622,9394,527,520,151,8874,518,1130,204,119,72,1011,197,846,191,395,123,451,146
31,Lower West Side,27358,1219,15000,896,7340,724,50,64,7290,721,6441,537,105,87,6336,526,727,190,80,60,647,182,492,139,105,75,387,119,12358,648,5465,496,54,82,5411,496,5420,440,238,87,5182,433,558,135,87,58,471,126,915,181,453,133,462,138
32,Loop,24257,1315,11876,1029,6312,848,58,48,6254,847,4628,552,73,60,4555,558,524,158,0,30,524,158,412,136,27,39,385,133,12381,851,6907,787,4,29,6903,787,4384,401,77,83,4307,395,547,152,86,75,461,145,543,160,61,51,482,158
33,Near South Side,17517,954,8094,707,3653,656,40,68,3613,651,3822,467,49,49,3773,462,362,136,32,34,330,133,257,189,38,51,219,181,9423,571,3774,501,9,21,3765,499,4535,408,130,87,4405,409,633,169,50,60,583,164,481,237,88,55,393,235
34,Armour Square,11351,625,5375,417,1768,338,6,26,1762,338,2426,277,34,36,2392,277,425,130,17,27,408,128,756,163,179,97,577,139,5976,429,1488,270,51,89,1437,234,2778,316,63,58,2715,317,806,179,99,101,707,164,904,186,259,91,645,162
35,Douglas,15306,710,6667,500,3147,413,50,50,3097,411,2646,298,120,82,2526,282,425,125,58,59,367,115,449,109,143,85,306,84,8639,476,3510,405,43,67,3467,403,3601,278,212,78,3389,278,695,141,120,74,575,125,833,155,187,73,646,136
36,Oakland,4405,336,1514,227,467,151,0,19,467,151,795,175,84,59,711,172,152,68,11,18,141,69,100,56,24,32,76,52,2891,258,1023,210,0,19,1023,210,1443,186,197,97,1246,182,289,90,43,34,246,88,136,71,68,58,68,44
37,Fuller Park,2083,318,960,217,314,138,4,13,310,138,403,115,36,33,367,111,150,61,45,37,105,55,93,50,5,13,88,50,1123,215,319,135,0,16,319,135,576,125,80,50,496,119,132,57,41,38,91,41,96,39,46,29,50,27
38,Grand Boulevard,16733,776,6892,499,2155,323,43,57,2112,320,3572,353,227,105,3345,333,632,152,71,59,561,145,533,135,140,79,393,114,9841,512,3416,356,37,58,3379,350,4755,344,353,121,4402,333,932,161,266,97,666,139,738,135,267,84,471,103
39,Kenwood,14243,676,6100,474,2199,372,49,56,2150,369,2855,303,160,76,2695,293,603,145,78,82,525,119,443,131,94,51,349,127,8143,537,2752,378,16,34,2736,377,3845,348,161,80,3684,340,859,204,130,80,729,169,687,151,212,91,475,126
40,Washington Park,7382,540,2917,372,986,242,21,36,965,240,1411,225,138,65,1273,213,303,112,86,67,217,92,217,77,39,34,178,76,4465,354,1764,236,28,36,1736,234,2219,247,229,90,1990,245,219,68,43,39,176,63,263,103,88,49,175,91
41,Hyde Park,22881,1027,10746,768,5168,586,32,47,5136,587,4188,414,94,64,4094,412,664,151,48,46,616,146,726,163,180,86,546,145,12135,618,5540,545,27,42,5513,544,4680,344,169,100,4511,329,1055,179,102,65,953,170,860,171,311,133,549,125
42,Woodlawn,18304,830,7873,588,2931,380,88,71,2843,372,3813,441,230,98,3583,423,755,160,84,55,671,153,374,124,99,62,275,109,10431,546,3736,375,59,54,3677,375,5066,381,409,125,4657,380,842,172,118,72,724,155,787,160,247,84,540,137
43,South Shore,35803,1359,14912,861,4828,562,218,136,4610,547,8011,616,668,199,7343,588,1229,236,178,98,1051,218,844,187,202,105,642,165,20891,1012,6172,673,128,93,6044,672,11226,646,955,220,10271,634,1920,274,380,136,1540,241,1573,255,648,166,925,205
44,Chatham,24965,1112,9871,729,3011,490,144,115,2867,483,5223,462,317,147,4906,456,806,187,87,69,719,178,831,200,135,72,696,188,15094,832,3966,463,75,68,3891,459,7652,600,642,176,7010,587,1459,217,133,78,1326,216,2017,268,655,173,1362,235
45,Avalon Park,7701,551,3448,419,1003,301,22,37,981,294,1791,273,152,89,1639,250,419,122,50,43,369,115,235,88,41,41,194,76,4253,337,834,200,19,33,815,198,2206,211,118,73,2088,217,625,123,77,51,548,125,588,128,132,69,456,121
46,South Chicago,21122,1095,9189,705,2874,431,166,100,2708,420,4849,483,361,146,4488,469,905,188,140,80,765,175,561,144,40,42,521,142,11933,697,3689,463,27,42,3662,463,5892,452,490,140,5402,432,1335,194,114,61,1221,185,1017,197,466,138,551,149
47,Burnside,2460,328,999,238,392,214,0,11,392,214,467,136,27,28,440,141,87,42,6,11,81,39,53,37,0,11,53,37,1461,235,500,162,0,11,500,162,651,109,41,38,610,102,163,59,49,45,114,43,147,60,32,32,115,63
48,Calumet Heights,11370,558,4837,403,1181,236,23,43,1158,235,2463,278,91,60,2372,268,595,155,32,33,563,151,598,146,41,36,557,143,6533,399,1070,233,67,67,1003,216,3336,286,290,139,3046,297,1242,214,106,52,1136,214,885,171,335,111,550,143
49,Roseland,34053,1117,15164,751,4520,483,145,83,4375,477,7735,564,697,196,7038,550,1649,221,223,103,1426,203,1260,186,350,97,910,167,18889,767,5108,497,97,71,5011,490,9169,500,738,174,8431,493,2508,256,358,129,2150,244,2104,236,907,185,1197,177
50,Pullman,5561,388,2083,249,670,186,51,46,619,181,1116,178,33,27,1083,174,181,66,25,25,156,62,116,51,14,22,102,49,3478,272,982,187,66,51,916,184,1694,191,79,46,1615,193,428,111,59,42,369,108,374,100,97,55,277,85
51,South Deering,11957,652,5013,469,1707,342,86,66,1621,343,2622,292,252,129,2370,276,396,122,25,31,371,120,288,92,88,59,200,70,6944,498,1945,353,10,26,1935,353,3669,327,134,69,3535,331,793,153,103,52,690,149,537,117,194,72,343,103
52,East Side,15942,805,7670,502,2685,420,29,35,2656,418,3990,357,95,49,3895,354,497,117,40,35,457,117,498,124,91,49,407,116,8272,508,2674,390,6,27,2668,390,4098,335,166,63,3932,330,584,142,90,67,494,129,916,185,452,133,464,135
53,West Pullman,21855,1057,9246,681,2916,434,55,72,2861,429,4694,464,327,122,4367,448,927,166,89,57,838,161,709,162,252,127,457,126,12609,717,3998,486,121,89,3877,487,6225,445,550,181,5675,431,1526,218,317,120,1209,197,860,168,351,117,509,136
54,Riverdale,3813,393,1092,235,371,161,49,61,322,163,557,152,52,58,505,141,50,59,0,16,50,59,114,67,42,38,72,59,2721,333,1132,217,16,27,1116,213,1246,182,131,71,1115,191,233,95,35,47,198,91,110,65,69,74,41,39
55,Hegewisch,7233,663,3511,451,957,298,47,58,910,301,2004,275,86,90,1918,255,208,85,0,19,208,85,342,130,58,46,284,123,3722,372,1014,233,9,18,1005,231,1833,295,51,45,1782,295,470,147,89,89,381,130,405,137,148,89,257,107
56,Garfield Ridge,25997,800,12747,593,3501,428,37,52,3464,424,7091,429,183,107,6908,418,1187,187,103,64,1084,178,968,167,289,103,679,133,13250,522,3582,416,18,49,3564,419,6820,362,240,104,6580,363,1382,186,165,83,1217,175,1466,193,494,133,972,157
57,Archer Heights,9398,556,4660,351,1795,271,0,27,1795,271,2433,229,29,27,2404,230,282,96,22,38,260,91,150,65,24,27,126,60,4738,332,1778,247,2,26,1776,247,2157,206,133,79,2024,202,392,98,31,33,361,93,411,111,135,61,276,94
58,Brighton Park,29521,1187,15056,784,6513,594,71,79,6442,591,7560,482,254,107,7306,476,621,149,58,57,563,143,362,102,111,70,251,82,14465,665,5560,503,76,77,5484,494,7135,466,193,81,6942,461,880,176,148,84,732,166,890,157,362,109,528,132
59,McKinley Park,11860,620,5929,390,2215,293,26,38,2189,294,3132,278,155,97,2977,262,242,82,26,33,216,79,340,101,96,50,244,88,5931,407,2150,313,4,23,2146,313,3084,282,125,74,2959,275,304,96,32,35,272,89,393,99,163,67,230,78
60,Bridgeport,25524,961,12855,603,4939,488,24,41,4915,485,6570,395,222,82,6348,392,882,162,51,40,831,159,464,145,132,86,332,113,12669,607,4436,432,26,41,4410,431,6321,395,317,105,6004,396,1041,182,196,105,845,160,871,156,387,112,484,119
61,New City,28226,1284,14212,953,5969,659,129,87,5840,660,7092,530,422,116,6670,519,726,156,86,60,640,151,425,122,65,57,360,113,14014,692,5913,511,54,54,5859,512,6750,411,502,147,6248,404,742,151,144,73,598,140,609,135,259,99,350,95
62,West Elsdon,13549,647,6675,467,2543,328,69,57,2474,319,3441,286,61,44,3380,286,379,107,8,26,371,105,312,105,48,36,264,97,6874,380,2549,305,18,25,2531,305,3284,239,72,58,3212,235,461,121,58,56,403,108,580,140,280,106,300,97
63,Gage Park,26412,1208,13517,822,6225,636,51,65,6174,640,6300,433,137,66,6163,431,575,147,45,42,530,145,417,126,79,49,338,113,12895,663,5340,495,46,53,5294,496,6316,417,132,77,6184,414,593,143,90,53,503,135,646,164,231,87,415,139
64,Clearing,17176,719,8055,493,2758,399,12,33,2746,399,4225,327,119,73,4106,324,465,118,20,32,445,117,607,136,96,59,511,128,9121,455,3094,362,4,30,3090,361,4103,301,186,97,3917,315,924,180,90,62,834,172,1000,172,309,107,691,150
65,West Lawn,22656,870,11575,679,4683,580,135,105,4548,565,5813,378,149,90,5664,372,624,157,21,40,603,155,455,134,69,52,386,127,11081,563,4042,433,47,54,3995,426,5350,351,164,86,5186,355,626,156,122,73,504,148,1063,196,408,124,655,168
66,Chicago Lawn,36093,1381,16174,917,6503,680,156,87,6347,672,8158,572,573,180,7585,562,1088,195,107,71,981,191,425,110,122,69,303,96,19919,850,7368,595,191,93,7177,594,10513,536,691,178,9822,528,1279,218,217,95,1062,204,759,177,236,108,523,144
67,West Englewood,25263,1078,11127,717,4458,519,162,82,4296,513,5036,449,386,130,4650,435,1040,177,151,74,889,167,593,128,141,63,452,118,14136,663,4533,437,130,92,4403,439,6890,433,749,177,6141,404,1600,198,285,100,1315,181,1113,161,474,113,639,123
68,Englewood,19950,1038,8087,626,2915,420,160,101,2755,386,3980,430,348,124,3632,405,743,172,195,110,548,139,449,138,193,94,256,94,11863,703,3807,434,114,63,3693,426,5816,428,477,130,5339,416,1120,194,272,100,848,177,1120,179,490,116,630,143
69,Greater Grand Crossing,23332,998,9926,683,3110,391,90,66,3020,385,5378,531,345,113,5033,517,741,172,24,54,717,164,697,143,273,99,424,119,13406,691,3690,422,77,71,3613,417,7058,448,553,141,6505,456,1266,192,213,100,1053,176,1392,200,544,129,848,164
70,Ashburn,30827,1100,14915,726,4968,567,36,57,4932,565,8116,482,399,170,7717,468,1066,196,278,121,788,165,765,167,148,79,617,156,15912,680,4737,517,55,57,4682,515,8958,438,408,159,8550,437,1072,178,165,83,907,170,1145,210,323,125,822,185
71,Auburn Gresham,36220,1294,14647,854,4902,571,236,110,4666,566,7240,609,753,193,6487,601,1359,225,146,86,1213,214,1146,181,357,113,789,153,21573,849,5677,506,258,130,5419,511,11008,620,620,164,10388,618,2839,290,486,134,2353,276,2049,261,531,139,1518,230
72,Beverly,15403,588,7335,392,1537,241,18,32,1519,242,4618,271,119,71,4499,272,661,135,34,40,627,134,519,111,33,33,486,111,8068,397,1497,247,36,48,1461,242,4980,271,151,87,4829,260,761,135,39,38,722,135,830,149,283,98,547,128
73,Washington Heights,20148,864,8494,654,2309,406,183,114,2126,385,4380,441,225,106,4155,431,911,160,90,61,821,156,894,187,198,101,696,164,11654,583,2646,398,27,39,2619,396,5553,358,437,143,5116,350,1584,209,207,86,1377,202,1871,274,729,179,1142,252
74,Mount Greenwood,13818,540,6745,340,1987,264,14,31,1973,264,3911,254,13,27,3898,254,489,139,79,102,410,100,358,98,117,64,241,81,7073,373,1887,307,18,37,1869,308,3887,268,97,84,3790,271,601,155,26,33,575,155,698,130,237,91,461,114
75,Morgan Park,16947,746,7619,596,2166,373,94,82,2072,367,4180,358,218,156,3962,327,521,124,127,70,394,110,752,165,250,106,502,121,9328,448,1998,276,34,46,1964,273,5108,307,367,162,4741,323,1205,159,222,86,983,155,1017,196,447,149,570,136
76,O'Hare,11117,659,5718,462,2048,364,0,38,2048,364,2805,382,209,155,2596,377,595,219,60,71,535,210,270,123,55,64,215,118,5399,428,2116,341,38,68,2078,336,2554,326,105,72,2449,326,459,188,124,91,335,173,270,106,16,39,254,103
77,Edgewater,48049,1327,23877,1003,9047,802,56,81,8991,795,12296,705,457,185,11839,679,1406,268,96,79,1310,260,1128,225,157,92,971,212,24172,1006,10203,819,77,72,10126,818,10145,636,559,204,9586,626,1875,278,138,102,1737,263,1949,284,655,163,1294,251
