area_id,area_name,b99194001,b99194001_moe,b99194002,b99194002_moe,b99194003,b99194003_moe,b99194004,b99194004_moe,b99194005,b99194005_moe,b99194006,b99194006_moe,b99194007,b99194007_moe,b99194008,b99194008_moe
51,South Deering,1464,-1,910,-1,52,-1,18,-1,0,-1,40,-1,33,-1,411,-1
52,East Side,1590,-1,1165,-1,78,-1,26,-1,0,-1,31,-1,28,-1,262,-1
53,West Pullman,2602,-1,1742,-1,157,-1,6,-1,50,-1,79,-1,82,-1,486,-1
54,Riverdale,610,-1,361,-1,46,-1,0,-1,0,-1,0,-1,29,-1,174,-1
55,Hegewisch,1166,-1,770,-1,57,-1,0,-1,0,-1,24,-1,77,-1,238,-1
56,Garfield Ridge,3461,-1,2743,-1,167,-1,12,-1,71,-1,23,-1,39,-1,406,-1
57,Archer Heights,753,-1,613,-1,2,-1,8,-1,0,-1,10,-1,10,-1,110,-1
58,Brighton Park,2203,-1,1612,-1,40,-1,35,-1,57,-1,58,-1,98,-1,303,-1
59,McKinley Park,1425,-1,1155,-1,47,-1,4,-1,19,-1,16,-1,76,-1,108,-1
60,Bridgeport,4634,-1,3859,-1,72,-1,70,-1,20,-1,129,-1,142,-1,342,-1
61,New City,2696,-1,2094,-1,22,-1,22,-1,48,-1,29,-1,98,-1,383,-1
62,West Elsdon,952,-1,733,-1,22,-1,8,-1,27,-1,4,-1,14,-1,144,-1
63,Gage Park,1619,-1,1300,-1,57,-1,0,-1,9,-1,19,-1,31,-1,203,-1
64,Clearing,2583,-1,2083,-1,75,-1,23,-1,0,-1,12,-1,73,-1,317,-1
65,West Lawn,1873,-1,1313,-1,102,-1,7,-1,0,-1,23,-1,38,-1,390,-1
66,Chicago Lawn,3790,-1,2589,-1,159,-1,0,-1,40,-1,42,-1,9,-1,951,-1
67,West Englewood,2919,-1,2093,-1,117,-1,35,-1,0,-1,28,-1,43,-1,603,-1
68,Englewood,3573,-1,2267,-1,176,-1,0,-1,0,-1,17,-1,58,-1,1055,-1
69,Greater Grand Crossing,5423,-1,3542,-1,232,-1,82,-1,84,-1,131,-1,143,-1,1209,-1
70,Ashburn,2738,-1,1984,-1,201,-1,91,-1,22,-1,21,-1,45,-1,374,-1
71,Auburn Gresham,5924,-1,3872,-1,237,-1,0,-1,51,-1,101,-1,177,-1,1486,-1
72,Beverly,2433,-1,1719,-1,74,-1,40,-1,27,-1,20,-1,9,-1,544,-1
73,Washington Heights,3136,-1,1959,-1,80,-1,11,-1,0,-1,40,-1,107,-1,939,-1
74,Mount Greenwood,1951,-1,1506,-1,12,-1,0,-1,0,-1,25,-1,73,-1,335,-1
75,Morgan Park,2808,-1,1651,-1,110,-1,47,-1,67,-1,44,-1,137,-1,752,-1
76,O'Hare,2664,-1,2077,-1,150,-1,0,-1,0,-1,0,-1,8,-1,429,-1
77,Edgewater,19561,-1,15922,-1,303,-1,228,-1,160,-1,221,-1,486,-1,2241,-1
