area_id,area_name,b08124001,b08124001_moe,b08124002,b08124002_moe,b08124003,b08124003_moe,b08124004,b08124004_moe,b08124005,b08124005_moe,b08124006,b08124006_moe,b08124007,b08124007_moe,b08124008,b08124008_moe,b08124009,b08124009_moe,b08124010,b08124010_moe,b08124011,b08124011_moe,b08124012,b08124012_moe,b08124013,b08124013_moe,b08124014,b08124014_moe,b08124015,b08124015_moe,b08124016,b08124016_moe,b08124017,b08124017_moe,b08124018,b08124018_moe,b08124019,b08124019_moe,b08124020,b08124020_moe,b08124021,b08124021_moe,b08124022,b08124022_moe,b08124023,b08124023_moe,b08124024,b08124024_moe,b08124025,b08124025_moe,b08124026,b08124026_moe,b08124027,b08124027_moe,b08124028,b08124028_moe,b08124029,b08124029_moe,b08124030,b08124030_moe,b08124031,b08124031_moe,b08124032,b08124032_moe,b08124033,b08124033_moe,b08124034,b08124034_moe,b08124035,b08124035_moe,b08124036,b08124036_moe,b08124037,b08124037_moe,b08124038,b08124038_moe,b08124039,b08124039_moe,b08124040,b08124040_moe,b08124041,b08124041_moe,b08124042,b08124042_moe,b08124043,b08124043_moe,b08124044,b08124044_moe,b08124045,b08124045_moe,b08124046,b08124046_moe,b08124047,b08124047_moe,b08124048,b08124048_moe,b08124049,b08124049_moe
59,McKinley Park,7087,475,1566,240,1784,276,1626,269,643,158,1468,257,0,25,3377,381,855,182,588,151,763,198,393,121,778,166,0,25,1310,275,141,78,460,131,236,107,123,86,350,149,0,25,1946,327,447,137,647,208,505,169,109,72,238,103,0,25,218,82,50,50,39,33,71,46,0,25,58,59,0,25,72,56,7,25,37,44,16,30,0,25,12,27,0,25,164,75,66,52,13,30,35,44,18,28,32,37,0,25
60,Bridgeport,15606,776,4453,428,3985,441,3929,366,1147,233,2085,325,7,36,7729,540,2231,295,1746,272,1834,261,732,192,1179,241,7,36,2501,344,646,160,614,161,672,170,213,105,356,126,0,37,3381,418,1029,215,1009,258,1027,204,103,65,213,98,0,37,1104,266,154,74,384,146,261,113,39,61,266,146,0,37,529,192,195,89,139,92,97,86,35,60,63,70,0,37,362,125,198,87,93,79,38,42,25,43,8,38,0,37
61,New City,13925,805,1577,242,3501,414,3213,379,1577,294,4057,433,0,47,7191,516,922,175,1497,253,1456,233,1049,217,2267,307,0,47,2237,378,218,109,394,138,415,138,295,179,915,217,0,47,3227,439,314,112,1151,250,1025,228,149,91,588,174,0,47,754,191,24,56,226,97,271,125,26,62,207,112,0,47,160,84,25,52,67,68,29,54,0,47,39,55,0,47,356,122,74,77,166,84,17,49,58,62,41,57,0,47
62,West Elsdon,7559,469,1214,224,1773,290,1960,308,737,183,1875,340,0,27,4882,421,834,196,1280,237,1008,222,501,141,1259,250,0,27,1055,271,110,72,179,124,212,92,116,81,438,190,0,27,1366,258,204,89,271,111,675,167,104,69,112,66,0,27,176,105,53,47,8,28,49,67,0,27,66,78,0,27,26,35,10,27,0,27,16,35,0,27,0,27,0,27,54,44,3,16,35,36,0,27,16,34,0,27,0,27
63,Gage Park,14657,936,1450,289,3823,474,2785,391,1769,320,4830,574,0,41,8536,698,1034,225,1893,314,1593,282,1249,261,2767,397,0,41,2704,475,65,51,638,293,405,144,364,150,1232,312,0,41,2776,399,206,103,1017,205,734,194,135,99,684,212,0,41,304,162,79,83,141,92,28,55,0,41,56,64,0,41,181,99,38,54,31,49,12,43,9,41,91,76,0,41,156,75,28,48,103,66,13,40,12,42,0,41,0,41
64,Clearing,10934,688,1953,296,2610,405,3323,528,802,198,2246,345,0,31,7250,652,1385,243,1832,351,2050,483,513,140,1470,300,0,31,1457,327,166,98,332,179,369,141,241,129,349,168,0,31,1519,282,264,101,261,105,751,216,0,31,243,106,0,31,454,178,89,84,115,103,118,82,24,49,108,72,0,31,119,72,0,31,38,40,11,34,0,31,70,59,0,31,135,88,49,64,32,59,24,36,24,39,6,31,0,31
65,West Lawn,13430,753,2508,393,2524,438,3120,400,1581,284,3697,485,0,34,8908,594,1739,305,1597,337,1617,297,1236,267,2719,414,0,34,2193,440,357,200,337,193,572,215,265,128,662,214,0,34,1625,289,354,154,397,126,609,177,40,56,225,114,0,34,238,122,22,44,89,84,98,67,7,33,22,44,0,34,89,71,9,33,41,60,13,38,0,34,26,40,0,34,377,213,27,33,63,59,211,194,33,49,43,50,0,34
66,Chicago Lawn,18295,989,2456,335,4999,517,4552,495,1961,431,4327,531,0,49,10494,771,1343,258,2471,378,2738,416,1254,312,2688,413,0,49,2940,512,301,118,836,224,495,202,507,246,801,259,0,49,3784,450,621,179,1295,277,1027,224,118,96,723,214,0,49,413,195,40,61,127,100,177,139,19,56,50,68,0,49,57,60,30,56,0,49,0,49,7,49,20,51,0,49,607,203,121,79,270,133,115,92,56,77,45,62,0,49
67,West Englewood,8716,586,1389,246,2872,327,2484,323,516,163,1455,259,0,48,4057,399,830,187,978,189,1166,219,295,119,788,187,0,48,818,205,153,84,215,103,241,104,71,72,138,82,0,48,3103,385,328,113,1237,239,1011,226,140,76,387,124,0,48,226,107,15,50,140,92,13,48,0,48,58,68,0,48,137,86,24,55,30,51,28,54,0,48,55,71,0,48,375,120,39,60,272,100,25,50,10,50,29,53,0,48
68,Englewood,7128,581,1353,238,2180,313,2119,342,259,123,1217,248,0,36,3401,396,762,180,812,181,1029,214,177,102,621,172,0,36,800,224,142,74,334,139,170,96,10,37,144,87,0,36,2480,348,349,131,804,189,870,218,72,74,385,140,0,36,198,95,75,71,83,61,16,43,0,36,24,44,0,36,19,41,0,36,11,40,0,36,0,36,8,37,0,36,230,93,25,42,136,82,34,43,0,36,35,50,0,36
69,Greater Grand Crossing,10680,691,2850,391,3140,418,2895,361,371,130,1424,280,0,38,5328,496,1788,322,1215,246,1433,238,214,105,678,179,0,38,840,245,360,167,96,56,223,110,23,44,138,110,0,38,3593,451,524,162,1422,303,1065,220,116,79,466,135,0,38,366,173,65,74,161,113,82,75,0,38,58,77,0,38,79,74,44,60,8,39,0,38,0,38,27,57,0,38,474,152,69,52,238,112,92,73,18,47,57,56,0,38
70,Ashburn,18196,868,5269,519,3806,446,4467,500,1585,279,3069,433,0,41,13585,771,3982,480,2825,390,3045,422,1362,266,2371,381,0,41,1742,352,448,154,366,132,414,155,74,66,440,163,0,41,2252,393,684,213,448,155,823,227,80,82,217,130,0,41,233,98,32,49,28,42,173,89,0,41,0,41,0,41,78,80,41,76,12,43,0,41,0,41,25,46,0,41,306,132,82,65,127,98,12,39,69,80,16,43,0,41
71,Auburn Gresham,15031,909,3438,440,4206,453,4664,511,641,200,2082,331,0,46,7771,675,2228,342,1946,295,2064,352,280,131,1253,256,0,46,1309,297,324,141,210,106,406,157,157,103,212,102,0,46,5138,546,660,208,1728,301,2011,362,203,107,536,170,0,46,226,117,24,55,56,62,102,91,1,44,43,64,0,46,208,111,82,83,23,47,68,69,0,46,35,53,0,46,379,142,120,97,243,106,13,49,0,46,3,44,0,46
72,Beverly,9776,471,4880,377,1770,269,2044,285,505,118,577,151,0,29,6724,431,3202,308,1339,243,1260,224,456,116,467,143,0,29,659,168,388,122,111,68,57,43,33,37,70,43,0,29,1651,243,998,186,118,61,515,136,16,31,4,28,0,29,121,61,20,29,17,27,68,55,0,29,16,37,0,29,130,56,32,37,56,38,42,39,0,29,0,29,0,29,491,152,240,99,129,86,102,69,0,29,20,43,0,29
73,Washington Heights,8918,578,2481,342,2387,369,2407,326,389,152,1254,268,0,33,5425,470,1649,281,1236,253,1362,254,266,118,912,231,0,33,656,196,176,87,89,54,156,81,41,73,194,141,0,33,2506,382,601,194,908,253,779,210,71,80,147,94,0,33,88,69,1,31,37,49,50,54,0,33,0,33,0,33,90,66,43,52,0,33,36,43,11,36,0,33,0,33,153,92,11,33,117,85,24,40,0,33,1,31,0,33
74,Mount Greenwood,8981,491,3143,335,2465,339,1886,288,769,183,710,195,8,27,7349,467,2580,324,2104,297,1349,236,683,170,625,190,8,27,637,188,147,86,194,115,187,86,67,49,42,36,0,25,569,162,255,98,90,64,183,85,19,36,22,37,0,25,201,105,54,44,37,43,98,64,0,25,12,26,0,25,31,41,0,25,0,25,31,41,0,25,0,25,0,25,194,84,107,71,40,45,38,38,0,25,9,20,0,25
75,Morgan Park,9214,634,3550,347,1915,351,2428,348,599,189,717,175,5,31,6446,595,2381,280,1475,322,1623,284,469,177,493,145,5,31,503,146,198,84,78,56,117,87,34,41,76,58,0,31,1539,259,655,174,247,95,498,142,64,56,75,63,0,31,155,70,51,48,81,54,16,31,7,37,0,31,0,31,97,62,24,30,7,32,34,40,0,31,32,48,0,31,474,183,241,109,27,52,140,131,25,39,41,70,0,31
76,O'Hare,7179,597,1927,391,1447,315,1466,318,558,214,1781,406,0,38,5214,506,1372,323,1035,236,1162,299,254,136,1391,358,0,38,673,293,170,147,199,196,84,71,171,137,49,63,0,38,689,221,197,116,59,61,156,103,72,78,205,141,0,38,107,94,23,50,36,67,48,66,0,38,0,38,0,38,254,185,15,40,100,128,0,38,34,64,105,128,0,38,242,139,150,111,18,47,16,45,27,57,31,64,0,38
77,Edgewater,30687,1144,15580,870,5687,656,6495,590,840,314,2077,381,8,49,11070,766,6142,570,1707,363,1900,308,409,173,904,229,8,49,2279,425,1270,313,324,134,474,196,62,72,149,127,0,48,12515,847,5909,580,2566,438,3292,436,344,256,404,153,0,48,1842,355,459,134,678,250,429,152,25,54,251,118,0,48,1219,276,570,173,228,130,112,73,0,48,309,167,0,48,1762,311,1230,251,184,105,288,128,0,48,60,75,0,48
