area_id,area_name,b08113001,b08113001_moe,b08113002,b08113002_moe,b08113003,b08113003_moe,b08113004,b08113004_moe,b08113005,b08113005_moe,b08113006,b08113006_moe,b08113007,b08113007_moe,b08113008,b08113008_moe,b08113009,b08113009_moe,b08113010,b08113010_moe,b08113011,b08113011_moe,b08113012,b08113012_moe,b08113013,b08113013_moe,b08113014,b08113014_moe,b08113015,b08113015_moe,b08113016,b08113016_moe,b08113017,b08113017_moe,b08113018,b08113018_moe,b08113019,b08113019_moe,b08113020,b08113020_moe,b08113021,b08113021_moe,b08113022,b08113022_moe,b08113023,b08113023_moe,b08113024,b08113024_moe,b08113025,b08113025_moe,b08113026,b08113026_moe,b08113027,b08113027_moe,b08113028,b08113028_moe,b08113029,b08113029_moe,b08113030,b08113030_moe,b08113031,b08113031_moe,b08113032,b08113032_moe,b08113033,b08113033_moe,b08113034,b08113034_moe,b08113035,b08113035_moe,b08113036,b08113036_moe,b08113037,b08113037_moe,b08113038,b08113038_moe,b08113039,b08113039_moe,b08113040,b08113040_moe,b08113041,b08113041_moe,b08113042,b08113042_moe,b08113043,b08113043_moe,b08113044,b08113044_moe,b08113045,b08113045_moe,b08113046,b08113046_moe,b08113047,b08113047_moe,b08113048,b08113048_moe,b08113049,b08113049_moe,b08113050,b08113050_moe,b08113051,b08113051_moe,b08113052,b08113052_moe,b08113053,b08113053_moe,b08113054,b08113054_moe,b08113055,b08113055_moe,b08113056,b08113056_moe
51,South Deering,5393,480,3498,405,1699,330,1038,333,661,233,196,129,172,124,24,36,3212,390,1927,311,1105,250,598,234,507,190,180,127,172,124,8,26,827,234,438,183,389,166,235,132,154,103,0,25,0,25,0,25,1061,225,945,213,100,73,100,73,0,25,16,35,0,25,16,35,63,62,41,50,22,42,22,42,0,25,0,25,0,25,0,25,25,34,25,34,0,25,0,25,0,25,0,25,0,25,0,25,205,114,122,74,83,91,83,91,0,25,0,25,0,25,0,25
52,East Side,8693,669,2343,441,5917,628,3380,424,2537,459,433,188,128,75,305,163,5402,499,1388,320,3761,448,2259,327,1502,289,253,124,88,56,165,106,1822,420,423,196,1359,378,617,194,742,305,40,45,14,34,26,41,850,209,368,143,440,154,317,123,123,100,42,54,0,29,42,54,349,142,98,70,203,115,66,64,137,96,48,57,25,45,23,46,7,27,0,29,7,27,0,29,7,27,0,29,0,29,0,29,263,142,66,62,147,103,121,93,26,47,50,81,1,27,49,82
53,West Pullman,9717,763,9114,742,546,215,287,168,259,148,57,70,38,56,19,44,5473,571,5171,556,278,125,190,119,88,66,24,62,18,47,6,43,1045,235,864,219,168,103,39,52,129,83,13,40,0,39,13,40,2551,424,2480,420,71,72,53,67,18,43,0,39,0,39,0,39,259,152,259,152,0,39,0,39,0,39,0,39,0,39,0,39,21,41,21,41,0,39,0,39,0,39,0,39,0,39,0,39,368,170,319,162,29,53,5,38,24,52,20,49,20,49,0,39
54,Riverdale,1406,226,1368,230,38,28,0,16,38,28,0,16,0,16,0,16,592,181,554,188,38,28,0,16,38,28,0,16,0,16,0,16,107,70,107,70,0,16,0,16,0,16,0,16,0,16,0,16,497,174,497,174,0,16,0,16,0,16,0,16,0,16,0,16,131,82,131,82,0,16,0,16,0,16,0,16,0,16,0,16,6,14,6,14,0,16,0,16,0,16,0,16,0,16,0,16,73,73,73,73,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,3812,441,2468,379,1228,306,1054,300,174,84,116,76,101,76,15,25,2644,327,1805,321,746,173,630,165,116,70,93,66,79,65,14,25,449,158,273,108,176,124,139,118,37,42,0,19,0,19,0,19,555,235,249,134,284,194,275,193,9,22,22,37,22,37,0,19,39,36,16,27,22,26,10,20,12,26,1,12,0,19,1,12,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,125,123,125,123,0,19,0,19,0,19,0,19,0,19,0,19
56,Garfield Ridge,15117,699,8249,608,4493,510,2899,404,1594,303,2375,412,1128,259,1247,286,11050,616,6424,545,2964,401,2022,351,942,207,1662,322,894,237,768,210,1405,299,327,122,657,212,348,158,309,133,421,165,83,58,338,149,2027,322,1141,230,742,230,495,180,247,126,144,71,69,56,75,55,426,173,217,135,130,96,34,49,96,92,79,64,40,50,39,59,63,57,24,49,0,42,0,42,0,42,39,51,21,44,18,49,146,72,116,63,0,42,0,42,0,42,30,51,21,51,9,43
57,Archer Heights,5332,402,1112,248,3501,399,1636,260,1865,302,719,177,259,101,460,144,3165,345,531,146,2216,317,1119,214,1097,227,418,139,144,81,274,106,854,183,163,99,556,157,205,98,351,126,135,79,33,37,102,66,846,205,256,105,455,164,213,93,242,126,135,91,65,84,70,48,328,126,130,76,184,102,77,69,107,70,14,28,0,27,14,28,32,42,15,31,17,35,0,27,17,35,0,27,0,27,0,27,107,86,17,31,73,80,22,43,51,52,17,33,17,33,0,27
58,Brighton Park,17222,924,2161,336,13503,938,5693,601,7810,676,1558,280,429,147,1129,238,10146,718,1101,247,8352,700,3345,430,5007,545,693,171,239,105,454,134,2777,448,191,107,2101,416,734,248,1367,315,485,143,111,74,374,119,3014,434,580,136,2161,390,1223,305,938,234,273,143,33,57,240,140,797,201,193,99,536,178,254,132,282,118,68,55,25,50,43,48,195,107,48,61,147,98,75,71,72,76,0,43,0,43,0,43,293,124,48,50,206,110,62,73,144,90,39,57,21,52,18,50
59,McKinley Park,7087,475,1832,310,3895,427,1977,270,1918,351,1360,220,431,146,929,183,3377,381,878,207,1851,298,970,230,881,191,648,149,255,108,393,111,1310,275,125,75,832,253,284,105,548,212,353,120,47,44,306,105,1946,327,696,185,1005,267,601,176,404,186,245,123,52,38,193,119,218,82,73,50,109,51,52,40,57,39,36,48,36,48,0,25,72,56,7,25,25,42,16,40,9,27,40,43,16,30,24,40,164,75,53,44,73,54,54,50,19,33,38,39,25,35,13,30
60,Bridgeport,15606,776,7111,555,2719,430,1642,325,1077,273,5776,578,1975,327,3801,464,7729,540,3951,399,1319,296,830,221,489,170,2459,323,915,189,1544,266,2501,344,867,195,325,120,130,71,195,92,1309,259,256,129,1053,212,3381,418,1525,295,638,191,392,144,246,131,1218,267,493,151,725,211,1104,266,449,172,242,129,128,106,114,83,413,174,115,72,298,164,529,192,207,108,119,98,119,98,0,37,203,113,59,48,144,102,362,125,112,77,76,57,43,43,33,52,174,93,137,88,37,47
61,New City,13925,805,5542,533,8011,667,2745,362,5266,539,372,100,157,78,215,93,7191,516,2793,332,4128,410,1510,245,2618,330,270,81,116,66,154,70,2237,378,608,207,1608,327,348,131,1260,297,21,46,4,45,17,48,3227,439,1775,319,1400,292,574,177,826,228,52,60,8,44,44,61,754,191,204,104,549,166,182,102,367,134,1,46,1,46,0,47,160,84,38,62,118,71,57,64,61,57,4,46,4,46,0,47,356,122,124,68,208,104,74,77,134,84,24,59,24,59,0,47
62,West Elsdon,7559,469,1684,321,5126,485,2452,320,2674,384,749,229,398,175,351,108,4882,421,1126,242,3235,358,1569,276,1666,262,521,208,309,169,212,79,1055,271,126,78,848,252,234,97,614,230,81,57,5,24,76,56,1366,258,336,168,891,211,590,163,301,119,139,61,84,50,55,50,176,105,75,51,100,89,57,73,43,57,1,24,0,27,1,24,26,35,10,27,16,35,0,27,16,35,0,27,0,27,0,27,54,44,11,28,36,43,2,23,34,43,7,25,0,27,7,25
63,Gage Park,14657,936,1582,332,12953,949,4970,537,7983,791,122,69,53,47,69,55,8536,698,920,270,7536,676,3188,405,4348,542,80,53,36,44,44,45,2704,475,123,64,2581,475,652,205,1929,405,0,41,0,41,0,41,2776,399,420,124,2314,395,954,241,1360,292,42,54,17,43,25,52,304,162,27,41,277,160,97,76,180,122,0,41,0,41,0,41,181,99,40,51,141,91,54,57,87,80,0,41,0,41,0,41,156,75,52,52,104,63,25,47,79,57,0,41,0,41,0,41
64,Clearing,10934,688,6177,628,3502,417,2199,360,1303,303,1255,354,554,206,701,232,7250,652,4529,595,2073,367,1342,338,731,216,648,179,348,131,300,113,1457,327,555,184,608,206,282,123,326,177,294,202,0,31,294,202,1519,282,670,170,636,194,439,152,197,115,213,134,163,128,50,45,454,178,301,143,76,53,27,43,49,42,77,100,26,52,51,66,119,72,93,70,9,33,9,33,0,31,17,33,17,33,0,31,135,88,29,32,100,85,100,85,0,31,6,31,0,31,6,31
65,West Lawn,13430,753,3481,449,9628,764,5165,643,4463,560,321,127,148,76,173,102,8908,594,2336,396,6336,553,3471,467,2865,427,236,117,112,65,124,97,2193,440,362,167,1774,408,878,339,896,278,57,49,8,35,49,48,1625,289,504,161,1094,250,677,202,417,129,27,41,27,41,0,34,238,122,73,51,165,115,99,88,66,65,0,34,0,34,0,34,89,71,20,33,69,68,13,38,56,64,0,34,0,34,0,34,377,213,186,116,190,123,27,46,163,116,1,32,1,32,0,34
66,Chicago Lawn,18295,989,10293,749,7581,723,2869,396,4712,578,421,217,206,109,215,136,10494,771,5887,592,4413,499,1752,316,2661,394,194,106,105,89,89,73,2940,512,1100,298,1706,411,453,175,1253,352,134,125,29,50,105,122,3784,450,2741,391,996,229,481,175,515,170,47,63,47,63,0,49,413,195,160,106,228,165,99,127,129,115,25,62,25,62,0,49,57,60,27,56,20,51,0,49,20,51,10,49,0,49,10,49,607,203,378,171,218,118,84,72,134,100,11,50,0,49,11,50
67,West Englewood,8716,586,8229,564,391,195,181,104,210,136,96,89,69,68,27,56,4057,399,3773,374,230,141,101,79,129,91,54,63,27,56,27,56,818,205,728,187,90,91,28,54,62,87,0,48,0,48,0,48,3103,385,3050,382,53,61,35,60,18,50,0,48,0,48,0,48,226,107,216,106,1,47,0,48,1,47,9,50,9,50,0,48,137,86,113,81,5,47,5,47,0,48,19,56,19,56,0,48,375,120,349,118,12,50,12,50,0,48,14,52,14,52,0,48
68,Englewood,7128,581,7015,579,80,53,66,49,14,42,33,44,33,44,0,36,3401,396,3345,394,34,42,20,37,14,42,22,43,22,43,0,36,800,224,774,221,26,44,26,44,0,36,0,36,0,36,0,36,2480,348,2457,350,12,40,12,40,0,36,11,38,11,38,0,36,198,95,198,95,0,36,0,36,0,36,0,36,0,36,0,36,19,41,11,40,8,37,8,37,0,36,0,36,0,36,0,36,230,93,230,93,0,36,0,36,0,36,0,36,0,36,0,36
69,Greater Grand Crossing,10680,691,10325,685,140,89,116,83,24,45,215,101,117,74,98,77,5328,496,5193,488,33,55,33,55,0,38,102,71,47,53,55,60,840,245,781,231,12,41,12,41,0,38,47,64,16,44,31,60,3593,451,3456,438,95,76,71,69,24,45,42,53,30,51,12,41,366,173,366,173,0,38,0,38,0,38,0,38,0,38,0,38,79,74,79,74,0,38,0,38,0,38,0,38,0,38,0,38,474,152,450,149,0,38,0,38,0,38,24,44,24,44,0,38
70,Ashburn,18196,868,12876,816,4837,574,2448,441,2389,415,483,182,391,163,92,60,13585,771,9866,715,3334,447,1752,369,1582,306,385,162,353,152,32,48,1742,352,927,243,788,239,290,139,498,186,27,54,9,49,18,47,2252,393,1674,362,570,172,339,121,231,113,8,38,3,39,5,40,233,98,161,84,62,59,52,57,10,37,10,41,10,41,0,41,78,80,66,79,12,43,0,41,12,43,0,41,0,41,0,41,306,132,182,108,71,71,15,38,56,71,53,51,16,46,37,46
71,Auburn Gresham,15031,909,14672,897,201,111,105,75,96,78,158,103,99,81,59,58,7771,675,7596,665,74,77,47,60,27,53,101,88,66,74,35,53,1309,297,1275,294,14,50,14,50,0,46,20,55,20,55,0,46,5138,546,5011,540,96,79,27,54,69,73,31,62,13,48,18,51,226,117,221,117,0,46,0,46,0,46,5,45,0,46,5,45,208,111,191,108,17,51,17,51,0,46,0,46,0,46,0,46,379,142,378,142,0,46,0,46,0,46,1,44,0,46,1,44
72,Beverly,9776,471,9323,463,285,107,213,97,72,47,168,100,133,88,35,46,6724,431,6384,424,257,105,207,97,50,43,83,54,75,54,8,31,659,168,602,157,22,34,0,29,22,34,35,46,35,46,0,29,1651,243,1609,242,6,26,6,26,0,29,36,45,9,31,27,44,121,61,121,61,0,29,0,29,0,29,0,29,0,29,0,29,130,56,130,56,0,29,0,29,0,29,0,29,0,29,0,29,491,152,477,150,0,29,0,29,0,29,14,34,14,34,0,29
73,Washington Heights,8918,578,8641,582,97,64,30,39,67,56,180,131,164,128,16,40,5425,470,5302,475,49,50,7,31,42,49,74,64,74,64,0,33,656,196,636,195,12,37,12,37,0,33,8,34,8,34,0,33,2506,382,2373,364,36,46,11,38,25,43,97,115,81,113,16,40,88,69,87,69,0,33,0,33,0,33,1,31,1,31,0,33,90,66,90,66,0,33,0,33,0,33,0,33,0,33,0,33,153,92,153,92,0,33,0,33,0,33,0,33,0,33,0,33
74,Mount Greenwood,8981,491,8654,485,175,81,158,77,17,26,152,82,136,79,16,27,7349,467,7123,470,124,75,113,72,11,28,102,70,94,69,8,27,637,188,620,188,17,26,11,28,6,22,0,25,0,25,0,25,569,162,550,160,19,27,19,27,0,25,0,25,0,25,0,25,201,105,176,100,15,24,15,24,0,25,10,25,10,25,0,25,31,41,19,37,0,25,0,25,0,25,12,31,12,31,0,25,194,84,166,81,0,25,0,25,0,25,28,31,20,28,8,25
75,Morgan Park,9214,634,8831,621,152,78,123,73,29,36,231,110,216,108,15,33,6446,595,6254,590,77,58,60,52,17,35,115,72,100,70,15,33,503,146,503,146,0,31,0,31,0,31,0,31,0,31,0,31,1539,259,1466,258,61,44,52,43,9,33,12,31,12,31,0,31,155,70,135,69,3,30,0,31,3,30,17,34,17,34,0,31,97,62,97,62,0,31,0,31,0,31,0,31,0,31,0,31,474,183,376,164,11,34,11,34,0,31,87,84,87,84,0,31
76,O'Hare,7179,597,2299,442,953,315,681,244,272,218,3927,616,1698,393,2229,466,5214,506,1617,329,819,299,547,220,272,218,2778,492,1379,346,1399,303,673,293,206,158,13,41,13,41,0,38,454,244,69,79,385,234,689,221,275,159,75,75,75,75,0,38,339,153,156,97,183,126,107,94,71,76,0,38,0,38,0,38,36,67,0,38,36,67,254,185,78,116,0,38,0,38,0,38,176,149,85,87,91,128,242,139,52,72,46,65,46,65,0,38,144,108,9,38,135,106
77,Edgewater,30687,1144,20452,972,3855,677,2620,518,1235,409,6380,627,4621,537,1759,364,11070,766,7004,610,1601,399,978,319,623,242,2465,369,1872,325,593,184,2279,425,1220,302,379,187,268,151,111,89,680,233,448,192,232,145,12515,847,8928,724,1395,364,1117,326,278,144,2192,385,1581,330,611,189,1842,355,1137,268,376,185,183,111,193,155,329,149,240,124,89,90,1219,276,839,213,0,48,0,48,0,48,380,174,261,129,119,121,1762,311,1324,263,104,89,74,75,30,66,334,158,219,98,115,133
