area_id,area_name,b25091001,b25091001_moe,b25091002,b25091002_moe,b25091003,b25091003_moe,b25091004,b25091004_moe,b25091005,b25091005_moe,b25091006,b25091006_moe,b25091007,b25091007_moe,b25091008,b25091008_moe,b25091009,b25091009_moe,b25091010,b25091010_moe,b25091011,b25091011_moe,b25091012,b25091012_moe,b25091013,b25091013_moe,b25091014,b25091014_moe,b25091015,b25091015_moe,b25091016,b25091016_moe,b25091017,b25091017_moe,b25091018,b25091018_moe,b25091019,b25091019_moe,b25091020,b25091020_moe,b25091021,b25091021_moe,b25091022,b25091022_moe,b25091023,b25091023_moe
21,Avondale,5774,391,4413,369,63,61,223,95,421,120,391,128,477,143,480,159,387,142,488,147,1470,259,13,42,1361,204,135,72,336,107,255,96,80,52,122,77,66,65,95,66,52,55,198,94,22,42
22,Logan Square,11139,516,9101,475,310,112,706,145,1281,193,1420,203,1107,189,719,169,426,120,843,180,2253,307,36,72,2038,268,538,137,353,117,271,115,172,94,198,91,96,88,18,59,94,80,258,101,40,61
23,Humboldt Park,5910,422,4607,397,61,59,121,80,443,153,410,133,375,126,446,136,370,123,387,129,1951,292,43,67,1303,213,274,96,233,88,154,85,50,66,68,63,94,73,156,103,60,67,170,94,44,63
24,West Town,14909,572,12417,549,462,132,1515,226,1996,248,1994,259,1464,234,1097,204,741,156,923,189,2174,287,51,77,2492,296,622,145,361,128,432,136,205,94,177,91,180,103,102,79,73,67,272,127,68,70
25,Austin,12818,537,9672,510,223,94,568,156,1122,214,981,207,812,177,894,192,715,178,936,188,3362,354,59,70,3146,355,691,177,499,151,465,148,251,119,142,82,168,100,177,88,194,105,508,165,51,75
26,West Garfield Park,1486,192,963,171,29,46,97,63,93,56,73,50,119,61,68,57,78,67,92,60,295,90,19,45,523,115,88,57,48,40,110,61,52,54,23,39,40,43,8,32,32,47,122,60,0,35
27,East Garfield Park,1857,223,1334,190,37,53,65,57,86,49,71,52,112,69,143,78,131,76,176,73,478,135,35,50,523,116,51,47,116,61,71,56,24,39,52,54,27,39,8,37,11,37,102,59,61,63
28,Near West Side,10251,474,8976,461,432,149,902,172,1589,250,1352,232,1550,232,760,161,605,155,541,141,1168,208,77,73,1275,204,494,128,259,97,134,92,114,80,81,77,19,54,22,54,26,57,113,58,13,54
29,North Lawndale,2612,263,1920,239,23,46,140,87,207,88,193,81,189,81,193,97,70,56,172,78,709,146,24,44,692,137,173,72,114,73,85,54,85,62,45,52,36,52,38,53,16,44,100,53,0,43
30,South Lawndale,5915,415,3885,372,27,50,122,77,234,93,510,146,259,106,357,132,361,143,545,157,1470,252,0,48,2030,262,479,124,424,137,383,124,165,81,101,66,74,69,32,55,73,69,263,105,36,63
31,Lower West Side,3286,312,2156,272,35,46,90,58,173,88,240,104,250,93,195,81,143,75,279,120,723,149,28,51,1130,189,192,77,206,96,158,70,206,91,80,74,75,53,74,57,48,53,82,46,9,43
32,Loop,6257,474,4805,456,288,218,411,149,793,207,527,176,710,204,496,191,262,110,378,136,897,233,43,44,1452,272,364,136,212,106,197,119,119,69,22,33,126,96,95,99,49,51,249,132,19,38
33,Near South Side,5711,452,5057,483,248,178,218,96,429,130,754,199,638,193,778,254,241,111,546,197,1183,335,22,33,654,213,347,170,96,66,81,78,0,24,0,24,23,32,41,51,22,34,44,72,0,24
34,Armour Square,1884,236,978,218,15,29,70,77,69,46,99,55,83,83,43,59,129,72,106,52,354,143,10,27,906,184,227,92,162,65,57,50,42,44,41,48,40,38,23,32,56,50,238,122,20,35
35,Douglas,1875,186,1622,178,21,35,118,73,187,89,242,83,220,78,93,53,122,69,292,99,306,100,21,43,253,87,28,37,89,54,43,43,39,40,0,35,0,35,10,37,0,35,31,57,13,37
36,Oakland,612,125,517,120,14,22,57,55,80,51,50,47,100,60,19,26,56,42,26,29,115,60,0,19,95,61,57,51,0,19,0,19,16,29,17,31,0,19,0,19,0,19,0,19,5,17
37,Fuller Park,378,83,224,62,0,16,0,16,22,22,32,32,6,13,15,19,52,46,13,18,84,47,0,16,154,57,8,11,18,22,9,18,6,15,9,16,0,16,33,31,15,18,52,34,4,14
38,Grand Boulevard,2767,261,2260,249,97,74,207,83,198,89,299,98,346,104,260,93,161,84,233,98,422,112,37,57,507,123,148,76,49,51,122,73,41,50,55,61,35,48,8,43,17,43,32,49,0,43
39,Kenwood,2855,256,2150,241,130,67,147,63,347,139,372,129,206,85,184,87,111,66,196,86,447,129,10,33,705,149,208,76,85,61,110,57,47,42,43,49,73,62,12,35,22,32,97,64,8,32
40,Washington Park,833,147,634,135,0,27,36,41,67,41,101,55,92,49,71,61,53,45,90,60,124,59,0,27,199,82,17,26,28,30,0,27,46,39,10,25,23,35,0,27,26,43,49,55,0,27
41,Hyde Park,4669,300,3093,265,167,76,302,97,513,145,522,133,419,114,260,86,139,69,199,82,497,137,75,68,1576,233,630,136,243,97,161,67,172,100,43,45,47,54,38,49,48,46,141,99,53,60
42,Woodlawn,2527,270,1976,250,32,57,175,91,250,112,405,134,189,85,165,71,77,56,180,82,503,135,0,36,551,126,59,53,74,55,64,56,53,55,18,40,29,41,46,53,54,64,121,62,33,49
43,South Shore,5185,387,3758,350,134,84,261,110,409,132,524,151,518,155,295,121,219,105,199,95,1118,225,81,80,1427,226,274,93,291,100,175,91,158,91,90,78,61,55,49,50,82,69,236,118,11,46
44,Chatham,5195,340,3272,323,118,76,305,105,336,119,324,106,325,125,359,122,191,88,246,126,993,213,75,77,1923,237,495,127,416,126,250,109,109,58,208,116,151,80,39,45,66,55,146,75,43,56
45,Avalon Park,2612,216,1918,213,77,50,219,101,272,95,192,95,249,104,53,45,83,51,279,111,454,135,40,36,694,144,202,78,114,67,89,53,69,45,46,43,27,26,14,26,29,31,104,78,0,19
46,South Chicago,4472,354,3068,336,133,99,321,155,563,178,250,104,459,141,268,113,182,102,266,116,626,168,0,37,1404,232,366,99,241,88,203,108,154,107,89,65,129,99,38,42,38,44,100,57,46,52
47,Burnside,580,80,407,100,0,11,30,31,16,22,89,59,61,51,7,11,14,24,28,33,151,92,11,18,173,76,65,45,10,16,0,11,12,19,6,11,0,11,37,50,11,18,32,39,0,11
48,Calumet Heights,4377,212,2910,271,134,89,222,90,469,144,496,153,237,99,374,128,226,89,254,110,498,134,0,27,1467,232,632,154,262,104,51,33,150,87,92,56,82,73,30,36,59,49,89,66,20,31
49,Roseland,8896,368,5806,375,139,79,420,118,747,167,727,155,643,169,595,149,515,160,565,155,1420,222,35,46,3090,281,814,151,515,128,388,143,390,124,164,74,207,94,151,94,82,55,356,111,23,42
50,Pullman,1377,124,946,129,17,23,76,42,191,88,174,73,101,65,81,49,94,54,29,31,179,66,4,17,431,97,134,57,68,39,49,46,33,24,12,21,7,18,8,20,29,38,51,37,40,53
51,South Deering,3128,228,2032,207,117,85,259,108,188,85,195,91,259,116,192,82,77,42,166,80,495,133,84,71,1096,176,397,122,185,82,120,72,70,39,17,26,60,51,71,63,89,58,87,51,0,25
52,East Side,4705,276,3007,275,223,112,294,116,265,92,305,105,373,129,310,109,250,95,298,114,689,168,0,29,1698,193,747,147,271,93,173,72,105,55,105,49,90,63,55,44,103,66,37,33,12,33
53,West Pullman,5866,306,4277,335,191,67,404,123,667,190,636,180,467,167,339,126,131,72,366,119,1022,205,54,60,1589,224,513,123,309,117,260,97,112,66,73,55,115,70,42,48,23,41,142,66,0,39
54,Riverdale,299,85,107,69,0,16,28,43,8,20,21,26,6,21,0,16,0,16,0,16,44,54,0,16,192,76,119,66,13,24,17,30,0,16,0,16,10,19,16,29,0,16,17,31,0,16
55,Hegewisch,2733,224,1602,225,68,50,276,123,251,122,193,83,175,84,98,68,74,59,210,142,257,114,0,19,1131,184,435,132,127,67,156,86,61,48,51,47,58,46,99,92,28,37,101,61,15,26
56,Garfield Ridge,9966,285,6421,349,213,86,539,146,1247,233,901,217,632,155,731,179,537,152,433,132,1153,227,35,52,3545,288,1280,197,834,151,522,127,205,80,187,81,141,61,102,60,104,72,126,57,44,48
57,Archer Heights,2407,203,1761,205,5,26,130,61,121,63,206,87,120,50,225,87,177,69,188,77,586,135,3,24,646,122,196,80,158,58,43,32,52,38,77,45,33,35,8,27,46,35,33,38,0,27
58,Brighton Park,5307,380,3674,342,29,47,194,102,441,132,398,131,332,124,276,108,264,97,414,127,1326,229,0,43,1633,216,474,124,294,98,242,87,167,70,87,55,91,63,29,44,49,56,150,79,50,46
59,McKinley Park,2917,223,1938,226,74,64,75,42,126,58,130,67,223,81,192,84,178,92,216,94,681,145,43,45,979,151,254,90,191,74,129,59,102,60,108,53,39,45,0,25,21,29,114,56,21,30
60,Bridgeport,5732,330,3801,310,174,93,266,99,397,105,463,123,350,111,299,102,486,139,387,123,979,171,0,37,1931,219,556,116,308,102,196,76,162,67,106,59,132,66,87,65,127,64,213,72,44,57
61,New City,5071,337,3529,310,112,80,167,66,425,119,307,102,286,108,297,110,329,110,490,132,1108,203,8,47,1542,208,351,100,342,102,213,87,133,84,103,54,57,56,110,64,44,58,139,65,50,65
62,West Elsdon,3690,206,2552,217,20,26,157,71,186,91,380,106,200,85,285,112,118,76,456,146,728,176,22,42,1138,169,385,101,181,83,179,65,123,68,81,48,27,26,20,25,26,30,94,50,22,34
63,Gage Park,5302,315,4117,320,45,44,232,104,274,98,468,143,536,157,424,140,302,116,523,146,1300,226,13,42,1185,189,238,89,317,110,125,60,169,81,94,67,27,44,32,41,90,66,77,44,16,41
64,Clearing,6346,275,4336,288,113,69,313,118,445,122,607,155,696,199,594,197,370,108,386,123,786,189,26,35,2010,226,668,151,392,121,245,79,210,88,70,55,96,52,57,43,113,81,132,65,27,36
65,West Lawn,7068,295,5247,335,140,97,312,121,400,125,524,146,527,152,744,206,404,132,576,166,1553,285,67,74,1821,237,606,158,403,135,280,107,155,71,113,58,46,56,39,42,66,54,78,54,35,46
66,Chicago Lawn,6869,405,5430,397,116,64,310,128,808,184,399,139,599,146,457,169,319,117,668,177,1714,272,40,55,1439,219,369,102,378,122,212,87,144,75,113,90,45,62,50,64,39,58,89,73,0,49
67,West Englewood,4884,312,3316,273,53,54,176,84,513,144,394,115,207,83,276,100,258,89,250,81,1164,190,25,56,1568,196,379,109,268,82,191,74,195,89,149,75,43,55,63,60,72,55,179,86,29,49
68,Englewood,2904,271,1592,218,20,39,66,51,144,91,184,74,255,107,108,63,94,58,130,70,531,139,60,55,1312,205,325,111,189,75,137,68,215,93,52,52,114,77,7,36,75,54,178,77,20,39
69,Greater Grand Crossing,4458,302,2872,274,132,72,196,75,330,113,434,133,193,84,254,92,218,89,276,94,831,179,8,39,1586,208,504,144,292,87,164,74,187,81,72,53,99,67,50,44,41,46,154,61,23,44
70,Ashburn,11000,330,8703,376,261,105,950,197,1494,277,1618,273,832,181,934,217,462,143,572,162,1561,281,19,40,2297,247,845,178,454,129,413,129,71,57,201,97,63,51,23,52,42,43,123,69,62,58
71,Auburn Gresham,8009,393,5397,393,181,101,514,143,730,172,618,165,482,146,278,108,535,157,499,144,1505,240,55,62,2612,283,567,141,553,147,266,92,228,95,238,91,143,71,29,48,148,77,421,134,19,48
72,Beverly,6296,195,4683,227,221,84,606,125,836,168,803,159,790,174,351,112,232,83,417,130,369,84,58,60,1613,171,667,124,330,93,229,70,120,70,66,44,60,44,35,50,22,34,84,48,0,29
73,Washington Heights,6254,319,4278,331,106,63,443,129,388,113,727,178,470,143,417,111,311,112,385,134,1010,195,21,37,1976,245,595,149,368,104,372,118,103,65,149,104,90,53,58,47,52,49,160,79,29,49
74,Mount Greenwood,5973,203,4284,243,181,73,605,156,977,181,819,199,589,172,437,137,210,88,136,78,330,132,0,25,1689,185,757,146,325,101,254,107,110,58,62,44,32,40,28,30,39,40,82,46,0,25
75,Morgan Park,6051,293,4198,319,272,94,686,189,843,171,686,174,386,116,253,123,200,83,232,94,603,173,37,47,1853,213,556,133,395,111,257,89,86,48,75,53,118,88,64,53,62,44,171,77,69,81
76,O'Hare,2827,306,1949,302,52,58,149,123,307,193,362,153,187,114,239,112,86,91,176,108,391,141,0,38,878,190,68,58,253,119,122,93,75,75,40,51,16,45,51,61,97,78,156,94,0,38
77,Edgewater,11363,570,8282,531,175,80,766,198,1298,267,1143,208,1122,234,803,200,600,183,818,182,1487,267,70,85,3081,333,698,174,555,150,337,128,271,115,144,84,188,103,205,120,156,95,488,158,39,55
