area_id,area_name,b25116001,b25116001_moe,b25116002,b25116002_moe,b25116003,b25116003_moe,b25116004,b25116004_moe,b25116005,b25116005_moe,b25116006,b25116006_moe,b25116007,b25116007_moe,b25116008,b25116008_moe,b25116009,b25116009_moe,b25116010,b25116010_moe,b25116011,b25116011_moe,b25116012,b25116012_moe,b25116013,b25116013_moe,b25116014,b25116014_moe,b25116015,b25116015_moe,b25116016,b25116016_moe,b25116017,b25116017_moe,b25116018,b25116018_moe,b25116019,b25116019_moe,b25116020,b25116020_moe,b25116021,b25116021_moe,b25116022,b25116022_moe,b25116023,b25116023_moe
35,Douglas,9023,275,1875,186,831,143,491,129,158,67,62,44,120,67,1044,151,515,126,200,81,181,88,148,70,7148,281,4142,300,2202,263,620,141,559,122,761,141,3006,273,2475,263,325,103,103,55,103,63
36,Oakland,2743,141,612,125,136,55,102,45,31,32,3,17,0,19,476,119,373,106,42,44,12,27,49,40,2131,173,925,148,307,106,283,93,195,82,140,65,1206,161,963,154,119,62,96,47,28,45
37,Fuller Park,1146,113,378,83,107,45,18,17,28,27,29,25,32,24,271,78,164,66,24,22,34,27,49,33,768,111,435,84,137,69,89,47,160,67,49,32,333,94,238,89,25,20,28,26,42,33
38,Grand Boulevard,9878,323,2767,261,1172,187,836,170,135,78,68,56,133,64,1595,211,1152,185,165,77,140,83,138,68,7111,330,3444,279,1256,220,581,133,938,158,669,117,3667,290,2918,280,406,116,247,96,96,58
39,Kenwood,9116,306,2855,256,1178,210,521,140,281,116,209,103,167,79,1677,212,922,172,269,92,251,92,235,83,6261,340,3476,320,1917,284,678,149,498,129,383,114,2785,304,2363,293,216,112,131,65,75,76
40,Washington Park,4142,214,833,147,333,94,220,85,37,36,55,35,21,30,500,120,306,96,104,64,35,33,55,50,3309,216,1059,155,382,108,261,105,202,93,214,94,2250,204,1765,190,253,87,127,61,105,63
41,Hyde Park,12539,327,4669,300,1756,233,484,120,464,133,432,117,376,122,2913,260,1614,220,645,138,350,89,304,87,7870,371,4828,363,3481,327,641,160,337,104,369,115,3042,314,2729,304,185,94,92,63,36,44
42,Woodlawn,10302,343,2527,270,1087,185,557,137,179,81,180,81,171,84,1440,223,725,163,370,138,229,89,116,61,7775,366,3656,318,1894,267,744,175,579,131,439,105,4119,322,3137,295,633,159,200,85,149,75
43,South Shore,21700,578,5185,387,2187,303,834,212,482,151,506,152,365,118,2998,301,1285,231,795,182,546,139,372,113,16515,598,8691,557,4781,510,1842,289,1076,215,992,196,7824,565,6279,528,1007,231,330,111,208,93
44,Chatham,14098,418,5195,340,1759,256,516,161,272,94,310,118,661,159,3436,299,1405,237,730,168,585,149,716,151,8903,460,3982,408,2061,322,955,214,346,113,620,197,4921,463,3610,419,733,199,256,107,322,120
45,Avalon Park,3871,220,2612,216,800,162,224,92,126,88,266,98,184,87,1812,208,835,182,351,108,348,95,278,89,1259,207,529,150,323,131,121,77,31,38,54,44,730,190,576,172,101,71,23,25,30,45
46,South Chicago,10770,408,4472,354,1160,232,312,155,242,105,300,103,306,103,3312,314,1485,258,786,179,631,147,410,132,6298,413,2517,308,1449,262,412,116,388,136,268,98,3781,373,2910,333,435,144,210,107,226,98
47,Burnside,1056,98,580,80,64,45,0,11,30,37,26,21,8,14,516,82,196,94,191,68,95,39,34,32,476,118,245,76,63,66,8,12,70,50,104,54,231,101,204,99,27,34,0,11,0,11
48,Calumet Heights,5586,174,4377,212,1323,191,305,117,201,94,419,139,398,119,3054,215,1168,193,699,174,675,136,512,130,1209,204,424,124,204,101,141,77,39,36,40,34,785,192,544,147,133,92,32,34,76,71
49,Roseland,15524,379,8896,368,2392,269,656,164,551,132,593,123,592,134,6504,352,2290,277,1291,208,1728,227,1195,159,6628,428,2277,295,954,222,637,167,388,126,298,132,4351,393,3458,354,565,155,234,86,94,63
50,Pullman,2984,134,1377,124,486,123,149,64,142,76,85,56,110,61,891,107,337,108,234,86,187,68,133,61,1607,162,580,151,321,120,134,75,50,31,75,48,1027,181,723,158,115,65,105,54,84,58
51,South Deering,5332,164,3128,228,769,153,292,112,153,77,184,80,140,54,2359,213,992,194,606,144,478,121,283,94,2204,245,480,141,217,95,117,91,62,47,84,56,1724,238,1375,226,210,129,104,65,35,40
52,East Side,6900,215,4705,276,799,147,252,98,149,73,75,49,323,86,3906,283,2126,268,880,179,492,118,408,118,2195,247,537,154,367,138,109,63,25,30,36,34,1658,246,1445,237,97,72,53,57,63,54
53,West Pullman,9375,323,5866,306,1346,223,313,123,376,125,443,124,214,91,4520,303,1684,294,1129,200,985,167,722,141,3509,343,816,196,371,165,191,83,182,83,72,59,2693,312,2252,303,252,104,142,96,47,58
54,Riverdale,2322,166,299,85,86,60,29,47,13,24,0,16,44,37,213,70,64,36,51,57,45,42,53,49,2023,176,471,140,177,89,119,73,175,104,0,16,1552,186,1384,184,145,67,23,23,0,16
55,Hegewisch,3694,195,2733,224,678,166,178,101,75,54,191,109,234,94,2055,241,1268,202,330,138,185,86,272,110,961,226,197,91,56,56,71,52,16,28,54,43,764,218,682,209,60,78,22,29,0,19
56,Garfield Ridge,11952,202,9966,285,2303,241,637,154,483,151,482,123,701,136,7663,290,4315,305,1735,236,882,149,731,132,1986,268,773,175,410,151,212,111,89,55,62,64,1213,242,1051,228,77,66,55,60,30,40
57,Archer Heights,3740,135,2407,203,433,107,81,58,90,51,77,39,185,67,1974,198,1315,174,313,99,207,80,139,61,1333,193,241,91,187,87,25,29,29,33,0,27,1092,184,963,179,63,47,43,49,23,35
58,Brighton Park,11572,326,5307,380,707,149,201,96,149,60,113,60,244,84,4600,360,2992,310,955,188,314,102,339,100,6265,397,875,194,494,155,230,107,55,43,96,59,5390,389,4822,382,322,121,161,84,85,81
59,McKinley Park,5185,166,2917,223,513,121,127,66,155,74,105,51,126,56,2404,220,1515,208,502,127,162,64,225,77,2268,227,590,158,468,147,89,60,18,26,15,26,1678,215,1477,204,144,77,38,39,19,28
60,Bridgeport,12140,316,5732,330,1336,191,496,127,364,101,174,69,302,86,4396,313,2791,277,984,166,422,112,199,70,6408,374,2333,282,1411,237,464,128,270,101,188,79,4075,347,3254,331,515,131,170,75,136,89
61,New City,11621,370,5071,337,836,165,288,115,208,93,156,71,184,66,4235,317,2651,274,794,150,443,113,347,100,6550,395,1196,195,623,152,296,103,146,74,131,67,5354,381,4693,378,440,121,169,81,52,52
62,West Elsdon,5027,151,3690,206,583,120,174,76,131,56,37,27,241,74,3107,205,2064,201,652,153,175,70,216,73,1337,207,191,86,107,69,47,48,26,31,11,29,1146,204,1040,197,65,54,13,29,28,32
63,Gage Park,9405,238,5302,315,534,122,85,52,80,50,114,55,255,97,4768,306,3389,315,907,181,243,87,229,89,4103,316,780,160,433,137,128,77,100,54,119,65,3323,312,2954,314,249,106,49,45,71,69
64,Clearing,8389,219,6346,275,1548,240,524,155,319,121,217,76,488,124,4798,263,2863,237,967,172,476,119,492,116,2043,251,774,186,497,159,136,80,100,71,41,70,1269,237,1057,226,112,79,70,76,30,55
65,West Lawn,9111,215,7068,295,1085,198,299,140,257,93,162,71,367,107,5983,302,4308,301,856,182,483,133,336,105,2043,287,566,168,240,117,19,34,14,34,293,117,1477,277,1270,258,146,76,33,51,28,36
66,Chicago Lawn,15416,427,6869,405,752,171,322,128,151,75,178,89,101,60,6117,394,3443,357,1574,246,770,169,330,124,8547,494,2563,334,1594,277,446,151,264,102,259,98,5984,465,5108,448,567,155,237,95,72,73
67,West Englewood,10364,339,4884,312,1194,198,346,130,221,92,335,109,292,83,3690,278,1238,193,881,179,937,144,634,121,5480,346,1454,223,636,161,417,132,239,91,162,85,4026,330,3153,299,514,130,227,102,132,78
68,Englewood,9803,383,2904,271,749,144,166,83,163,75,154,70,266,87,2155,248,809,164,424,122,428,113,494,126,6899,383,2446,270,935,195,676,149,520,128,315,121,4453,335,3475,311,535,146,303,104,140,59
69,Greater Grand Crossing,12605,368,4458,302,1741,234,520,141,412,121,212,83,597,129,2717,253,986,173,690,147,580,131,461,106,8147,412,3117,324,1574,252,827,178,367,126,349,118,5030,391,3880,365,710,180,216,87,224,91
70,Ashburn,12780,230,11000,330,2063,290,731,185,504,152,379,123,449,121,8937,360,5834,360,1724,259,811,151,568,136,1780,314,375,155,257,144,28,46,37,45,53,51,1405,280,1037,258,214,121,111,90,43,52
71,Auburn Gresham,17173,440,8009,393,2040,272,527,156,472,145,510,134,531,125,5969,378,2086,293,1243,214,1455,217,1185,186,9164,472,3246,350,1540,287,761,176,600,168,345,118,5918,424,4810,391,516,143,379,138,213,108
72,Beverly,7705,196,6296,195,1577,205,527,135,413,116,255,75,382,94,4719,234,2623,203,1090,144,548,120,458,95,1409,178,717,159,442,126,101,72,140,102,34,38,692,155,561,145,76,49,18,32,37,53
73,Washington Heights,9308,303,6254,319,1812,263,446,152,448,137,402,116,516,138,4442,290,1505,226,947,186,967,162,1023,193,3054,345,1036,225,348,143,266,118,162,99,260,123,2018,287,1530,241,239,103,160,86,89,62
74,Mount Greenwood,6589,208,5973,203,1459,205,683,146,224,87,270,90,282,86,4514,216,3042,208,785,159,324,89,363,104,616,147,298,104,205,103,62,52,10,27,21,31,318,129,241,118,50,59,27,37,0,25
75,Morgan Park,8009,269,6051,293,1499,225,449,156,329,104,324,95,397,111,4552,276,2373,281,994,169,722,142,463,106,1958,277,850,183,289,115,213,100,122,59,226,90,1108,239,992,227,66,59,9,33,41,38
76,O'Hare,6108,207,2827,306,862,209,382,145,101,65,178,99,201,108,1965,304,1108,221,386,164,298,175,173,96,3281,331,1362,272,1051,254,205,121,65,76,41,61,1919,340,1546,319,320,153,30,45,23,46
77,Edgewater,29110,543,11363,570,5528,437,2860,346,1244,218,675,185,749,174,5835,463,3782,409,1200,220,529,136,324,110,17747,672,10547,630,7270,576,1259,256,914,201,1104,214,7200,558,6051,516,674,190,257,132,218,92
