area_id,area_name,b18102001,b18102001_moe,b18102002,b18102002_moe,b18102003,b18102003_moe,b18102004,b18102004_moe,b18102005,b18102005_moe,b18102006,b18102006_moe,b18102007,b18102007_moe,b18102008,b18102008_moe,b18102009,b18102009_moe,b18102010,b18102010_moe,b18102011,b18102011_moe,b18102012,b18102012_moe,b18102013,b18102013_moe,b18102014,b18102014_moe,b18102015,b18102015_moe,b18102016,b18102016_moe,b18102017,b18102017_moe,b18102018,b18102018_moe,b18102019,b18102019_moe,b18102020,b18102020_moe,b18102021,b18102021_moe,b18102022,b18102022_moe,b18102023,b18102023_moe,b18102024,b18102024_moe,b18102025,b18102025_moe,b18102026,b18102026_moe,b18102027,b18102027_moe,b18102028,b18102028_moe,b18102029,b18102029_moe,b18102030,b18102030_moe,b18102031,b18102031_moe,b18102032,b18102032_moe,b18102033,b18102033_moe,b18102034,b18102034_moe,b18102035,b18102035_moe,b18102036,b18102036_moe,b18102037,b18102037_moe,b18102038,b18102038_moe,b18102039,b18102039_moe
11,Jefferson Park,26760,1243,13423,782,927,236,0,29,927,236,2236,399,13,32,2223,397,3105,418,89,80,3016,409,5618,410,179,111,5439,400,767,173,65,48,702,168,770,194,85,57,685,185,13337,715,822,216,0,29,822,216,1817,276,11,32,1806,274,2884,382,0,29,2884,382,5645,375,68,68,5577,370,959,182,53,43,906,183,1210,219,275,116,935,192
12,Forest Glen,18542,646,9116,458,540,140,0,29,540,140,1652,229,16,38,1636,231,1636,251,8,31,1628,250,3938,234,105,67,3833,236,713,141,79,68,634,137,637,132,67,51,570,128,9426,455,653,187,0,29,653,187,1592,216,30,41,1562,217,1423,242,0,29,1423,242,4035,212,47,41,3988,213,757,139,14,33,743,138,966,175,297,127,669,138
13,North Park,18562,1003,9003,632,616,167,0,27,616,167,1522,315,9,29,1513,316,2469,420,2,23,2467,420,3267,293,64,70,3203,293,637,170,61,58,576,164,492,133,105,61,387,118,9559,628,513,146,0,27,513,146,1600,327,89,144,1511,291,2005,289,0,27,2005,289,3626,317,39,35,3587,320,883,168,53,57,830,164,932,206,166,91,766,189
14,Albany Park,53540,2062,28116,1362,2486,445,0,45,2486,445,4450,567,0,45,4450,567,9266,798,15,44,9251,798,10419,661,352,175,10067,642,830,184,119,78,711,170,665,193,179,112,486,160,25424,1268,2045,362,0,45,2045,362,4372,571,43,66,4329,568,7866,651,18,48,7848,650,8919,579,131,92,8788,575,1048,218,136,104,912,207,1174,247,177,122,997,210
15,Portage Park,63461,1849,30498,1107,1807,345,6,48,1801,344,5766,667,13,50,5753,667,7489,627,53,75,7436,629,12832,624,420,156,12412,631,1449,253,195,104,1254,229,1155,206,324,108,831,174,32963,1270,2014,369,42,81,1972,359,5047,566,75,82,4972,558,7670,657,37,56,7633,657,13865,659,187,116,13678,653,2239,302,130,82,2109,294,2128,272,404,128,1724,250
16,Irving Park,56160,1945,28260,1260,2248,330,83,79,2165,327,3921,478,29,56,3892,477,8464,735,42,57,8422,733,11423,672,273,122,11150,663,1350,239,57,54,1293,236,854,187,193,90,661,166,27900,1219,2338,406,0,47,2338,406,4500,570,105,94,4395,554,7878,612,0,47,7878,612,10747,593,155,121,10592,587,1302,219,67,73,1235,210,1135,208,156,72,979,198
17,Dunning,41997,1248,20862,842,1330,262,26,53,1304,259,3011,408,0,40,3011,408,5321,501,35,60,5286,497,8748,456,107,56,8641,461,1346,232,130,78,1216,222,1106,158,147,65,959,146,21135,797,810,204,0,40,810,204,2640,335,25,51,2615,333,4758,500,3,39,4755,500,9021,440,147,86,8874,441,1738,231,57,47,1681,230,2168,222,427,120,1741,213
18,Montclare,12279,836,5948,502,441,157,6,19,435,156,1112,255,0,23,1112,255,1571,273,11,23,1560,272,2123,269,32,41,2091,275,191,76,36,34,155,66,510,153,192,100,318,127,6331,508,487,172,0,23,487,172,976,239,8,21,968,238,1494,272,17,31,1477,270,2390,263,0,23,2390,263,331,112,51,54,280,97,653,167,89,61,564,157
19,Belmont Cragin,77642,2549,38310,1533,3290,461,0,52,3290,461,7695,741,94,104,7601,736,10897,839,71,76,10826,841,14036,755,352,160,13684,741,1498,231,133,95,1365,219,894,187,180,87,714,171,39332,1500,3179,442,25,63,3154,442,9056,758,10,54,9046,758,9886,700,109,109,9777,696,13877,653,143,77,13734,655,1941,286,119,88,1822,279,1393,217,308,102,1085,196
20,Hermosa,25068,1269,12326,816,834,232,33,60,801,215,2801,382,0,29,2801,382,3377,454,118,100,3259,447,4512,396,55,53,4457,393,532,166,69,67,463,156,270,102,82,61,188,83,12742,843,1176,265,18,38,1158,264,2458,398,39,53,2419,384,3265,447,0,29,3265,447,4780,355,46,48,4734,352,639,177,40,47,599,171,424,139,48,46,376,134
21,Avondale,41526,1885,21521,1188,2016,358,31,62,1985,355,3031,443,32,63,2999,440,7669,759,140,103,7529,759,7638,595,149,88,7489,591,873,206,48,49,825,200,294,104,106,83,188,75,20005,1189,1355,310,0,38,1355,310,3242,525,25,54,3217,524,6637,596,28,57,6609,594,6722,514,26,41,6696,514,1355,266,123,99,1232,249,694,151,196,78,498,136
22,Logan Square,73495,1997,37525,1308,2811,379,0,57,2811,379,4563,555,57,79,4506,552,14705,922,34,58,14671,923,13456,681,134,102,13322,679,1437,254,116,82,1321,246,553,151,113,82,440,138,35970,1276,2419,343,18,67,2401,341,4758,511,11,60,4747,510,14518,744,17,58,14501,744,11687,590,150,80,11537,590,1519,251,62,73,1457,247,1069,211,87,73,982,204
23,Humboldt Park,54341,2208,26310,1347,2642,437,72,98,2570,428,6158,729,122,88,6036,718,7111,670,190,120,6921,665,8466,656,321,132,8145,644,1291,227,147,79,1144,219,642,188,105,83,537,176,28031,1336,2220,401,124,123,2096,382,5365,643,82,78,5283,639,8245,647,146,93,8099,641,9887,605,471,167,9416,600,1368,211,59,69,1309,214,946,197,106,78,840,192
24,West Town,83695,2001,42621,1379,2645,364,45,79,2600,363,4231,501,0,62,4231,501,18797,1015,225,101,18572,1010,14943,696,210,98,14733,693,1117,199,51,69,1066,197,888,206,134,83,754,199,41074,1286,2585,369,21,69,2564,369,3601,471,23,72,3578,470,19251,902,112,92,19139,902,12691,597,91,75,12600,596,1564,241,100,88,1464,232,1382,220,190,85,1192,211
25,Austin,97389,2742,45114,1622,3362,470,57,78,3305,467,10481,828,89,97,10392,832,10835,822,118,95,10717,824,16633,905,603,190,16030,902,2611,310,110,85,2501,307,1192,202,213,88,979,193,52275,1768,3200,452,50,83,3150,449,9373,795,46,75,9327,793,12963,820,101,85,12862,816,20121,763,696,198,19425,759,3734,368,138,89,3596,364,2884,339,464,151,2420,312
26,West Garfield Park,19358,1315,9268,767,943,240,0,35,943,240,2543,384,8,35,2535,384,2196,359,0,35,2196,359,2911,356,33,42,2878,357,462,123,27,39,435,121,213,72,33,47,180,62,10090,763,804,201,0,35,804,201,2473,355,9,36,2464,355,2524,303,22,45,2502,299,3291,319,21,35,3270,319,550,127,9,35,541,126,448,102,53,41,395,100
27,East Garfield Park,21012,1341,8997,802,894,249,0,38,894,249,2757,398,10,40,2747,399,2089,366,8,41,2081,366,2529,349,24,42,2505,349,504,139,30,49,474,130,224,86,23,37,201,84,12015,810,1032,226,0,38,1032,226,2760,419,16,44,2744,419,2963,337,22,41,2941,337,4220,330,30,43,4190,330,415,99,14,38,401,98,625,136,90,68,535,127
28,Near West Side,53295,1645,26522,1135,1580,266,0,52,1580,266,2615,389,17,55,2598,390,12078,808,20,52,12058,807,8586,626,354,179,8232,629,1198,208,16,55,1182,207,465,127,89,66,376,116,26773,1043,1324,247,0,52,1324,247,2482,366,0,52,2482,366,12418,773,44,65,12374,771,8707,509,268,111,8439,505,1000,163,55,64,945,161,842,182,150,86,692,171
29,North Lawndale,35623,1845,15583,1059,1643,267,0,43,1643,267,4398,544,45,44,4353,541,3986,497,71,72,3915,489,4503,481,70,67,4433,477,701,156,50,51,651,153,352,103,45,47,307,97,20040,1185,1420,312,0,43,1420,312,4885,551,23,48,4862,549,5011,471,47,64,4964,465,6779,469,106,66,6673,465,973,178,44,53,929,175,972,177,138,79,834,165
30,South Lawndale,62390,2266,32064,1408,3122,451,20,57,3102,450,6335,618,124,92,6211,619,10949,871,137,91,10812,866,9937,609,346,126,9591,602,1124,216,63,55,1061,213,597,149,129,81,468,131,30326,1344,3189,441,0,48,3189,441,7062,697,107,91,6955,688,8705,629,39,55,8666,630,9394,527,170,101,9224,525,1130,204,106,74,1024,197,846,191,208,106,638,168
31,Lower West Side,36577,1700,19564,1120,1416,292,24,53,1392,292,3148,415,45,68,3103,413,7340,724,22,42,7318,724,6441,537,169,112,6272,527,727,190,79,63,648,183,492,139,123,71,369,121,17013,973,1526,302,0,42,1526,302,3129,437,32,65,3097,421,5465,496,77,92,5388,488,5420,440,87,62,5333,437,558,135,38,50,520,131,915,181,204,75,711,171
32,Loop,25786,1427,12552,1076,413,178,0,30,413,178,263,160,0,30,263,160,6312,848,14,35,6298,848,4628,552,69,82,4559,556,524,158,14,35,510,156,412,136,162,71,250,125,13234,906,640,275,0,30,640,275,213,145,0,30,213,145,6907,787,6,28,6901,788,4384,401,0,30,4384,401,547,152,0,30,547,152,543,160,54,46,489,157
33,Near South Side,20076,1151,9413,905,838,293,0,24,838,293,481,163,0,24,481,163,3653,656,45,75,3608,656,3822,467,88,64,3734,469,362,136,115,93,247,92,257,189,8,24,249,188,10663,689,480,165,0,24,480,165,760,208,7,25,753,207,3774,501,0,24,3774,501,4535,408,51,37,4484,409,633,169,133,136,500,140,481,237,48,39,433,235
34,Armour Square,13710,850,6594,505,311,100,0,27,311,100,908,232,0,27,908,232,1768,338,0,27,1768,338,2426,277,41,36,2385,278,425,130,4,26,421,129,756,163,140,72,616,156,7116,563,232,99,0,27,232,99,908,269,0,27,908,269,1488,270,0,27,1488,270,2778,316,21,31,2757,316,806,179,60,56,746,171,904,186,123,55,781,181
35,Douglas,18357,845,8244,572,532,154,16,41,516,153,1045,216,0,35,1045,216,3147,413,28,47,3119,409,2646,298,105,80,2541,307,425,125,14,35,411,124,449,109,52,45,397,105,10113,575,463,124,0,35,463,124,1011,218,0,35,1011,218,3510,405,18,37,3492,405,3601,278,68,50,3533,277,695,141,82,73,613,129,833,155,93,56,740,149
36,Oakland,6260,469,2380,315,270,131,0,19,270,131,596,148,0,19,596,148,467,151,0,19,467,151,795,175,87,80,708,164,152,68,16,30,136,64,100,56,10,21,90,53,3880,335,238,105,0,19,238,105,751,215,42,48,709,203,1023,210,18,24,1005,208,1443,186,116,85,1327,188,289,90,0,19,289,90,136,71,50,49,86,58
37,Fuller Park,2924,543,1445,292,62,43,0,16,62,43,423,165,19,21,404,162,314,138,0,16,314,138,403,115,15,18,388,114,150,61,0,16,150,61,93,50,35,39,58,37,1479,349,145,98,0,16,145,98,211,100,0,16,211,100,319,135,0,16,319,135,576,125,9,20,567,126,132,57,15,20,117,53,96,39,12,19,84,36
38,Grand Boulevard,22964,1171,10050,680,929,208,36,48,893,208,2229,396,9,43,2220,395,2155,323,18,50,2137,322,3572,353,122,81,3450,349,632,152,74,68,558,142,533,135,47,54,486,129,12914,767,1013,256,32,54,981,247,2060,352,0,43,2060,352,3416,356,48,73,3368,351,4755,344,83,52,4672,343,932,161,14,42,918,160,738,135,89,57,649,121
39,Kenwood,17937,907,8082,589,592,173,20,44,572,172,1390,285,0,31,1390,285,2199,372,17,36,2182,371,2855,303,85,70,2770,297,603,145,97,93,506,110,443,131,108,60,335,116,9855,635,575,168,0,31,575,168,1137,242,0,31,1137,242,2752,378,9,32,2743,378,3845,348,31,40,3814,347,859,204,31,35,828,203,687,151,180,100,507,110
40,Washington Park,11141,835,4908,483,576,154,0,27,576,154,1415,252,9,29,1406,251,986,242,0,27,986,242,1411,225,70,47,1341,215,303,112,16,31,287,110,217,77,8,28,209,76,6233,520,416,138,0,27,416,138,1352,263,6,27,1346,263,1764,236,0,27,1764,236,2219,247,29,35,2190,245,219,68,34,37,185,67,263,103,33,37,230,97
41,Hyde Park,26427,1183,12695,858,678,176,0,38,678,176,1271,273,0,38,1271,273,5168,586,11,39,5157,587,4188,414,72,65,4116,412,664,151,101,82,563,132,726,163,188,93,538,134,13732,692,558,173,0,38,558,173,1039,217,0,38,1039,217,5540,545,10,40,5530,545,4680,344,55,64,4625,342,1055,179,56,56,999,174,860,171,136,78,724,161
42,Woodlawn,24291,1269,10858,762,884,205,20,43,864,204,2101,364,18,41,2083,364,2931,380,0,36,2931,380,3813,441,134,69,3679,434,755,160,34,43,721,158,374,124,23,41,351,121,13433,784,682,188,0,36,682,188,2320,336,32,49,2288,331,3736,375,33,52,3703,375,5066,381,105,84,4961,380,842,172,94,60,748,171,787,160,109,58,678,149
43,South Shore,46965,2020,20672,1127,1699,365,49,67,1650,361,4061,579,30,52,4031,580,4828,562,78,82,4750,560,8011,616,166,111,7845,606,1229,236,24,46,1205,235,844,187,89,75,755,173,26293,1431,1477,332,0,44,1477,332,3925,575,3,43,3922,575,6172,673,33,57,6139,672,11226,646,259,133,10967,638,1920,274,60,60,1860,271,1573,255,288,126,1285,236
44,Chatham,33244,1627,14040,947,1025,287,0,37,1025,287,3144,494,0,37,3144,494,3011,490,0,37,3011,490,5223,462,149,117,5074,455,806,187,25,41,781,186,831,200,123,73,708,190,19204,1145,1244,279,0,37,1244,279,2866,452,0,37,2866,452,3966,463,58,63,3908,461,7652,600,190,100,7462,596,1459,217,93,56,1366,216,2017,268,216,111,1801,249
45,Avalon Park,9617,760,4380,490,163,96,0,19,163,96,769,192,0,19,769,192,1003,301,14,25,989,301,1791,273,31,36,1760,267,419,122,0,19,419,122,235,88,60,50,175,74,5237,460,192,92,0,19,192,92,792,207,8,21,784,206,834,200,0,19,834,200,2206,211,0,19,2206,211,625,123,0,19,625,123,588,128,107,75,481,125
46,South Chicago,29402,1591,13414,946,981,300,0,37,981,300,3244,420,3,35,3241,420,2874,431,44,57,2830,429,4849,483,78,58,4771,484,905,188,85,56,820,183,561,144,79,66,482,137,15988,991,1129,256,12,39,1117,255,2926,415,11,39,2915,414,3689,463,19,47,3670,459,5892,452,95,74,5797,447,1335,194,105,77,1230,192,1017,197,177,79,840,182
47,Burnside,3508,686,1618,405,47,53,0,11,47,53,572,279,0,11,572,279,392,214,0,11,392,214,467,136,19,28,448,138,87,42,11,17,76,38,53,37,11,17,42,33,1890,384,147,91,51,48,96,80,282,153,0,11,282,153,500,162,0,11,500,162,651,109,23,27,628,109,163,59,6,10,157,59,147,60,25,33,122,57
48,Calumet Heights,14382,814,6292,539,328,141,0,27,328,141,1127,226,0,27,1127,226,1181,236,0,27,1181,236,2463,278,39,51,2424,274,595,155,0,27,595,155,598,146,66,38,532,143,8090,561,296,114,0,27,296,114,1261,291,0,27,1261,291,1070,233,0,27,1070,233,3336,286,57,50,3279,288,1242,214,12,31,1230,213,885,171,68,49,817,169
49,Roseland,45004,1655,20619,1031,1347,278,0,41,1347,278,4108,491,39,56,4069,490,4520,483,59,65,4461,478,7735,564,80,60,7655,564,1649,221,119,79,1530,214,1260,186,294,106,966,166,24385,1012,1123,235,0,41,1123,235,4373,486,31,49,4342,486,5108,497,0,41,5108,497,9169,500,183,93,8986,502,2508,256,212,113,2296,246,2104,236,292,106,1812,227
50,Pullman,7262,584,2915,341,272,122,0,19,272,122,560,153,0,19,560,153,670,186,7,19,663,185,1116,178,24,31,1092,175,181,66,0,19,181,66,116,51,8,20,108,49,4347,410,349,125,0,19,349,125,520,179,0,19,520,179,982,187,69,59,913,183,1694,191,40,34,1654,190,428,111,0,19,428,111,374,100,39,44,335,103
51,South Deering,16438,1030,7059,599,377,149,0,25,377,149,1669,334,10,26,1659,334,1707,342,0,25,1707,342,2622,292,73,80,2549,299,396,122,41,40,355,116,288,92,48,50,240,80,9379,803,494,192,0,25,494,192,1941,380,0,25,1941,380,1945,353,0,25,1945,353,3669,327,65,59,3604,327,793,153,19,29,774,151,537,117,63,36,474,117
52,East Side,23517,1386,11224,755,861,218,11,33,850,218,2693,414,0,29,2693,414,2685,420,27,35,2658,417,3990,357,139,67,3851,346,497,117,49,39,448,112,498,124,122,73,376,105,12293,871,1148,275,0,29,1148,275,2873,440,25,45,2848,430,2674,390,32,57,2642,387,4098,335,29,32,4069,337,584,142,28,35,556,141,916,185,326,116,590,150
53,West Pullman,30810,1644,13937,956,1174,292,27,52,1147,291,3517,536,12,40,3505,533,2916,434,23,43,2893,432,4694,464,63,57,4631,465,927,166,79,51,848,164,709,162,81,53,628,157,16873,1020,910,241,0,39,910,241,3354,530,7,38,3347,530,3998,486,0,39,3998,486,6225,445,62,68,6163,443,1526,218,69,54,1457,216,860,168,115,69,745,164
54,Riverdale,6820,725,2574,436,238,109,0,16,238,109,1244,303,0,16,1244,303,371,161,0,16,371,161,557,152,50,49,507,149,50,59,22,37,28,47,114,67,44,42,70,52,4246,526,346,144,0,16,346,144,1179,256,0,16,1179,256,1132,217,0,16,1132,217,1246,182,40,51,1206,180,233,95,0,16,233,95,110,65,52,70,58,39
55,Hegewisch,10155,927,5234,594,474,251,0,19,474,251,1249,285,0,19,1249,285,957,298,0,19,957,298,2004,275,67,47,1937,274,208,85,0,19,208,85,342,130,127,90,215,98,4921,494,221,126,0,19,221,126,978,321,0,19,978,321,1014,233,0,19,1014,233,1833,295,33,39,1800,294,470,147,21,36,449,146,405,137,75,51,330,128
56,Garfield Ridge,33848,1075,16649,763,949,218,0,42,949,218,2953,396,32,54,2921,394,3501,428,15,47,3486,428,7091,429,142,73,6949,430,1187,187,109,56,1078,183,968,167,312,107,656,135,17199,673,1069,257,0,42,1069,257,2880,318,0,42,2880,318,3582,416,0,42,3582,416,6820,362,141,79,6679,364,1382,186,74,54,1308,179,1466,193,325,124,1141,168
57,Archer Heights,13434,778,6590,465,666,177,0,27,666,177,1264,187,33,41,1231,187,1795,271,0,27,1795,271,2433,229,87,50,2346,228,282,96,0,27,282,96,150,65,18,25,132,62,6844,515,810,212,24,46,786,208,1296,261,0,27,1296,261,1778,247,0,27,1778,247,2157,206,0,27,2157,206,392,98,7,25,385,97,411,111,83,57,328,100
58,Brighton Park,44098,1805,22665,1145,2067,352,12,44,2055,351,5542,609,0,43,5542,609,6513,594,62,73,6451,594,7560,482,117,73,7443,479,621,149,52,49,569,144,362,102,98,59,264,92,21433,1029,2169,345,0,43,2169,345,4799,519,0,43,4799,519,5560,503,0,43,5560,503,7135,466,51,55,7084,467,880,176,31,47,849,173,890,157,168,85,722,150
59,McKinley Park,16434,925,8491,554,732,184,8,26,724,183,1830,334,16,33,1814,332,2215,293,19,33,2196,293,3132,278,103,78,3029,273,242,82,22,28,220,78,340,101,97,53,243,88,7943,581,545,158,7,25,538,157,1467,266,0,25,1467,266,2150,313,27,47,2123,312,3084,282,13,23,3071,282,304,96,13,27,291,94,393,99,36,34,357,97
60,Bridgeport,32423,1332,16187,772,761,177,0,37,761,177,2571,376,0,37,2571,376,4939,488,44,51,4895,483,6570,395,130,66,6440,396,882,162,124,57,758,157,464,145,160,92,304,120,16236,830,869,209,0,37,869,209,2698,391,15,41,2683,388,4436,432,0,37,4436,432,6321,395,100,59,6221,397,1041,182,82,66,959,175,871,156,217,90,654,140
61,New City,42050,1893,21218,1258,2323,376,7,47,2316,375,4683,482,0,47,4683,482,5969,659,40,66,5929,658,7092,530,149,75,6943,530,726,156,114,74,612,146,425,122,102,63,323,112,20832,1086,1915,307,6,46,1909,306,4903,521,2,47,4901,521,5913,511,24,53,5889,513,6750,411,132,83,6618,406,742,151,59,57,683,143,609,135,111,57,498,127
62,West Elsdon,18980,1098,9470,684,789,251,5,27,784,250,2006,338,12,32,1994,339,2543,328,12,29,2531,327,3441,286,30,39,3411,289,379,107,16,28,363,106,312,105,50,44,262,97,9510,657,700,198,0,27,700,198,1936,362,0,27,1936,362,2549,305,16,36,2533,304,3284,239,14,26,3270,237,461,121,27,31,434,122,580,140,107,48,473,135
63,Gage Park,39492,1743,19992,1125,1500,306,0,41,1500,306,4975,498,0,41,4975,498,6225,636,0,41,6225,636,6300,433,139,74,6161,422,575,147,37,42,538,146,417,126,72,65,345,114,19500,1034,1947,328,0,41,1947,328,4658,502,21,50,4637,503,5340,495,22,45,5318,496,6316,417,66,64,6250,416,593,143,7,38,586,143,646,164,69,51,577,155
64,Clearing,22716,982,11119,697,920,279,30,55,890,280,2144,348,0,31,2144,348,2758,399,38,55,2720,399,4225,327,77,52,4148,328,465,118,44,45,421,115,607,136,46,45,561,137,11597,628,734,237,0,31,734,237,1742,279,0,31,1742,279,3094,362,0,31,3094,362,4103,301,23,46,4080,305,924,180,41,42,883,178,1000,172,246,115,754,150
65,West Lawn,32950,1269,17019,913,1348,310,35,58,1313,300,4096,519,11,37,4085,519,4683,580,69,70,4614,576,5813,378,87,59,5726,375,624,157,26,34,598,156,455,134,53,44,402,132,15931,750,1301,256,0,34,1301,256,3549,433,25,42,3524,431,4042,433,21,35,4021,430,5350,351,77,61,5273,351,626,156,12,35,614,154,1063,196,225,91,838,183
66,Chicago Lawn,54793,2225,25277,1296,2786,442,0,49,2786,442,6317,606,10,50,6307,604,6503,680,28,57,6475,680,8158,572,136,80,8022,571,1088,195,70,63,1018,190,425,110,40,51,385,107,29516,1397,2891,440,0,49,2891,440,6706,676,20,57,6686,675,7368,595,17,49,7351,596,10513,536,187,93,10326,535,1279,218,13,48,1266,219,759,177,114,72,645,169
67,West Englewood,35288,1619,16378,946,1348,255,0,48,1348,255,3903,449,40,55,3863,447,4458,519,26,50,4432,520,5036,449,91,83,4945,447,1040,177,27,51,1013,178,593,128,150,67,443,115,18910,969,1234,242,0,48,1234,242,3540,449,25,56,3515,445,4533,437,65,69,4468,432,6890,433,165,74,6725,434,1600,198,97,70,1503,192,1113,161,169,67,944,150
68,Englewood,28732,1514,12321,809,1112,239,0,36,1112,239,3122,443,16,38,3106,442,2915,420,52,53,2863,418,3980,430,57,62,3923,421,743,172,104,83,639,156,449,138,48,47,401,133,16411,1044,1324,268,0,36,1324,268,3224,442,11,41,3213,442,3807,434,32,54,3775,431,5816,428,82,61,5734,427,1120,194,40,43,1080,193,1120,179,157,71,963,172
69,Greater Grand Crossing,32491,1521,14214,884,1313,266,0,38,1313,266,2975,478,17,42,2958,477,3110,391,5,38,3105,391,5378,531,139,77,5239,528,741,172,24,40,717,170,697,143,149,74,548,138,18277,1006,1168,249,0,38,1168,249,3703,460,9,40,3694,460,3690,422,9,39,3681,422,7058,448,124,75,6934,448,1266,192,27,44,1239,193,1392,200,178,66,1214,197
70,Ashburn,42430,1613,20951,1026,1368,285,0,41,1368,285,4668,572,0,41,4668,572,4968,567,26,56,4942,566,8116,482,53,58,8063,477,1066,196,120,70,946,188,765,167,205,87,560,154,21479,971,1400,294,0,41,1400,294,4167,458,0,41,4167,458,4737,517,24,48,4713,516,8958,438,82,56,8876,443,1072,178,28,46,1044,177,1145,210,134,72,1011,208
