area_id,area_name,b19037c001,b19037c001_moe,b19037c002,b19037c002_moe,b19037c003,b19037c003_moe,b19037c004,b19037c004_moe,b19037c005,b19037c005_moe,b19037c006,b19037c006_moe,b19037c007,b19037c007_moe,b19037c008,b19037c008_moe,b19037c009,b19037c009_moe,b19037c010,b19037c010_moe,b19037c011,b19037c011_moe,b19037c012,b19037c012_moe,b19037c013,b19037c013_moe,b19037c014,b19037c014_moe,b19037c015,b19037c015_moe,b19037c016,b19037c016_moe,b19037c017,b19037c017_moe,b19037c018,b19037c018_moe,b19037c019,b19037c019_moe,b19037c020,b19037c020_moe,b19037c021,b19037c021_moe,b19037c022,b19037c022_moe,b19037c023,b19037c023_moe,b19037c024,b19037c024_moe,b19037c025,b19037c025_moe,b19037c026,b19037c026_moe,b19037c027,b19037c027_moe,b19037c028,b19037c028_moe,b19037c029,b19037c029_moe,b19037c030,b19037c030_moe,b19037c031,b19037c031_moe,b19037c032,b19037c032_moe,b19037c033,b19037c033_moe,b19037c034,b19037c034_moe,b19037c035,b19037c035_moe,b19037c036,b19037c036_moe,b19037c037,b19037c037_moe,b19037c038,b19037c038_moe,b19037c039,b19037c039_moe,b19037c040,b19037c040_moe,b19037c041,b19037c041_moe,b19037c042,b19037c042_moe,b19037c043,b19037c043_moe,b19037c044,b19037c044_moe,b19037c045,b19037c045_moe,b19037c046,b19037c046_moe,b19037c047,b19037c047_moe,b19037c048,b19037c048_moe,b19037c049,b19037c049_moe,b19037c050,b19037c050_moe,b19037c051,b19037c051_moe,b19037c052,b19037c052_moe,b19037c053,b19037c053_moe,b19037c054,b19037c054_moe,b19037c055,b19037c055_moe,b19037c056,b19037c056_moe,b19037c057,b19037c057_moe,b19037c058,b19037c058_moe,b19037c059,b19037c059_moe,b19037c060,b19037c060_moe,b19037c061,b19037c061_moe,b19037c062,b19037c062_moe,b19037c063,b19037c063_moe,b19037c064,b19037c064_moe,b19037c065,b19037c065_moe,b19037c066,b19037c066_moe,b19037c067,b19037c067_moe,b19037c068,b19037c068_moe,b19037c069,b19037c069_moe
BK82,East New York,96,80,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,32,73,20,71,0,65,0,65,0,65,0,65,0,65,0,65,12,67,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,53,72,11,66,0,65,0,65,0,65,0,65,0,65,23,69,0,65,4,64,0,65,15,67,0,65,0,65,0,65,0,65,0,65,11,66,0,65,0,65,0,65,0,65,0,65,11,66,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65
BK83,Cypress Hills-City Line,67,73,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,16,57,0,49,16,57,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,47,67,0,49,32,67,0,49,5,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,10,50,4,48,0,49,0,49,0,49,4,48,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49
BK85,East New York (Pennsylvania Ave),27,52,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,27,52,0,36,0,36,0,36,0,36,0,36,0,36,27,52,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK88,Borough Park,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68
BK90,East Williamsburg,80,85,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,80,85,0,40,0,40,9,40,0,40,0,40,29,60,0,40,0,40,0,40,0,40,0,40,0,40,0,40,38,72,4,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BK91,East Flatbush-Farragut,29,59,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,56,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,56,0,54,0,54,0,54,0,54,0,54,18,58,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,18,58,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
BK93,Starrett City,43,53,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,22,40,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,22,40,0,24,0,24,0,24,0,24,0,24,0,24,21,38,0,24,0,24,21,38,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
BK95,Erasmus,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK96,Rugby-Remsen Village,36,58,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,55,11,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,13,56,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,13,56,0,54,0,54,0,54,0,54,12,56,12,56,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
BK99,park-cemetery-etc-Brooklyn,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,72,61,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,24,44,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,24,44,0,40,0,40,0,40,0,40,0,40,0,40,48,54,22,50,0,40,0,40,0,40,0,40,0,40,0,40,0,40,10,39,0,40,0,40,16,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,69,69,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,41,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,41,0,40,0,40,0,40,0,40,37,56,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,11,42,26,54,0,40,0,40,0,40,0,40,0,40,0,40,25,56,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,25,56,0,40,0,40,0,40,0,40,0,40,0,40
BX05,Bedford Park-Fordham North,76,59,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,21,51,10,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,11,50,0,50,48,55,0,50,13,51,0,50,0,50,9,50,0,50,0,50,0,50,0,50,6,48,20,54,0,50,0,50,0,50,0,50,0,50,7,48,0,50,0,50,0,50,0,50,0,50,7,48,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
BX06,Belmont,50,60,4,33,0,34,0,34,0,34,0,34,0,34,4,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,34,60,0,34,34,60,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,37,0,34,12,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
BX07,Bronxdale,83,120,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,74,119,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,71,120,0,38,3,37,0,38,0,38,0,38,0,38,0,38,9,39,9,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX08,West Farms-Bronx River,45,51,18,48,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,18,48,0,40,0,40,0,40,0,40,0,40,0,40,12,41,12,41,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,15,43,0,40,15,43,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,88,71,18,56,0,50,18,56,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,10,51,0,50,10,51,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,56,63,0,50,0,50,0,50,0,50,10,51,0,50,0,50,0,50,0,50,16,54,9,50,21,58,0,50,0,50,0,50,0,50,4,49,0,50,0,50,4,49,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
BX10,Pelham Bay-Country Club-City Island,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
BX13,Co-op City,70,58,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,54,52,0,33,39,52,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,15,34,0,33,0,33,0,33,0,33,16,35,0,33,0,33,0,33,0,33,0,33,16,35,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33
BX14,East Concourse-Concourse Village,80,75,6,50,0,51,0,51,0,51,0,51,6,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,59,74,28,63,0,51,0,51,0,51,19,61,12,55,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,7,51,0,51,7,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,8,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,8,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BX17,East Tremont,50,49,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,7,44,7,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,17,47,0,45,0,45,17,47,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,26,47,8,47,7,44,0,45,0,45,11,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
BX22,North Riverdale-Fieldston-Riverdale,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX26,Highbridge,94,79,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,8,41,8,41,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,86,79,0,42,0,42,0,42,14,44,0,42,0,42,0,42,30,60,0,42,0,42,27,59,15,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX27,Hunts Point,26,36,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,10,38,0,38,0,38,0,38,0,38,10,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,12,37,0,38,6,37,6,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,4,37,0,38,4,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX28,Van Cortlandt Village,80,62,8,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,8,44,0,43,0,43,0,43,0,43,0,43,14,48,0,43,0,43,0,43,0,43,0,43,14,48,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,44,59,0,43,0,43,0,43,10,44,0,43,0,43,0,43,0,43,0,43,34,59,0,43,0,43,0,43,0,43,0,43,0,43,14,47,0,43,14,47,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
BX29,Spuyten Duyvil-Kingsbridge,91,98,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,69,96,0,38,0,38,0,38,0,38,7,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,62,96,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,22,42,0,38,0,38,0,38,0,38,9,39,0,38,0,38,0,38,0,38,0,38,13,42,0,38,0,38,0,38,0,38,0,38
BX30,Kingsbridge Heights,57,57,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,12,40,0,38,0,38,12,40,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,16,42,0,38,16,42,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,29,50,23,50,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,6,38,0,38,0,38,0,38,0,38,0,38
BX31,Allerton-Pelham Gardens,35,55,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,47,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,47,0,42,0,42,21,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,11,42,10,45,0,42,0,42,0,42,0,42
BX33,Longwood,7,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,7,36,0,36,0,36,0,36,0,36,0,36,7,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BX34,Melrose South-Mott Haven North,143,82,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,35,59,22,53,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,13,44,0,42,0,42,0,42,0,42,86,68,0,42,4,41,18,54,0,42,0,42,0,42,0,42,0,42,0,42,38,46,0,42,26,52,0,42,0,42,0,42,0,42,22,44,14,44,8,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX35,Morrisania-Melrose,71,63,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,14,41,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,12,41,12,41,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,45,57,7,38,30,58,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,8,40,0,40,0,40,0,40,0,40,0,40
BX36,University Heights-Morris Heights,63,58,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,23,53,14,53,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,9,50,0,51,0,51,0,51,0,51,40,57,15,51,0,51,14,54,0,51,11,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BX37,Van Nest-Morris Park-Westchester Square,36,49,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,11,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,11,44,0,42,0,42,0,42,25,47,11,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX39,Mott Haven-Port Morris,126,76,7,49,7,49,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,49,56,0,50,8,48,0,50,0,50,0,50,25,52,0,50,0,50,0,50,0,50,16,55,0,50,0,50,0,50,0,50,0,50,62,70,9,50,9,49,0,50,0,50,0,50,0,50,18,51,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,26,63,8,48,0,50,0,50,0,50,0,50,0,50,8,48,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
BX40,Fordham South,72,59,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,36,50,0,32,0,32,22,48,0,32,0,32,0,32,0,32,0,32,0,32,14,35,0,32,0,32,0,32,0,32,0,32,0,32,25,41,11,34,14,37,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
BX41,Mount Hope,138,79,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,54,58,0,51,7,51,0,51,0,51,0,51,21,58,0,51,7,51,0,51,19,52,0,51,0,51,0,51,0,51,0,51,0,51,67,70,23,52,0,51,0,51,0,51,0,51,0,51,28,66,16,55,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,17,51,9,51,0,51,8,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BX43,Norwood,93,65,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,47,56,0,41,10,44,0,41,0,41,13,46,0,41,10,41,0,41,0,41,0,41,0,41,14,44,0,41,0,41,0,41,0,41,34,47,0,41,15,44,0,41,0,41,0,41,0,41,0,41,11,44,8,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,12,43,0,41,0,41,12,43,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41
BX44,Williamsbridge-Olinville,96,90,44,83,44,83,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,23,57,12,56,0,54,0,54,11,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,55,0,54,0,54,0,54,0,54,0,54,18,60,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,18,60,0,54,0,54,0,54,0,54
BX46,Parkchester,32,41,9,35,0,36,0,36,0,36,9,35,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,10,37,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,10,37,0,36,0,36,0,36,0,36,0,36,0,36,13,38,13,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,40,58,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,40,58,0,38,0,38,0,38,0,38,0,38,0,38,24,53,16,44,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,102,94,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,35,76,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,35,76,0,52,0,52,0,52,0,52,53,72,0,52,0,52,0,52,0,52,0,52,18,58,0,52,0,52,0,52,0,52,5,52,0,52,30,68,0,52,0,52,0,52,14,55,0,52,0,52,0,52,14,55,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52
BX55,Soundview-Bruckner,114,80,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,35,58,7,38,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,28,58,0,40,0,40,0,40,79,66,9,40,0,40,9,40,0,40,12,42,35,62,0,40,0,40,0,40,0,40,0,40,14,42,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX59,Westchester-Unionport,50,49,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,19,39,0,36,0,36,0,36,0,36,7,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,12,38,0,36,0,36,17,43,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,17,43,0,36,0,36,0,36,0,36,0,36,14,40,0,36,14,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BX62,Woodlawn-Wakefield,49,58,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,30,57,0,48,0,48,30,57,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,19,49,0,48,0,48,0,48,0,48,0,48,9,48,10,49,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
