area_id,area_name,b14005001,b14005001_moe,b14005002,b14005002_moe,b14005003,b14005003_moe,b14005004,b14005004_moe,b14005005,b14005005_moe,b14005006,b14005006_moe,b14005007,b14005007_moe,b14005008,b14005008_moe,b14005009,b14005009_moe,b14005010,b14005010_moe,b14005011,b14005011_moe,b14005012,b14005012_moe,b14005013,b14005013_moe,b14005014,b14005014_moe,b14005015,b14005015_moe,b14005016,b14005016_moe,b14005017,b14005017_moe,b14005018,b14005018_moe,b14005019,b14005019_moe,b14005020,b14005020_moe,b14005021,b14005021_moe,b14005022,b14005022_moe,b14005023,b14005023_moe,b14005024,b14005024_moe,b14005025,b14005025_moe,b14005026,b14005026_moe,b14005027,b14005027_moe,b14005028,b14005028_moe,b14005029,b14005029_moe
BK72,Williamsburg,2574,339,1476,249,1349,243,14,36,0,36,1335,244,127,71,73,56,0,36,0,36,73,56,54,52,0,36,0,36,54,52,1098,193,898,175,4,35,26,42,868,175,200,84,159,78,106,60,11,38,42,52,41,42,8,36,0,36,33,41
BK73,North Side-South Side,1916,346,1012,224,852,206,56,61,45,61,751,200,160,99,27,54,0,48,0,48,27,54,133,93,11,48,0,48,122,90,904,202,783,193,91,75,49,59,643,177,121,84,55,69,37,61,0,48,18,54,66,63,0,48,0,48,66,63
BK75,Bedford,4338,460,2236,318,1874,282,158,91,65,68,1651,272,362,133,184,99,61,72,105,87,18,56,178,102,60,75,11,58,107,88,2102,321,1824,299,260,105,137,93,1427,265,278,124,114,93,14,59,6,57,94,91,164,97,9,56,9,55,146,95
BK76,Greenpoint,753,192,420,131,399,126,45,61,10,43,344,113,21,48,16,48,16,48,0,42,0,42,5,43,0,42,0,42,5,43,333,133,277,120,59,53,5,41,213,110,56,71,0,42,0,42,0,42,0,42,56,71,23,54,0,42,33,62
BK77,Bushwick North,4161,479,2235,351,1717,313,55,66,158,133,1504,279,518,164,194,96,51,65,26,58,117,84,324,133,204,111,0,54,120,87,1926,310,1542,270,98,67,42,75,1402,262,384,158,89,74,52,67,0,54,37,62,295,145,19,60,30,71,246,125
BK78,Bushwick South,4357,527,2439,396,2059,369,218,106,212,117,1629,345,380,143,198,109,14,57,94,91,90,78,182,108,0,56,24,67,158,102,1918,327,1596,293,137,87,116,86,1343,268,322,144,257,133,102,88,27,62,128,111,65,75,13,59,0,56,52,72
BK79,Ocean Hill,1915,311,994,233,658,183,57,89,109,68,492,142,336,144,183,102,68,68,14,43,101,82,153,95,49,59,14,42,90,82,921,190,771,172,71,59,24,42,676,165,150,88,122,79,27,44,0,38,95,75,28,51,0,38,0,38,28,51
BK81,Brownsville,4177,514,1911,343,1531,312,48,73,38,58,1445,302,380,145,201,113,17,53,6,51,178,111,179,98,13,50,46,62,120,85,2266,364,1912,333,68,78,196,104,1648,315,354,138,241,121,68,76,23,56,150,104,113,82,0,51,20,52,93,80
BK82,East New York,6670,601,3334,424,2806,378,187,111,167,98,2452,352,528,181,398,146,124,92,110,103,164,97,130,99,113,97,9,67,8,65,3336,407,2525,356,179,108,175,105,2171,330,811,223,578,191,107,90,52,80,419,170,233,134,55,86,67,84,111,92
BK83,Cypress Hills-City Line,3645,438,1815,304,1413,257,65,71,37,61,1311,250,402,134,252,106,139,89,25,52,88,70,150,95,29,64,28,54,93,82,1830,297,1525,274,62,68,83,80,1380,270,305,123,270,119,25,58,3,48,242,115,35,58,7,49,0,49,28,58
BK85,East New York (Pennsylvania Ave),2307,348,1076,221,884,190,92,70,64,63,728,178,192,108,132,94,37,57,35,54,60,59,60,61,15,42,9,37,36,56,1231,239,991,219,86,75,131,79,774,182,240,111,108,77,10,38,13,40,85,73,132,89,13,39,32,55,87,76
BK88,Borough Park,6483,548,3412,386,3083,365,86,78,91,83,2906,358,329,117,173,104,62,83,3,67,108,91,156,82,29,70,11,67,116,79,3071,339,2482,299,273,99,58,72,2151,278,589,157,450,131,131,77,91,89,228,108,139,108,21,70,9,68,109,106
BK90,East Williamsburg,1332,289,680,171,591,156,145,89,51,63,395,121,89,63,46,53,36,51,0,40,10,42,43,51,0,40,12,41,31,50,652,230,524,214,92,84,39,51,393,196,128,92,72,70,29,53,43,61,0,40,56,62,0,40,0,40,56,62
BK91,East Flatbush-Farragut,2910,375,1416,248,1253,234,117,78,154,79,982,213,163,101,91,75,13,55,20,60,58,67,72,88,43,75,0,54,29,70,1494,276,1395,269,148,89,102,85,1145,251,99,72,94,72,55,63,7,53,32,63,5,53,5,53,0,54,0,54
BK93,Starrett City,633,204,418,217,405,218,22,35,38,36,345,203,13,29,13,29,0,24,0,24,13,29,0,24,0,24,0,24,0,24,215,108,166,96,0,24,14,30,152,93,49,53,49,53,17,33,0,24,32,43,0,24,0,24,0,24,0,24
BK95,Erasmus,1926,363,1038,238,919,229,150,88,70,55,699,206,119,69,46,43,35,42,0,36,11,35,73,74,0,36,0,36,73,74,888,223,703,190,129,82,66,60,508,163,185,95,163,89,24,50,69,62,70,61,22,47,11,38,0,36,11,38
BK96,Rugby-Remsen Village,2949,379,1605,276,1292,248,88,69,147,89,1057,220,313,124,284,121,18,59,44,71,222,108,29,59,0,54,1,52,28,60,1344,259,1054,220,75,71,50,64,929,212,290,141,148,100,25,64,74,77,49,65,142,111,0,54,45,88,97,86
BK99,park-cemetery-etc-Brooklyn,12,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,12,40,12,40,12,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,2750,379,1487,270,1204,248,59,55,30,49,1115,240,283,112,118,78,0,40,23,44,95,71,165,87,22,52,0,40,143,80,1263,264,1031,243,59,63,20,43,952,235,232,99,132,85,25,57,46,54,61,60,100,67,10,42,15,43,75,65
BX03,Eastchester-Edenwald-Baychester,3020,410,1453,312,1201,293,163,120,134,86,904,235,252,137,132,86,40,61,42,53,50,57,120,111,0,40,81,99,39,64,1567,313,1413,303,97,71,217,143,1099,262,154,109,99,85,8,43,0,40,91,84,55,79,0,40,0,40,55,79
BX05,Bedford Park-Fordham North,3288,489,1665,327,1338,290,111,84,167,94,1060,271,327,134,96,79,4,51,34,59,58,73,231,116,59,69,27,56,145,100,1623,347,1293,289,151,112,131,89,1011,259,330,154,155,118,52,75,7,50,96,104,175,105,13,52,18,56,144,100
BX06,Belmont,2839,501,1271,247,1009,217,108,73,31,44,870,202,262,117,134,72,28,43,65,56,41,47,128,95,40,69,0,34,88,74,1568,356,1328,321,161,79,39,50,1128,324,240,153,81,65,24,36,2,30,55,61,159,138,19,44,11,35,129,135
BX07,Bronxdale,2028,349,1051,249,851,216,33,43,40,52,778,213,200,97,141,78,32,46,109,76,0,38,59,65,0,38,32,62,27,42,977,225,916,218,234,122,30,48,652,186,61,66,49,64,49,64,0,38,0,38,12,39,0,38,0,38,12,39
BX08,West Farms-Bronx River,2000,341,880,222,727,200,91,85,36,56,600,176,153,102,61,64,18,46,0,40,43,57,92,89,48,63,0,40,44,72,1120,262,799,234,0,40,258,164,541,178,321,133,211,117,89,77,9,40,113,95,110,71,37,60,0,40,73,67
BX09,Soundview-Castle Hill-Clason Point-Harding Park,3755,546,1977,377,1721,362,255,153,82,73,1384,289,256,101,103,66,33,54,9,50,61,60,153,85,32,55,20,50,101,78,1778,363,1657,361,141,88,13,51,1503,352,121,84,59,64,15,52,0,50,44,61,62,72,7,49,0,50,55,73
BX10,Pelham Bay-Country Club-City Island,1033,257,511,177,497,175,76,76,103,84,318,140,14,38,14,38,14,38,0,34,0,34,0,34,0,34,0,34,0,34,522,188,398,156,117,104,46,54,235,113,124,108,96,99,48,67,0,34,48,81,28,42,8,32,0,34,20,43
BX13,Co-op City,2311,442,1129,286,837,232,119,111,12,33,706,201,292,164,234,147,99,110,17,38,118,100,58,74,0,33,0,33,58,74,1182,306,851,237,93,97,38,59,720,228,331,190,275,177,107,123,75,87,93,94,56,69,28,53,0,33,28,52
BX14,East Concourse-Concourse Village,4431,559,2285,418,1694,345,143,102,47,65,1504,332,591,204,190,109,32,58,105,87,53,72,401,177,130,99,0,51,271,142,2146,349,1711,324,169,101,45,61,1497,316,435,172,217,130,61,76,0,51,156,117,218,125,27,64,57,78,134,102
BX17,East Tremont,3500,504,1771,364,1386,293,217,114,157,86,1012,251,385,149,233,125,49,59,41,77,143,103,152,90,0,45,4,45,148,90,1729,319,1425,279,182,108,236,124,1007,228,304,118,103,74,21,47,24,50,58,66,201,99,82,75,23,52,96,71
BX22,North Riverdale-Fieldston-Riverdale,1904,328,922,222,827,212,142,87,16,42,669,175,95,79,95,79,0,38,9,39,86,77,0,38,0,38,0,38,0,38,982,202,930,197,279,137,8,39,643,155,52,60,52,60,52,60,0,38,0,38,0,38,0,38,0,38,0,38
BX26,Highbridge,2829,431,1385,268,1124,245,60,60,73,73,991,229,261,129,144,91,100,86,25,49,19,41,117,98,51,69,0,42,66,81,1444,323,1013,230,40,49,122,81,851,205,431,176,216,127,38,54,76,84,102,78,215,124,11,46,93,92,111,86
BX27,Hunts Point,1738,301,893,201,658,182,14,35,31,45,613,179,235,107,60,45,14,43,8,36,38,40,175,102,102,94,0,38,73,52,845,215,623,176,67,54,37,44,519,171,222,123,121,100,6,37,74,93,41,49,101,79,0,38,0,38,101,79
BX28,Van Cortlandt Village,2883,426,1445,283,1038,244,182,122,184,98,672,188,407,144,107,89,83,81,1,43,23,56,300,120,83,77,91,71,126,82,1438,301,1259,273,118,81,185,107,956,252,179,116,82,91,8,43,0,43,74,91,97,82,31,54,29,63,37,58
BX29,Spuyten Duyvil-Kingsbridge,1167,246,668,177,623,174,90,67,15,40,518,158,45,46,25,41,9,39,9,38,7,38,20,42,0,38,20,42,0,38,499,180,480,179,35,59,14,44,431,171,19,40,19,40,8,38,11,40,0,38,0,38,0,38,0,38,0,38
BX30,Kingsbridge Heights,1878,367,924,261,769,245,73,73,110,85,586,206,155,101,77,61,51,59,10,39,16,38,78,83,0,38,0,38,78,83,954,250,684,197,47,57,76,85,561,174,270,128,161,87,28,50,75,66,58,63,109,99,8,39,20,45,81,94
BX31,Allerton-Pelham Gardens,1783,292,801,199,738,191,103,65,60,63,575,181,63,61,21,52,0,42,21,52,0,42,42,53,6,41,34,52,2,38,982,220,920,217,230,108,165,92,525,156,62,54,59,54,38,47,4,41,17,41,3,40,3,40,0,42,0,42
BX33,Longwood,2024,331,1155,246,859,209,97,71,41,38,721,199,296,114,142,77,83,63,14,44,45,42,154,89,42,52,49,67,63,56,869,201,634,165,3,35,27,42,604,162,235,122,66,54,7,34,0,36,59,53,169,109,12,38,17,42,140,105
BX34,Melrose South-Mott Haven North,2093,346,874,236,642,210,38,58,55,69,549,178,232,114,106,78,43,55,0,42,63,69,126,87,52,59,40,71,34,59,1219,243,931,216,218,116,49,54,664,179,288,126,104,79,29,52,6,40,69,70,184,110,84,88,0,42,100,78
BX35,Morrisania-Melrose,2874,454,1405,297,1122,254,91,59,75,58,956,251,283,141,188,128,16,43,19,48,153,124,95,69,0,40,35,54,60,59,1469,292,1239,255,91,62,78,64,1070,236,230,115,74,61,34,54,0,40,40,48,156,105,72,73,1,38,83,85
BX36,University Heights-Morris Heights,4094,512,1954,345,1323,265,130,85,283,122,910,221,631,193,295,130,101,80,130,97,64,68,336,156,105,96,103,91,128,105,2140,362,1727,316,259,131,368,174,1100,248,413,166,162,120,0,51,91,79,71,104,251,125,93,93,74,69,84,85
BX37,Van Nest-Morris Park-Westchester Square,1532,271,823,211,759,201,119,72,50,51,590,174,64,63,25,43,0,42,5,41,20,44,39,61,0,42,23,52,16,45,709,169,627,163,94,77,73,66,460,133,82,61,70,60,46,55,5,41,19,48,12,41,9,42,0,42,3,40
BX39,Mott Haven-Port Morris,4200,509,2244,346,1731,313,71,63,68,65,1592,311,513,155,165,94,120,83,23,61,22,56,348,124,168,84,60,69,120,84,1956,334,1674,305,190,107,101,69,1383,273,282,135,147,84,26,54,27,54,94,75,135,89,19,52,16,53,100,86
BX40,Fordham South,2065,392,1225,293,835,220,52,60,95,89,688,204,390,206,28,42,0,32,18,42,10,32,362,204,72,77,192,172,98,88,840,237,664,203,141,88,89,76,434,162,176,117,23,40,16,39,0,32,7,33,153,112,17,38,54,75,82,88
BX41,Mount Hope,4017,455,2103,347,1520,280,91,65,169,92,1260,256,583,202,212,109,87,84,115,85,10,49,371,173,114,99,75,83,182,93,1914,305,1660,282,222,104,186,96,1252,246,254,105,152,88,16,52,60,64,76,74,102,74,7,51,31,56,64,68
BX43,Norwood,2241,388,1291,291,877,223,79,78,88,76,710,203,414,179,175,115,27,56,61,75,87,84,239,143,118,99,0,41,121,95,950,240,740,200,73,63,45,54,622,183,210,124,198,122,116,102,0,41,82,76,12,45,0,41,0,41,12,45
BX44,Williamsbridge-Olinville,3798,441,1930,300,1615,283,82,69,189,99,1344,260,315,112,143,81,62,67,42,62,39,62,172,90,24,60,42,65,106,77,1868,316,1615,288,283,122,200,104,1132,233,253,113,164,98,85,76,20,57,59,68,89,75,0,54,11,55,78,74
BX46,Parkchester,1297,291,688,214,632,207,120,85,49,48,463,182,56,58,56,58,0,36,31,45,25,51,0,36,0,36,0,36,0,36,609,202,609,202,92,68,46,50,471,178,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,1294,270,572,177,516,172,116,67,46,65,354,156,56,70,46,68,0,38,0,38,46,68,10,39,0,38,0,38,10,39,722,204,613,180,49,51,34,44,530,171,109,95,90,94,0,38,0,38,90,94,19,40,9,39,0,38,10,39
BX52,Schuylerville-Throgs Neck-Edgewater Park,2754,415,1442,268,1229,240,134,84,36,58,1059,226,213,122,188,118,62,87,11,54,115,93,25,57,0,52,24,60,1,50,1312,278,1147,256,209,113,94,106,844,217,165,115,126,106,47,63,69,99,10,52,39,68,0,52,0,52,39,68
BX55,Soundview-Bruckner,2339,386,1049,242,874,228,61,63,50,60,763,217,175,95,57,55,35,48,8,40,14,44,118,88,44,63,0,40,74,73,1290,243,947,217,55,60,142,90,750,184,343,129,113,74,29,50,12,44,72,65,230,109,34,56,0,40,196,101
BX59,Westchester-Unionport,2315,399,1142,235,928,210,47,47,154,76,727,196,214,109,117,85,36,56,35,45,46,61,97,76,5,35,74,72,18,43,1173,304,889,252,187,139,60,65,642,201,284,143,161,103,28,50,28,55,105,85,123,89,25,50,31,61,67,66
BX62,Woodlawn-Wakefield,2509,348,1273,250,1109,239,165,91,46,58,898,223,164,93,37,48,14,49,0,48,23,46,127,87,24,53,23,55,80,79,1236,233,1132,226,162,108,60,65,910,204,104,72,76,70,59,65,0,48,17,54,28,58,28,58,0,48,0,48
BX63,West Concourse,2453,473,1080,260,772,218,119,98,22,43,631,194,308,152,113,74,36,57,18,48,59,57,195,130,0,42,87,98,108,96,1373,345,1161,325,117,89,174,111,870,234,212,102,65,59,12,43,23,52,30,50,147,91,28,49,0,42,119,89
BX75,Crotona Park East,1646,309,804,195,646,164,3,28,124,70,519,147,158,82,103,72,37,48,0,29,66,61,55,44,20,40,16,30,19,33,842,212,636,185,87,62,60,56,489,165,206,108,64,51,2,27,45,49,17,35,142,97,6,30,0,29,136,97
BX98,Rikers Island,1440,281,1406,274,0,17,0,17,0,17,0,17,1406,274,238,100,0,17,0,17,238,100,1168,237,0,17,0,17,1168,237,34,30,0,17,0,17,0,17,0,17,34,30,18,21,0,17,0,17,18,21,16,22,0,17,0,17,16,22
BX99,park-cemetery-etc-Bronx,66,51,26,38,8,28,0,32,0,32,8,28,18,36,18,36,14,37,4,30,0,32,0,32,0,32,0,32,0,32,40,43,13,33,0,32,0,32,13,33,27,41,8,34,0,32,0,32,8,34,19,32,8,33,8,34,3,30
MN01,Marble Hill-Inwood,2486,486,1350,338,961,270,153,130,115,95,693,224,389,202,108,107,73,98,35,59,0,41,281,176,146,106,41,73,94,90,1136,332,931,290,118,79,108,101,705,238,205,126,129,114,72,95,34,66,23,52,76,64,0,41,45,60,31,50
MN03,Central Harlem North-Polo Grounds,4677,597,2593,435,2109,393,97,79,232,157,1780,341,484,179,174,103,81,83,40,66,53,75,310,150,54,82,44,88,212,127,2084,410,1609,348,154,104,242,134,1213,316,475,207,207,130,66,97,33,69,108,98,268,169,24,76,0,59,244,162
MN04,Hamilton Heights,2666,419,1208,290,965,265,307,156,105,81,553,200,243,133,90,91,9,47,14,49,67,89,153,106,53,56,44,76,56,84,1458,303,1262,280,220,131,54,66,988,266,196,113,81,82,18,54,9,45,54,76,115,81,16,50,16,50,83,76
MN06,Manhattanville,1379,259,824,214,645,197,12,35,0,34,633,197,179,101,64,53,13,36,0,34,51,51,115,81,25,38,0,34,90,75,555,162,459,150,117,81,13,37,329,127,96,77,49,68,49,68,0,34,0,34,47,50,0,34,0,34,47,50
MN09,Morningside Heights,6199,961,2343,463,2288,460,359,143,35,46,1894,431,55,67,0,45,0,45,0,45,0,45,55,67,26,58,16,54,13,48,3856,697,3666,684,736,252,45,52,2885,578,190,148,165,141,30,54,58,98,77,83,25,60,0,45,25,60,0,45
MN11,Central Harlem South,2120,377,1019,243,748,190,46,56,39,50,663,186,271,118,210,109,76,67,17,44,117,96,61,66,0,45,8,45,53,66,1101,260,836,224,75,68,11,47,750,218,265,155,235,152,84,113,0,45,151,112,30,52,19,51,11,45,0,45
MN12,Upper West Side,2953,504,1461,360,1309,342,100,85,97,128,1112,316,152,131,122,124,29,75,0,68,93,119,30,81,0,68,0,68,30,81,1492,317,1303,269,138,91,23,67,1142,255,189,147,98,112,62,103,7,68,29,81,91,113,0,68,0,68,91,113
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,1763,487,590,201,561,195,46,62,24,54,491,211,29,58,23,59,7,53,16,59,0,54,6,51,5,53,0,54,1,52,1173,366,1045,356,149,95,40,63,856,384,128,107,86,93,77,94,0,54,9,53,42,72,5,53,0,54,37,73
MN14,Lincoln Square,1475,340,673,191,597,189,104,71,34,61,459,178,76,96,22,66,22,66,0,48,0,48,54,85,0,48,2,45,52,87,802,261,700,220,94,76,23,60,583,204,102,125,102,125,15,51,0,48,87,123,0,48,0,48,0,48,0,48
