area_id,area_name,b25014001,b25014001_moe,b25014002,b25014002_moe,b25014003,b25014003_moe,b25014004,b25014004_moe,b25014005,b25014005_moe,b25014006,b25014006_moe,b25014007,b25014007_moe,b25014008,b25014008_moe,b25014009,b25014009_moe,b25014010,b25014010_moe,b25014011,b25014011_moe,b25014012,b25014012_moe,b25014013,b25014013_moe
SI25,Oakwood-Oakwood Beach,8194,240,5674,276,3865,301,1809,252,0,32,0,32,0,32,2520,275,1397,233,973,236,136,102,14,34,0,32
SI28,Port Richmond,6369,244,3948,265,2506,242,1342,219,48,47,52,68,0,32,2421,287,935,179,1072,241,254,136,79,66,81,72
SI32,Rossville-Woodrow,6945,207,5697,265,3752,302,1904,266,13,31,0,29,28,51,1248,254,731,198,468,204,49,55,0,29,0,29
SI35,New Brighton-Silver Lake,6303,219,4049,237,2986,232,1008,167,55,70,0,27,0,27,2254,258,1128,206,870,217,182,106,38,49,36,54
SI36,Old Town-Dongan Hills-South Beach,8752,234,5817,297,3435,292,2226,260,124,73,0,32,32,49,2935,294,1614,260,1264,230,54,65,3,35,0,32
SI37,Stapleton-Rosebank,9115,292,4485,305,2810,281,1497,221,178,82,0,38,0,38,4630,356,2248,291,1982,291,248,124,123,104,29,40
SI45,New Dorp-Midland Beach,7881,240,5935,284,3965,283,1844,258,83,57,43,54,0,29,1946,259,1175,206,716,192,55,68,0,29,0,29
SI48,Arden Heights,8805,191,7505,319,4831,338,2647,286,6,29,21,42,0,29,1300,288,783,252,485,164,32,43,0,29,0,29
SI54,Great Kills,15289,221,12954,374,8689,423,4218,378,47,53,0,42,0,42,2335,350,1397,267,897,246,41,61,0,42,0,42
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
