area_id,area_name,b16008001,b16008001_moe,b16008002,b16008002_moe,b16008003,b16008003_moe,b16008004,b16008004_moe,b16008005,b16008005_moe,b16008006,b16008006_moe,b16008007,b16008007_moe,b16008008,b16008008_moe,b16008009,b16008009_moe,b16008010,b16008010_moe,b16008011,b16008011_moe,b16008012,b16008012_moe,b16008013,b16008013_moe,b16008014,b16008014_moe,b16008015,b16008015_moe,b16008016,b16008016_moe,b16008017,b16008017_moe,b16008018,b16008018_moe,b16008019,b16008019_moe,b16008020,b16008020_moe,b16008021,b16008021_moe,b16008022,b16008022_moe,b16008023,b16008023_moe,b16008024,b16008024_moe,b16008025,b16008025_moe,b16008026,b16008026_moe,b16008027,b16008027_moe,b16008028,b16008028_moe,b16008029,b16008029_moe,b16008030,b16008030_moe,b16008031,b16008031_moe,b16008032,b16008032_moe,b16008033,b16008033_moe,b16008034,b16008034_moe,b16008035,b16008035_moe,b16008036,b16008036_moe,b16008037,b16008037_moe,b16008038,b16008038_moe,b16008039,b16008039_moe,b16008040,b16008040_moe,b16008041,b16008041_moe,b16008042,b16008042_moe,b16008043,b16008043_moe,b16008044,b16008044_moe,b16008045,b16008045_moe,b16008046,b16008046_moe,b16008047,b16008047_moe,b16008048,b16008048_moe,b16008049,b16008049_moe,b16008050,b16008050_moe,b16008051,b16008051_moe,b16008052,b16008052_moe,b16008053,b16008053_moe
MN20,Murray Hill-Kips Bay,47625,1859,36757,1832,2085,449,1388,334,420,259,285,216,135,123,277,166,189,138,88,100,34672,1694,29895,1600,2053,465,1729,441,324,168,2724,590,2406,570,318,147,10868,1066,5127,720,4,40,4,40,0,42,0,42,0,42,0,42,0,42,0,42,5123,720,948,232,1029,501,696,463,333,171,3146,507,2051,397,1095,297,5741,791,239,156,15,51,24,55,24,55,0,42,200,148,30,49,170,146,5502,759,1198,317,813,407,492,352,321,163,3491,530,2179,386,1312,332
MN21,Gramercy,25414,1212,20661,1124,906,237,749,236,48,52,21,34,27,48,109,81,109,81,0,34,19755,1121,17380,1028,889,281,658,207,231,172,1486,425,1378,412,108,75,4753,549,2362,385,24,49,0,34,0,34,0,34,0,34,24,49,24,49,0,34,2338,386,986,242,273,137,174,106,99,90,1079,290,874,273,205,125,2391,416,15,42,0,34,0,34,0,34,0,34,15,42,15,42,0,34,2376,411,868,238,195,110,126,101,69,63,1313,323,943,277,370,143
MN22,East Village,42863,1911,32500,1630,1697,391,1207,353,153,90,104,79,49,59,337,205,283,195,54,59,30803,1550,25643,1436,2597,496,1916,373,681,230,2563,494,2309,490,254,118,10363,997,4470,572,138,125,76,96,10,43,10,43,0,40,52,87,52,87,0,40,4332,543,942,264,551,201,262,122,289,166,2839,478,1282,312,1557,307,5893,856,20,44,0,40,6,40,6,40,0,40,14,42,14,42,0,40,5873,856,2155,479,663,265,470,211,193,109,3055,619,2043,461,1012,351
MN23,West Village,64985,1904,52681,1793,3469,556,2757,514,201,213,201,213,0,56,511,174,471,162,40,64,49212,1647,42974,1618,1877,330,1729,317,148,93,4361,589,4151,583,210,99,12304,1055,5539,625,126,89,98,85,14,59,14,59,0,56,14,59,14,59,0,56,5413,620,2037,358,623,230,424,164,199,148,2753,483,2413,450,340,181,6765,833,105,93,29,62,8,57,8,57,0,56,68,87,15,58,53,86,6660,825,2244,370,456,179,355,159,101,93,3960,700,2780,491,1180,467
MN24,SoHo-TriBeCa-Civic Center-Little Italy,37963,1531,27203,1381,2741,521,1995,483,144,103,97,70,47,84,602,195,460,184,142,83,24462,1205,21253,1160,838,246,785,239,53,59,2371,412,2080,367,291,142,10760,922,5487,618,97,68,35,55,17,48,17,48,0,42,45,53,19,46,26,47,5390,609,1252,287,300,130,55,53,245,126,3838,526,1448,286,2390,425,5273,861,385,191,50,50,101,146,9,44,92,146,234,130,157,99,77,92,4888,802,1377,331,378,183,119,110,259,152,3133,711,1332,280,1801,651
MN25,Battery Park City-Lower Manhattan,35076,1435,24057,1331,2093,530,1438,329,423,393,423,393,0,42,232,128,196,124,36,52,21964,1157,18730,1091,1122,387,1045,379,77,73,2112,426,2033,417,79,93,11019,1128,4190,552,180,191,180,191,0,42,0,42,0,42,0,42,0,42,0,42,4010,527,1051,267,219,107,203,104,16,46,2740,457,1834,370,906,246,6829,1039,343,288,34,68,182,270,171,270,11,47,127,105,70,78,57,81,6486,868,2032,455,986,542,503,187,483,516,3468,574,2311,449,1157,346
MN27,Chinatown,44932,1688,19147,1125,4220,602,1054,316,460,160,414,151,46,60,2706,464,1897,421,809,244,14927,918,9032,780,2681,469,2109,457,572,175,3214,480,2642,422,572,208,25785,1431,14151,1021,235,141,10,46,6,42,6,42,0,44,219,139,84,103,135,101,13916,987,1290,334,598,168,104,78,494,156,12028,943,1939,438,10089,793,11634,1217,628,230,81,92,32,58,0,44,32,58,515,210,189,102,326,187,11006,1136,1345,412,919,242,95,72,824,233,8742,1040,959,255,7783,1017
MN28,Lower East Side,71038,1970,48108,1882,8252,828,4300,629,2279,454,1788,419,491,177,1673,409,1399,358,274,158,39856,1550,21407,1236,15385,1110,9883,990,5502,631,3064,559,2874,551,190,120,22930,1375,13719,1006,314,204,20,57,126,179,117,177,9,56,168,120,76,75,92,99,13405,969,1757,371,2467,422,845,248,1622,296,9181,850,1292,324,7889,755,9211,1070,296,130,10,57,74,88,26,64,48,80,212,108,93,80,119,89,8915,1019,1784,349,1799,399,439,167,1360,367,5332,847,1266,325,4066,770
MN31,Lenox Hill-Roosevelt Island,76381,2375,55478,2159,4623,690,3511,636,319,156,319,156,0,53,793,310,729,307,64,68,50855,1890,45800,1741,2386,588,1964,573,422,166,2669,486,2530,475,139,101,20903,1515,9223,939,45,65,26,56,0,53,0,53,0,53,19,54,19,54,0,53,9178,936,3143,492,1033,351,688,270,345,239,5002,695,4264,647,738,234,11680,1252,746,367,47,73,19,56,0,53,19,56,680,361,396,211,284,295,10934,1130,2611,528,833,305,558,230,275,145,7490,995,4766,702,2724,614
MN32,Yorkville,74018,1932,57276,1820,5228,685,3922,589,500,248,453,242,47,64,806,288,806,288,0,50,52048,1653,45324,1607,3357,612,2341,446,1016,479,3367,549,3068,525,299,157,16742,1343,8434,1013,95,128,95,128,0,50,0,50,0,50,0,50,0,50,0,50,8339,1014,2420,443,1348,676,996,656,352,155,4571,706,3004,487,1567,479,8308,940,290,156,30,58,31,70,31,70,0,50,229,144,194,138,35,64,8018,886,2184,435,1042,324,571,214,471,200,4792,724,3556,623,1236,313
MN33,East Harlem South,56362,1801,39795,1595,7904,728,4435,570,3028,544,2677,517,351,147,441,178,414,174,27,56,31891,1417,18636,1241,12083,999,8434,886,3649,499,1172,331,1082,326,90,77,16567,1394,6539,757,54,65,1,47,23,56,0,50,23,56,30,59,30,59,0,50,6485,746,1341,301,2375,502,834,254,1541,432,2769,504,1353,326,1416,338,10028,1113,369,152,34,60,220,125,187,119,33,61,115,102,67,68,48,64,9659,1082,1281,353,4500,849,1009,274,3491,762,3878,637,1934,423,1944,492
MN34,East Harlem North,56234,1946,41857,1652,10834,996,5388,752,4760,709,3906,668,854,264,686,283,570,271,116,89,31023,1290,18840,1195,11400,921,7920,783,3480,481,783,240,744,234,39,57,14377,1379,5117,662,138,161,0,50,138,161,128,161,10,50,0,50,0,50,0,50,4979,628,937,259,2760,485,1057,289,1703,384,1282,326,704,247,578,180,9260,1231,342,177,53,83,239,156,0,50,239,156,50,72,50,72,0,50,8918,1194,771,278,6345,1107,1214,477,5131,988,1802,461,912,239,890,331
MN35,Washington Heights North,67324,2064,34637,1449,7969,711,1801,397,5879,613,5009,601,870,241,289,203,279,203,10,51,26668,1275,14960,946,10597,1005,9007,918,1590,340,1111,311,1007,300,104,86,32687,1765,16106,1135,324,137,7,51,177,109,118,97,59,65,140,94,128,91,12,53,15782,1111,1759,382,11561,990,3624,649,7937,737,2462,393,1190,253,1272,303,16581,1484,1082,312,11,54,1007,308,673,298,334,155,64,71,22,54,42,64,15499,1370,1135,306,13024,1309,1807,385,11217,1236,1340,311,711,229,629,195
MN36,Washington Heights South,84757,2680,39592,1839,9912,913,2138,393,7603,888,6214,801,1389,410,171,146,171,146,0,56,29680,1509,15437,1062,12879,1145,10412,1070,2467,441,1364,332,1280,321,84,78,45165,2401,19812,1151,204,116,0,56,204,116,125,92,79,84,0,56,0,56,0,56,19608,1130,1550,360,16388,1085,4044,573,12344,912,1670,384,816,225,854,323,25353,2208,1531,392,135,120,1264,364,402,172,862,300,132,83,120,76,12,56,23822,2069,1656,486,19378,1920,1704,374,17674,1815,2788,625,1448,339,1340,534
MN40,Upper East Side-Carnegie Hill,56063,1682,46163,1535,7510,700,5870,617,435,221,407,219,28,58,1205,361,1178,358,27,56,38653,1244,35087,1229,1298,280,1062,251,236,138,2268,373,2025,351,243,130,9900,856,5769,627,194,150,194,150,0,52,0,52,0,52,0,52,0,52,0,52,5575,611,1957,335,769,269,667,252,102,78,2849,457,2416,424,433,152,4131,628,440,203,95,81,31,59,31,59,0,52,314,185,181,112,133,106,3691,532,1258,286,580,196,429,165,151,108,1853,404,1452,363,401,148
MN50,Stuyvesant Town-Cooper Village,21293,1060,16831,1127,1141,296,1038,292,23,37,23,37,0,22,80,80,70,79,10,24,15690,1075,13974,946,685,266,661,257,24,40,1031,458,982,454,49,69,4462,749,2417,473,139,86,106,87,33,55,33,55,0,22,0,22,0,22,0,22,2278,473,811,307,181,131,146,118,35,58,1286,304,987,265,299,168,2045,535,38,46,0,22,0,22,0,22,0,22,38,46,16,32,22,40,2007,526,566,282,209,158,186,154,23,41,1232,420,746,283,486,284
MN99,park-cemetery-etc-Manhattan,1483,509,1331,461,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,1331,461,999,382,310,137,223,102,87,83,22,41,22,41,0,32,152,110,63,80,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,63,80,26,46,21,40,0,32,21,40,16,39,0,32,16,39,89,62,11,33,3,30,8,33,8,33,0,32,0,32,0,32,0,32,78,61,24,45,28,40,7,31,21,36,26,44,10,37,16,38
QN01,South Jamaica,34212,1460,21840,1247,6577,730,5532,695,829,291,529,209,300,209,216,119,202,118,14,47,15263,855,13723,824,1210,363,980,294,230,138,330,147,317,148,13,44,12372,1031,6712,637,173,83,107,73,14,47,10,45,4,46,52,58,37,56,15,45,6539,623,4399,524,1006,281,323,141,683,226,1134,317,535,194,599,198,5660,732,566,187,388,149,91,97,49,81,42,71,87,82,0,46,87,82,5094,649,2640,454,1314,417,264,218,1050,358,1140,329,297,127,843,269
QN02,Springfield Gardens North,25494,1486,17734,1429,4147,613,3881,606,112,112,112,112,0,31,154,139,140,139,14,29,13587,1085,12440,1022,671,404,526,327,145,109,476,237,391,196,85,71,7760,1119,4676,706,61,65,0,31,33,57,33,57,0,31,28,36,0,31,28,36,4615,699,3488,646,116,93,64,74,52,64,1011,298,595,213,416,183,3084,870,594,350,423,273,139,223,0,31,139,223,32,48,32,48,0,31,2490,608,1496,397,272,349,9,27,263,348,722,266,340,155,382,176
QN03,Springfield Gardens South-Brookville,18588,1023,10985,877,3184,395,2860,376,52,59,52,59,0,29,272,158,264,157,8,27,7801,710,6990,663,619,218,467,187,152,85,192,103,192,103,0,29,7603,799,4482,498,156,75,103,71,0,29,0,29,0,29,53,53,53,53,0,29,4326,489,3024,421,322,128,191,100,131,69,980,262,632,202,348,140,3121,655,399,225,311,190,0,29,0,29,0,29,88,123,20,44,68,118,2722,530,1784,374,85,90,7,32,78,85,853,386,409,205,444,257
QN05,Rosedale,26114,1287,13859,987,5218,576,4488,549,153,94,153,94,0,35,577,252,555,250,22,36,8641,693,6619,640,779,247,719,237,60,47,1243,319,1199,318,44,54,12255,945,8578,712,111,74,62,60,0,35,0,35,0,35,49,51,34,46,15,38,8467,713,4903,649,447,181,341,152,106,75,3117,616,2345,577,772,229,3677,617,280,211,280,211,0,35,0,35,0,35,0,35,0,35,0,35,3397,537,2113,427,177,138,77,77,100,82,1107,300,636,208,471,184
QN06,Jamaica Estates-Holliswood,23855,916,11916,826,2804,372,1739,349,322,125,261,119,61,55,743,193,657,173,86,77,9112,726,6748,642,1091,337,924,297,167,100,1273,324,1106,310,167,94,11939,835,8687,683,224,140,46,51,26,53,26,53,0,36,152,119,150,119,2,34,8463,660,2178,451,1140,338,483,203,657,229,5145,579,3229,451,1916,362,3252,497,203,107,43,58,9,37,9,37,0,36,151,97,117,70,34,52,3049,456,642,221,800,281,234,120,566,213,1607,335,1021,273,586,163
QN07,Hollis,20355,929,10448,811,2780,366,2275,344,212,118,180,108,32,41,293,122,217,103,76,66,7668,663,6691,647,616,198,435,170,181,111,361,122,338,121,23,40,9907,774,5859,583,135,71,81,61,12,38,0,36,12,38,42,44,23,43,19,36,5724,574,3520,463,612,201,308,129,304,136,1592,399,938,302,654,194,4048,640,251,118,89,91,0,36,0,36,0,36,162,100,88,82,74,64,3797,601,2235,491,506,224,88,69,418,201,1056,333,474,211,582,242
QN08,St. Albans,48184,1490,30165,1321,7408,591,6683,567,365,135,268,105,97,103,360,144,350,143,10,59,22757,1086,21080,1049,894,259,728,221,166,102,783,246,777,245,6,57,18019,1261,11099,898,218,109,194,108,0,59,0,59,0,59,24,58,20,60,4,57,10881,873,8195,761,777,239,408,145,369,151,1909,431,1351,351,558,224,6920,806,1049,305,787,249,34,74,34,74,0,59,228,177,208,175,20,65,5871,641,4289,561,511,193,138,104,373,157,1071,308,534,212,537,220
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,28008,1153,24205,1110,4747,518,4268,501,254,127,220,116,34,63,225,91,182,80,43,49,19458,846,17847,840,875,247,684,229,191,96,736,191,653,183,83,71,3803,660,2283,412,27,52,27,52,0,36,0,36,0,36,0,36,0,36,0,36,2256,406,848,235,434,163,254,136,180,93,974,303,492,175,482,205,1520,442,114,99,0,36,80,95,80,95,0,36,34,52,34,52,0,36,1406,405,237,149,591,314,137,143,454,239,578,226,125,87,453,205
QN12,Hammels-Arverne-Edgemere,32744,1419,24124,1285,7367,889,5808,861,1282,460,862,286,420,366,277,129,245,121,32,48,16757,917,14085,856,2350,486,1923,450,427,155,322,122,302,120,20,42,8620,955,5280,680,90,70,55,61,12,42,12,42,0,38,23,49,11,39,12,39,5190,656,2443,477,1393,419,199,98,1194,404,1354,284,690,218,664,184,3340,654,258,132,52,47,73,67,40,56,33,52,133,105,110,100,23,50,3082,591,884,255,1262,424,205,110,1057,374,936,334,470,217,466,191
QN15,Far Rockaway-Bayswater,45328,1869,28318,1625,8724,1000,6761,906,1321,409,1163,410,158,105,642,313,538,245,104,118,19594,1142,16127,1123,2052,450,1477,424,575,221,1415,345,1282,332,133,100,17010,1330,9015,825,188,150,106,97,82,98,48,72,34,56,0,46,0,46,0,46,8827,780,4389,628,1715,364,475,184,1240,309,2723,445,668,217,2055,330,7995,1095,547,218,287,176,251,134,91,87,160,111,9,43,0,46,9,43,7448,1023,2269,499,4132,873,560,330,3572,845,1047,319,419,213,628,224
QN17,Forest Hills,79907,1785,39674,1550,8064,750,3351,524,849,303,840,301,9,65,3864,563,3230,499,634,228,31610,1266,24020,1178,3283,598,2805,516,478,205,4307,557,3877,535,430,146,40233,1543,28373,1327,426,190,24,68,28,77,28,77,0,64,374,182,324,170,50,85,27947,1288,4040,519,2698,459,1255,313,1443,314,21209,1199,10244,822,10965,850,11860,1112,977,285,25,67,91,118,79,117,12,65,861,265,552,219,309,156,10883,977,1112,265,1094,279,476,175,618,202,8677,918,3994,619,4683,620
QN18,Rego Park,25813,855,10675,746,2393,415,883,313,351,165,305,153,46,52,1159,242,988,235,171,84,8282,642,5159,574,1491,308,1341,285,150,96,1632,338,1449,325,183,88,15138,820,9954,723,151,88,7,34,6,35,6,35,0,34,138,86,92,71,46,61,9803,715,965,236,1359,267,670,192,689,201,7479,661,3258,482,4221,466,5184,625,273,148,45,65,35,47,35,47,0,34,193,132,103,71,90,111,4911,584,303,134,560,213,164,112,396,153,4048,534,1499,319,2549,423
QN19,Glendale,29804,1198,20517,1110,4604,504,2901,420,1311,325,1285,322,26,44,392,136,334,129,58,53,15913,904,11861,811,3169,499,2725,461,444,178,883,233,779,211,104,63,9287,825,5355,587,103,105,20,50,76,102,76,102,0,43,7,43,7,43,0,43,5252,559,1225,262,1300,336,544,187,756,247,2727,404,1333,264,1394,280,3932,576,226,134,73,76,42,63,21,54,21,53,111,109,63,79,48,87,3706,530,746,271,1167,342,467,206,700,225,1793,378,594,191,1199,290
QN20,Ridgewood,64759,1739,33545,1422,9435,770,4240,555,4033,552,3331,523,702,205,1162,265,1049,249,113,83,24110,1123,13447,900,9188,831,7613,771,1575,319,1475,330,1211,281,264,120,31214,1610,11675,859,412,138,97,88,109,89,101,89,8,56,206,97,168,93,38,55,11263,829,2061,388,3098,486,1412,307,1686,311,6104,610,2661,390,3443,407,19539,1435,1408,311,327,165,577,207,386,175,191,124,504,176,317,140,187,97,18131,1315,2619,485,8420,1058,1470,351,6950,948,7092,770,2196,406,4896,580
QN21,Middle Village,37461,1189,25095,1065,5218,503,3704,439,718,245,659,240,59,59,796,219,726,215,70,71,19877,875,16457,857,1396,311,1208,296,188,86,2024,317,1660,283,364,125,12366,969,8304,756,80,83,27,66,3,50,0,51,3,50,50,71,50,71,0,51,8224,742,1359,275,1359,417,607,192,752,313,5506,584,2228,304,3278,435,4062,637,333,165,79,68,81,84,47,77,34,58,173,137,100,95,73,111,3729,571,437,179,1124,382,611,266,513,207,2168,405,711,239,1457,299
QN22,Flushing,66357,2016,18323,1271,6138,737,1701,419,1256,430,1108,419,148,131,3181,490,2251,445,930,283,12185,939,7038,649,2401,540,2043,476,358,155,2746,458,1828,363,918,275,48034,1898,21856,1255,475,193,24,58,15,53,10,55,5,52,436,189,254,129,182,143,21381,1224,1070,244,2785,462,884,252,1901,365,17526,1140,4963,599,12563,994,26178,1698,1279,291,45,63,110,88,31,63,79,76,1124,277,245,119,879,255,24899,1621,1045,382,2896,701,448,181,2448,649,20958,1488,3087,601,17871,1424
QN23,College Point,22700,1176,12063,823,3257,430,1293,281,1144,314,1033,298,111,72,820,223,691,216,129,82,8806,709,6293,639,1718,361,1531,340,187,132,795,216,683,207,112,63,10637,959,5311,551,47,46,0,34,29,44,29,44,0,34,18,34,18,34,0,34,5264,548,398,137,1720,338,965,250,755,236,3146,448,1262,276,1884,327,5326,740,297,127,18,38,105,73,71,61,34,44,174,115,47,40,127,110,5029,698,71,71,2492,599,536,257,1956,526,2466,502,500,160,1966,443
QN25,Corona,49976,1961,18266,1279,7604,802,1848,471,4568,676,3895,590,673,281,1188,304,928,275,260,128,10662,976,5712,755,4097,637,3428,591,669,226,853,266,698,245,155,112,31710,1767,12506,987,242,122,8,44,71,68,52,65,19,47,163,109,126,97,37,67,12264,962,1175,304,5739,655,2041,423,3698,484,5350,730,2060,448,3290,521,19204,1628,1329,335,99,116,830,250,476,175,354,170,400,188,193,144,207,118,17875,1504,706,241,12970,1404,1676,414,11294,1293,4199,672,1503,419,2696,491
QN26,North Corona,45795,2151,10959,878,6062,634,586,209,5146,602,4284,543,862,241,330,170,296,166,34,56,4897,622,1887,356,2851,494,2261,412,590,234,159,90,138,84,21,54,34836,2012,7847,794,333,184,33,54,263,177,223,171,40,62,37,54,37,54,0,45,7514,746,936,285,5253,624,1637,359,3616,466,1325,309,577,179,748,213,26989,1987,1281,327,44,64,1114,313,628,247,486,173,123,89,65,62,58,77,25708,1904,381,159,23354,1891,2014,404,21340,1750,1973,480,408,193,1565,398
QN27,East Elmhurst,21329,1167,9005,739,3073,385,717,164,2088,334,1806,306,282,117,268,139,268,139,0,34,5932,615,3766,473,1989,400,1673,356,316,180,177,103,177,103,0,34,12324,954,4864,496,99,75,30,46,28,53,0,34,28,53,41,55,29,45,12,38,4765,481,1189,279,2867,357,1084,225,1783,286,709,192,330,108,379,149,7460,842,442,144,61,59,341,130,193,96,148,93,40,47,25,40,15,39,7018,805,540,238,5861,775,841,250,5020,709,617,238,262,179,355,161
QN28,Jackson Heights,99046,2548,34275,1556,11633,959,1930,381,6649,760,5678,702,971,338,3054,515,2800,506,254,129,22642,1203,10914,840,8404,865,7111,783,1293,365,3324,516,2968,489,356,156,64771,2286,30302,1443,667,211,52,74,309,156,300,155,9,66,306,142,276,138,30,67,29635,1391,2059,386,13645,1008,5188,641,8457,765,13931,1049,6383,710,7548,690,34469,2179,1916,429,41,90,1203,318,756,274,447,175,672,281,489,245,183,134,32553,2057,1366,321,21310,1762,3140,598,18170,1615,9877,1188,3153,612,6724,965
QN29,Elmhurst,79858,2301,20198,1220,9088,787,1041,265,4927,651,4114,609,813,217,3120,449,2347,384,773,222,11110,978,4645,576,4130,731,3367,683,763,246,2335,409,1997,381,338,146,59660,1979,24129,1173,692,229,80,74,149,108,132,105,17,65,463,198,412,191,51,74,23437,1145,1322,281,8014,776,2033,359,5981,673,14101,918,4348,500,9753,769,35531,1891,1828,382,30,73,788,265,557,225,231,128,1010,278,441,156,569,237,33703,1809,690,223,16836,1594,1437,351,15399,1512,16177,1271,3295,525,12882,1146
QN30,Maspeth,25944,1035,15169,791,3387,392,1603,292,783,190,662,174,121,81,1001,205,724,166,277,103,11782,659,9004,616,1622,308,1250,253,372,183,1156,221,1009,201,147,92,10775,801,6433,646,200,105,10,46,90,84,90,84,0,45,100,74,64,61,36,61,6233,613,632,159,1474,282,782,200,692,160,4127,525,1860,325,2267,372,4342,490,181,109,0,45,76,68,46,61,30,55,105,96,74,72,31,55,4161,459,344,122,1599,305,132,82,1467,284,2218,362,424,118,1794,337
QN31,Hunters Point-Sunnyside-West Maspeth,57230,1695,25571,1287,4556,585,1217,324,2175,434,1986,422,189,109,1164,262,970,243,194,109,21015,1117,14360,891,4659,648,3973,570,686,216,1996,341,1738,313,258,129,31659,1478,13836,970,264,120,0,56,83,88,76,86,7,56,181,96,181,96,0,56,13572,956,1885,379,5126,605,1657,325,3469,495,6561,729,2540,428,4021,527,17823,1310,1128,319,0,56,296,197,235,188,61,81,832,257,510,194,322,160,16695,1181,1756,390,5926,833,1144,313,4782,727,9013,881,3496,490,5517,707
QN33,Cambria Heights,19316,842,11130,741,2464,284,2008,276,165,92,154,88,11,45,291,112,254,104,37,53,8666,638,7824,605,311,136,265,130,46,49,531,170,456,157,75,72,8186,726,5912,522,70,80,35,66,8,45,8,45,0,43,27,60,27,60,0,43,5842,512,3906,475,178,73,84,58,94,59,1758,320,1045,227,713,204,2274,418,109,61,68,56,12,46,12,46,0,43,29,44,3,42,26,42,2165,402,1154,272,130,84,58,72,72,60,881,325,246,107,635,258
QN34,Queens Village,54575,1579,25244,1296,8016,662,5599,591,1052,298,1009,294,43,60,1365,266,1344,265,21,56,17228,1000,12849,922,2650,389,2366,368,284,97,1729,331,1607,320,122,74,29331,1386,18777,1047,353,140,140,91,102,97,102,97,0,56,111,82,104,79,7,55,18424,1009,8569,807,2659,451,1216,286,1443,303,7196,716,4507,556,2689,424,10554,963,875,229,362,158,68,78,60,77,8,58,445,164,278,129,167,117,9679,865,3409,490,1890,471,487,173,1403,401,4380,606,1749,383,2631,458
QN35,Briarwood-Jamaica Hills,36046,1355,14966,963,3848,484,1562,340,1009,285,936,263,73,106,1277,242,1022,221,255,132,11118,838,7520,738,2351,468,2019,410,332,153,1247,277,1111,269,136,76,21080,1168,12169,868,248,116,40,48,0,47,0,47,0,47,208,112,197,111,11,47,11921,838,2555,483,2163,411,887,227,1276,326,7203,687,3879,515,3324,462,8911,943,513,162,52,56,87,75,78,75,9,47,374,144,264,127,110,75,8398,897,906,232,2601,572,523,206,2078,496,4891,688,1960,441,2931,521
QN37,Kew Gardens Hills,33588,1458,19744,1218,4972,753,2949,575,291,172,247,152,44,55,1732,483,1587,472,145,102,14772,918,11079,811,1491,326,1288,290,203,148,2202,470,1924,436,278,125,13844,1007,9719,913,422,247,14,43,41,67,6,41,35,67,367,240,141,121,226,221,9297,811,1399,290,1405,329,929,277,476,166,6493,734,3356,538,3137,511,4125,649,339,203,34,45,15,44,15,44,0,40,290,201,236,198,54,53,3786,569,363,132,385,152,138,91,247,115,3038,521,1197,344,1841,370
QN38,Pomonok-Flushing Heights-Hillcrest,31590,1238,17751,1042,4568,527,2424,423,717,287,688,285,29,41,1427,337,1108,274,319,165,13183,843,9621,663,2004,507,1661,476,343,198,1558,341,1312,283,246,121,13839,1077,8346,746,116,69,41,49,0,37,0,37,0,37,75,61,75,61,0,37,8230,731,926,268,1042,302,619,217,423,152,6262,645,2575,375,3687,510,5493,820,502,247,50,69,66,81,0,37,66,81,386,191,201,161,185,116,4991,695,382,201,857,366,343,255,514,263,3752,610,857,264,2895,568
QN41,Fresh Meadows-Utopia,16961,818,7371,591,2219,345,952,260,223,122,211,127,12,50,1044,253,805,225,239,92,5152,528,3684,489,573,253,567,253,6,26,895,240,784,228,111,75,9590,750,5498,687,48,37,0,27,9,28,0,27,9,28,39,34,32,34,7,26,5450,680,777,248,617,246,507,245,110,71,4056,617,2186,473,1870,338,4092,772,601,342,50,52,23,50,23,50,0,27,528,344,464,344,64,64,3491,598,176,193,302,211,145,211,157,109,3013,554,993,254,2020,451
QN42,Oakland Gardens,26335,885,14405,774,3547,439,1411,310,141,121,141,121,0,34,1995,340,1576,311,419,209,10858,640,8657,614,610,231,490,201,120,110,1591,318,1392,285,199,120,11930,820,8532,778,293,179,32,49,0,34,0,34,0,34,261,176,174,143,87,76,8239,732,655,204,504,229,287,158,217,146,7080,659,3008,472,4072,500,3398,606,196,116,17,42,0,34,0,34,0,34,179,113,160,109,19,35,3202,593,149,93,226,143,149,134,77,65,2827,586,1050,340,1777,372
QN43,Bellerose,24358,1105,14549,829,3710,411,2172,294,310,164,265,150,45,74,1228,323,1156,317,72,70,10839,748,8334,656,1381,325,1110,260,271,147,1124,240,967,221,157,97,9809,877,6665,649,238,144,9,36,17,42,17,42,0,34,212,141,171,123,41,55,6427,617,1070,275,758,282,401,139,357,235,4599,581,2369,454,2230,332,3144,552,319,233,97,141,0,34,0,34,0,34,222,131,222,131,0,34,2825,474,446,185,358,188,48,51,310,184,2021,406,758,245,1263,325
QN44,Glen Oaks-Floral Park-New Hyde Park,21423,989,13965,921,2465,387,1500,289,201,213,201,213,0,32,764,231,692,239,72,76,11500,806,9941,786,470,174,375,152,95,82,1089,274,950,261,139,86,7458,775,5413,602,91,76,0,32,0,32,0,32,0,32,91,76,82,74,9,29,5322,576,894,218,336,152,209,119,127,72,4092,523,2334,422,1758,308,2045,444,111,70,49,46,0,32,0,32,0,32,62,60,62,60,0,32,1934,429,318,150,124,129,9,30,115,128,1492,385,580,219,912,238
QN45,Douglas Manor-Douglaston-Little Neck,24357,1043,14540,758,3266,347,1503,262,195,126,136,114,59,61,1568,319,1424,300,144,97,11274,647,8569,580,738,226,626,194,112,78,1967,377,1804,361,163,88,9817,910,6513,647,41,47,0,34,18,39,18,39,0,34,23,40,13,39,10,36,6472,642,772,258,593,180,243,109,350,125,5107,575,1817,329,3290,470,3304,699,429,219,26,52,22,45,0,34,22,45,381,212,240,167,141,134,2875,589,188,189,517,294,120,86,397,270,2170,448,543,281,1627,364
QN46,Bayside-Bayside Hills,43265,1154,24831,986,5930,474,2818,338,528,176,503,174,25,54,2584,371,2077,343,507,145,18901,846,14436,820,1471,295,1292,277,179,106,2994,351,2701,338,293,103,18434,945,12444,724,152,87,3,50,28,58,28,58,0,51,121,82,121,82,0,51,12292,717,1193,290,1707,367,875,230,832,230,9392,638,3929,405,5463,485,5990,682,389,151,0,51,18,58,0,51,18,58,371,146,147,83,224,112,5601,638,310,169,767,279,282,157,485,231,4524,569,1009,263,3515,497
