area_id,area_name,b15003001,b15003001_moe,b15003002,b15003002_moe,b15003003,b15003003_moe,b15003004,b15003004_moe,b15003005,b15003005_moe,b15003006,b15003006_moe,b15003007,b15003007_moe,b15003008,b15003008_moe,b15003009,b15003009_moe,b15003010,b15003010_moe,b15003011,b15003011_moe,b15003012,b15003012_moe,b15003013,b15003013_moe,b15003014,b15003014_moe,b15003015,b15003015_moe,b15003016,b15003016_moe,b15003017,b15003017_moe,b15003018,b15003018_moe,b15003019,b15003019_moe,b15003020,b15003020_moe,b15003021,b15003021_moe,b15003022,b15003022_moe,b15003023,b15003023_moe,b15003024,b15003024_moe,b15003025,b15003025_moe
BK41,Kensington-Ocean Parkway,22968,817,753,195,0,40,0,40,8,39,16,40,33,48,43,57,236,125,405,174,172,89,751,266,235,130,549,164,236,115,962,239,5166,577,478,164,870,262,2245,371,1780,308,5086,544,2249,329,469,145,226,99
BK42,Flatbush,67622,1511,1920,324,39,75,14,70,35,75,75,89,255,134,283,130,979,246,1964,439,624,203,1321,351,1243,280,1562,312,1760,345,1897,293,16837,1016,2580,376,2799,386,8798,708,4003,472,12010,797,4765,473,1184,217,675,174
BK43,Midwood,32573,838,552,144,54,66,0,51,28,66,42,59,56,59,37,52,246,157,343,136,231,105,404,138,225,119,522,145,498,221,969,222,6707,550,621,146,1073,205,3666,398,2569,391,8001,570,3933,381,1199,224,597,152
BK44,Madison,28086,757,797,191,3,46,0,46,5,46,10,47,164,79,49,60,130,76,475,179,166,106,724,244,415,158,564,217,315,125,658,150,6820,542,641,166,892,194,2453,318,2205,316,6733,526,2673,311,821,192,373,134
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,32108,839,296,103,16,58,8,55,0,55,12,56,50,63,55,59,97,83,120,64,94,84,378,134,183,114,505,191,311,114,609,146,8046,613,1097,207,1490,276,4494,502,2885,365,6727,542,3381,391,889,195,365,137
BK46,Ocean Parkway South,11672,506,255,97,0,36,11,38,19,46,33,52,67,62,59,62,146,80,106,75,19,39,144,69,78,61,306,120,117,80,275,96,2999,377,301,118,496,126,1520,220,798,189,2335,286,1199,178,236,80,153,66
BK50,Canarsie,55379,1293,936,195,0,70,10,69,17,74,0,70,111,89,241,121,356,133,566,173,387,141,923,212,718,191,963,208,1274,249,1738,269,14181,811,2835,361,1937,308,9192,665,5411,503,8812,618,4101,410,507,136,163,91
BK58,Flatlands,46254,1051,627,149,0,62,46,70,60,75,52,71,152,100,18,64,201,105,486,144,370,150,529,158,514,148,782,194,925,213,1392,252,11834,703,2738,348,1950,275,6540,534,4457,474,8108,610,3682,372,610,155,181,94
BK60,Prospect Lefferts Gardens-Wingate,46554,1487,1259,278,0,58,10,59,37,74,40,67,86,92,71,68,293,122,686,206,580,205,854,288,992,248,710,194,1220,329,1833,328,12450,988,2533,380,1589,312,8082,725,2909,428,6645,611,3073,433,453,185,149,106
BK61,Crown Heights North,66880,1594,1233,262,0,67,11,68,0,67,128,119,354,148,253,122,549,172,1236,256,657,216,1039,228,1407,271,1842,317,3043,422,2605,393,16583,952,3533,452,2395,347,9724,765,4101,470,10686,744,4339,490,712,209,450,161
BK63,Crown Heights South,24602,842,404,144,0,40,34,62,0,40,45,65,199,101,62,62,146,69,787,315,263,133,385,129,270,128,555,212,689,242,1201,244,5872,570,1225,257,957,208,3827,447,1856,318,3801,418,1635,277,268,111,121,90
BK64,Prospect Heights,15979,709,258,121,0,32,23,46,0,32,0,32,31,49,0,32,32,57,138,87,2,30,138,93,111,86,79,60,199,95,278,114,1497,321,251,111,324,116,1251,352,649,207,5916,602,3243,370,1140,235,419,148
BK68,Fort Greene,19007,750,251,95,6,37,9,41,17,38,65,70,178,90,40,52,292,178,250,113,191,114,292,115,474,154,513,173,635,169,436,134,2266,342,541,161,508,133,1904,306,976,262,4455,441,3630,445,900,212,178,82
BK69,Clinton Hill,24690,944,314,130,0,40,0,40,46,64,0,40,93,104,33,51,102,65,164,108,109,91,246,103,241,109,332,132,559,169,497,159,3018,394,869,223,758,194,3281,392,1138,268,7351,574,4048,490,1085,247,406,138
BK72,Williamsburg,12929,564,366,115,0,36,8,34,0,36,54,73,150,98,78,64,195,122,365,145,187,107,486,158,174,94,333,122,1012,205,879,181,4550,413,365,146,442,136,1802,269,483,162,577,160,179,81,233,132,11,36
BK73,North Side-South Side,31774,954,530,163,0,48,58,68,34,59,21,50,208,112,312,117,427,157,681,210,422,143,725,209,743,200,677,212,984,251,682,203,3805,471,871,209,962,222,3256,439,1205,252,9827,697,3897,460,1017,227,430,150
BK75,Bedford,40026,1163,778,167,0,56,0,56,71,71,33,62,335,134,84,78,345,130,689,185,507,162,1121,234,1023,223,1293,262,1801,283,1608,264,9399,686,1963,302,1615,276,5696,520,2280,328,5993,525,2893,378,376,131,123,82
BK76,Greenpoint,25261,880,281,106,0,42,0,42,22,47,36,57,114,83,82,110,158,97,278,123,162,104,421,138,201,85,360,124,352,139,321,121,4089,448,569,181,1646,316,1716,311,2170,376,7844,626,3412,391,807,215,220,99
BK77,Bushwick North,37259,1237,1497,315,14,56,23,58,326,139,497,164,590,178,834,206,1023,227,5025,677,789,186,1339,258,1667,330,1729,333,1710,346,1348,297,6432,711,1187,249,976,209,2819,377,1538,297,4196,429,1388,255,274,115,38,60
BK78,Bushwick South,44391,1476,1388,262,25,59,11,54,210,104,193,109,596,167,573,185,724,231,2624,455,923,237,1573,312,1626,312,1775,336,1885,334,1099,243,10056,834,1741,314,1250,244,5398,554,2695,368,5822,618,1856,320,199,102,149,108
BK79,Ocean Hill,19010,843,392,136,0,38,0,38,15,38,127,90,94,78,69,55,134,90,236,83,199,109,355,117,528,167,776,198,1171,253,751,195,5547,565,901,195,676,168,2699,372,1666,290,2114,330,452,136,45,54,63,72
BK81,Brownsville,32125,968,580,221,63,75,0,51,10,52,97,90,122,94,106,81,190,112,666,188,548,162,664,182,883,268,1190,251,2011,328,1603,302,10035,719,2163,311,1604,280,4240,461,2169,343,2263,341,708,197,148,87,62,69
BK82,East New York,53572,1448,1181,243,0,65,37,75,4,64,124,101,241,112,261,126,440,147,972,233,822,209,1320,269,1657,357,2108,319,2605,397,1457,236,19113,1074,2763,359,1657,276,7309,616,3022,386,4340,470,1851,281,210,123,78,78
BK83,Cypress Hills-City Line,27784,1077,690,169,12,52,3,48,50,58,121,73,206,97,186,88,252,111,1095,324,237,111,859,223,1033,248,1409,285,1219,269,950,215,10290,747,1042,220,569,158,3283,417,1269,233,2086,334,748,198,140,109,35,52
BK85,East New York (Pennsylvania Ave),16192,709,425,142,0,36,0,36,155,91,22,44,169,92,83,62,101,67,477,163,166,94,403,125,638,167,729,179,882,207,718,180,4767,510,1018,219,575,159,2207,311,1039,219,1153,214,353,113,40,46,72,75
BK88,Borough Park,55029,1384,2228,383,36,79,25,69,62,81,260,143,242,118,179,112,756,209,1732,423,258,115,2521,447,1648,367,1421,321,1143,228,2814,343,17915,932,2181,405,1531,224,5718,503,2167,313,6134,548,2826,370,873,218,359,136
BK90,East Williamsburg,25061,878,756,182,0,40,8,40,41,60,106,79,165,86,116,69,397,159,595,172,269,120,653,172,816,246,520,163,796,222,726,172,4508,490,553,174,713,188,2764,420,1247,281,6223,553,2474,326,475,154,140,77
BK91,East Flatbush-Farragut,36094,1101,509,145,0,54,14,57,9,54,16,55,60,80,50,77,97,75,317,123,211,105,382,143,317,123,622,181,570,172,1176,207,11292,783,2021,344,1474,240,5239,520,3327,388,5720,530,2095,312,411,130,165,100
BK93,Starrett City,8831,525,360,136,0,24,15,29,0,24,29,40,17,33,15,29,52,76,66,53,93,83,162,102,99,63,103,69,377,186,194,122,2441,400,386,213,222,100,1411,366,790,225,1094,326,757,277,93,79,55,68
BK95,Erasmus,19266,877,438,152,0,36,0,36,37,45,28,44,82,67,42,50,165,103,206,107,298,131,387,142,307,117,481,138,711,215,749,201,5977,584,1133,245,774,197,3042,400,1237,251,2259,396,671,189,154,92,88,57
BK96,Rugby-Remsen Village,38160,1228,664,186,71,76,15,58,0,54,42,61,59,69,34,59,317,132,597,181,443,157,655,200,653,207,527,152,1047,246,1554,282,11925,822,1916,319,1616,275,6104,549,3326,378,4550,533,1778,282,197,102,70,71
BK99,park-cemetery-etc-Brooklyn,251,135,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,54,94,19,48,23,45,20,50,0,40,7,40,0,40,75,69,25,41,28,52,0,40
BX01,Claremont-Bathgate,16551,737,645,180,0,40,0,40,0,40,105,77,218,106,153,85,455,169,393,158,505,178,688,189,993,232,991,295,1257,257,723,237,3579,451,936,228,721,181,2065,340,709,186,1090,243,275,98,50,53,0,40
BX03,Eastchester-Edenwald-Baychester,22313,1091,288,118,0,40,12,41,16,46,82,88,25,44,123,88,210,116,555,234,147,125,416,147,782,257,629,206,812,242,782,201,5297,648,728,230,1129,273,3449,472,2427,571,3045,463,1166,251,164,146,29,44
BX05,Bedford Park-Fordham North,31845,1303,1061,307,0,50,0,50,94,98,219,130,392,170,178,95,614,198,1597,388,415,153,1233,287,1068,260,1750,362,2148,367,700,208,7557,808,1170,263,924,223,4555,654,1927,407,3071,444,786,228,330,148,56,64
BX06,Belmont,12591,703,568,176,0,34,0,34,0,34,89,66,166,88,238,111,332,129,725,267,456,179,375,167,706,180,606,169,581,198,340,123,2928,438,369,129,374,144,1712,314,674,191,759,209,466,157,113,72,14,34
BX07,Bronxdale,22720,1009,834,249,0,38,0,38,23,51,31,48,150,88,207,111,123,91,902,453,210,121,498,145,889,275,704,219,712,182,1091,403,5297,573,1110,311,902,209,3264,457,1562,312,2930,410,985,226,138,68,158,89
BX08,West Farms-Bronx River,21547,1073,1037,322,0,40,15,43,77,82,153,95,327,144,227,110,324,174,979,373,264,117,467,157,1205,278,708,197,1087,239,971,256,5106,590,1089,254,796,231,2489,375,1150,250,2182,419,771,220,95,81,28,42
BX09,Soundview-Castle Hill-Clason Point-Harding Park,34057,1305,1072,259,0,50,0,50,36,60,116,79,213,128,99,72,238,115,535,154,527,187,1105,277,1036,249,1814,411,1411,337,1275,285,7930,745,2199,363,1012,203,5056,529,2673,432,3942,529,1489,284,219,102,60,62
BX10,Pelham Bay-Country Club-City Island,19960,906,470,175,13,36,82,134,20,42,38,70,37,42,26,39,348,171,287,134,147,96,397,162,350,171,555,207,428,161,564,177,5172,569,633,191,1050,248,2774,449,1165,292,3095,460,1609,389,567,218,133,74
BX13,Co-op City,32379,1196,719,237,0,33,57,63,5,29,70,75,262,227,172,114,201,108,264,159,119,84,499,196,660,260,722,251,822,229,928,277,7655,789,1515,349,1588,375,5501,817,2725,548,5002,603,2423,528,340,159,130,77
BX14,East Concourse-Concourse Village,38729,1460,2136,380,0,51,12,52,92,89,381,163,765,258,524,189,395,161,1302,324,864,247,1875,589,1309,301,1458,337,2142,415,1615,328,7519,758,1778,345,1215,281,5774,659,2248,393,3602,492,1391,275,254,135,78,71
BX17,East Tremont,23179,1017,1134,267,10,46,0,45,94,83,208,125,438,151,306,153,345,131,1002,292,510,187,801,201,1093,279,877,208,1720,297,674,181,4780,604,1703,345,922,215,2656,402,1665,322,1832,310,330,121,79,80,0,45
BX22,North Riverdale-Fieldston-Riverdale,18459,717,166,94,0,38,0,38,0,38,54,67,27,44,53,48,52,51,57,48,59,58,247,103,105,79,283,195,160,76,227,100,2476,323,341,129,700,182,1799,312,701,158,4982,463,3311,362,1647,271,1012,249
BX26,Highbridge,21463,853,932,205,14,44,29,52,37,53,116,104,307,158,251,131,471,179,523,182,374,150,1124,313,1095,267,763,204,1068,256,680,179,4704,570,1241,263,711,174,3340,423,1524,318,1459,276,560,190,112,82,28,58
BX27,Hunts Point,15519,703,499,136,22,42,7,36,76,65,107,71,265,125,249,102,105,67,836,204,212,102,698,172,847,193,1113,244,1310,295,779,226,3095,397,885,175,572,167,1567,249,942,212,1032,226,257,104,44,58,0,38
BX28,Van Cortlandt Village,31784,1126,1142,294,1,42,0,43,0,43,55,59,387,145,301,133,308,124,779,247,206,92,1301,296,646,222,1176,285,1259,276,993,218,7115,744,1790,348,1076,228,4813,570,2378,422,3988,468,1748,286,238,126,84,65
BX29,Spuyten Duyvil-Kingsbridge,22052,758,327,110,0,38,10,40,16,39,45,67,155,118,41,43,85,68,210,113,172,129,357,137,234,128,324,118,382,156,444,131,3229,388,463,142,854,195,2682,353,1292,272,4941,499,3704,354,1120,221,965,222
BX30,Kingsbridge Heights,19666,1024,613,215,0,38,9,37,0,38,109,78,164,109,210,112,194,123,515,151,326,137,875,237,663,236,735,263,1141,287,645,227,4819,649,938,248,480,143,2945,409,1019,230,2468,514,643,168,129,75,26,41
BX31,Allerton-Pelham Gardens,22535,919,329,109,0,42,4,40,17,42,45,62,92,76,211,89,230,97,468,191,246,92,661,169,480,167,376,138,594,161,641,163,5572,506,651,178,1041,224,3254,425,1465,260,3686,433,1812,266,401,125,259,149
BX33,Longwood,14150,746,519,164,0,36,0,36,68,63,200,110,190,105,163,88,411,178,936,366,301,137,838,246,515,141,579,187,853,217,653,171,2855,390,850,227,529,140,1661,307,924,208,744,185,290,101,24,49,47,48
BX34,Melrose South-Mott Haven North,21347,919,733,203,8,40,21,48,74,66,268,160,180,106,329,138,245,134,1233,329,305,133,1518,335,1129,292,1020,268,1654,329,623,187,4472,553,1179,246,859,204,2633,461,962,216,1458,277,436,157,8,42,0,42
BX35,Morrisania-Melrose,21705,954,864,216,0,40,11,40,32,46,266,109,345,134,249,121,277,120,906,438,356,152,794,219,955,236,862,204,1573,354,912,211,4554,495,1340,272,636,176,3377,452,1224,253,1539,277,521,148,57,57,55,46
BX36,University Heights-Morris Heights,31399,1194,956,222,0,51,0,51,31,58,49,62,446,153,414,187,402,164,1118,292,696,213,1485,314,1100,251,1285,265,1740,335,1341,273,7793,775,1681,309,1236,257,3496,446,2631,394,2480,373,741,185,132,82,146,94
BX37,Van Nest-Morris Park-Westchester Square,19338,842,608,168,7,42,0,42,41,48,57,61,66,54,213,100,297,137,348,143,240,122,520,165,462,153,980,237,715,186,956,260,4777,467,824,212,527,137,2392,334,1419,249,2582,331,905,210,284,106,118,79
BX39,Mott Haven-Port Morris,29781,1165,1071,230,0,50,17,56,145,114,351,136,277,109,649,196,580,190,2160,402,686,175,1140,346,1714,303,1557,293,1832,308,1200,252,5964,560,2165,357,911,193,2999,378,1757,306,1995,355,541,175,34,54,36,48
BX40,Fordham South,14029,859,520,160,0,32,0,32,84,81,75,66,121,77,111,75,310,161,572,213,664,310,769,236,672,194,608,192,1286,268,336,129,2929,474,500,197,476,166,1732,333,671,216,1091,310,370,179,64,71,68,92
BX41,Mount Hope,30746,1137,1344,265,9,50,56,78,126,99,216,123,562,178,387,130,428,142,1451,342,616,175,1797,322,972,211,1261,246,1869,335,855,199,6325,608,1568,284,1156,226,3855,463,2282,366,2486,398,705,182,392,172,28,55
BX43,Norwood,24832,1064,736,208,0,41,0,41,69,73,53,63,105,77,409,176,206,101,803,352,261,126,1110,288,513,189,970,240,1011,290,924,252,6330,668,1163,289,803,208,3092,459,1374,287,3356,451,1019,242,361,123,164,123
BX44,Williamsbridge-Olinville,38206,1248,635,159,14,56,37,61,49,68,33,59,212,114,148,94,376,145,1098,265,468,159,844,198,1005,228,902,190,1319,246,1630,306,9587,707,1434,273,1825,278,6179,529,3114,398,5443,508,1614,260,141,83,99,87
BX46,Parkchester,20955,790,632,257,0,36,0,36,0,36,92,80,115,76,115,87,316,177,340,159,89,62,314,146,273,129,628,204,428,160,529,155,4197,504,891,269,902,215,3503,478,2142,378,3629,496,1605,335,160,108,55,83
BX49,Pelham Parkway,21391,869,807,197,7,38,0,38,58,69,56,65,360,183,227,121,233,100,414,176,306,133,839,266,407,178,310,116,210,97,1014,303,4998,577,524,151,722,186,2209,365,1546,286,3577,489,1478,246,568,249,521,151
BX52,Schuylerville-Throgs Neck-Edgewater Park,31126,1056,514,186,0,52,0,52,38,71,130,93,422,188,138,87,298,164,233,118,299,167,627,185,526,180,667,202,724,192,1053,240,8869,699,1399,281,1590,291,4582,534,2041,412,4318,565,2226,357,310,132,122,94
BX55,Soundview-Bruckner,21485,947,1198,289,0,40,0,40,58,54,155,99,332,130,409,163,303,150,688,229,387,159,739,202,1160,258,1082,244,1000,223,932,236,4960,511,1028,217,851,209,2637,371,1261,266,1792,304,464,140,44,46,5,39
BX59,Westchester-Unionport,16788,839,858,369,0,36,0,36,37,56,99,92,71,70,174,131,263,142,587,226,159,78,497,211,349,148,685,198,669,187,476,152,4206,479,737,208,678,192,2357,361,1046,240,2274,343,504,155,48,47,14,41
BX62,Woodlawn-Wakefield,30366,1082,416,137,0,48,0,48,11,50,0,48,118,87,69,63,447,176,935,273,179,101,607,180,551,189,781,205,693,179,804,197,8551,723,912,196,978,210,4045,445,2356,361,5091,499,2191,357,472,162,159,95
BX63,West Concourse,23406,986,842,216,0,42,0,42,112,96,127,106,330,141,269,130,461,186,1495,383,507,209,1112,277,942,238,1003,283,1217,293,731,217,5417,713,975,239,599,178,3385,506,1325,282,1900,343,481,162,154,97,22,43
BX75,Crotona Park East,11123,643,360,131,0,29,0,29,45,68,100,71,184,99,233,124,336,155,510,253,263,124,526,191,533,182,552,136,624,175,315,129,2399,384,497,159,423,139,1173,252,705,204,1067,262,203,98,36,42,39,50
BX98,Rikers Island,6215,403,110,60,0,17,0,17,40,34,0,17,17,18,26,30,49,35,119,53,97,67,196,72,408,95,756,120,1405,248,1062,195,492,108,571,126,66,46,580,148,94,45,115,56,7,12,0,17,5,10
BX99,park-cemetery-etc-Bronx,887,146,37,40,0,32,0,32,0,32,0,32,0,32,1,29,12,34,43,63,0,32,19,39,16,37,27,41,43,55,43,54,179,84,38,47,39,43,145,58,61,49,130,56,47,49,0,32,7,31
MN01,Marble Hill-Inwood,34173,1351,1058,301,0,41,12,42,58,74,119,85,637,213,414,198,613,180,1518,527,408,192,1745,374,974,268,970,318,1221,291,843,220,5093,756,1091,346,1235,271,4078,504,1701,356,6324,682,3155,390,523,166,383,120
MN03,Central Harlem North-Polo Grounds,51827,1582,1262,312,12,62,0,59,39,72,153,146,201,108,187,117,366,149,1097,369,443,196,961,253,888,228,1930,382,2262,370,1992,495,9384,853,2975,492,2056,365,7142,765,3569,506,8751,715,4474,523,1287,314,396,149
MN04,Hamilton Heights,34663,1354,875,287,6,44,0,46,85,79,103,98,310,137,176,104,675,235,1016,325,758,250,1206,346,721,233,1236,311,1011,288,752,220,6134,819,1279,307,1070,288,5040,597,1907,421,6250,710,2987,460,706,259,360,152
MN06,Manhattanville,15422,842,730,278,0,34,0,34,31,45,69,53,133,84,171,92,319,150,795,220,448,167,748,210,550,221,629,195,747,225,325,119,2889,454,594,186,609,172,1640,298,934,245,2014,478,960,262,45,47,42,39
MN09,Morningside Heights,34232,1281,701,221,8,45,0,45,0,45,70,69,159,112,155,137,339,158,148,95,143,110,573,231,431,192,286,138,698,258,471,172,3593,547,418,158,655,233,2177,388,1021,293,8069,793,8942,824,1915,320,3260,365
MN11,Central Harlem South,31407,1111,605,219,0,45,0,45,0,45,89,78,157,106,79,71,46,48,330,143,264,137,526,198,410,137,746,226,1352,313,636,184,5070,584,1400,297,1129,247,3718,466,1645,295,7096,592,4652,518,1006,242,451,130
MN12,Upper West Side,106597,2195,745,211,0,68,0,68,51,77,41,72,255,163,205,129,211,133,512,193,474,205,813,269,540,204,899,260,1008,288,1142,270,7395,908,1613,404,1768,334,8305,802,3090,532,33730,1637,25674,1296,11307,877,6819,748
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,56248,1459,616,209,38,74,3,53,20,58,91,111,50,65,95,93,76,65,223,109,284,128,192,112,368,160,361,153,343,134,711,211,3512,497,882,248,1212,275,4612,587,2124,406,21474,1185,11590,849,5111,626,2260,408
MN14,Lincoln Square,47993,1628,481,252,0,48,0,48,0,48,0,48,46,84,0,48,37,80,13,50,52,96,242,160,85,106,144,103,287,229,440,191,2553,485,452,192,649,202,3123,480,1076,281,16447,1115,13192,1136,6495,714,2179,407
MN15,Clinton,35364,1196,484,182,0,43,0,43,0,43,51,74,87,86,141,97,203,131,262,138,210,138,284,146,272,124,380,159,336,188,406,161,3645,574,568,195,976,243,3144,490,1466,400,12750,955,6491,685,2333,403,875,245
MN17,Midtown-Midtown South,22526,916,80,61,0,51,0,51,0,51,0,51,43,63,34,64,35,58,16,50,15,49,189,106,95,72,82,81,105,82,158,81,1655,301,148,71,532,233,1432,276,554,166,8619,724,5810,565,2154,345,770,210
MN19,Turtle Bay-East Midtown,40594,1386,178,119,0,48,0,48,0,48,0,48,20,56,11,46,31,69,0,48,0,48,45,63,127,130,145,105,39,49,163,92,2076,413,287,132,914,225,2802,425,1335,321,17290,1132,9414,738,4572,600,1145,246
MN20,Murray Hill-Kips Bay,37558,1583,251,172,25,47,0,42,6,40,0,42,1,41,51,61,30,52,83,72,91,83,17,47,175,133,213,116,110,87,221,126,1953,418,278,147,631,215,2896,514,1280,329,15968,1188,7841,821,4234,576,1203,289
MN21,Gramercy,20982,986,139,100,0,34,0,34,0,34,13,36,34,62,12,36,0,34,33,53,105,119,34,47,27,37,32,42,132,120,150,103,1392,377,108,75,202,80,1270,330,807,279,9484,800,4212,496,2062,354,734,235
MN22,East Village,32043,1133,482,165,0,40,0,40,0,40,21,41,79,70,55,54,41,45,302,134,94,66,197,106,263,140,438,205,249,119,411,170,3219,511,613,199,671,257,2399,389,827,207,12702,933,6518,642,1717,364,745,240
MN23,West Village,53425,1372,158,107,0,56,0,56,0,56,15,59,0,56,12,57,63,91,0,56,7,55,83,76,70,78,258,146,75,66,198,111,2479,495,138,96,744,193,3124,443,1291,278,23511,1195,12130,868,5593,591,3476,429
MN24,SoHo-TriBeCa-Civic Center-Little Italy,30008,1133,747,188,7,42,0,42,0,42,46,66,123,87,15,40,264,133,707,213,181,106,508,245,201,118,215,120,268,134,290,122,1933,345,450,207,328,137,2027,367,509,186,12192,938,5429,551,2563,408,1005,295
MN25,Battery Park City-Lower Manhattan,27828,1169,441,199,0,42,0,42,0,42,0,42,27,44,37,52,0,42,37,51,46,60,49,69,63,70,13,43,55,71,381,177,1056,245,141,110,471,188,1901,398,1032,371,11466,1028,6299,677,3089,443,1224,297
