area_id,area_name,b25033001,b25033001_moe,b25033002,b25033002_moe,b25033003,b25033003_moe,b25033004,b25033004_moe,b25033005,b25033005_moe,b25033006,b25033006_moe,b25033007,b25033007_moe,b25033008,b25033008_moe,b25033009,b25033009_moe,b25033010,b25033010_moe,b25033011,b25033011_moe,b25033012,b25033012_moe,b25033013,b25033013_moe
QN99,park-cemetery-etc-Queens,351,127,173,98,26,50,47,77,100,74,0,48,0,48,178,114,0,48,107,104,71,68,0,48,0,48
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,28564,996,24794,1165,19264,1194,5338,948,144,143,48,88,0,34,3770,747,1290,471,2312,609,139,116,0,34,29,55
SI05,New Springville-Bloomfield-Travis,38486,1527,29923,1507,23313,1414,6495,1056,115,94,0,43,0,43,8563,1320,2602,852,4794,1166,1167,212,0,43,0,43
SI07,Westerleigh,24111,896,19018,1102,16019,988,2746,717,208,94,45,84,0,36,5093,757,1568,453,2991,645,534,192,0,36,0,36
SI08,Grymes Hill-Clifton-Fox Hills,21747,1315,10273,1043,8747,1001,1232,535,294,114,0,28,0,28,11474,1293,1687,838,3110,815,6677,932,0,28,0,28
SI11,Charleston-Richmond Valley-Tottenville,23087,1093,18382,1177,14514,1120,3861,911,7,32,0,32,0,32,4705,1018,2149,742,2225,730,318,376,13,33,0,32
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,30267,1355,18888,1287,14703,1155,3795,799,229,170,161,108,0,38,11379,1240,2948,732,5141,1042,3215,625,75,81,0,38
SI14,Grasmere-Arrochar-Ft. Wadsworth,14482,682,9394,643,7784,656,1423,365,69,92,118,181,0,27,5088,700,1043,337,1353,515,2674,529,18,40,0,27
SI22,West New Brighton-New Brighton-St. George,30260,1485,13209,1090,9737,1005,2312,555,1093,298,67,83,0,40,17051,1410,2060,625,6767,1081,8224,1003,0,40,0,40
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,31122,1220,25881,1247,20420,1334,3970,833,1426,354,23,50,42,66,5241,919,1580,641,2250,666,1411,402,0,38,0,38
SI25,Oakwood-Oakwood Beach,21980,967,16671,1015,13833,1026,2586,684,14,37,238,295,0,32,5309,743,1032,362,1807,535,2470,476,0,32,0,32
SI28,Port Richmond,19095,1185,11453,1053,9002,1024,2399,623,52,61,0,32,0,32,7642,1130,1965,622,4418,1119,1242,336,17,41,0,32
SI32,Rossville-Woodrow,19904,868,17150,1035,13022,1140,4036,894,66,50,26,54,0,29,2754,674,1167,493,1587,477,0,29,0,29,0,29
SI35,New Brighton-Silver Lake,17671,912,11569,787,9914,682,1616,535,29,35,0,27,10,29,6102,906,1076,446,3765,822,1079,314,182,260,0,27
SI36,Old Town-Dongan Hills-South Beach,24179,1085,17811,1186,13870,1139,3649,814,292,120,0,32,0,32,6368,845,1497,475,2961,734,1882,365,28,51,0,32
SI37,Stapleton-Rosebank,24793,1165,13385,1110,10077,1053,2691,654,602,204,15,43,0,38,11408,1102,3031,794,5276,908,2958,464,143,128,0,38
SI45,New Dorp-Midland Beach,21169,989,16662,1051,13884,1002,2548,666,230,156,0,29,0,29,4507,778,1861,610,2151,526,495,198,0,29,0,29
SI48,Arden Heights,24769,900,21952,1121,17655,1120,4284,944,13,31,0,29,0,29,2817,659,1386,493,1401,456,30,54,0,29,0,29
SI54,Great Kills,43368,1166,37993,1400,30337,1598,7042,1125,588,219,26,64,0,42,5375,960,2372,664,2660,702,343,183,0,42,0,42
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
