area_id,area_name,b06002001,b06002001_moe,b06002002,b06002002_moe,b06002003,b06002003_moe,b06002004,b06002004_moe,b06002005,b06002005_moe
BX01,Claremont-Bathgate,220,11,150,9,426,118,397,39,320,25
BX03,Eastchester-Edenwald-Baychester,287,16,165,15,387,81,412,59,367,22
BX05,Bedford Park-Fordham North,342,13,189,18,438,82,559,46,440,21
BX06,Belmont,130,7,93,7,144,36,186,69,200,10
BX07,Bronxdale,298,13,192,13,402,52,446,45,348,18
BX08,West Farms-Bronx River,224,9,143,16,354,75,392,39,269,16
BX09,Soundview-Castle Hill-Clason Point-Harding Park,413,19,279,14,616,109,719,30,568,30
BX10,Pelham Bay-Country Club-City Island,268,11,236,17,282,57,352,65,340,28
BX13,Co-op City,128,8,95,9,197,12,157,27,151,7
BX14,East Concourse-Concourse Village,464,15,278,17,664,121,791,67,596,26
BX17,East Tremont,345,20,217,21,557,106,609,65,502,26
BX22,North Riverdale-Fieldston-Riverdale,350,19,302,28,347,55,446,72,445,70
BX26,Highbridge,212,8,118,10,353,72,334,38,287,15
BX27,Hunts Point,200,10,135,9,256,49,405,46,286,23
BX28,Van Cortlandt Village,351,10,229,13,414,91,524,82,439,13
BX29,Spuyten Duyvil-Kingsbridge,398,13,343,17,403,40,525,62,463,27
BX30,Kingsbridge Heights,211,9,136,10,331,109,300,47,252,18
BX31,Allerton-Pelham Gardens,436,19,284,22,469,113,603,78,541,19
BX33,Longwood,141,6,83,6,201,61,289,29,208,16
BX34,Melrose South-Mott Haven North,223,8,131,10,412,69,442,32,316,20
BX35,Morrisania-Melrose,233,9,151,9,365,64,423,43,319,20
BX36,University Heights-Morris Heights,393,22,233,12,628,92,627,63,550,26
BX37,Van Nest-Morris Park-Westchester Square,376,19,291,21,452,105,626,80,467,34
BX39,Mott Haven-Port Morris,363,14,218,15,589,77,697,44,476,17
BX40,Fordham South,134,8,76,7,204,59,239,60,195,17
BX41,Mount Hope,411,20,223,13,429,101,695,55,544,13
BX43,Norwood,217,8,139,14,293,52,346,50,256,12
BX44,Williamsbridge-Olinville,609,22,341,23,931,99,923,111,818,23
BX46,Parkchester,182,9,132,10,237,59,292,18,208,11
BX49,Pelham Parkway,347,19,258,24,345,82,531,43,394,16
BX52,Schuylerville-Throgs Neck-Edgewater Park,552,22,489,30,454,152,772,82,737,46
BX55,Soundview-Bruckner,294,18,171,23,389,70,513,46,361,28
BX59,Westchester-Unionport,230,11,143,8,333,127,371,41,295,21
BX62,Woodlawn-Wakefield,525,21,343,25,654,97,797,116,668,34
BX63,West Concourse,219,11,105,9,302,38,368,49,291,10
BX75,Crotona Park East,168,13,92,7,181,106,317,42,242,17
BX98,Rikers Island,29,1,28,1,36,6,35,2,31,4
BX99,park-cemetery-etc-Bronx,39,5,17,8,14,110,61,10,42,2
MN01,Marble Hill-Inwood,259,8,166,12,287,31,304,66,320,14
MN03,Central Harlem North-Polo Grounds,526,14,418,24,747,39,660,91,607,33
MN04,Hamilton Heights,230,9,155,10,287,28,271,58,288,9
MN06,Manhattanville,128,8,86,6,167,27,208,56,175,9
MN09,Morningside Heights,250,10,208,16,256,32,343,43,300,15
MN11,Central Harlem South,347,10,264,22,423,24,421,124,431,18
MN12,Upper West Side,656,15,594,28,673,30,797,116,711,30
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,556,11,546,28,534,21,655,107,595,20
MN14,Lincoln Square,318,7,294,22,328,20,373,71,327,13
MN15,Clinton,256,7,240,17,246,10,336,55,281,18
MN17,Midtown-Midtown South,353,11,340,27,343,15,329,84,361,17
MN19,Turtle Bay-East Midtown,371,12,371,27,354,20,333,37,399,27
MN20,Murray Hill-Kips Bay,239,9,232,21,210,16,334,118,300,21
MN21,Gramercy,140,5,134,11,137,9,168,39,148,9
MN22,East Village,235,9,222,18,215,15,366,45,265,21
MN23,West Village,467,10,480,23,450,15,479,130,486,37
MN24,SoHo-TriBeCa-Civic Center-Little Italy,288,14,262,21,271,24,379,95,344,20
MN25,Battery Park City-Lower Manhattan,237,7,213,20,227,9,261,38,268,8
MN27,Chinatown,263,8,167,14,242,38,352,83,334,11
MN28,Lower East Side,606,16,427,19,571,50,851,74,766,23
MN31,Lenox Hill-Roosevelt Island,381,9,366,16,363,21,429,100,416,22
MN32,Yorkville,339,8,322,16,323,14,450,80,375,19
MN33,East Harlem South,375,15,269,18,456,46,684,52,456,20
MN34,East Harlem North,318,11,222,13,429,60,642,40,406,19
MN35,Washington Heights North,400,10,267,14,402,30,525,95,549,19
MN36,Washington Heights South,380,14,247,13,382,40,572,104,494,22
MN40,Upper East Side-Carnegie Hill,631,18,596,31,647,32,564,165,674,42
MN50,Stuyvesant Town-Cooper Village,78,6,91,16,69,6,97,37,80,11
MN99,park-cemetery-etc-Manhattan,46,3,45,3,50,8,42,13,50,18
QN01,South Jamaica,337,18,219,18,602,58,299,82,434,24
QN02,Springfield Gardens North,113,5,75,7,188,33,159,34,141,13
QN03,Springfield Gardens South-Brookville,173,9,111,7,271,47,231,72,230,11
QN05,Rosedale,171,8,99,11,185,80,216,136,246,5
QN06,Jamaica Estates-Holliswood,268,12,169,19,314,56,305,80,305,11
QN07,Hollis,342,20,203,15,519,63,396,72,425,13
QN08,St. Albans,602,21,410,31,974,69,628,176,697,30
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,212,10,196,9,231,53,220,88,273,32
QN12,Hammels-Arverne-Edgemere,268,12,194,13,463,44,367,46,379,14
QN15,Far Rockaway-Bayswater,230,10,146,12,359,43,306,104,351,13
QN17,Forest Hills,858,24,613,39,825,99,786,184,988,26
QN18,Rego Park,278,11,188,21,250,47,302,84,338,13
QN19,Glendale,385,17,319,26,342,135,491,108,492,24
QN20,Ridgewood,600,14,405,22,590,94,1025,68,741,26
QN21,Middle Village,478,16,402,24,563,107,462,149,568,25
QN22,Flushing,491,17,238,26,593,100,480,149,550,13
QN23,College Point,187,7,135,14,162,34,209,90,219,9
QN25,Corona,309,15,136,19,391,149,418,85,380,16
QN26,North Corona,180,5,55,8,236,50,232,163,211,5
QN27,East Elmhurst,231,9,117,13,463,43,261,61,278,14
QN28,Jackson Heights,634,15,327,28,705,138,754,111,754,17
QN29,Elmhurst,500,12,213,19,595,177,626,166,584,13
QN30,Maspeth,472,20,368,39,635,139,519,121,537,26
QN31,Hunters Point-Sunnyside-West Maspeth,505,13,360,21,430,64,624,122,591,21
QN33,Cambria Heights,489,16,273,24,733,49,362,120,574,20
QN34,Queens Village,614,17,332,19,756,141,751,109,758,15
QN35,Briarwood-Jamaica Hills,337,13,192,18,390,84,408,64,407,18
QN37,Kew Gardens Hills,328,15,224,26,326,79,398,103,433,22
QN38,Pomonok-Flushing Heights-Hillcrest,178,8,133,10,234,36,162,47,233,14
QN41,Fresh Meadows-Utopia,163,8,96,11,219,35,108,71,189,6
QN42,Oakland Gardens,208,7,170,19,169,75,196,98,230,7
QN43,Bellerose,196,11,155,14,184,68,247,58,231,14
QN44,Glen Oaks-Floral Park-New Hyde Park,210,8,186,15,214,22,216,56,226,10
QN45,Douglas Manor-Douglaston-Little Neck,274,8,234,19,309,48,393,80,296,15
QN46,Bayside-Bayside Hills,599,17,426,34,508,86,825,110,697,19
QN47,Ft. Totten-Bay Terrace-Clearview,237,11,218,24,232,54,262,76,257,17
QN48,Auburndale,247,9,163,14,232,49,226,137,297,12
QN49,Whitestone,259,9,197,15,305,49,389,61,317,15
QN50,Elmhurst-Maspeth,189,8,92,10,189,44,225,50,217,10
QN51,Murray Hill,363,14,222,22,363,120,503,171,419,13
QN52,East Flushing,198,10,107,14,243,63,178,55,231,12
QN53,Woodhaven,581,21,381,24,519,151,804,101,737,19
QN54,Richmond Hill,794,21,401,24,743,232,1074,181,985,23
QN55,South Ozone Park,807,21,404,25,982,175,1169,142,958,19
QN56,Ozone Park,216,11,148,12,176,63,302,54,263,20
QN57,Lindenwood-Howard Beach,185,8,175,9,174,80,186,61,216,19
QN60,Kew Gardens,269,12,204,17,272,21,298,110,339,23
QN61,Jamaica,506,16,226,24,574,146,746,154,612,14
QN62,Queensboro Hill,191,8,90,11,264,133,175,63,233,11
QN63,Woodside,354,14,228,25,300,72,353,139,425,20
QN66,Laurelton,118,10,70,11,193,15,150,108,159,8
QN68,Queensbridge-Ravenswood-Long Island City,204,15,127,21,268,41,268,27,262,18
QN70,Astoria,819,17,657,26,729,37,1040,148,1044,30
QN71,Old Astoria,225,9,155,20,238,16,327,65,287,14
QN72,Steinway,567,16,467,21,509,27,673,134,771,30
QN76,Baisley Park,349,14,215,21,632,57,339,109,445,25
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,202,6,178,7,247,35,284,59,248,11
SI05,New Springville-Bloomfield-Travis,329,14,274,15,406,36,443,98,380,15
SI07,Westerleigh,246,8,236,14,230,44,280,96,280,30
SI08,Grymes Hill-Clifton-Fox Hills,116,8,95,6,136,24,236,33,159,14
SI11,Charleston-Richmond Valley-Tottenville,72,3,68,3,70,15,83,61,90,13
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,251,24,193,27,337,83,352,94,315,40
SI14,Grasmere-Arrochar-Ft. Wadsworth,191,12,170,22,210,66,247,61,218,24
SI22,West New Brighton-New Brighton-St. George,362,18,284,27,573,74,557,89,462,44
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,265,9,239,14,323,62,278,76,313,17
SI25,Oakwood-Oakwood Beach,214,10,203,11,208,79,303,107,264,22
SI28,Port Richmond,137,8,110,9,204,44,152,44,173,14
SI32,Rossville-Woodrow,38,3,35,3,41,8,61,12,55,5
SI35,New Brighton-Silver Lake,192,8,176,9,242,40,256,79,206,40
SI36,Old Town-Dongan Hills-South Beach,199,9,175,8,251,33,211,60,234,17
SI37,Stapleton-Rosebank,315,18,246,20,379,65,351,56,345,20
SI45,New Dorp-Midland Beach,201,7,180,13,228,46,237,95,222,20
SI48,Arden Heights,158,5,146,5,170,42,227,43,212,5
SI54,Great Kills,289,6,278,9,266,72,316,80,333,23
