GEOID10,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
530330039001004,3900.1004,3900.1004,3900,1004,1,3900.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330041002030,4100.203,4100.2030,4100,2030,2,4100.2,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330041002018,4100.2018,4100.2018,4100,2018,2,4100.2,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330097022014,9702.2014,9702.2014,9702,2014,2,9702.2,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330097023010,9702.301,9702.3010,9702,3010,3,9702.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330097023002,9702.3002,9702.3002,9702,3002,3,9702.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330024003002,2400.3002,2400.3002,2400,3002,3,2400.3,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330042005005,4200.5005,4200.5005,4200,5005,5,4200.5,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330038001007,3800.1007,3800.1007,3800,1007,1,3800.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330093003187,9300.3187,9300.3187,9300,3187,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330104021005,10402.1005,10402.1005,10402,1005,1,10402.1,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330109001016,10900.1016,10900.1016,10900,1016,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330109001007,10900.1007,10900.1007,10900,1007,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330109002094,10900.2094,10900.2094,10900,2094,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330042001012,4200.1012,4200.1012,4200,1012,1,4200.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330041004010,4100.401,4100.4010,4100,4010,4,4100.4,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330041004003,4100.4003,4100.4003,4100,4003,4,4100.4,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330070006011,7000.6011,7000.6011,7000,6011,6,7000.6,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330086002013,8600.2013,8600.2013,8600,2013,2,8600.2,0,414.4,12th Avenue,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330045002018,4500.2018,4500.2018,4500,2018,2,4500.2,0,0,Outside Villages,Outside Villages,11.2,Wallingford,"Wallingford, Meridian, Northlake, University District",11,Lake Union
530330007004017,700.4017,700.4017,700,4017,4,700.4,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330063004004,6300.4004,6300.4004,6300,4004,4,6300.4,0,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330117003008,11700.3008,11700.3008,11700,3008,3,11700.3,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330092002033,9200.2033,9200.2033,9200,2033,2,9200.2,0,413.4,Pioneer Square,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330078001055,7800.1055,7800.1055,7800,1055,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330094003018,9400.3018,9400.3018,9400,3018,3,9400.3,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330062001019,6200.1019,6200.1019,6200,1019,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330091001004,9100.1004,9100.1004,9100,1004,1,9100.1,0,413.5,Chinatown-International District,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330098004020,9800.402,9800.4020,9800,4020,4,9800.4,0,205,West Seattle Junction,Hub Urban Village,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098005012,9800.5012,9800.5012,9800,5012,5,9800.5,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098003008,9800.3008,9800.3008,9800,3008,3,9800.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330038002013,3800.2013,3800.2013,3800,2013,2,3800.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330043012012,4301.2012,4301.2012,4301,2012,2,4301.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330043022005,4302.2005,4302.2005,4302,2005,2,4302.2,0,401.3,Ravenna,Urban Center Village,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330114023011,11402.3011,11402.3011,11402,3011,3,11402.3,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330114023002,11402.3002,11402.3002,11402,3002,3,11402.3,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330093003204,9300.3204,9300.3204,9300,3204,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330109002029,10900.2029,10900.2029,10900,2029,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330109001023,10900.1023,10900.1023,10900,1023,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330007003006,700.3006,700.3006,700,3006,3,700.3,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330042001021,4200.1021,4200.1021,4200,1021,1,4200.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330066001023,6600.1023,6600.1023,6600,1023,1,6600.1,0,312,South Lake Union,Urban Center,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330061001009,6100.1009,6100.1009,6100,1009,1,6100.1,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330048003021,4800.3021,4800.3021,4800,3021,3,4800.3,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330093002042,9300.2042,9300.2042,9300,2042,2,9300.2,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330096001001,9600.1001,9600.1001,9600,1001,1,9600.1,0,0,Outside Villages,Outside Villages,1.4,Alki/Admiral,"Alki, Admiral",1,Southwest
530330104012028,10401.2028,10401.2028,10401,2028,2,10401.2,0,123,MLK at Holly St,Residential Urban Village,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330066001031,6600.1031,6600.1031,6600,1031,1,6600.1,0,312,South Lake Union,Urban Center,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330013001003,1300.1003,1300.1003,1300,1003,1,1300.1,0,0,Outside Villages,Outside Villages,9.2,Licton Springs,Licton Springs,9,Northwest
530330057005008,5700.5008,5700.5008,5700,5008,5,5700.5,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330096001003,9600.1003,9600.1003,9600,1003,1,9600.1,0,0,Outside Villages,Outside Villages,1.4,Alki/Admiral,"Alki, Admiral",1,Southwest
530330102003014,10200.3014,10200.3014,10200,3014,3,10200.3,0,0,Outside Villages,Outside Villages,4.3,Seward Park,"Seward Park, Hillman City",4,Southeast
530330104023019,10402.3019,10402.3019,10402,3019,3,10402.3,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330120002005,12000.2005,12000.2005,12000,2005,2,12000.2,0,0,Outside Villages,Outside Villages,1.1,Arbor Heights,"Arbor Heights, Brace Point, Endolyne, Arroyo",1,Southwest
530330108001006,10800.1006,10800.1006,10800,1006,1,10800.1,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330108001007,10800.1007,10800.1007,10800,1007,1,10800.1,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330108001034,10800.1034,10800.1034,10800,1034,1,10800.1,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330054004018,5400.4018,5400.4018,5400,4018,4,5400.4,0,302,Fremont,Hub Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330032006019,3200.6019,3200.6019,3200,6019,6,3200.6,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330098002006,9800.2006,9800.2006,9800,2006,2,9800.2,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098002008,9800.2008,9800.2008,9800,2008,2,9800.2,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098004018,9800.4018,9800.4018,9800,4018,4,9800.4,0,205,West Seattle Junction,Hub Urban Village,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098004015,9800.4015,9800.4015,9800,4015,4,9800.4,0,205,West Seattle Junction,Hub Urban Village,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098003012,9800.3012,9800.3012,9800,3012,3,9800.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330114021000,11402.1,11402.1000,11402,1000,1,11402.1,0,0,Outside Villages,Outside Villages,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330114022008,11402.2008,11402.2008,11402,2008,2,11402.2,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330062001054,6200.1054,6200.1054,6200,1054,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330040001031,4000.1031,4000.1031,4000,1031,1,4000.1,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330117003021,11700.3021,11700.3021,11700,3021,3,11700.3,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330048003009,4800.3009,4800.3009,4800,3009,3,4800.3,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330081002000,8100.2,8100.2000,8100,2000,2,8100.2,0,413.3,Commercial Core,Urban Center Village,13.2,Downtown Commercial Core,"Downtown Commercial Core, West Edge, Central Business District, Pike Place Market, Pioneer Square",13,Downtown
530330053022003,5302.2003,5302.2003,5302,2003,2,5302.2,0,401.4,University Campus,Urban Center Village,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330009002012,900.2012,900.2012,900,2012,2,900.2,0,0,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,"Cedar Park, Lake City, Meadowbrook, Matthews Beach",8,North
530330110022016,11002.2016,11002.2016,11002,2016,2,11002.2,0,123,MLK at Holly St,Residential Urban Village,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330093003108,9300.3108,9300.3108,9300,3108,3,9300.3,0,0,Outside Villages,Outside Villages,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330100011011,10001.1011,10001.1011,10001,1011,1,10001.1,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330078002016,7800.2016,7800.2016,7800,2016,2,7800.2,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330104024019,10402.4019,10402.4019,10402,4019,4,10402.4,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330117003002,11700.3002,11700.3002,11700,3002,3,11700.3,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330117003006,11700.3006,11700.3006,11700,3006,3,11700.3,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330031005009,3100.5009,3100.5009,3100,5009,5,3100.5,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330031004015,3100.4015,3100.4015,3100,4015,4,3100.4,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330031005010,3100.501,3100.5010,3100,5010,5,3100.5,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330031005016,3100.5016,3100.5016,3100,5016,5,3100.5,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330031005022,3100.5022,3100.5022,3100,5022,5,3100.5,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330093003094,9300.3094,9300.3094,9300,3094,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330073002007,7300.2007,7300.2007,7300,2007,2,7300.2,0,413.2,Denny Triangle,Urban Center Village,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330105004000,10500.4,10500.4000,10500,4000,4,10500.4,0,205,West Seattle Junction,Hub Urban Village,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098003001,9800.3001,9800.3001,9800,3001,3,9800.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330098003018,9800.3018,9800.3018,9800,3018,3,9800.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330113002012,11300.2012,11300.2012,11300,2012,2,11300.2,0,127,Westwood-Highland Park,Residential Urban Village,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113004002,11300.4002,11300.4002,11300,4002,4,11300.4,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113005014,11300.5014,11300.5014,11300,5014,5,11300.5,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113003003,11300.3003,11300.3003,11300,3003,3,11300.3,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330053023011,5302.3011,5302.3011,5302,3011,3,5302.3,0,401.4,University Campus,Urban Center Village,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330002002010,200.201,200.2010,200,2010,2,200.2,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330002002009,200.2009,200.2009,200,2009,2,200.2,0,201,Lake City,Hub Urban Village,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330001005004,100.5004,100.5004,100,5004,5,100.5,0,201,Lake City,Hub Urban Village,8.3,Cedar Park/Meadowbrook,"Cedar Park, Lake City, Meadowbrook, Matthews Beach",8,North
530330093003162,9300.3162,9300.3162,9300,3162,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330093001005,9300.1005,9300.1005,9300,1005,1,9300.1,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
