area_id,area_name,b25009001,b25009001_moe,b25009002,b25009002_moe,b25009003,b25009003_moe,b25009004,b25009004_moe,b25009005,b25009005_moe,b25009006,b25009006_moe,b25009007,b25009007_moe,b25009008,b25009008_moe,b25009009,b25009009_moe,b25009010,b25009010_moe,b25009011,b25009011_moe,b25009012,b25009012_moe,b25009013,b25009013_moe,b25009014,b25009014_moe,b25009015,b25009015_moe,b25009016,b25009016_moe,b25009017,b25009017_moe
30,South Lawndale,16454,435,5915,415,720,162,1298,228,1018,190,1207,218,702,166,577,166,393,124,10539,500,1582,238,1968,287,2038,307,2185,304,1468,262,788,194,510,151
31,Lower West Side,12255,332,3286,312,609,139,984,190,514,118,435,126,431,143,155,85,158,91,8969,386,2943,316,2209,298,1296,221,1175,217,725,178,378,129,243,107
32,Loop,14557,598,6257,474,3130,397,2469,365,387,172,255,154,0,30,16,34,0,30,8300,652,4896,593,2634,427,643,249,113,84,14,34,0,30,0,30
33,Near South Side,11517,470,5711,452,3117,378,1496,285,670,226,322,135,81,61,6,24,19,33,5806,473,3262,426,1725,361,665,243,79,66,39,58,36,57,0,24
34,Armour Square,5359,184,1884,236,434,121,558,172,276,97,367,135,134,69,60,64,55,45,3475,227,1275,178,1075,193,541,162,361,134,190,114,12,26,21,33
35,Douglas,9023,275,1875,186,831,143,606,129,210,98,160,73,54,52,14,37,0,35,7148,281,4142,300,1726,228,869,179,316,112,61,46,6,35,28,34
36,Oakland,2743,141,612,125,136,55,195,70,133,77,122,72,26,41,0,19,0,19,2131,173,925,148,578,125,315,122,222,86,73,53,18,34,0,19
37,Fuller Park,1146,113,378,83,107,45,68,34,98,57,50,30,4,13,7,16,44,42,768,111,435,84,165,77,46,31,43,32,58,55,0,16,21,21
38,Grand Boulevard,9878,323,2767,261,1172,187,700,157,421,127,240,86,109,66,98,69,27,47,7111,330,3444,279,1529,229,952,185,482,127,415,135,176,103,113,72
39,Kenwood,9116,306,2855,256,1178,210,882,160,439,136,209,79,139,70,0,31,8,32,6261,340,3476,320,1440,260,905,196,196,97,149,81,77,61,18,41
40,Washington Park,4142,214,833,147,333,94,236,84,106,70,75,59,21,32,6,23,56,41,3309,216,1059,155,752,145,886,168,330,108,145,64,35,41,102,62
41,Hyde Park,12539,327,4669,300,1756,233,1671,217,680,148,458,123,57,48,28,42,19,40,7870,371,4828,363,1739,253,635,158,481,134,118,75,35,54,34,48
42,Woodlawn,10302,343,2527,270,1087,185,734,151,391,126,120,81,153,77,9,37,33,53,7775,366,3656,318,1840,280,1038,199,584,140,370,123,156,78,131,78
43,South Shore,21700,578,5185,387,2187,303,1304,234,735,165,542,150,208,105,78,70,131,79,16515,598,8691,557,3593,414,2151,381,1207,258,580,188,161,90,132,93
44,Chatham,14098,418,5195,340,1759,256,1621,251,1015,210,450,127,187,104,125,67,38,49,8903,460,3982,408,2192,337,1442,298,529,176,470,174,189,121,99,81
45,Avalon Park,3871,220,2612,216,800,162,814,165,545,167,191,85,137,71,70,62,55,45,1259,207,529,150,365,127,243,131,75,62,19,33,28,44,0,19
46,South Chicago,10770,408,4472,354,1160,232,1742,275,552,139,421,143,304,130,136,80,157,87,6298,413,2517,308,1511,286,752,186,571,157,477,140,201,91,269,109
47,Burnside,1056,98,580,80,64,45,177,64,98,62,103,60,29,30,49,46,60,67,476,118,245,76,65,58,63,39,39,38,21,35,0,11,43,47
48,Calumet Heights,5586,174,4377,212,1323,191,1732,203,652,171,275,99,171,80,140,75,84,67,1209,204,424,124,208,89,291,124,104,85,105,79,30,48,47,47
49,Roseland,15524,379,8896,368,2392,269,2865,275,1810,266,919,186,496,136,184,91,230,88,6628,428,2277,295,1261,232,1186,246,904,209,552,180,188,76,260,114
50,Pullman,2984,134,1377,124,486,123,518,105,116,51,152,66,70,44,35,33,0,19,1607,162,580,151,509,129,201,86,143,80,106,76,68,45,0,19
51,South Deering,5332,164,3128,228,769,153,1136,191,319,109,370,123,379,126,119,87,36,36,2204,245,480,141,532,151,401,137,313,124,203,96,195,117,80,69
52,East Side,6900,215,4705,276,799,147,1271,196,762,172,779,167,677,182,225,86,192,86,2195,247,537,154,476,138,349,143,298,123,264,115,140,89,131,82
53,West Pullman,9375,323,5866,306,1346,223,1845,235,1159,238,638,178,502,138,203,118,173,84,3509,343,816,196,706,197,626,182,431,149,216,112,229,116,485,169
54,Riverdale,2322,166,299,85,86,60,137,68,55,51,21,28,0,16,0,16,0,16,2023,176,471,140,610,171,332,112,270,100,185,108,61,47,94,55
55,Hegewisch,3694,195,2733,224,678,166,939,188,426,152,542,176,45,38,56,50,47,58,961,226,197,91,338,170,35,36,204,105,142,124,45,71,0,19
56,Garfield Ridge,11952,202,9966,285,2303,241,3249,280,1543,217,1440,210,944,197,301,101,186,72,1986,268,773,175,389,134,371,151,262,121,137,85,24,47,30,63
57,Archer Heights,3740,135,2407,203,433,107,523,113,409,115,424,120,301,93,121,55,196,70,1333,193,241,91,262,95,284,103,221,105,195,83,112,71,18,29
58,Brighton Park,11572,326,5307,380,707,149,947,185,928,183,1104,195,717,170,519,139,385,120,6265,397,875,194,1164,227,1261,250,1228,236,979,215,494,162,264,117
59,McKinley Park,5185,166,2917,223,513,121,786,150,456,124,672,140,237,91,155,77,98,57,2268,227,590,158,463,124,506,151,474,146,66,48,107,70,62,48
60,Bridgeport,12140,316,5732,330,1336,191,1532,216,1060,170,978,188,524,138,152,69,150,73,6408,374,2333,282,1861,256,1027,207,776,184,239,118,129,80,43,57
61,New City,11621,370,5071,337,836,165,1159,181,892,168,947,176,558,145,345,109,334,99,6550,395,1196,195,1445,238,1075,216,1241,218,814,169,435,126,344,112
62,West Elsdon,5027,151,3690,206,583,120,797,181,689,132,512,132,514,135,255,107,340,107,1337,207,191,86,250,110,218,102,379,133,186,95,44,48,69,61
63,Gage Park,9405,238,5302,315,534,122,748,151,808,170,987,209,979,195,734,194,512,126,4103,316,780,160,701,175,632,160,657,168,529,154,359,137,445,153
64,Clearing,8389,219,6346,275,1548,240,1906,241,993,184,1286,228,434,147,126,65,53,47,2043,251,774,186,465,161,334,127,290,136,111,80,51,56,18,45
65,West Lawn,9111,215,7068,295,1085,198,1497,215,825,189,1507,260,1119,229,696,197,339,118,2043,287,566,168,431,152,401,169,266,119,260,126,54,63,65,60
66,Chicago Lawn,15416,427,6869,405,752,171,1602,241,1371,240,1238,230,833,191,411,134,662,160,8547,494,2563,334,1804,301,1343,259,1084,232,892,222,322,130,539,163
67,West Englewood,10364,339,4884,312,1194,198,1487,210,993,165,409,110,290,98,239,101,272,88,5480,346,1454,223,910,189,882,193,749,165,747,167,329,113,409,116
68,Englewood,9803,383,2904,271,749,144,967,168,498,150,307,108,173,62,118,69,92,66,6899,383,2446,270,1407,226,1051,200,730,170,665,158,367,131,233,87
69,Greater Grand Crossing,12605,368,4458,302,1741,234,1177,195,544,130,493,136,248,97,139,80,116,68,8147,412,3117,324,2131,314,1437,260,517,137,514,161,218,90,213,89
70,Ashburn,12780,230,11000,330,2063,290,2495,278,2435,306,1893,271,1045,212,671,202,398,143,1780,314,375,155,406,168,528,187,182,117,141,104,38,46,110,83
71,Auburn Gresham,17173,440,8009,393,2040,272,2320,294,1429,221,1009,205,664,167,309,111,238,101,9164,472,3246,350,2220,298,1609,276,799,204,661,190,271,124,358,123
72,Beverly,7705,196,6296,195,1577,205,1765,189,1010,175,963,167,610,135,241,74,130,56,1409,178,717,159,315,123,204,78,85,61,20,35,0,29,68,58
73,Washington Heights,9308,303,6254,319,1812,263,1766,233,1302,241,695,152,410,122,165,75,104,66,3054,345,1036,225,600,189,750,222,382,138,161,104,85,65,40,40
74,Mount Greenwood,6589,208,5973,203,1459,205,1634,219,1029,187,1109,202,513,136,229,100,0,25,616,147,298,104,156,90,86,77,76,61,0,25,0,25,0,25
75,Morgan Park,8009,269,6051,293,1499,225,1663,226,1206,239,1090,216,319,120,215,99,59,46,1958,277,850,183,420,150,208,107,289,153,55,47,74,63,62,48
76,O'Hare,6108,207,2827,306,862,209,1127,265,479,177,156,91,92,74,46,64,65,77,3281,331,1362,272,948,244,627,182,175,119,57,75,112,153,0,38
77,Edgewater,29110,543,11363,570,5528,437,3659,378,1105,217,743,196,226,103,91,76,11,49,17747,672,10547,630,4247,462,1748,339,922,238,136,78,53,72,94,97
