area_id,area_name,b25093001,b25093001_moe,b25093002,b25093002_moe,b25093003,b25093003_moe,b25093004,b25093004_moe,b25093005,b25093005_moe,b25093006,b25093006_moe,b25093007,b25093007_moe,b25093008,b25093008_moe,b25093009,b25093009_moe,b25093010,b25093010_moe,b25093011,b25093011_moe,b25093012,b25093012_moe,b25093013,b25093013_moe,b25093014,b25093014_moe,b25093015,b25093015_moe,b25093016,b25093016_moe,b25093017,b25093017_moe,b25093018,b25093018_moe,b25093019,b25093019_moe,b25093020,b25093020_moe,b25093021,b25093021_moe,b25093022,b25093022_moe,b25093023,b25093023_moe,b25093024,b25093024_moe,b25093025,b25093025_moe,b25093026,b25093026_moe,b25093027,b25093027_moe,b25093028,b25093028_moe,b25093029,b25093029_moe
38,Grand Boulevard,2767,261,16,48,0,43,0,43,0,43,0,43,16,48,0,43,404,115,91,60,76,55,82,63,12,43,125,78,18,50,1868,230,529,139,226,93,267,92,242,93,585,141,19,50,479,111,201,89,38,46,52,61,41,48,147,62,0,43
39,Kenwood,2855,256,0,31,0,31,0,31,0,31,0,31,0,31,0,31,276,110,67,67,23,34,14,33,55,50,117,73,0,31,1717,214,644,159,354,130,162,79,69,45,470,129,18,33,862,146,316,95,42,39,73,53,133,88,298,102,0,31
40,Washington Park,833,147,0,27,0,27,0,27,0,27,0,27,0,27,0,27,161,72,22,31,63,49,20,32,11,30,45,43,0,27,506,120,114,56,54,41,56,41,69,61,213,90,0,27,166,66,12,27,30,33,26,29,14,30,84,54,0,27
41,Hyde Park,4669,300,57,51,23,39,0,38,0,38,0,38,27,50,7,38,504,125,145,73,122,65,39,45,61,58,137,70,0,38,2646,250,1207,195,431,141,297,101,129,62,490,128,92,79,1462,195,641,122,141,72,126,63,117,66,408,138,29,42
42,Woodlawn,2527,270,0,36,0,36,0,36,0,36,0,36,0,36,0,36,266,99,30,42,66,53,16,40,16,39,138,83,0,36,1565,243,444,140,341,125,125,71,137,68,508,142,10,38,696,143,180,88,51,54,66,61,41,39,335,104,23,48
43,South Shore,5185,387,54,67,18,52,0,44,0,44,0,44,7,45,29,61,405,146,79,75,104,85,57,63,78,84,87,72,0,44,2937,324,856,191,366,121,393,144,159,86,1136,237,27,56,1789,247,591,134,212,101,158,90,119,66,673,170,36,60
44,Chatham,5195,340,0,37,0,37,0,37,0,37,0,37,0,37,0,37,240,114,106,75,7,37,51,75,16,41,60,64,0,37,2683,295,913,182,256,93,209,86,295,111,927,211,83,79,2272,236,901,164,170,76,273,117,199,86,694,176,35,56
45,Avalon Park,2612,216,0,19,0,19,0,19,0,19,0,19,0,19,0,19,94,67,58,64,0,19,0,19,0,19,36,33,0,19,1442,189,497,131,145,82,185,96,27,28,548,153,40,36,1076,124,418,86,116,57,110,52,53,47,379,111,0,19
46,South Chicago,4472,354,63,51,26,43,0,37,28,44,0,37,9,38,0,37,228,132,51,68,4,36,56,64,0,37,117,106,0,37,2534,303,1045,236,255,108,320,126,259,118,630,166,25,42,1647,215,705,147,145,101,144,74,138,82,494,128,21,48
47,Burnside,580,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,37,0,11,0,11,0,11,0,11,23,37,0,11,394,69,78,51,82,59,43,42,0,11,191,82,0,11,163,47,43,33,19,21,24,25,7,11,59,38,11,18
48,Calumet Heights,4377,212,0,27,0,27,0,27,0,27,0,27,0,27,0,27,119,75,16,31,14,30,0,27,16,35,73,66,0,27,2254,233,924,190,346,148,232,99,239,113,498,141,15,32,2004,172,830,161,286,95,97,60,201,92,585,147,5,26
49,Roseland,8896,368,31,66,0,41,0,41,0,41,31,66,0,41,0,41,457,140,70,54,91,69,21,48,82,71,193,107,0,41,4300,346,1458,235,460,119,541,161,365,133,1446,244,30,42,4108,260,1495,190,566,138,245,86,324,102,1450,208,28,46
50,Pullman,1377,124,0,19,0,19,0,19,0,19,0,19,0,19,0,19,67,41,16,23,17,25,0,19,14,25,20,31,0,19,795,135,354,100,121,62,84,62,59,45,133,52,44,53,515,99,165,69,69,39,29,27,15,18,237,79,0,19
51,South Deering,3128,228,7,25,0,25,0,25,0,25,0,25,7,25,0,25,104,67,38,48,1,24,0,25,13,30,52,43,0,25,1932,241,792,189,146,71,257,118,156,83,529,143,52,52,1085,153,436,109,118,75,19,25,83,62,397,100,32,53
52,East Side,4705,276,47,59,6,27,0,29,0,29,0,29,41,60,0,29,428,139,69,54,20,34,58,65,54,56,227,108,0,29,2932,275,1253,191,283,103,306,115,242,96,836,180,12,33,1298,171,645,126,107,54,114,51,104,63,328,99,0,29
53,West Pullman,5866,306,0,39,0,39,0,39,0,39,0,39,0,39,0,39,272,127,104,99,52,59,10,40,22,45,84,63,0,39,3230,320,1210,217,539,175,387,164,163,85,883,194,48,60,2364,226,1030,181,157,72,143,64,269,105,759,160,6,39
54,Riverdale,299,85,0,16,0,16,0,16,0,16,0,16,0,16,0,16,15,23,15,23,0,16,0,16,0,16,0,16,0,16,142,83,80,57,11,23,6,21,0,16,45,53,0,16,142,61,90,54,10,20,0,16,10,19,32,36,0,16
55,Hegewisch,2733,224,0,19,0,19,0,19,0,19,0,19,0,19,0,19,224,118,105,88,44,44,0,19,10,23,65,66,0,19,1627,221,709,177,165,72,179,92,105,70,454,169,15,26,882,161,499,128,45,41,47,42,41,37,250,115,0,19
56,Garfield Ridge,9966,285,74,68,20,52,14,46,0,42,0,42,40,58,0,42,927,202,197,84,110,58,140,79,202,125,278,108,0,42,6169,332,2792,280,756,202,463,138,544,145,1568,249,46,55,2796,227,1626,193,226,91,216,78,126,58,569,139,33,45
57,Archer Heights,2407,203,24,29,6,26,0,27,0,27,4,26,14,30,0,27,251,107,18,33,13,25,11,31,23,34,186,97,0,27,1524,163,410,100,207,89,124,49,155,70,625,133,3,24,608,118,219,71,38,30,62,38,76,62,213,71,0,27
58,Brighton Park,5307,380,0,43,0,43,0,43,0,43,0,43,0,43,0,43,334,119,10,44,44,48,71,63,22,53,187,99,0,43,3963,335,1187,201,413,135,272,111,269,105,1781,250,41,45,1010,160,477,111,108,55,76,54,76,62,264,98,9,45
59,McKinley Park,2917,223,15,25,15,25,0,25,0,25,0,25,0,25,0,25,240,89,49,40,16,27,20,32,20,31,135,74,0,25,2044,213,503,132,172,81,240,84,202,90,884,171,43,45,618,108,282,80,44,37,71,37,9,22,191,71,21,30
60,Bridgeport,5732,330,22,45,0,37,0,37,0,37,5,36,17,44,0,37,541,139,165,89,81,65,40,41,46,46,209,89,0,37,4072,300,1436,201,448,117,327,110,297,102,1536,223,28,54,1097,160,296,89,96,53,89,57,83,55,517,124,16,41
61,New City,5071,337,24,47,10,46,0,47,0,47,6,47,0,47,8,47,540,140,89,71,48,50,20,46,55,56,322,122,6,46,3377,307,1008,177,307,113,311,112,233,102,1474,221,44,65,1130,162,503,111,85,64,58,51,60,53,424,110,0,47
62,West Elsdon,3690,206,21,35,0,27,0,27,4,27,0,27,17,35,0,27,441,124,56,44,77,65,54,52,61,50,186,83,7,28,2559,203,704,141,347,106,176,70,216,104,1079,196,37,46,669,122,348,88,79,41,47,37,35,27,160,73,0,27
63,Gage Park,5302,315,36,42,16,42,0,41,0,41,0,41,20,41,0,41,558,155,17,39,93,72,75,71,45,57,328,119,0,41,3867,316,930,168,433,126,531,153,386,138,1571,239,16,41,841,158,268,84,111,64,24,40,20,50,405,117,13,42
64,Clearing,6346,275,0,31,0,31,0,31,0,31,0,31,0,31,0,31,1024,206,190,93,190,105,173,109,223,136,243,124,5,31,3649,259,1227,198,417,121,543,174,325,131,1116,193,21,35,1673,180,759,131,210,91,50,46,142,90,485,125,27,36
65,West Lawn,7068,295,36,36,0,34,0,34,0,34,8,32,28,37,0,34,1019,219,220,105,110,84,67,50,127,97,495,169,0,34,4665,322,1203,201,443,131,494,145,587,179,1854,301,84,77,1348,186,718,150,126,68,79,46,68,60,339,112,18,43
66,Chicago Lawn,6869,405,88,71,21,50,18,54,20,51,29,64,0,49,0,49,544,155,52,54,51,64,50,63,42,69,330,130,19,51,4858,376,1533,243,385,137,536,141,393,156,1990,287,21,53,1379,208,587,123,89,64,106,84,38,51,559,152,0,49
67,West Englewood,4884,312,11,48,7,48,0,48,0,48,0,48,4,47,0,48,323,117,107,81,62,55,0,48,22,57,132,85,0,48,2352,257,714,158,289,117,200,84,180,88,935,166,34,59,2198,205,752,130,238,83,156,74,117,64,915,153,20,46
68,Englewood,2904,271,0,36,0,36,0,36,0,36,0,36,0,36,0,36,68,59,0,36,18,44,22,42,0,36,28,49,0,36,1494,224,429,131,192,75,159,93,91,60,547,143,76,58,1342,177,452,115,189,90,126,69,131,79,440,103,4,35
69,Greater Grand Crossing,4458,302,32,46,0,38,7,38,0,38,0,38,17,45,8,39,167,69,22,43,42,50,10,40,13,37,80,54,0,38,2409,260,818,168,292,113,135,82,239,93,902,183,23,44,1850,190,778,139,280,102,120,63,101,65,571,131,0,38
70,Ashburn,11000,330,72,67,1,41,0,41,0,41,20,52,24,44,27,55,957,230,184,89,220,118,97,76,89,69,367,156,0,41,7764,369,2951,337,1294,235,782,174,770,198,1927,266,40,47,2207,198,1281,180,175,86,154,81,118,65,465,147,14,41
71,Auburn Gresham,8009,393,11,46,0,46,0,46,0,46,0,46,11,46,0,46,227,102,86,69,0,46,24,51,0,46,117,83,0,46,4090,346,1335,238,485,140,296,116,225,98,1702,258,47,60,3681,282,1390,206,361,130,400,126,196,80,1307,199,27,50
72,Beverly,6296,195,43,52,34,49,0,29,9,32,0,29,0,29,0,29,382,96,140,66,61,42,57,46,33,41,66,48,25,45,4228,206,1940,200,606,138,667,158,246,94,736,157,33,49,1643,133,775,105,256,86,123,57,132,67,357,97,0,29
73,Washington Heights,6254,319,10,35,10,35,0,33,0,33,0,33,0,33,0,33,216,93,86,59,34,43,0,33,11,36,85,68,0,33,3120,297,1033,196,485,154,349,130,274,90,945,199,34,49,2908,219,1143,162,311,110,270,118,222,87,946,184,16,36
74,Mount Greenwood,5973,203,37,51,0,25,0,25,0,25,0,25,37,51,0,25,630,135,248,97,106,59,111,60,123,68,42,40,0,25,4067,226,2070,250,716,189,476,162,314,123,491,151,0,25,1239,132,781,127,107,54,64,41,32,40,255,84,0,25
75,Morgan Park,6051,293,46,39,9,32,0,31,0,31,10,33,27,35,0,31,375,118,150,71,77,60,39,49,38,56,46,41,25,45,3724,276,1974,241,487,143,281,95,181,101,764,191,37,64,1906,167,876,133,208,88,141,82,142,99,495,122,44,61
76,O'Hare,2827,306,20,50,0,38,0,38,0,38,0,38,20,50,0,38,573,193,88,98,94,79,46,78,83,72,262,128,0,38,1384,243,523,189,236,124,170,100,150,112,305,128,0,38,850,209,340,172,107,83,11,41,22,46,370,149,0,38
77,Edgewater,11363,570,60,63,0,48,0,48,0,48,35,61,25,51,0,48,1451,253,431,162,257,98,208,106,214,123,288,108,53,84,7575,522,2619,334,931,195,886,203,569,164,2539,339,31,51,2277,275,779,170,226,104,172,98,173,89,902,202,25,54
