area_id,area_name,b10054001,b10054001_moe,b10054002,b10054002_moe,b10054003,b10054003_moe,b10054004,b10054004_moe,b10054005,b10054005_moe,b10054006,b10054006_moe,b10054007,b10054007_moe,b10054008,b10054008_moe,b10054009,b10054009_moe,b10054010,b10054010_moe,b10054011,b10054011_moe,b10054012,b10054012_moe,b10054013,b10054013_moe,b10054014,b10054014_moe,b10054015,b10054015_moe,b10054016,b10054016_moe,b10054017,b10054017_moe
62,West Elsdon,913,274,35,41,26,36,26,36,0,27,9,26,878,271,153,98,5,26,5,26,0,27,148,97,725,258,72,73,72,73,0,27,653,263
63,Gage Park,1862,372,205,129,68,85,68,85,0,41,137,104,1657,342,216,117,46,55,36,49,10,40,170,107,1441,314,277,132,174,104,103,87,1164,287
64,Clearing,252,115,161,98,81,71,46,61,35,40,80,72,91,67,11,34,6,31,6,31,0,31,5,31,80,64,11,34,11,34,0,31,69,56
65,West Lawn,1220,309,333,158,69,45,61,43,8,32,264,153,887,264,219,113,57,54,57,54,0,34,162,102,668,230,49,50,49,50,0,34,619,227
66,Chicago Lawn,3408,470,2152,356,1021,265,759,232,262,118,1131,256,1256,320,160,82,88,64,68,62,20,50,72,63,1096,310,203,119,132,81,71,67,893,286
67,West Englewood,1958,289,1889,281,1015,218,574,158,441,149,874,183,69,78,22,52,13,51,0,48,13,51,9,48,47,75,0,48,0,48,0,48,47,75
68,Englewood,1637,289,1578,277,802,199,559,169,243,98,776,188,59,84,13,41,13,41,0,36,13,41,0,36,46,82,24,52,24,52,0,36,22,50
69,Greater Grand Crossing,1519,277,1503,278,783,207,379,145,404,141,720,185,16,44,16,44,0,38,0,38,0,38,16,44,0,38,0,38,0,38,0,38,0,38
70,Ashburn,1724,346,1059,295,415,197,336,189,79,63,644,216,665,215,112,74,65,68,16,46,49,64,47,49,553,192,98,73,98,73,0,41,455,185
71,Auburn Gresham,2345,373,2293,369,1037,243,504,175,533,157,1256,274,52,66,7,46,0,46,0,46,0,46,7,46,45,66,12,45,0,46,12,45,33,64
72,Beverly,514,209,490,206,231,144,98,90,133,111,259,145,24,45,24,45,0,29,0,29,0,29,24,45,0,29,0,29,0,29,0,29,0,29
73,Washington Heights,1255,227,1243,227,480,149,138,80,342,129,763,173,12,38,6,33,6,33,6,33,0,33,0,33,6,33,6,33,6,33,0,33,0,33
74,Mount Greenwood,168,111,137,94,48,48,38,39,10,27,89,84,31,43,31,43,21,39,21,39,0,25,10,27,0,25,0,25,0,25,0,25,0,25
75,Morgan Park,647,207,612,200,190,112,112,83,78,67,422,162,35,62,35,62,0,31,0,31,0,31,35,62,0,31,0,31,0,31,0,31,0,31
76,O'Hare,330,249,11,41,0,38,0,38,0,38,11,41,319,246,26,47,14,44,14,44,0,38,12,42,293,246,63,102,63,102,0,38,230,184
77,Edgewater,420,197,109,90,28,66,0,48,28,66,81,78,311,177,106,124,72,114,12,53,60,112,34,70,205,132,30,57,0,48,30,57,175,129
