area_id,area_name,b25096001,b25096001_moe,b25096002,b25096002_moe,b25096003,b25096003_moe,b25096004,b25096004_moe,b25096005,b25096005_moe,b25096006,b25096006_moe,b25096007,b25096007_moe,b25096008,b25096008_moe,b25096009,b25096009_moe,b25096010,b25096010_moe,b25096011,b25096011_moe,b25096012,b25096012_moe,b25096013,b25096013_moe,b25096014,b25096014_moe,b25096015,b25096015_moe,b25096016,b25096016_moe,b25096017,b25096017_moe
24,West Town,14909,572,12417,549,35,65,96,75,178,107,404,136,1782,236,6165,429,3757,326,2492,296,32,71,149,78,105,75,206,113,241,87,1160,203,599,159
25,Austin,12818,537,9672,510,344,115,665,157,1131,204,2115,291,3487,357,1815,284,115,79,3146,355,162,97,377,120,342,111,854,208,713,177,628,191,70,74
26,West Garfield Park,1486,192,963,171,31,44,114,66,112,62,196,86,251,91,230,88,29,46,523,115,8,34,36,42,99,50,126,64,195,82,59,53,0,35
27,East Garfield Park,1857,223,1334,190,5,38,163,84,214,92,288,88,473,125,165,87,26,41,523,116,47,50,82,56,82,49,42,44,111,65,136,76,23,41
28,Near West Side,10251,474,8976,461,46,60,119,73,249,113,430,114,2960,316,3928,373,1244,216,1275,204,6,52,50,74,52,65,30,53,274,97,489,141,374,118
29,North Lawndale,2612,263,1920,239,89,61,178,81,394,113,293,101,460,120,464,132,42,60,692,137,46,50,140,70,167,71,108,65,125,70,72,52,34,58
30,South Lawndale,5915,415,3885,372,115,76,365,110,782,182,1115,220,967,198,521,170,20,51,2030,262,81,63,330,116,395,117,458,125,528,151,200,99,38,54
31,Lower West Side,3286,312,2156,272,12,43,59,59,155,72,377,121,876,168,546,156,131,65,1130,189,0,42,149,76,134,79,161,67,372,122,244,86,70,58
32,Loop,6257,474,4805,456,0,30,7,30,67,59,576,184,1406,285,1663,288,1086,291,1452,272,0,30,0,30,95,98,65,49,299,115,642,208,351,145
33,Near South Side,5711,452,5057,483,7,24,14,27,52,64,166,98,1398,307,1983,347,1437,303,654,213,0,24,0,24,0,24,9,26,125,100,401,186,119,67
34,Armour Square,1884,236,978,218,16,30,0,27,13,31,174,107,477,168,229,105,69,48,906,184,64,39,27,36,204,122,79,56,224,101,204,75,104,59
35,Douglas,1875,186,1622,178,16,33,101,65,298,91,229,86,339,102,437,100,202,89,253,87,20,36,47,46,18,39,32,39,41,43,64,51,31,57
36,Oakland,612,125,517,120,11,17,21,23,44,48,119,65,99,66,99,47,124,69,95,61,0,19,5,17,16,25,42,48,17,31,15,29,0,19
37,Fuller Park,378,83,224,62,3,13,52,44,79,51,32,26,27,32,11,17,20,24,154,57,17,17,69,46,26,21,20,19,13,20,9,18,0,16
38,Grand Boulevard,2767,261,2260,249,52,54,121,76,237,88,410,120,749,150,540,146,151,84,507,123,101,65,23,46,33,54,67,60,63,52,126,70,94,76
39,Kenwood,2855,256,2150,241,91,88,93,62,160,76,271,123,565,151,466,129,504,110,705,149,94,65,94,55,133,85,75,56,114,68,60,44,135,61
40,Washington Park,833,147,634,135,22,31,55,44,113,62,204,81,165,70,44,41,31,34,199,82,30,42,55,41,4,25,39,39,16,21,26,36,29,50
41,Hyde Park,4669,300,3093,265,24,41,142,72,362,117,524,139,666,147,770,167,605,112,1576,233,128,86,183,93,160,79,269,115,211,69,456,123,169,63
42,Woodlawn,2527,270,1976,250,38,43,242,107,355,126,299,113,727,166,275,104,40,45,551,126,86,60,46,47,102,62,59,61,68,49,190,82,0,36
43,South Shore,5185,387,3758,350,184,90,626,166,570,164,756,177,1125,222,382,126,115,65,1427,226,151,83,223,94,266,97,175,82,399,145,137,71,76,66
44,Chatham,5195,340,3272,323,220,94,359,124,685,170,891,162,816,202,259,117,42,53,1923,237,229,106,335,109,487,142,467,120,343,107,46,47,16,39
45,Avalon Park,2612,216,1918,213,55,44,220,89,299,121,645,143,543,151,111,61,45,55,694,144,49,39,184,90,171,75,120,56,170,83,0,19,0,19
46,South Chicago,4472,354,3068,336,160,111,520,157,734,169,1133,221,404,142,117,76,0,37,1404,232,247,93,442,155,213,84,231,98,196,88,75,62,0,37
47,Burnside,580,80,407,100,18,29,50,39,142,67,159,76,19,26,19,31,0,11,173,76,10,15,56,43,77,54,21,25,9,16,0,11,0,11
48,Calumet Heights,4377,212,2910,271,128,58,166,76,631,155,936,182,803,174,211,127,35,38,1467,232,44,39,230,103,201,80,384,120,436,139,145,82,27,38
49,Roseland,8896,368,5806,375,280,110,1056,194,1762,232,1686,239,917,202,72,57,33,46,3090,281,297,111,845,184,704,146,760,168,343,97,99,66,42,57
50,Pullman,1377,124,946,129,21,17,147,67,385,98,296,98,45,37,52,34,0,19,431,97,35,25,178,73,136,59,72,52,0,19,10,22,0,19
51,South Deering,3128,228,2032,207,86,62,638,175,744,162,412,127,135,68,17,31,0,25,1096,176,67,49,379,105,297,102,262,99,91,51,0,25,0,25
52,East Side,4705,276,3007,275,118,53,489,132,982,200,812,173,432,126,165,95,9,31,1698,193,236,87,411,115,386,99,439,126,122,69,104,59,0,29
53,West Pullman,5866,306,4277,335,164,90,947,192,1472,242,1259,239,352,127,28,43,55,45,1589,224,123,62,465,121,568,139,369,113,39,53,25,54,0,39
54,Riverdale,299,85,107,69,28,43,50,43,29,47,0,16,0,16,0,16,0,16,192,76,17,24,118,72,57,42,0,16,0,16,0,16,0,16
55,Hegewisch,2733,224,1602,225,60,70,52,41,500,162,581,161,350,131,48,45,11,22,1131,184,161,66,217,100,290,118,331,121,87,60,26,42,19,32
56,Garfield Ridge,9966,285,6421,349,89,57,123,78,485,136,1143,228,3266,327,1195,217,120,92,3545,288,117,63,140,62,357,119,848,163,1546,209,522,139,15,41
57,Archer Heights,2407,203,1761,205,33,29,42,33,177,78,425,108,757,155,260,94,67,48,646,122,32,34,41,39,79,44,142,60,295,93,45,33,12,27
58,Brighton Park,5307,380,3674,342,113,64,244,94,607,156,871,181,1347,231,475,140,17,44,1633,216,48,45,105,64,373,116,438,110,498,123,102,61,69,65
59,McKinley Park,2917,223,1938,226,17,25,201,93,220,88,327,103,652,149,478,133,43,33,979,151,57,54,100,51,61,43,210,70,358,105,189,79,4,23
60,Bridgeport,5732,330,3801,310,88,56,171,82,103,54,346,113,1261,195,1325,203,507,142,1931,219,159,70,78,50,125,54,271,76,588,134,477,110,233,99
61,New City,5071,337,3529,310,240,88,379,117,515,131,967,185,924,176,421,120,83,63,1542,208,178,87,303,92,284,94,350,105,296,99,103,72,28,57
62,West Elsdon,3690,206,2552,217,20,25,109,67,582,166,603,157,839,163,315,124,84,74,1138,169,90,52,116,72,161,61,322,101,404,100,45,40,0,27
63,Gage Park,5302,315,4117,320,70,56,410,143,824,181,1229,227,1311,231,273,109,0,41,1185,189,67,50,169,73,265,83,222,86,403,132,53,54,6,39
64,Clearing,6346,275,4336,288,73,71,137,57,567,163,1054,212,1925,254,567,150,13,34,2010,226,101,52,123,76,214,80,517,142,879,182,125,66,51,46
65,West Lawn,7068,295,5247,335,60,42,433,141,883,202,1792,277,1861,293,218,101,0,34,1821,237,79,52,156,80,358,138,447,129,669,148,105,67,7,32
66,Chicago Lawn,6869,405,5430,397,270,105,737,177,1522,255,1594,250,1040,213,203,90,64,88,1439,219,105,77,369,122,297,109,406,115,219,96,43,54,0,49
67,West Englewood,4884,312,3316,273,364,99,902,161,1082,177,574,133,342,126,30,47,22,51,1568,196,311,96,520,128,285,84,203,84,162,78,48,60,39,50
68,Englewood,2904,271,1592,218,107,62,393,116,361,120,352,122,337,109,28,40,14,40,1312,205,237,79,322,105,434,133,170,79,97,54,33,45,19,47
69,Greater Grand Crossing,4458,302,2872,274,92,53,672,166,548,143,777,156,652,164,100,58,31,41,1586,208,158,70,364,105,239,83,424,119,242,77,79,59,80,81
70,Ashburn,11000,330,8703,376,90,64,662,190,1503,262,2994,353,2909,342,545,190,0,41,2297,247,156,66,185,94,439,130,801,171,581,140,121,73,14,43
71,Auburn Gresham,8009,393,5397,393,221,90,930,198,1227,224,1791,270,1049,202,167,94,12,45,2612,283,288,105,536,126,809,169,396,103,459,145,94,67,30,50
72,Beverly,6296,195,4683,227,34,34,110,65,192,75,386,115,1269,188,1928,220,764,136,1613,171,43,35,77,63,111,53,112,54,538,109,452,111,280,84
73,Washington Heights,6254,319,4278,331,184,86,601,174,1402,224,1390,230,447,142,201,97,53,47,1976,245,67,42,320,113,594,139,562,130,305,106,120,92,8,34
74,Mount Greenwood,5973,203,4284,243,71,51,7,25,178,87,589,148,2185,228,1133,209,121,72,1689,185,36,32,52,63,129,68,424,116,780,142,250,81,18,29
75,Morgan Park,6051,293,4198,319,95,61,428,164,528,158,1173,204,1095,187,707,125,172,113,1853,213,158,74,127,59,392,125,485,120,526,138,133,72,32,40
76,O'Hare,2827,306,1949,302,59,51,277,124,244,152,656,249,327,149,332,122,54,55,878,190,49,70,101,66,254,132,72,74,187,90,140,78,75,62
77,Edgewater,11363,570,8282,531,116,85,263,125,841,210,1697,297,2333,310,1858,275,1174,216,3081,333,57,63,259,111,432,146,663,177,584,156,717,175,369,129
