area_id,area_name,b25017001,b25017001_moe,b25017002,b25017002_moe,b25017003,b25017003_moe,b25017004,b25017004_moe,b25017005,b25017005_moe,b25017006,b25017006_moe,b25017007,b25017007_moe,b25017008,b25017008_moe,b25017009,b25017009_moe,b25017010,b25017010_moe
56,Garfield Ridge,12732,172,178,93,137,113,521,162,1285,239,4533,350,2858,315,1425,237,826,164,969,195
57,Archer Heights,4212,73,15,27,62,53,121,60,1145,177,1284,188,852,160,240,90,135,55,358,108
58,Brighton Park,13810,186,269,120,82,77,727,194,4351,365,3909,363,2518,295,693,173,525,121,736,164
59,McKinley Park,5709,101,146,79,18,36,267,102,1505,214,1531,224,1320,207,425,137,216,69,281,89
60,Bridgeport,14074,195,221,92,375,131,1515,255,4029,343,3440,340,2441,271,780,154,632,170,641,133
61,New City,15885,203,291,107,319,110,931,193,5048,382,3394,324,3668,328,1086,182,491,129,657,148
62,West Elsdon,5340,95,73,66,21,31,290,109,777,174,1844,220,1275,206,398,110,303,109,359,118
63,Gage Park,10432,129,208,91,202,89,770,182,2170,274,2601,319,2473,283,831,179,474,123,703,172
64,Clearing,9174,53,131,76,155,105,505,170,1532,228,2808,274,2296,285,811,180,486,163,450,145
65,West Lawn,9729,110,76,61,90,82,407,129,1284,235,2702,312,2060,280,1499,249,731,182,880,203
66,Chicago Lawn,19044,177,575,178,364,141,1460,255,3009,383,5019,458,4602,415,1920,281,751,177,1344,229
67,West Englewood,13716,204,190,95,199,94,536,140,1568,238,3510,311,3998,330,1782,230,975,174,958,161
68,Englewood,14753,241,509,141,510,133,1055,194,2036,264,4170,355,3344,310,1423,228,786,180,920,187
69,Greater Grand Crossing,16291,190,611,183,150,66,1554,245,3344,354,4185,383,3163,324,1247,209,951,193,1086,190
70,Ashburn,13448,110,54,71,0,41,234,123,1093,216,3924,367,3586,373,2077,329,1268,228,1212,258
71,Auburn Gresham,20718,198,592,174,228,106,1738,273,3446,366,5085,419,4608,403,2262,314,1158,210,1601,243
72,Beverly,8316,99,39,54,37,35,306,115,807,169,1131,193,1495,214,1365,184,1367,201,1769,203
73,Washington Heights,10609,129,235,133,10,34,393,149,967,218,3108,351,3125,328,1211,214,986,209,574,152
74,Mount Greenwood,7119,159,118,58,25,36,305,100,655,177,1911,251,1750,245,977,203,771,196,607,148
75,Morgan Park,9104,139,147,102,88,61,249,91,903,190,1896,267,2459,315,1681,264,714,186,967,204
76,O'Hare,6635,115,98,82,202,94,1662,292,2257,324,1093,220,940,253,241,131,49,59,93,80
77,Edgewater,32312,307,4958,559,2477,328,8054,613,6018,520,4470,440,3349,376,1206,214,643,185,1137,220
