area_id,area_name,b99194001,b99194001_moe,b99194002,b99194002_moe,b99194003,b99194003_moe,b99194004,b99194004_moe,b99194005,b99194005_moe,b99194006,b99194006_moe,b99194007,b99194007_moe,b99194008,b99194008_moe
63,Gage Park,1619,3,1300,3,57,3,0,3,9,3,19,3,31,3,203,3
64,Clearing,2583,3,2083,3,75,3,23,3,0,3,12,3,73,3,317,3
65,West Lawn,1873,2,1313,2,102,2,7,2,0,2,23,2,38,2,390,2
66,Chicago Lawn,3790,3,2589,3,159,3,0,3,40,3,42,3,9,3,951,3
67,West Englewood,2919,4,2093,4,117,4,35,4,0,4,28,4,43,4,603,4
68,Englewood,3573,3,2267,3,176,3,0,3,0,3,17,3,58,3,1055,3
69,Greater Grand Crossing,5423,3,3542,3,232,3,82,3,84,3,131,3,143,3,1209,3
70,Ashburn,2738,3,1984,3,201,3,91,3,22,3,21,3,45,3,374,3
71,Auburn Gresham,5924,4,3872,4,237,4,0,4,51,4,101,4,177,4,1486,4
72,Beverly,2433,3,1719,3,74,3,40,3,27,3,20,3,9,3,544,3
73,Washington Heights,3136,3,1959,3,80,3,11,3,0,3,40,3,107,3,939,3
74,Mount Greenwood,1951,2,1506,2,12,2,0,2,0,2,25,2,73,2,335,2
75,Morgan Park,2808,3,1651,3,110,3,47,3,67,3,44,3,137,3,752,3
76,O'Hare,2664,3,2077,3,150,3,0,3,0,3,0,3,8,3,429,3
77,Edgewater,19561,4,15922,4,303,4,228,4,160,4,221,4,486,4,2241,4
