area_id,area_name,b27019001,b27019001_moe,b27019002,b27019002_moe,b27019003,b27019003_moe,b27019004,b27019004_moe,b27019005,b27019005_moe,b27019006,b27019006_moe,b27019007,b27019007_moe,b27019008,b27019008_moe,b27019009,b27019009_moe,b27019010,b27019010_moe,b27019011,b27019011_moe,b27019012,b27019012_moe,b27019013,b27019013_moe,b27019014,b27019014_moe,b27019015,b27019015_moe,b27019016,b27019016_moe,b27019017,b27019017_moe,b27019018,b27019018_moe,b27019019,b27019019_moe,b27019020,b27019020_moe,b27019021,b27019021_moe,b27019022,b27019022_moe,b27019023,b27019023_moe,b27019024,b27019024_moe,b27019025,b27019025_moe,b27019026,b27019026_moe,b27019027,b27019027_moe,b27019028,b27019028_moe,b27019029,b27019029_moe,b27019030,b27019030_moe,b27019031,b27019031_moe,b27019032,b27019032_moe,b27019033,b27019033_moe,b27019034,b27019034_moe,b27019035,b27019035_moe,b27019036,b27019036_moe,b27019037,b27019037_moe,b27019038,b27019038_moe,b27019039,b27019039_moe,b27019040,b27019040_moe,b27019041,b27019041_moe,b27019042,b27019042_moe,b27019043,b27019043_moe
65,West Lawn,19424,746,16656,732,5284,623,2749,448,2207,406,577,217,2535,474,5807,576,4273,481,3592,466,796,221,1534,349,4004,429,3199,383,2916,368,343,115,805,203,1561,307,1346,279,1286,274,60,51,215,109,2768,328,1243,275,1082,230,481,153,1043,230,161,159,967,195,962,195,665,166,929,188,5,31,358,121,358,121,213,93,340,118,0,34,200,90,200,90,144,75,180,85,0,34
66,Chicago Lawn,30287,1192,26736,1145,7945,744,4117,501,2055,346,2195,368,3828,603,8942,753,5615,629,3849,509,1983,390,3327,483,7470,637,5531,546,4350,494,1376,248,1939,342,2379,434,1667,317,1524,301,156,85,712,311,3551,365,1503,269,1414,255,419,118,1324,253,89,83,1011,204,988,201,423,132,958,196,23,51,650,165,625,161,353,112,556,153,25,61,387,125,345,112,168,71,345,112,42,74
67,West Englewood,20613,874,16267,831,3508,446,2060,325,540,141,1601,303,1448,275,5761,495,3249,338,1655,260,1711,255,2512,357,5751,470,3989,390,2420,301,1717,266,1762,278,1247,226,955,198,730,172,242,107,292,116,4346,321,1905,233,1897,233,584,126,1879,232,8,48,1269,184,1217,178,621,138,1205,176,52,64,996,180,996,180,480,115,975,180,0,48,176,80,176,80,97,66,158,79,0,48
68,Englewood,16249,838,12817,777,3074,429,2050,299,423,131,1700,278,1024,249,4018,453,2798,366,1430,262,1567,271,1220,250,4978,460,3601,381,2093,292,1706,273,1377,268,747,164,528,141,381,124,166,73,219,95,3432,336,1561,240,1509,237,365,114,1497,237,52,56,1164,232,1164,232,638,198,1146,233,0,36,577,143,548,140,264,91,499,134,29,46,130,69,122,68,73,59,86,58,8,37
69,Greater Grand Crossing,19996,854,15900,795,1968,300,1340,241,437,156,982,191,628,175,4307,487,2714,372,1482,266,1419,292,1593,298,6721,563,4887,475,3175,396,1958,291,1834,315,2904,413,2309,354,2062,336,330,132,595,184,4096,310,1259,210,1242,210,392,120,1242,210,17,41,1009,165,1009,165,498,125,976,158,0,38,1151,206,1130,203,718,154,1115,202,21,49,677,150,677,150,469,119,615,149,0,38
70,Ashburn,26379,913,22331,900,3581,485,2169,381,1717,345,517,181,1412,341,5839,560,4332,464,3611,418,905,280,1507,376,8199,675,7162,616,6354,603,1084,260,1037,252,4712,541,4053,476,4015,477,174,88,659,261,4048,262,1007,222,983,218,546,157,930,215,24,55,1646,239,1646,239,1194,201,1620,239,0,41,938,195,938,195,670,143,927,196,0,41,457,120,457,120,373,109,415,114,0,41
71,Auburn Gresham,30817,1101,23424,1036,3349,459,1928,312,709,202,1288,257,1421,325,7890,668,5519,527,3293,394,2509,381,2371,366,9254,652,6983,589,4613,497,2677,371,2271,338,2931,355,2387,322,2022,306,449,140,544,169,7393,453,2346,326,2338,326,999,235,2284,325,8,45,2403,289,2333,287,1250,211,2233,277,70,75,1812,283,1767,280,1084,211,1623,269,45,78,832,187,819,186,511,152,727,171,13,50
72,Beverly,13940,504,11169,462,254,101,198,92,153,83,45,44,56,46,1316,301,1025,242,896,221,184,92,291,176,3066,336,2846,332,2648,326,226,94,220,100,6533,397,6366,400,6328,398,234,95,167,68,2771,229,263,103,263,103,82,45,263,103,0,29,659,153,659,153,500,125,659,153,0,29,699,143,699,143,558,148,679,142,0,29,1150,180,1138,180,936,161,1027,157,12,34
73,Washington Heights,17709,730,12449,671,1146,280,763,226,433,156,405,140,383,144,3787,421,2599,344,1713,275,1002,227,1188,268,4984,472,3787,414,3159,407,963,229,1197,288,2532,349,2255,328,2060,319,253,104,277,111,5260,302,1269,216,1262,215,599,147,1252,216,7,33,1838,245,1838,245,1008,186,1811,243,0,33,1516,247,1500,247,1014,193,1366,252,16,39,637,169,637,169,457,127,574,158,0,33
74,Mount Greenwood,11933,442,9787,422,179,86,125,67,107,62,56,48,54,63,2543,360,2345,342,2301,340,78,52,198,100,3404,368,3343,358,3204,351,199,113,61,53,3661,408,3482,391,3457,389,34,34,179,113,2146,222,340,126,340,126,271,119,340,126,0,25,1023,208,1023,208,642,133,995,210,0,25,603,136,603,136,451,118,557,130,0,25,180,83,180,83,171,82,171,81,0,25
75,Morgan Park,15123,733,11628,693,768,276,436,207,126,80,355,198,332,158,2139,337,1545,289,1216,236,405,192,594,168,4443,583,3794,587,3263,555,633,205,649,188,4278,384,3940,385,3773,390,281,127,338,149,3495,254,827,174,817,173,363,148,809,173,10,33,964,194,933,179,524,142,922,179,31,55,1048,174,1048,174,771,158,1037,174,0,31,656,158,656,158,465,126,596,152,0,31
76,O'Hare,10206,652,8612,641,760,299,478,229,324,175,154,165,282,173,2481,476,1644,418,1162,310,522,284,837,309,2575,392,1724,288,1569,292,249,119,851,328,2796,444,2125,433,2022,421,119,101,671,239,1594,362,355,111,355,111,276,101,303,108,0,38,743,220,732,219,451,192,642,210,11,40,242,129,200,115,135,97,200,115,42,67,254,184,245,178,115,91,245,178,9,40
77,Edgewater,41224,1201,34866,1165,2702,531,1208,282,608,231,625,195,1494,464,3697,532,2285,405,1723,350,608,206,1412,350,8106,698,5787,598,4982,571,953,220,2319,406,20361,974,17650,928,17370,928,612,171,2711,433,6358,470,1109,246,1026,233,242,117,965,218,83,81,1266,271,1226,267,614,167,1197,264,40,66,1532,251,1457,241,728,165,1412,237,75,98,2451,311,2405,308,1476,253,2322,304,46,64
